İzmir;(7. Yarış Günü);05/05/2022
1. Kosu :   17:15;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1100m; Kum;;;;Rekor Derece :1.15.05
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)19.550 TL;2.)7.820 TL;3.)3.910 TL;4.)1.955 TL;5.)978 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KUMRAL TAY KG SK;3y d  d;TÜMÖZ BEY;ARCİVAN;55 +2.00;B.KURDU;MUSTAFA ARICI;B.ÖZGÜR;8;%35.15(1);;1:17.23;2,20;Boyun
2;BÜLENT BRA KG SK;3y k  e;TURBO;GÜLZEYCAN;57;MER.ÇELİK;DİLAN ATİK BATMAZ;MEH.KAYA;4;%9.27(4);;1:17.26;8,00;2,5 Boy
3;AKSU NEHİR KG SK;3y a  d;ÖZDURAN;AKSU;51;M.UYAR AP;İBRAHİM HALİL ASLAN;HAKAN ASLAN;1;%5.15(5);;1:17.64;14,30;3,5 Boy
4;ÇAĞDAŞ ALAÇAT KG K;3y k  e;JOKER;RUHŞAT;57;A.KÜRÜNDÜK;HALUK OĞUZ;M.ZELYURT;2;%22.06(2);;1:18.15;2,95;1,5  Boy
5;YANKIALP KG SK;3y d  e;FARUKİ;EDASEL;54;E.AKTUĞ AP;GÜVEN BAŞÇİVİ;M.YAPAROĞLU;9;%3.32(6);;1:18.38;31,80;
6;MİRİ MİRAN KG;3y a  e;PALA DAYI;PARLAKYILDIZ;54 +1.50;MUH.OK AP;MUSTAFA AMAÇ;FAH.CEYLAN;10;%0.81(10);;1:18.69;51,35;
7;HAKKI BABAM KG K;3y d  e;ULUER;AYŞEMEN;57 +0.10;O.YILDIZ;EREN ATALAN;C.YEDİREN;3;%2.99(7);;1:18.88;18,25;
8;AHİRDAĞ KG K;3y a  d;GELİBOLU;BERİKAKIZ;55 +2.00;M.GÖNÜLTAŞ;LÜTFİ SABANCI;M.TAMER;7;%1.78(8);;1:19.87;26,70;
9;ALAVARA KG SK GKR;3y a  e;UÇANOĞLU;ALTUN ÇELİK;57;GÖKH.GÖKÇE;KENAN YAZICI;R.YILDIZ;11 - DS;%17.51(3);;1:19.88;3,80;
10;İLKGELİN KG K;3y d  d;SARRAF;SONNEFES;55 +0.80;M.M.BİLGİN;İSMAİL SATIK;MEH.KAYA;6;%1.33(9);;1:20.18;35,75;
11;KILAVUZ CAN KG SK;3y k  d;LODOS RÜZGARI;EZBAHAR;55 +0.60;H.ŞİMŞEK;BURAK SÖKMEZ;Ü.AYBOĞA;5;%0.63(11);;1:24.05;78,95;
GANYAN(11) :2,20 TL, İKİLİ(2/11) :10,50 TL, SIRALI İKİLİ(11/2) :14,65 TL

2. Kosu :   17:45;Handikap 15/DHÖW /H2; 4 ve Yukarı Araplar; kg; 1900m; Çim;;;;Rekor Derece :2.05.01
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AHMET ALİ KG DB;5y a  a;BERKSOY;BİRSENSİN;59,5;C.PASO AP;SABAHATTİN TEKDOĞAN;MEH.KAYA;1;%11.11(3);54;2:10.03;11,45;Boyun
2;KÖRKÜTÜK KG DB SK;5y a  a;CANGIL;HANLARKIZI;50 +1.40;D.PALAUR;ESEN KARANLIK;HAL.KAYA;3;%1.05(12);11;2:10.07;49,05;Boyun
3;EZHANIM DB;6y k k;GOBAKBEY;ONUNKANI;50 +2.00;B.M.MIRIK;BOZAN ALTIN;S.O.APAYDIN;6;%4.84(7);28;2:10.10;15,60;5 Boy
4;CEZMİCAN KG DB SK;4y k  a;BATURŞAH;SONGÜLCAN;60,5;MER.ÇELİK;SÜLEYMAN ATİK;MEH.KAYA;4;%22.33(2);56;2:10.75;2,80;1 Boy
5;PİŞKİN KIZ KG K;7y a k;AYABAKAN;YEKPARE;57;A.YILDIZ AP;REYHAN ŞEKER;KAY.ALTINÖZ;7;%7.73(4);51;2:10.90;16,05;
6;ARSLAN KRALİÇE KG;5y d k;ÖZGÜNHAN;ELA;51,5 +2.00;M.SAV;ARİF ÇELİK;E.C.BAYDAN;12;%2.58(9);34;2:11.05;10,80;
7;İSTANBUL MUHAFIZI KG DB SK;5y k  a;AYABAKAN;MELDEGÜLÜ;61;E.AKTUĞ AP;İSMET ARSLANCA;T.TEMİZER;10;%30.95(1);57;2:11.35;1,85;
8;ÖZDOĞA DB;7y d k;ÖZGÜNHAN;TAMGÜL;56 +0.60;M.AKIN AP;KAYA KAYA;M.ALİ KAYA;2;%5.08(6);49;2:11.77;26,80;
9;DALOĞLU KG DB SK;7y k  a;YELGEÇEN;AYBEYNUR;61;G.ÖZÇELİK;HASAN HÜSEYİN AYRANCI;M.TAMER;5;%7.15(5);53;2:13.52;9,95;
10;ÇİĞ TANESİ;4y a k;BİLGİN;KARAİNCİ.24;50 +2.00;S.AKŞIN AP;ABDURRAHMAN DEMİR;Ş.ÖZGÜR;11;%1.43(11);34;2:13.72;40,40;
11;KAMERTAY;7y k  a;ÇAVUŞOĞLU;FERAYHANIM;50 +0.40;M.UYAR AP;DİNÇER TOLGA SALTABAŞ;M.ZELYURT;8;%1.93(10);26;2:14.26;34,40;
12;OĞLUM MUTLU KG DB SK;4y a  a;DEMİRDÖVEN;FINISHER;58,5;K.GÖKÇE AP;ADNAN KILIÇ;HAL.KAYA;9;%3.81(8);56;2:15.66;46,50;
GANYAN(4) :11,45 TL, İKİLİ(4/10) :281,30 TL, SIRALI İKİLİ(4/10) :419,05 TL, ÜÇLÜ BAHİS(4/10/8) :747,87 TL, PLASE(10) :32,10 TL, PLASE(4) :17,15 TL, PLASE İKİLİ(4/10) :39,00 TL, PLASE İKİLİ(4/8) :26,10 TL, PLASE İKİLİ(8/10) :44,70 TL, SIRALI 5 Lİ BAHİS(4/10/8/5/11) :Bilen çıkmamıştır, 9,398.47 TL devretmiştir., 1. ÇİFTE(11/4) :27,90 TL

3. Kosu :   18:30;ŞARTLI 5/DHÖW; 4 Yaşlı Araplar; 58.00kg; 2100m; Kum;;;;Rekor Derece :2.26.21
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ROMENOS SK;4y a  a;OYMAKBEYİ;BERZAH SULTAN;56 +1.70;M.KAYA;FUNDA PAMUK;FAH.CEYLAN;7;%23.97(2);87;2:31.90;3,15;8 Boy
2;SİLLETOKAT KG DB SK;4y k  a;UÇANBEY;CENNET;54 +2.00;M.ÇİÇEK;MEHMET ALİ ÇEVİK;E.C.BAYDAN;9 - DS;%28.26(1);53;2:33.14;2,20;1 Boy
3;BUBO KG DB SK;4y d  a;BABA MEVLÜT;DİĞDE;58;Ö.YILDIRIM;HASAN SEVİNÇ;T.TEMİZER;4;%20.14(3);72;2:33.31;3,15;11 Boy
4;BABAM BENİM DB SKG SK SGKR;4y a  a;UÇANOĞLU;BOSNALI;55 +1.00;K.GÖKÇE AP;ENGİN TEPE;Y.AÇIL;1;%1.34(9);45;2:35.04;58,65;5 Boy
5;KURTDEMİR KG K DB;4y a  a;HIZLITAY;ZEHRA.121;56;A.C.DAĞDEVİREN;MUSTAFA AKGÜN;M.ÇAM;8 - DS;%1.96(8);37;2:35.84;38,60;
6;AKDENİZ RÜZGARI KG SK;4y a k;ÖZGÜNHAN;SÜHUNET;53 +0.60;E.AKTUĞ AP;MÜJDAT ERTOP;F.KEMAHLIOĞLU;5;%7.02(5);54;2:36.71;10,50;
7;SEMBOL TAY;4y a k;ÖZGÜNHAN;LOY;56 +0.40;M.M.BİLGİN;ERHAN AK;E.C.BAYDAN;6;%8.18(4);57;2:37.62;9,20;
8;ÇİPÇİLLİ KG K GKR;4y k k;UÇANOĞLU;LAŞİN;53 +1.60;MER.ÇELİK;ZAFER TURĞUL;Z.TURĞUL;2;%6.01(6);50;2:43.96;14,20;
9;UÇAN BERK KG DB SK;4y k  a;UÇANOĞLU;ASLIATLI;55 +1.50;M.AKIN AP;ALİ ÖREN;MEH.DAŞ;3;%3.13(7);35;2:51.52;30,00;
GANYAN(7) :3,15 TL, İKİLİ(7/8) :3,70 TL, SIRALI İKİLİ(7/8) :8,95 TL, ÜÇLÜ BAHİS(7/8/2) :3,83 TL, PLASE(7) :1,05 TL, PLASE(8) :1,05 TL, 2. ÇİFTE(4/7) :35,20 TL

4. Kosu :   19:00;ŞARTLI 5; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1900m; Çim;;;;Rekor Derece :1.53.54
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PERFECT RUNNER DB SKG SK;6y d  a;PERFECT STORM;RAPUNZEL;55;H.KAPLAN;TALAT ÜSTÜNER;MEH.KAYA;4;%2.99(1)  %2.73(2);80;1:55.69;4,30;2,5 Boy
2;CRIMINAL DB SKG SK BB;5y a  a;DUTYFREE;ALWAYS A DREAM;55 +0.60;M.M.BİLGİN;SERHAT SUNA;C.YEDİREN;1;%6.4(6)  %7.15(6);78;1:56.01;5,80;2 Boy
3;BOUKEPHALOS KG DB SK;4y d  g;VICTORY GALLOP (CAN);SUZİ GOLD;58;B.M.MIRIK;HULUSİ ÇİL;A.COŞKAN;2;%17.02(3)  %15(4);82;1:56.23;5,50;Boyun
4;DUBAWİ GRANDSON SK;4y d  a;LAST EXIT;BLACK BLOOD;54;G.ÖZÇELİK;CÜNEYT BAŞ;F.KEMAHLIOĞLU;8;%9.72(5)  %9.24(5);51;1:56.26;8,25;Yarım Boy
5;DICAPRIO DB SKG SK;4y d  a;SMART ROBIN (JPN);MY FATHERS DREAM;55 +2.00;B.KURDU;ALİ GÜNGÖR;E.ATEŞ;9;%15.96(4)  %17.67(3);60;1:56.32;3,65;
6;YAHYAHAN KG K DB;6y a  a;BUENOS AIRES;TULAROSA (GB);56 +0.50;M.ÇİÇEK;TALAT ÜSTÜNER;MEH.KAYA;5;%16.99(1)  %16.2(2);74;1:56.39;4,30;
7;KAFKAS BEYİ DB;4y d  a;WHOS NEXT;TYANA GÜZELİ;54 +0.30;A.KÜRÜNDÜK;BURHAN ŞEN;B.ÖZGÜR;7;%5.8(7)  %5.93(7);68;1:56.74;11,10;
8;KANEKONUN OĞLU DB SK;5y a  a;KANEKO;GOLD BLOSSOM (IRE);55 +1.50;S.ÖZEN;MUSTAFA ŞİŞMAN;SEYİT GÖKÇE;3;%5.05(8)  %4.55(8);73;1:57.15;18,65;
