İstanbul;(89. Yarış Günü);04/11/2022
1. Kosu :   16:45;Maiden/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1300m; Çim;;;;Rekor Derece :1.23.65
İkramiye;;;;;Yetiştirici Primi;;;;
1.)90.000 TL;2.)36.000 TL;3.)18.000 TL;4.)9.000 TL;5.)4.500 TL;1.)25.875 TL;2.)10.350 TL;3.)5.175 TL;4.)2.588 TL;5.)1.294 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SENEM HATUN KG K;3y k  d;TAMERİNOĞLU;LALEZAR;57;E.AKTUĞ;SEVİLAY TANİYİT;GÜV.GÖKÇE;7;%17.12(2);38;1:28.20;3,35;3 Boy
2;AYDOĞARKEN KG SK;3y a  d;UFUKBİR;ZEHRA.121;54 +0.30;SER.YILDIZ AP;SİNAN EVREN ÇİÇEKÇİ;E.USLU;1;%3.32(9);;1:28.64;26,30;1 Boy
3;PINAR ABLA DB SKG SK;3y d  d;ONURKAAN;GÜRGÖZE;54;C.PASO AP;FATMA KILIÇASLAN;B.ATAY;3;%6.81(5);32;1:28.79;17,25;5 Boy
4;İLKATEŞ KG K DB;3y a  d;ULUER;ASİTAY;57;MÜS.ÇELİK;HAKKI YAZICI;A.ALÇİÇEK;11 - DS;%9.19(4);33;1:29.59;4,20;Yarım Boy
5;TRESOR KG K DB;3y a  d;GELİBOLU;ADANUS;54;A.YILDIZ AP;CÜNEYT ÇALICIOĞLU;S.AYDOĞAN;8;%3.67(8);25;1:29.68;26,95;
6;NERİS KG SK;3y k  d;KARAÜZÜM;CABİRE;57;VEDAT ABİŞ;H.BARIŞ EMRAH;A.ŞIVGIN;4;%36.22(1);37;1:29.82;1,80;
7;FİDAN KIZI KG SK;3y k  d;KARAÜZÜM;ÖZFİDAN;57;A.SÖZEN;İSMAİL ALAK;E.ÇETİNKURT;2;%11.22(3);33;1:30.75;8,90;
8;BOZKIR KARTALI K;3y d  d;UÇANOĞLU;AKSİ BABY;57;A.ASLAN;MURAT KARABULUT;S.ÇİFTÇİ;5;%5.86(6);32;1:31.48;18,45;
9;NEJLA HANIM KG K;3y a  d;HIZLITAY;GÜNBAHTI;57;S.AKBULAT AP;CEM H. KEÇİK;T.KURT;10;%1.46(10);28;1:32.50;57,30;
10;GEÇİT KIZI KG SK;3y a  d;GELİBOLU;GEÇİT VERMEZ;57;G.ÖZÇELİK;SERHAT YILDIRAN;E.USLU;6;%3.77(7);38;1:37.57;34,70;
11;DÜŞYAKAMDAN KG K (Koşmaz);3y a  d;UÇANOĞLU;ÇENGİ;57;G.YILDIZ;GAMZE ŞAHİN;SU.ÖZKAN;9;%1.35(11);;Koşmaz;;
GANYAN(10) :3,35 TL, İKİLİ(1/10) :51,85 TL, SIRALI İKİLİ(10/1) :102,60 TL

2. Kosu :   17:15;SATIŞ 2; 2 Yaşlı İngilizler; 57.00kg; 1400m; Sentetik;;;;Rekor Derece :1.22.25
İkramiye;;;;;Yetiştirici Primi;;;;
