İzmir;(52. Yarış Günü);08/10/2022
1. Kosu :   17:15;Maiden; 2 Yaşlı İngilizler; 57.00kg; 1200m; Kum;;;;Rekor Derece :1.11.59
İkramiye;;;;;Yetiştirici Primi;;;;
1.)81.500 TL;2.)32.600 TL;3.)16.300 TL;4.)8.150 TL;5.)4.075 TL;1.)23.431 TL;2.)9.373 TL;3.)4.686 TL;4.)2.343 TL;5.)1.172 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BABASELİM KG K;2y d  e;HAKKAR;HAPRY MARE;57;N.AVCİ;TALAT ÜSTÜNER;MEH.KAYA;1;%19.05(3);;1:15.77;3,10;Burun
2;CARAMEL MACCHIATO KG K;2y d  d;KANEKO;ESPRESSO;55;E.AKTUĞ AP;ÖZGÜR DEMİR;MEH.KAYA;9 - DS;%6.59(2);;1:15.78;3,00;5 Boy
3;BOATMAN KG DB SK;2y k  e;LION HEART (USA);SNOW WHITE;57;K.TOKAÇOĞLU;ERAY KOKTAY;S.YANIK;13 - DS;%30.08(1);36;1:16.57;2,55;Yarım Boy
4;BANK OF THE SEA SKG SK;2y a  d;NATIVE KHAN (FR);ZANA (IRE);55 +0.10;MER.ÇELİK;ÖZGÜR DEMİR;MEH.KAYA;2;%17.74(2);;1:16.65;3,00;1 Boy
5;CAN YOLDAŞIM KG K DB;2y d  e;SMART ROBIN (JPN);BORN SHINING;57;M.M.BİLGİN;ERGİN DEMİR;MEH.KAYA;4;%8.48(4);;1:16.80;5,15;
6;SO BE IT KG SK;2y d  e;HEMSWORTH (USA);TORUNUM BEYZA;53;E.KADİRLER AP;FİKRET KANMAN;M.AKKUŞ;7;%3.14(8);;1:17.29;21,40;
7;FEDERER DB;2y d  e;SCARFACE;VICTORIAS SILENCE;57;B.M.MIRIK;AYBERK TEZEL;M.YAYAN;5;%5.12(5);28;1:17.46;12,90;
8;NUCLEUS KG SK;2y d  d;PAPA CLEM (USA);FIRSTMOON;55 +0.90;H.ŞİMŞEK;ENGİN ATEŞLER;B.ÇAKUS;8 - DS;%3.2(7);24;1:20.34;19,00;
9;MIDNIGHT SKY KG K DB;2y k  d;GENERAL QUARTERS (USA);DANCING COCO (IRE);55 +0.80;GÖKH.GÖKÇE;OĞUZ DAĞLAROĞLU;T.TEMİZER;12 - DS;%3.33(6);;1:20.57;14,60;
10;KAFKAS GÜCÜ K;2y d  d;YILDIRIMBEY;ZUZUNAZ;55 +2.00;M.BAYDAN;BURHAN ŞEN;B.ÖZGÜR;3;%0.76(11);;1:20.84;58,70;
11;ELLA ON DUTY KG DB SK;2y a  d;DUTYFREE;BELLA AMIGA;55 +1.10;M.GÖNÜLTAŞ;ALP Ş. EVCİMEN;C.ŞAMLI;11 - DS;%0.79(10);16;1:22.38;54,25;
12;TÜRE BEY KG SK;2y d  e;TOCCET (USA);PHOENIX;53 +0.90;O.KIZILDAŞ AP;YALÇIN TÜRE;At Sahibi;10 - DS;%0.86(9);;1:23.93;48,60;
13;KING RAMCHO  KG (Koşmaz);2y d  e;HAKEEM (USA);RUN FOR VICTORY;57;M.KAYA;CÜNEYT İŞÇİ;R.AYDOĞAN;6;%0.85(12);;Koşmaz;;
[(9)CARAMEL MACCHIATO,(8)BANK OF THE SEA,] eküridir.GANYAN(1) :3,10 TL, İKİLİ(1/9) :12,65 TL, SIRALI İKİLİ(1/9) :20,80 TL

2. Kosu :   18:00;Handikap 15/DHÖW /H2; 4 ve Yukarı Araplar; kg; 2100m; Kum;;;;Rekor Derece :2.26.21
İkramiye;;;;;Yetiştirici Primi;;;;
1.)74.500 TL;2.)29.800 TL;3.)14.900 TL;4.)7.450 TL;5.)3.725 TL;1.)12.851 TL;2.)5.141 TL;3.)2.570 TL;4.)1.285 TL;5.)643 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;OYAMER DB;4y a k;KUTLU ER;OYAM;54 +1.00;N.AVCİ;FATMA NİLGÜN KUTLU;M.MEHMET İNAL;8;%14.39(3);39;2:33.97;5,35;6 Boy
2;CİHANIN GÜLÜ KG DB;5y k k;ÖZGÜNHAN;CİHANAY;56,5 +1.40;M.KAYA;KAYA KAYA;M.ALİ KAYA;6;%16.33(2);39;2:34.95;4,35;Burun
3;YALGINAY KG K DB;4y k  a;SARRAF;SEVDAÇİÇEĞİ;50 +1.00;D.PALAUR;ERDEM KÖZLEME;HAL.KAYA;10 - DS;%0.94(10);12;2:34.96;42,35;4,5 Boy
4;RÜZGAR SESİ;4y a  a;ARASLI;HAMDE.53;53,5 +1.40;MER.ÇELİK;CEMAL YILDIZ;S.BAYDAN;2;%10.96(5);38;2:35.67;7,45;Yarım Boy
5;YİĞİTOĞLUM KG SK GKR;5y a  a;KAIZBERT (RU);BOSNALI;62;E.AKTUĞ AP;ENGİN TEPE;C.ARPEK;1;%11.64(4);52;2:35.79;5,60;
6;ERTAHA KG DB;5y a  a;ALTAHA;MAVİ GÖL;55,5;G.ÖZÇELİK;ÇETİN ÖZDİL;M.GÜDÜCÜ;5;%5.31(8);37;2:42.11;14,85;
