İzmir;(11. Yarış Günü);19/05/2022
1. Kosu :   16:45;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1100m; Çim;;;;Rekor Derece :1.10.80
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)19.550 TL;2.)7.820 TL;3.)3.910 TL;4.)1.955 TL;5.)978 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BAŞ ALP KG;3y d  e;BABA MEVLÜT;KUTBİKE;57;G.ÖZÇELİK;CÜNEYT BAŞ;F.KEMAHLIOĞLU;5;%16.37(3);;1:14.80;4,30;1 Boy
2;KEKOMAYKİ KG K DB;3y k  e;KARAÜZÜM;SAKİNDENİZ;57;MER.ÇELİK;CAN ERBAK;R.AYDOĞAN;1;%19.03(2);;1:14.92;2,60;Baş
3;BEYAZ ENDER KG SK;3y k  e;BABA MEVLÜT;HAMDE.52;57;N.AVCİ;ALATTİN ÇELİK;Ü.TANER;2;%49.27(1);;1:14.95;1,65;6 Boy
4;BUCA ARSLANI KG K;3y k  e;YAŞARCIK;BENLİ ANA;57;A.C.DAĞDEVİREN;K.CEVAT DAYSAL;Ş.ÖZDENİZ;3;%5.62(4);;1:15.86;16,35;2 Boy
5;İZLENİM KG SK;3y k  e;KAFKAS KRALI;LİDYALI;57 +0.30;F.AVCI;MEHMET KASAP;MEH.KAYA;7;%1.24(7);;1:16.17;46,55;
6;KILAVUZ FIRTINASI KG DB;3y k  e;LODOS RÜZGARI;NİZİP;57;H.ŞİMŞEK;ERCAN SÖKMEZ;M.Y.AKKEYİK;9;%0.47(10);;1:17.45;59,70;
7;YERGÜLÜ KG K;3y a  d;DELİ UĞUR;BAHAR YAĞMURU;52 +0.70;MUH.OK AP;İBRAHİM H. BEYAZŞAHİN;F.KEMAHLIOĞLU;8;%1.3(6);;1:18.41;48,00;
8;ÜÇGÜL KG K DB;3y a  d;UÇANOĞLU;ESMERGÜL;55 +0.10;M.M.BİLGİN;MEHMET BİRDEN;MEH.KAYA;4;%5.16(5);;1:18.57;14,80;
9;İLKGELİN K;3y d  d;SARRAF;SONNEFES;52 +1.20;E.AKTUĞ AP;İSMAİL SATIK;MEH.KAYA;10;%0.79(8);;1:18.62;45,30;
10;SEPYA RENK KG;3y k  d;ALPYÜREK;SEPYA;55;H.KAPLAN;ŞEHABETTİN DOYAN;Ü.AYBOĞA;6;%0.77(9);;1:20.98;70,85;
GANYAN(1) :4,30 TL, İKİLİ(1/5) :7,00 TL, SIRALI İKİLİ(1/5) :20,35 TL

2. Kosu :   17:15;Handikap 17 /H2; 4 ve Yukarı İngilizler; kg; 2000m; Çim;;;;Rekor Derece :2.00.03
İkramiye;;;;;Yetiştirici Primi;;;;
1.)87.500 TL;2.)35.000 TL;3.)17.500 TL;4.)8.750 TL;5.)4.375 TL;1.)20.125 TL;2.)8.050 TL;3.)4.025 TL;4.)2.013 TL;5.)1.006 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DUBAWİ GRANDSON SK;4y d  a;LAST EXIT;BLACK BLOOD;50 +2.00;N.AVCİ;CÜNEYT BAŞ;F.KEMAHLIOĞLU;1;%28.52(1);52;2:05.44;2,45;1,5  Boy
2;DICAPRIO DB SKG SK;4y d  a;SMART ROBIN (JPN);MY FATHERS DREAM;52 +2.00;MER.ÇELİK;ALİ GÜNGÖR;E.ATEŞ;7;%21.75(2);60;2:05.61;2,50;1,5  Boy
3;BRAVE RUNNER KG K;4y d  a;SMART ROBIN (JPN);SAKARYA GÜZELİ;56;A.KÜRÜNDÜK;YAVUZ AYDOĞAN;M.ZELYURT;3;%4.51(6);68;2:05.84;33,70;4 Boy
4;KING JACKSON K DB;4y d  a;LUXOR;BERKETTE (USA);50 +2.00;O.YILDIZ;SERKAN AYDIN;M.ZELYURT;9;%9.9(4);55;2:06.50;5,65;2,5 Boy
5;BOUKEPHALOS KG DB SK;4y d  g;VICTORY GALLOP (CAN);SUZİ GOLD;61;E.AKTUĞ AP;HULUSİ ÇİL;A.COŞKAN;5;%14.16(3);82;2:06.87;4,90;
6;TIME DB;4y d  a;TOROK (IRE);İMPARATORİÇE;50 +2.00;A.YILDIZ AP;FERİDUN KILIÇASLAN;B.ÖZGÜR;4;%3.5(9);53;2:07.24;26,85;
7;GALVATRON K DB;6y d k;WIN RIVER WIN (USA);GALVANLI;53,5 +2.00;A.OLUK;FAHRİ İŞİNİBİLİR;C.ARPEK;8;%9.25(5);60;2:07.25;11,65;
8;GOLD ROAD KG DB SK;4y d  a;GOLDEN SUN;DO IT EASY;50 +2.00;MUH.OK AP;ZEYNEP AKYOL;S.YANIK;2;%4.09(8);55;2:09.11;17,95;
9;DOĞUBAYAZIT DB SKG SK;4y d  a;WIENER WALZER (GER);DAY OF THE NILE (USA);50 +2.00;A.C.DAĞDEVİREN;EMİN TURHAN;MEH.KAYA;6;%4.31(7);53;2:19.16;21,40;
GANYAN(9) :2,45 TL, İKİLİ(3/9) :3,70 TL, SIRALI İKİLİ(9/3) :7,10 TL, ÜÇLÜ BAHİS(9/3/2) :16,41 TL, PLASE(3) :1,25 TL, PLASE(9) :1,10 TL, 1. ÇİFTE(1/9) :10,95 TL

3. Kosu :   17:45;ŞARTLI 4; 3 Yaşlı İngilizler; 58.00kg; 1300m; Çim;;;;Rekor Derece :1.15.43
İkramiye;;;;;Yetiştirici Primi;;;;
