İzmir;(5. Yarış Günü);12/01/2023
1. Kosu :   15:30;ŞARTLI 4/DHÖW/Dişi /X; 4 Yaşlı Araplar; 58.00kg; 1900m; Kum;;;;Rekor Derece :2.10.52
İkramiye;;;;;Yetiştirici Primi;;;;
1.)96.500 TL;2.)38.600 TL;3.)19.300 TL;4.)9.650 TL;5.)4.825 TL;1.)16.646 TL;2.)6.659 TL;3.)3.329 TL;4.)1.665 TL;5.)832 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MİSTRAL KG K DB;4y k k;DEMİRDÖVEN;KURALSIZ;55 +2.00;K.GÖKÇE AP;FARUK ATEŞ;MEH.KAYA;8;%3.35(8);34;2:20.57;17,25;2 Boy
2;RUZE KG K;4y k k;TAMERİNOĞLU;SİNEMNUR;56;ALP.OLUK AP;SEÇKİN ÖZBEY;SA.ÖZBEY;9;%3.86(7);39;2:20.89;17,05;Burun
3;YAZ GÜZELİM KG K DB GKR;4y a k;BİTİRİMKARINCA;BAHARESİNTİ;56;B.M.MIRIK;OĞUZ DAĞLAROĞLU;T.TEMİZER;4;%15.84(3);43;2:20.91;3,90;Burun
4;İREMİM KG DB SK;4y a k;ALTAHA;ZEUGMA;61;M.ÇİÇEK;ABDULLAH AKDEMİR;M.AKKUŞ;1;%35.14(1);61;2:20.92;1,95;3,5 Boy
5;KAYA DE SULTAN KG DB SK;4y a k;SULTAN DE FAUST (FR);ÖRNEKKAYA;54;M.UYAR AP;CELAL DEMİR;MEH.KAYA;6;%4.17(6);35;2:21.51;17,65;
6;MEHİR ABLA KG SK;4y k k;SONALP;ASLIKAN;58;M.DEMİRBAŞ;MEHMET ÖZESER;T.DOĞAN;7;%16.32(2);45;2:22.59;4,40;
7;GÜZ SANCISI DB SK YP;4y k k;KAFKAS ŞAHI;SANİYE;58;GÖKH.GÖKÇE;SEVİM KARACA;MEH.KAYA;3;%8.51(5);38;2:23.92;9,50;
8;KUMRAL TAY KG SK;4y d k;TÜMÖZ BEY;ARCİVAN;56 +0.40;M.M.BİLGİN;MUSTAFA ARICI;B.ÖZGÜR;5;%10.88(4);43;2:24.03;6,25;
9;MEHLİKA ABLA KG SK (Koşmaz);4y d k;TÜMÖZ BEY;MEHLİKA;56;N.AVCİ;SEVİM KARACA;MEH.KAYA;2;%1.94(9);35;Koşmaz;;
[(2)GÜZ SANCISI,(7)MEHLİKA ABLA,] eküridir.GANYAN(8) :17,25 TL, İKİLİ(5/8) :112,75 TL, SIRALI İKİLİ(8/5) :244,60 TL

2. Kosu :   16:00;Handikap 15/Dişi /H1; 4 ve Yukarı İngilizler; kg; 2000m; Kum;;;;Rekor Derece :2.05.51
İkramiye;;;;;Yetiştirici Primi;;;;
1.)96.500 TL;2.)38.600 TL;3.)19.300 TL;4.)9.650 TL;5.)4.825 TL;1.)16.646 TL;2.)6.659 TL;3.)3.329 TL;4.)1.665 TL;5.)832 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SHE IS THE SHOW SK;5y d k;WIN RIVER WIN (USA);ALY GIRL;56,5;H.KARATAŞ;YILDIRIM GELGİN;S.GÖKDEMİR;5;%42.87(1);44;2:12.27;1,45;4 Boy
2;ANOTHER LOVE KG DB SK;4y a k;EL CORREDOR (USA);SYMPHONIC RHYTHM;56,5;N.AVCİ;İZZET ÖZEN;MEH.KAYA;3;%17.28(2);48;2:12.98;4,10;5,5 Boy
3;DEEP DELIGHT DB;4y d k;TOROK (IRE);GALVANLI;57;MER.ÇELİK;FAHRİ İŞİNİBİLİR;C.ARPEK;4;%14.89(3);49;2:13.92;6,30;Yarım Boy
4;RUNNER GIRL KG DB SK;4y d k;MALİ;RAPUNZEL;50 +2.00;A.C.DAĞDEVİREN;TALAT ÜSTÜNER;C.BATUR;6;%3.23(6);33;2:14.02;15,75;Baş
5;LADY İREM K DB;4y d k;SCARFACE;SPECIAL DREAM (IRE);62;A.YILDIZ AP;ALİ KEMAL ÇELİK;SEY.DEMİR;7 - DS;%11.47(4);61;2:14.05;5,85;
6;LYUBOV DB SK YP;4y d k;MENDIP (USA);MELODİ;57 +0.10;M.KAYİŞ AP;MUSTAFA ARICI;B.ÖZGÜR;8 - DS;%5.09(5);53;2:17.43;11,90;
7;SEA JEWEL KG DB SK;5y d k;YONAGUSKA (USA);LENOBIA;50 +2.00;İ.S.SÖĞÜT AP;İPEK GÜR;V.AKBAŞ;2;%0.61(7);11;2:23.50;44,80;
8;PRENSES DURU K (Koşmaz);4y a k;CORINTHIAN (USA);FLYING BEAUTY;56;M.M.BİLGİN;ALOŞ YILDIRIM;M.ÇAM;1;%4.56(8);47;Koşmaz;;
GANYAN(6) :1,45 TL, İKİLİ(4/6) :3,20 TL, SIRALI İKİLİ(6/4) :4,70 TL, ÜÇLÜ BAHİS(6/4/3) :3,51 TL Çıkan 1 Atla: 0,67 TL, PLASE(4) :1,05 TL, PLASE(6) :1,05 TL, 1. ÇİFTE(8/6) :70,70 TL

3. Kosu :  FRANCESCO SPONZA KOŞUSU 16:30;KV-8; 4 ve Yukarı İngilizler; 58.00kg; 60.00 kg; 2100m; Kum;;;;Rekor Derece :2.12.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)192.000 TL;2.)76.800 TL;3.)38.400 TL;4.)19.200 TL;5.)9.600 TL;1.)44.160 TL;2.)17.664 TL;3.)8.832 TL;4.)4.416 TL;5.)2.208 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;JUNIOR ÇINAR KG DB SK;5y a  a;TOCCET (USA);GOLDEN AFRICA;60;M.ÇİÇEK;ERGİN DEMİR;MEH.KAYA;5;%15.59(4);90;2:16.27;4,25;Baş
2;BRENTWOOD DB SK;6y d  a;OFFLEE WILD (USA);SOIREE RUSSE (USA);60;VEDAT ABİŞ;HAKAN YÜCETÜRK;T.TEMİZER;1;%22.83(2);87;2:16.29;2,30;7,5 Boy
3;SEDDÜLBAHİR ÖG;4y d  a;TOROK (IRE);LAİK KIZ;58;H.KARATAŞ;ONUR YETKİN;Ş.ÖZDENİZ;2;%17.94(3);67;2:17.51;4,30;7 Boy
4;EL NINO KG DB;8y d  a;VICTORY GALLOP (CAN);PLATONIC CHAT (IRE);60;K.TOKAÇOĞLU;N.AREK KUYUMCİYAN;Ş.ÇELİK;6 - DS;%33.54(1);102;2:18.72;2,65;7 Boy
5;BOUKEPHALOS KG DB SK;5y d  g;VICTORY GALLOP (CAN);SUZİ GOLD;60;MER.ÇELİK;HULUSİ ÇİL;A.COŞKAN;3;%7.87(5);90;2:19.91;8,80;
6;ROTOVATÖR K DB;5y d  a;SMART ROBIN (JPN);CARIBU;60;GÖKH.GÖKÇE;AHMET GÖKHAN ERKOÇ;T.SAYILKAN;4;%2.22(6);76;2:25.15;23,60;
GANYAN(4) :4,25 TL, SIRALI İKİLİ(4/2) :18,55 TL, 2. ÇİFTE(6/4) :9,55 TL

4. Kosu :   17:00;ŞARTLI 3 /X; 3 Yaşlı İngilizler; 58.00kg; 1400m; Kum;;;;Rekor Derece :1.25.06
İkramiye;;;;;Yetiştirici Primi;;;;
1.)82.000 TL;2.)32.800 TL;3.)16.400 TL;4.)8.200 TL;5.)4.100 TL;1.)14.145 TL;2.)5.658 TL;3.)2.829 TL;4.)1.415 TL;5.)707 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;THE RAPTOR K DB ÖG;3y d  e;BUSHRANGER (IRE);TROPICAL THUNDER;57 +0.10;E.ÇİZİK AP;HÜSEYİN YILDIZ;S.ŞAHYAZICI;1;%35.83(1);52;1:27.81;1,60;4,5 Boy
2;LAVENDER;3y d  d;OĞLUM MELİH;AGAFYA;56;VEDAT ABİŞ;H.HÜSEYİN TEMEL;C.AYDOĞAN;4 - DS;%14.66(3);53;1:28.52;4,50;2,5 Boy
3;HEY JUDE;3y d  e;PAPA CLEM (USA);MYTH AND MAGIC (IRE);58;H.KARATAŞ;ERAY KOKTAY;A.KARABIYIK;5 - DS;%27.43(2);41;1:28.90;3,10;3,5 Boy
4;MUST KG DB SK;3y d  e;LION HEART (USA);GRADIVA (USA);58;K.GÖKÇE AP;HALE HÜLYA ILGAZLI;G.TOKLU;2;%12.3(4);51;1:29.45;6,95;3 Boy
5;GLORY BOX KG K DB;3y a  d;SIDNEY`S CANDY (USA);LADY YAREN;59;M.GÖNÜLTAŞ;ALOŞ YILDIRIM;M.ÇAM;3;%9.77(5);42;1:29.88;8,40;
GANYAN(2) :1,60 TL, SIRALI İKİLİ(2/5) :9,20 TL, 3. ÇİFTE(4/2) :15,85 TL

5. Kosu :   17:30;Maiden/DHT; 4 Yaşlı Araplar; 58.00kg; 1900m; Kum;;;;Rekor Derece :2.10.52
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL;5.)5.400 TL;1.)24.840 TL;2.)9.936 TL;3.)4.968 TL;4.)2.484 TL;5.)1.242 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;YALNIZAY KG DB;4y k  a;YALNIZEFE;AYÇİÇEK;56;A.YILDIZ AP;ERKİN CELEP;A.COŞKAN;7;%39.18(1);33;2:19.60;2,55;Burun
2;UZUNBİR DB;4y a  a;TÜMÖZ BEY;PIRIL PIRIL;55 +1.90;K.GÖKÇE AP;SUNGUR SOYDAM;H.E.UYSAL;8;%3.88(6);30;2:19.61;16,60;5 Boy
3;VARLIKLIŞAH KG K DB GKR;4y a  a;DEMİRDÖVEN;DOLUDİZGİN;58;MER.ÇELİK;ZERRİN TAŞÖREN;T.TEMİZER;1;%8.69(5);30;2:20.46;5,95;4 Boy
4;SAYIŞMAN KG DB;4y k  a;ÖZDURAN;YAĞIZ EFE;58;M.M.BİLGİN;ERHAN TUNA;N.GÖNÜLTAŞ;5;%6.67(4);31;2:21.25;7,05;8 Boy
5;GÖZE BATAN KG;4y k  a;BALIKHAN;KUTLU KIZ;58;N.ŞEN;İ.SUAT KUTLU;M.MEHMET İNAL;2;%16.3(3);34;2:22.58;3,60;
6;TEKİNBEYİM KG K GKR;4y k  a;UFUKBİR;ÖZGÜLAY;54;E.ÇİZİK AP;ERHAN TUNA;N.GÖNÜLTAŞ;6;%2.03(4);14;2:23.94;7,05;
7;BEHÇETİN ATEŞİ;4y k  a;BALIKHAN;TANIŞIĞI;58;M.DEMİRBAŞ;İ.SUAT KUTLU;M.MEHMET İNAL;3;%2.06(3);28;2:26.25;3,60;
8;KOCAYUSUF K;4y a  a;BERKAY EFE;ALYÜZ;58;VEDAT ABİŞ;HACI DURAN KOCA;F.ÇELTİK;4;%21.19(2);31;2:27.39;2,50;
[(2)GÖZE BATAN,(1)BEHÇETİN ATEŞİ,] eküridir.[(4)SAYIŞMAN],(5)TEKİNBEYİM],] eküridir.GANYAN(8) :2,55 TL, İKİLİ(6/8) :19,70 TL, SIRALI İKİLİ(8/6) :28,40 TL, ÜÇLÜ BAHİS(8/6/7) :40,88 TL, PLASE(6) :3,40 TL, PLASE(8) :1,40 TL, 4. ÇİFTE(2/8) :5,30 TL

6. Kosu :   18:00;ŞARTLI 4/DHÖW /X-1; 4 ve Yukarı Araplar; 58.00kg; 61.00 kg; 1600m; Kum;;;;Rekor Derece :1.48.55
İkramiye;;;;;Yetiştirici Primi;;;;
1.)96.500 TL;2.)38.600 TL;3.)19.300 TL;4.)9.650 TL;5.)4.825 TL;1.)16.646 TL;2.)6.659 TL;3.)3.329 TL;4.)1.665 TL;5.)832 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ŞİFNE EFESİ DB SK;7y k  a;JOKER;ŞİFNELİ;57;M.M.BİLGİN;İRFAN BERBEROĞLU;M.AKKUŞ;8;%2.45(8);70;1:50.76;19,75;Boyun
2;GÖKÇESTAR KG K DB;6y k  a;KAIZBERT (RU);TATLICAN;57 +0.40;GÖKH.GÖKÇE;SEZGİN GÖKÇE;SEYİT GÖKÇE;9 - DS;%25.65(1);88;1:50.80;2,00;3 Boy
3;ATİK ATİK KG SK;7y a  a;ÖZGÜNHAN;TOMURCUK;57;M.ÇİÇEK;MEHMET BİRDEN;MEH.KAYA;3;%14.29(2);91;1:51.30;4,25;2,5 Boy
4;KAPAKLICAN KG DB SK;7y k  a;ATOMKARINCA;GÜLLÜŞAHIM;61;VEDAT ABİŞ;HAYATİ CAN;D.TEKELİ;5;%18.15(3);91;1:51.67;4,70;1,5  Boy
5;HOLİGAN SKG SK;7y a  a;KAIZBERT (RU);RÜYA HANIM;58;M.KAYİŞ AP;BİLAL KESKİN;S.YUDUM;7;%11.55(4);76;1:51.90;6,20;
6;O BİR REİS KG DB;7y k  a;TAMERİNOĞLU;VONALI;57;K.TOKAÇOĞLU;DEMET ÇİFTÇİ;MEH.KAYA;2;%7.09(6);68;1:52.05;10,00;
7;UZUN MEHMET KG DB SK;5y k  a;TURBO;ZİLLİ PINAR;61;M.BAYDAN;MEHMET BİRDEN;MEH.KAYA;1;%6.65(2);68;1:55.53;4,25;
8;KENANLI KG DB SK;6y a  a;AYABAKAN;NALANIM;59;MER.ÇELİK;ZAFER GEZİCİ;SEYİT GÖKÇE;4;%8.96(5);80;1:58.17;10,70;
9;KELEŞHAN KG DB;8y d  a;ÖZDURAN;SİDALCAN;56;A.YILDIZ AP;BAYRAM GÖKÇE;MEH.KAYA;10 - DS;%3.77(7);80;2:00.25;16,40;
10;BORANKIRCENK KG K DB;5y a  a;DEMİRDÖVEN;KAFKAS FİLİZİ;57;B.M.MIRIK;OSMAN NURİ KIR;T.TEMİZER;6;%1.43(9);50;2:01.77;43,00;
[(6)ATİK ATİK,(3)UZUN MEHMET,] eküridir.GANYAN(10) :19,75 TL, 6'LI GANYAN(8/5,6/4/2/8/10) :7.745,70 TL, 5'Lİ GANYAN(5,6/4/2/8/10) :306,19 TL, 4'LÜ GANYAN(4/2/8/10) :230,21 TL, 3'LÜ GANYAN(2/8/10) :62,91 TL, İKİLİ(8/10) :41,80 TL, SIRALI İKİLİ(10/8) :131,25 TL, ÜÇLÜ BAHİS(10/8/6) :127,77 TL, PLASE(10) :4,55 TL, PLASE(8) :2,15 TL, PLASE İKİLİ(6/10) :23,50 TL, PLASE İKİLİ(6/8) :8,10 TL, PLASE İKİLİ(8/10) :10,40 TL, 5. ÇİFTE(8/10) :89,85 TL

