İzmir;(18. Yarış Günü);25/12/2022
1. Kosu :   14:00;Handikap 14/DHÖW /H1; 4 Yaşlı Araplar; kg; 2000m; Kum;;;;Rekor Derece :2.17.95
İkramiye;;;;;Yetiştirici Primi;;;;
1.)63.000 TL;2.)25.200 TL;3.)12.600 TL;4.)6.300 TL;5.)3.150 TL;1.)10.868 TL;2.)4.347 TL;3.)2.174 TL;4.)1.087 TL;5.)543 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GÜNEŞKRAL;4y k  a;TAMERİNOĞLU;CİLVEGÖZLÜ;58,5;M.M.BİLGİN;NAZENİN SERFİCELİ;F.ÇELTİK;6;%13.01(5);44;2:27.45;5,95;3 Boy
2;OYAMER DB;4y a k;KUTLU ER;OYAM;58;N.AVCİ;FATMA NİLGÜN KUTLU;M.MEHMET İNAL;1;%14.27(4);43;2:28.06;5,75;Boyun
3;RÜZGAR SESİ KG SK;4y a  a;ARASLI;HAMDE.53;51,5 +1.30;A.YILDIZ AP;ENDER COŞGUNSU;M.TEKPETEK;9 - DS;%16.4(3);32;2:28.12;3,50;2,5 Boy
4;BİGBOSS KG DB SK;4y a  a;BİTİRİMKARINCA;MİNEL;59,5;M.BAĞ AP;İSMET ÇİFTÇİ;M.TAMER;2;%18.13(2);52;2:28.58;3,55;Baş
5;LAL ÇİÇEĞİ KG DB SK GKR;4y k k;KURTEL;ADIGÜL;60;K.GÖKÇE AP;MARGARET LOGIE SMITH BAYDAN;B.ÖZGÜR;8;%10.14(6);51;2:28.61;8,35;
6;ATAKUM KIZI KG DB SK;4y d k;SİLAH;ATAKUM;50 +2.00;İ.S.SÖĞÜT AP;İSMAİL YAĞCI;MEH.KAYA;7;%1.13(10);26;2:29.74;54,15;
7;SONEYLÜL KG SK;4y d k;BABA MEVLÜT;İDİLEYLÜL;54,5;A.KÜRÜNDÜK;GÜNSEN SOYUPAK;A.A.ZÜMBÜLLER;10 - DS;%2.79(8);36;2:31.46;22,55;
8;DODURGA KG K;4y d k;ÖZHABER;PÖTÜRGELİ;51 +1.30;S.TIRPAN;FATMA BANU GÜVENÇ;M.ÖZGÜL;3;%1.27(9);29;2:32.15;32,45;
9;GÜLENKIZIM KG SK BB;4y k k;BALIKHAN;ALTINYAPRAK;58,5;ŞEV.GÖKÇE AP;İSMET ALTIN;T.ATEŞ;4;%18.85(1);50;2:33.06;3,70;
