İstanbul;(25. Yarış Günü);08/06/2022
1. Kosu :   14:30;Maiden; 2 Yaşlı İngilizler; 57.00kg; 1000m; Sentetik;;;;Rekor Derece :0.58.39
İkramiye;;;;;Yetiştirici Primi;;;;
1.)75.000 TL;2.)30.000 TL;3.)15.000 TL;4.)7.500 TL;5.)3.750 TL;1.)21.563 TL;2.)8.625 TL;3.)4.313 TL;4.)2.156 TL;5.)1.078 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ULFBERHT KG SK;2y d  e;PERFECT STORM;RAPUNZEL;57;A.ÇELİK;ADİL MERT KAYA;T.TAŞAR;1;;;1:00.39;1,05;4 Boy
2;DOLYA VOROVSKAYA KG SK;2y d  e;LION HEART (USA);SARS;57;H.KARATAŞ;ADİL MERT KAYA;T.TAŞAR;3;;;1:01.04;1,05;3 Boy
3;GALEYAN SKG SK;2y d  e;LION HEART (USA);GASPERINI;57;G.ÖZÇELİK;CEM NARİN;S.DURGUÇ;2;;;1:01.51;32,80;2 Boy
4;SOLİDO HERMANOS SK;2y d  e;MENDIP (USA);HEAVENS HELP (USA);57;VEDAT ABİŞ;GÜLİZAR YANIK;C.KATI;4;;35;1:01.74;11,55;13 Boy
5;RAVEN KG K;2y d  d;WIENER WALZER (GER);WEST LIFE;53 +1.90;M.G.ARSLAN AP;GÖKHAN ÖZKAN;T.ŞİT;5;;;1:03.90;41,95;
[(4)ULFBERHT,(1)DOLYA VOROVSKAYA,] eküridir.GANYAN(4) :1,05 TL, SIRALI İKİLİ(4/1) :5,50 TL

2. Kosu :   15:00;ŞARTLI 4/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1300m; Sentetik;;;;Rekor Derece :1.23.86
İkramiye;;;;;Yetiştirici Primi;;;;
1.)76.000 TL;2.)30.400 TL;3.)15.200 TL;4.)7.600 TL;5.)3.800 TL;1.)21.850 TL;2.)8.740 TL;3.)4.370 TL;4.)2.185 TL;5.)1.093 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DÜNDARZADE KG K;3y k  e;KAIZBERT (RU);SİBELİN KIZI;57;T.YILDIZ;MERT ÇELİK;E.KOCA;2;;51;1:28.32;1,85;1,5  Boy
2;NAİFOĞLUM KG K;3y k  e;UÇANOĞLU;MUNGAN;57;A.SÖZEN;YAŞAR GÖLBAŞ;D.SEVGİLİ;5 - DS;;50;1:28.57;2,70;7 Boy
3;ERLİKHAN KG SK;3y k  e;SULTAN DE FAUST (FR);MAHİYEKAYA;57;G.KOCAKAYA;CAVİDAN KAYA ÖZASLAN;S.AYDOĞAN;1;;49;1:29.84;5,80;14 Boy
4;UMUT OĞLU KG;3y a  e;GÜNTAY;UMUT IŞIĞIM;54;E.AKTUĞ AP;ELİF KAYA;V.KARAKUŞ;3;;52;1:32.46;2,75;5 Boy
5;FATİHZADE KG K;3y a  e;BATURŞAH;BUZDENİZİ;54;A.KAÇMAZ;MERT ÇELİK;E.KOCA;4;;44;1:33.57;1,85;
[(1)DÜNDARZADE,(5)FATİHZADE,] eküridir.GANYAN(1) :1,85 TL, SIRALI İKİLİ(1/3) :6,15 TL, 1. ÇİFTE(1,4/1,5) :2,00 TL

3. Kosu :  SADETTİN SÜKAN KOŞUSU 15:30;Handikap 22 /H1; 4 ve Yukarı İngilizler; kg; 2100m; Sentetik;;;;Rekor Derece :2.09.23
İkramiye;;;;;Yetiştirici Primi;;;;
1.)125.000 TL;2.)50.000 TL;3.)25.000 TL;4.)12.500 TL;5.)6.250 TL;1.)28.750 TL;2.)11.500 TL;3.)5.750 TL;4.)2.875 TL;5.)1.438 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KALKANDERE;8y d  a;LUXOR;RED BIRD;50 +2.00;E.AKTUĞ AP;MEHMET ÇAVUŞ;N.KÖÇKEN;5;%11.93(4);64;2:13.01;9,80;Yarım Boy
2;STEEL MAN K;5y d  a;LUXOR;BERTINORO;56;A.KURŞUN;HIDIR TAŞDEMİR;E.USLU;8 - DS;%17.31(3);76;2:13.12;3,70;Yarım Boy
3;NEW WORLD SK;4y d  a;VICTORY GALLOP (CAN);ZAEEMAH (IRE);57,5;VEDAT ABİŞ;T. İZZET AKSOY;A.TEPEBAŞI;4;%25.38(1);80;2:13.20;2,25;1 Boy
4;GÖDEK SK;6y d  a;WIN RIVER WIN (USA);DOKU;53 +0.60;MÜS.ÇELİK;HÜLYA GÖDEK;T.İBİŞ;2;%9.89(5);70;2:13.37;6,50;2,5 Boy
5;EZER GEÇER KG DB BB;4y a  a;LION HEART (USA);MISS DE HAVILLAND (IRE);61;A.ÇELİK;BARAN D. CEMİLOĞLU;B.REFİKOĞLU;3;%7.33(6);87;2:13.77;12,30;
6;KARA VETAR SK;4y d  a;MENDIP (USA);ASHKELOI;55;A.KAÇMAZ;DEMİRHAN YILMAZ;S.BEKTAŞ;6;%6.56(7);75;2:13.82;10,85;
7;LITECOIN DB SKG SK;4y d  a;VICTORY GALLOP (CAN);FLASHYS SONG (USA);54,5 +1.20;G.KOCAKAYA;GÜLNUR GÜLERCE;SED.DEMİRAL;9 - DS;%17.35(2);74;2:13.88;4,25;
8;LIBERTALIA SK;4y d k;LUXOR;SARILAR GÜZELİ;50 +2.00;M.HAMEDİ;SERDAR ZABUN;T.TAŞAR;1;%2.61(8);64;2:14.10;30,70;
9;KLAUS DB;6y d  a;POWERSCOURT (GB);ELLA;61;M.KAYİŞ AP;HÜSEYİN KÖKLİ;H.ALTUNBAŞ;7;%1.64(9);90;2:20.73;39,60;
GANYAN(8) :9,80 TL, İKİLİ(4/8) :13,70 TL, SIRALI İKİLİ(8/4) :33,00 TL, 2. ÇİFTE(1,5/8) :22,25 TL

4. Kosu :  M.NİYAZİ POLATYAR KOŞUSU 16:00;KV-9; 3 Yaşlı İngilizler; 58.00kg; 2100m; Çim;;;;Rekor Derece :2.06.90
İkramiye;;;;;Yetiştirici Primi;;;;
1.)175.000 TL;2.)70.000 TL;3.)35.000 TL;4.)17.500 TL;5.)8.750 TL;1.)40.250 TL;2.)16.100 TL;3.)8.050 TL;4.)4.025 TL;5.)2.013 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CHEEKY SON SK;3y d  e;INVINCIBLE SON (IRE);CHEEKY DOE;58;G.KOCAKAYA;DURSUN KONUKCU;AT.GÖKÇE;2;%18.45(1);54;2:12.59;2,50;3 Boy
2;ROYAL BABY KG K;3y a  e;KULOĞLU;RAIN GODDESS;58;A.ÇELİK;ALAETTİN ÖZCAN;M.AKKILIÇ;6;%17.3(2);77;2:12.99;4,00;1 Boy
3;DOLLAR MAN SK;3y d  e;FLY BY ME;EXDARLING;58;M.ÇİÇEK;ENDER MEHMET KARAMAN;A.ŞIVGIN;7;%15.85(3);76;2:13.13;5,50;Yarım Boy
4;GOLD POWER SK;3y a  e;WIN RIVER WIN (USA);ŞAHMERAL;58;A.SÖZEN;NİHAT HAS;F.GEZİCİ;11 - DS;%7.94(7);58;2:13.22;8,05;Yarım Boy
5;REACH OF VICTORY KG DB;3y d  e;LUXOR;SIMPLY GLORIOUS;58;H.KARATAŞ;AYŞEGÜL KURTEL;H.YÜZBAŞI;8;%13.62(4);80;2:13.32;6,45;
6;OKLAHOMA DB SKG SK;3y a  e;TALIP HAN (IRE);AYŞA;58;M.AKYAVUZ;İSMAİL HADİOĞLU;A.KÜÇÜKAKSOY;4;%2.53(9);47;2:13.40;36,95;
7;POLPOO SKG SK;3y d  e;TOROK (IRE);BEVERLY DANCER;58;VEDAT ABİŞ;ZEKİ KILIÇ;D.SAV;10;%8.4(6);71;2:13.46;12,05;
8;PURE BLACK K;3y d  e;HARZAND (IRE);UNITY (IRE);58;GÖKH.GÖKÇE;PINAR ARACI BAŞ;S.BİLGİÇ;5;%10.14(5);63;2:13.54;7,45;
9;GRAY PIRATE DB SKG SK;3y k  e;GÜNGÖR BABA;MERCANKIZ;58;MÜS.ÇELİK;AHMET ÖZGÜR YAHLİZADE;G.TOPBAŞ;1;%3.11(8);53;2:14.03;24,65;
10;GRAND FOREVER K;3y d  e;GRAND EKINOKS;LAREN;58;M.G.ARSLAN AP;YASİN KADRİ EKİNCİ;A.KÜÇÜKAKSOY;9;%1.26(11);37;2:14.76;50,00;
11;SÜPÜRÜCÜ KG;3y d  e;KING DAVID (USA);KILFARASY (IRE);58 +0.20;V.DEMİR;SANEM KAHRAMAN;KAD.BALTACI;3;%1.39(10);43;2:20.15;48,70;
GANYAN(1) :2,50 TL, 1. 4'LÜ GANYAN(1,4/1,5/8/1) :13,76 TL, 1. 3'LÜ GANYAN(1,5/8/1) :25,74 TL, İKİLİ(1/10) :6,80 TL, SIRALI İKİLİ(1/10) :11,45 TL, ÜÇLÜ BAHİS(1/10/2) :15,55 TL, PLASE(1) :1,55 TL, PLASE(10) :1,70 TL, PLASE İKİLİ(1/10) :5,70 TL, PLASE İKİLİ(1/2) :8,80 TL, PLASE İKİLİ(2/10) :6,60 TL, 3. ÇİFTE(8/1) :37,50 TL

5. Kosu :   16:30;ŞARTLI 4/Dişi; 3 Yaşlı İngilizler; 58.00kg; 1200m; Çim;;;;Rekor Derece :1.08.52
İkramiye;;;;;Yetiştirici Primi;;;;
1.)76.000 TL;2.)30.400 TL;3.)15.200 TL;4.)7.600 TL;5.)3.800 TL;1.)13.110 TL;2.)5.244 TL;3.)2.622 TL;4.)1.311 TL;5.)656 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PRINCESS KHAN KG K DB;3y d  d;NATIVE KHAN (FR);VİNCERO;57;E.AKTUĞ AP;İSMAİL KARAMAN;G.GÖKÇE;11 - DS;%16.84(2);58;1:11.52;5,15;6,5 Boy
2;PELIGROSA SK;3y d  d;YILDIRIMBEY;MEDVİNA;55;VEDAT ABİŞ;BERKAN AKÇAM;H.ACAR;8;%10.15(3);49;1:12.54;9,15;1 Boy
3;PRENSES DALAKA K;3y d  d;APPROVE (IRE);FINE GOLD;54 +1.30;F.YÜKSEL;FAHRİ BAYER;H.GÖNÜLTAŞ;7;%1.23(10);37;1:12.66;40,20;2,5 Boy
4;ROBERTA MIA K;3y d  d;GOKEN (FR);BYE BYE FUJI (USA);54 +1.60;G.KOCAKAYA;DUYGU FATURA;S.TAŞBEK;4;%42.68(1);78;1:12.98;1,60;2 Boy
5;PRENSES KARŞIYAKA K DB;3y d  d;MENDIP (USA);FIRST AND FOREMOST;54 +1.20;İ.SOYAD;MEHMET ŞEVKİ TUNÇ;OL. AKTÜRK;6;%2.63(7);41;1:13.20;17,35;
6;DAUGHTER OF FIRE KG DB SK;3y d  d;PACO BOY (IRE);SHEILLA;55 +1.30;T.YILDIZ;HÜSEYİN YILDIZ;G.GÖKÇE;3;%2.5(8);47;1:13.27;21,65;
7;CATCH THE MOMENT SK;3y a  d;TAPITURE (USA);BELIEVEINTHEMOMENT (USA);54 +2.00;A.SÖZEN;DENİZ KURTEL;H.YÜZBAŞI;1;%6.69(5);54;1:13.39;12,50;
8;MAGGY HAWK KG K;3y a  d;SIDNEY`S CANDY (USA);SHINING GOLD;58;S.BOYRAZ;ŞEMSİ AĞIRTAŞ;MAH.BAYKARA;10 - DS;%5.11(6);59;1:14.40;15,80;
9;MY SECRET LOVE KG K;3y d  d;VICTORY GALLOP (CAN);LOVELY DOYOUN;54 +1.80;A.ÇELİK;YILDIRIM GELGİN;A.KÜÇÜKAKSOY;9;%10.1(4);48;1:15.63;4,60;
10;KEİRA METZ K;3y d  d;INVINCIBLE SON (IRE);CUMULUS (GB);54 +1.00;M.G.ARSLAN AP;GÖRKEM GEDİKOĞLU;S.ÇİFTÇİ;5;%0.38(11);;1:16.89;92,00;
11;SUN OF HONOUR;3y d  d;BELARDO (IRE);ABBAGNATO (GB);58;G.ÖZÇELİK;KEMAL AYDIN ONUR;Y.DEMİRKIRAN;2;%1.7(9);59;1:17.53;61,80;
GANYAN(1) :5,15 TL, İKİLİ(1/4) :14,65 TL, SIRALI İKİLİ(1/4) :24,85 TL, ÜÇLÜ BAHİS(1/4/9) :133,05 TL, PLASE(1) :1,95 TL, PLASE(4) :7,05 TL, PLASE İKİLİ(1/4) :5,20 TL, PLASE İKİLİ(1/9) :34,70 TL, PLASE İKİLİ(4/9) :72,20 TL, 4. ÇİFTE(1/1) :13,70 TL

6. Kosu :   17:00;ŞARTLI 5; 4 ve Yukarı İngilizler; 58.00kg; 58.00 kg; 1400m; Sentetik;;;;Rekor Derece :1.22.25
İkramiye;;;;;Yetiştirici Primi;;;;
1.)90.000 TL;2.)36.000 TL;3.)18.000 TL;4.)9.000 TL;5.)4.500 TL;1.)15.525 TL;2.)6.210 TL;3.)3.105 TL;4.)1.553 TL;5.)776 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AZMANTOR SK;6y d  a;KANEKO;LOVED BY ALL (IRE);54 +1.00;H.KARATAŞ;CEM ÖZBELGE;H.BOYRAZ;5 - DS;%22.65(2);92;1:24.01;2,85;2,5 Boy
2;ÇİRÇUZ KG DB SK;5y d k;KANEKO;BERKETTE (USA);54 +1.20;A.KURŞUN;ÖZGÜR ÖZTÜRK;EN.KARATAŞ;3;%16.87(4);95;1:24.42;4,25;Yarım Boy
3;JUNO K YP;6y a k;RIP VAN WINKLE (IRE);PRAESEPE (GB);53 +2.00;G.KOCAKAYA;ALİ RIZA ÇELİKOĞLU;U.BİLİK;6 - DS;%35.34(1);85;1:24.54;2,20;Yarım Boy
4;MALA MOJA DB SK;5y d k;KANEKO;ONLY ONE;54 +2.00;A.ÇELİK;CELAL ALAZ ADALI;Y.ŞİMŞEK;1;%18.12(3);91;1:24.62;3,50;13 Boy
5;KARADERVİŞ KG DB SK ÖG;6y d  a;DERVİŞ AĞA;NURSU;54;VEDAT ABİŞ;NASRİ ARTAR;D.ERGİN;4;%3.46(6);80;1:26.88;18,05;
6;FRAZIER KG K DB;4y d  a;HAKEEM (USA);APRICOT GIRL;54;M.HAMEDİ;MUSTAFA REMZİ SOLAK;T.İBİŞ;2;%3.57(5);72;1:28.87;17,50;
GANYAN(1) :2,85 TL, SIRALI İKİLİ(1/2) :14,15 TL, 5. ÇİFTE(1/1) :19,85 TL

7. Kosu :   17:30;ŞARTLI 4/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1300m; Sentetik;;;;Rekor Derece :1.23.86
İkramiye;;;;;Yetiştirici Primi;;;;
1.)76.000 TL;2.)30.400 TL;3.)15.200 TL;4.)7.600 TL;5.)3.800 TL;1.)13.110 TL;2.)5.244 TL;3.)2.622 TL;4.)1.311 TL;5.)656 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;LEONİDAS SKG SK;4y d  a;ŞAMİLBEY;BUZDENİZİ;60;T.YILDIZ;METE ÇELİK;E.KOCA;3;%50.09(1);83;1:27.13;1,70;2,5 Boy
2;ASİ MUHAFIZ KG K GKR ÖG;4y a  a;ATEŞTOPU;VUSLAT SULTAN;54 +1.90;T.KERESTECİ AP;GÖRKEM GEDİKOĞLU;S.ÇİFTÇİ;5;%0.49(10);47;1:27.50;70,25;3 Boy
3;YAVUZKEYF KG K;4y a  a;UÇANOĞLU;EBRAR;54 +2.00;D.YILDIZ;ADNAN TÜRKOĞLU;ŞÜK. ÇELİK;8;%1.46(8);;1:27.94;28,65;Yarım Boy
4;SELKUTHAN KG;4y a  a;TÜMÖZ BEY;KEMİYETÜLIRAK.61;51 +0.80;E.AKTUĞ AP;TARKAN H. ONAR;HAL.YILDIZ;4;%2.55(6);41;1:28.03;25,00;Boyun
5;SARRAFTAY KG K DB;4y d  a;SARRAF;ÇIKMAZNUR;56;M.G.ARSLAN AP;ATİLLA SERİNER;E.GÖKÇE;12;%12.59(3);69;1:28.10;4,45;
6;EFEER KG K DB;4y k  a;DEMİRDÖVEN;HANIM EFE;54;G.ÖZÇELİK;ERDOĞAN ŞENOCAKLI;T.ŞİT;1;%1.62(7);34;1:28.26;26,05;
