İstanbul;(91. Yarış Günü);09/11/2022
1. Kosu :   14:30;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1300m; Çim;;;;Rekor Derece :1.23.65
İkramiye;;;;;Yetiştirici Primi;;;;
1.)90.000 TL;2.)36.000 TL;3.)18.000 TL;4.)9.000 TL;5.)4.500 TL;1.)25.875 TL;2.)10.350 TL;3.)5.175 TL;4.)2.588 TL;5.)1.294 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;OCAKBAŞI KG K;3y d  e;KANDEMİR;NURÇİN;57;VEDAT ABİŞ;İSMAİL HADİOĞLU;A.KÜÇÜKAKSOY;9;;;1:27.18;1,80;1 Boy
2;DİYATOME KG DB SK;3y k  e;YAŞARCIK;FATİNE HANIM;57;A.ASLAN;MURAT AKKILIÇ;MUR.AKKILIÇ;1;;34;1:27.35;9,05;2,5 Boy
3;AKSANCAR DB;3y a  e;AYABAKAN;KORİST;57;A.ÇELİK;ARİF ÇELİK;G.TOPBAŞ;6;;34;1:27.73;3,50;2,5 Boy
4;CEVHERTAY KG;3y a  e;AYABAKAN;FAZİLET;57 +0.20;M.KAYA;ARMAN OKAN;B.AVCI;5;;;1:28.11;6,50;3 Boy
5;POZİTİF KIZ KG K DB GKR;3y k  d;YAŞARCIK;ERCEBACI;55 +0.50;F.YÜKSEL;SUNGUR SOYDAM;T.ÇEKİCİ;10 - DS;;30;1:28.61;37,50;
6;ERTEKİNBEY KG K DB;3y a  e;ALTAHA;DİYARKIZI;57;H.KARATAŞ;OZAN TANİYİT;GÜV.GÖKÇE;2;;;1:29.34;6,30;
7;ERİŞİLMEZ KG K;3y a  e;KAIZBERT (RU);EYYARCAN;53 +1.30;BERKANT GÖKÇE AP;MEHMET ÇELİK;E.KOCA;7;;;1:30.92;39,75;
8;DEVİRENAĞA KG K;3y k  e;DEVİREN;AYPERİ;54 +0.60;B.ÇIĞLA AP;ŞAHNUR KARACA;H.ACAR;4;;;1:32.15;79,90;
9;ALEMCİ KG DB;3y d  e;BABA MEVLÜT;DESTİNA;57;E.AKTUĞ;VOLKAN YOZGATLI;M.ÖZTÜRK;8;;14;1:32.63;51,40;
10;KIZIL RÜZGAR;3y a  e;ÖZGÜNHAN;ÇAK TURBO;57;G.ÖZÇELİK;CEREN AKTEPE;T.ŞİT;3;;;1:38.64;12,05;
