İstanbul;(27. Yarış Günü);02/04/2022
1. Kosu :   18:30;Handikap 15 /H1; 4 ve Yukarı İngilizler; kg; 2200m; Sentetik;;;;Rekor Derece :2.15.50
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SHINE ON ME KG DB SK;4y d  a;SCARFACE;LADY WOLF;58,5;E.AKTUĞ AP;AYŞE MERVE KİTAPÇI;B.EGE;1;;60;2:20.22;1,50;16 Boy
2;BÖRÜ KG DB BB;6y d  a;ZANJERO (USA);KIYIKENTLİ;57;G.ÖZÇELİK;ARZU GÜNEŞ;E.KARAKÖLEOĞLU;4;;47;2:23.02;9,45;1,5  Boy
3;MERDOKAN KG DB;5y d  a;THREE VALLEYS (USA);SHELLIN (IRE);50 +2.00;GÖK.BEKTAŞ;RUBİL GÖKÜZÜM;Ç.ÖZDİL;3;;33;2:23.24;4,70;Yarım Boy
4;FİLANDOZ K;5y d  a;GRAND EKINOKS;EKINOKS CODE;60;M.AKIN AP;BARIŞ GÖRGÜN;Ş.GÖKÇE;5;;59;2:23.35;2,80;35 Boy
5;SON OF THE KING SK;4y d  a;KANEKO;ZEYNEP SULTAN;50,5 +1.00;C.PASO AP;İSMAİL ÖZKAN;A.N.HINÇ;2;;38;2:28.94;10,05;
GANYAN(1) :1,50 TL, SIRALI İKİLİ(1/3) :11,55 TL

2. Kosu :   19:00;Handikap 15/Dişi /H2; 3 Yaşlı İngilizler; kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ANADOLU PRENSESİ K;3y d  d;MENDIP (USA);PRINCESS TAISE (USA);54;VEDAT ABİŞ;T. İZZET AKSOY;A.TEPEBAŞI;5;%46.87(1);41;2:07.81;1,45;Baş
2;HIGEBZ KG SK;3y d  d;SCARFACE;TSARINA;55 +1.60;T.YILDIZ;SERDAR ZABUN;T.TAŞAR;7;%7.17(4);43;2:07.85;7,80;2,5 Boy
3;SCARLET SK;3y d  d;EL CORREDOR (USA);RED FISH;54;B.ÇIĞLA AP;ORHAN KARAMAN;MAH.BAYKARA;6;%10.88(3);45;2:08.20;7,15;Yarım Boy
4;SATELLITE KG;3y d  d;FAST 'N' FAMOUS (AUS);PAN AMORE;51,5 +0.30;C.PASO AP;CEMİL AKGÜL;H.ALTUNBAŞ;3;%6.92(5);42;2:08.28;12,80;1,5  Boy
5;MADAM LUDMİLA KG SK;3y d  d;SCARFACE;KURTİS;57,5;E.AKTUĞ AP;HAKAN BOYAV;D.KAYA;2;%4.94(6);54;2:08.49;14,55;
6;GLEAMY DB;3y d  d;HAKEEM (USA);PRENCESS EBRU;58,5;M.KAYİŞ AP;CEM KAAN PARSAK;N.ESEN;1;%13.32(2);54;2:10.28;6,15;
7;LENORA;3y a  d;THREE VALLEYS (USA);INDIAN GREEN;55,5 +1.00;S.BOYRAZ;TOLGAHAN TOPCU;SU.ÖZKAN;8 - DS;%3.68(8);44;2:11.15;12,25;
8;MISS TUANA KG SK;3y d  d;PACO BOY (IRE);SEMOSHUM;56 +0.50;M.AKIN AP;MECİT BOZKURT;Ö.GÜNELİ;9 - DS;%1.86(9);51;2:11.25;34,70;
9;ÖZGÜRKIZIM KG SK;3y a  d;DR FONG (USA);HIPNOZ (USA);59,5;G.ÖZÇELİK;FERHAN GÖKTÜRK;İ.KARADAĞ;4;%4.37(7);52;2:11.61;16,05;
GANYAN(9) :1,45 TL, İKİLİ(7/9) :8,15 TL, SIRALI İKİLİ(9/7) :9,25 TL, 1. ÇİFTE(1/9) :2,85 TL

3. Kosu :   19:30;Maiden; 3 Yaşlı İngilizler; 58.00kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ANADOLU KAPLANI;3y d  e;MENDIP (USA);CROSS YOUR FINGERS (USA);58;VEDAT ABİŞ;T. İZZET AKSOY;A.TEPEBAŞI;10 - DS;%23.91(1);;2:08.42;2,65;1 Boy
2;KANAGA;3y a  e;WIN RIVER WIN (USA);MIA BRUNI;58;A.ÇELİK;VOLKAN YOZGATLI;M.ÖZTÜRK;1;%20.95(2);37;2:08.58;3,15;5 Boy
3;EZELHAN KG DB SK;3y a  e;LUXOR;SEMİHA SULTAN;58;T.YILDIZ;SERDAR ZABUN;T.TAŞAR;3;%2.96(9);29;2:09.40;17,65;Baş
4;POWERSHIP KG K ÖG;3y d  e;THREE VALLEYS (USA);VIZIYYA (FR);58;G.ÖZÇELİK;ALİ DOBAK;D.ERGİN;2;%3.23(8);;2:09.41;20,60;1,5  Boy
5;FOR PLEASURE SKG SK BB;3y d  e;SCARFACE;GOLD SADDLE;58 +0.50;M.KAYA;FUNDA TEKER;D.ERGİN;4;%16.38(3);31;2:09.63;4,20;
6;BRAVE QUEST KG DB;3y a  e;RED ROCKS (IRE);ISLAND QUEST (USA);58;M.ÇİÇEK;GÜNSEN SOYUPAK;H.YÜZBAŞI;5;%8.81(5);31;2:09.64;9,35;
7;GRAND FOREVER K;3y d  e;GRAND EKINOKS;LAREN;55 +0.90;M.KAYİŞ AP;YASİN KADRİ EKİNCİ;A.KÜÇÜKAKSOY;7;%1.03(10);;2:10.26;65,00;
8;NEW MELBOURNE KG K DB;3y d  d;KANEKO;DRAMATIC SOLO (GB);56;A.ASLAN;M.KEREM ALKAN;H.BAĞDAN;11 - DS;%5.98(6);32;2:10.78;13,00;
9;TUMTURAKLI;3y a  e;THREE VALLEYS (USA);ART POWER;58;GÖKH.GÖKÇE;İLYAS İLBEY;U.BİLİK;8;%4.78(7);36;2:12.06;16,15;
10;ALGORİTMA;3y a  e;LION HEART (USA);MARCH MADNESS;58;Ö.YILDIRIM;MURAT KAYA;M.AKBULUT;6;%11.3(4);;2:15.34;9,10;
11;CARLOSUN KIZI K GKR;3y d  d;ÇAKAL CARLOS;BREAKER;56 +0.90;T.KERESTECİ AP;M.EŞREF GÜVEN;O.ÖZPUYLAT;9 - DS;%0.66(11);11;2:22.97;34,85;
GANYAN(2) :2,65 TL, 1. 3'LÜ GANYAN(1/9/2) :1,88 TL, İKİLİ(2/7) :4,55 TL, SIRALI İKİLİ(2/7) :8,40 TL, ÜÇLÜ BAHİS(2/7/4) :58,06 TL, PLASE(2) :1,60 TL, PLASE(7) :1,50 TL, PLASE İKİLİ(2/4) :18,70 TL, PLASE İKİLİ(2/7) :3,50 TL, PLASE İKİLİ(4/7) :17,20 TL, 2. ÇİFTE(9/2) :3,90 TL

4. Kosu :   20:00;SATIŞ 2/DHÖW; 4 Yaşlı Araplar; 58.00kg; 2000m; Sentetik;;;;Rekor Derece :2.14.92
İkramiye;;;;;Yetiştirici Primi;;;;
1.)56.500 TL;2.)22.600 TL;3.)11.300 TL;4.)5.650 TL;5.)2.825 TL;1.)9.746 TL;2.)3.899 TL;3.)1.949 TL;4.)975 TL;5.)487 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;NURGÜLCAN DB SK;4y k k;YAKUPBEY;GÖKNUR;56;G.YILDIZ;A.HAKKI TÜRKMEN;E.GÜN GÜNEŞ;3;%15.22(3);38;2:23.01;5,70;2 Boy
2;FIRTINA KG DB SK;4y k  a;YAKUPBEY;CANRÜKEN;58 +0.50;M.KAYA;İ.HALİL ALTIN;M.ALTIN;7;%30.3(1);40;2:23.28;1,95;Yarım Boy
3;ACARSU DB;4y a k;BİLGİN;KERİME;55;G.ÖZÇELİK;MURAT ALTIN;G.ALTIN;5;%21.94(2);35;2:23.38;3,55;2 Boy
4;KELEMERLİBEY;4y k  a;BERKAY EFE;KÜPELİKIZ;58;T.YILDIZ;KAYA KAYA;M.ALİ KAYA;1;%6.39(6);35;2:23.77;14,15;5 Boy
5;NİNETHATUN KG K;4y a k;KAIZBERT (RU);TEK DİŞİ;56;Ç.TAŞCI AP;MUNİR GÖKÇE;E.KOCA;8 - DS;%5.9(7);34;2:24.63;9,40;
6;KARA HİLAL K DB;4y d k;ERGÖKÇE;CANNAZİRE;54;B.ÇIĞLA AP;BEŞİR KAYA;M.ALİ KAYA;9 - DS;%5.78(4);33;2:24.83;6,35;
7;SAVAŞÇI KIZ DB SK;4y k k;UÇANOĞLU;YAKINBÜKE;54 +2.00;M.KAYİŞ AP;EROL AKDUMAN;E.ÇUKURKAŞ;4;%1.61(8);14;2:25.39;27,30;
8;KUMANOVA KG DB SK;4y d k;SARRAF;TUĞCU;56;F.YÜKSEL;ZELİHA PESEN;K.MELİKE;6;%7.36(5);33;2:26.66;10,90;
9;OĞLUM HASAN KG K DB;4y a  a;KAYATUFAN;HAFİZEHANIM;52;C.PASO AP;BEŞİR KAYA;M.ALİ KAYA;2;%5.49(4);33;2:40.38;6,35;
[(7)KARA HİLAL,(9)OĞLUM HASAN,] eküridir.GANYAN(5) :5,70 TL, İKİLİ(1/5) :9,15 TL, SIRALI İKİLİ(5/1) :23,75 TL, ÜÇLÜ BAHİS(5/1/6) :9,90 TL, PLASE(1) :1,05 TL, PLASE(5) :1,05 TL, 3. ÇİFTE(2/5) :36,75 TL

5. Kosu :   20:30;ŞARTLI 5/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1500m; Sentetik;;;;Rekor Derece :1.38.17
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
