İzmir;(2. Yarış Günü);06/01/2022
1. Kosu :   15:00;Maiden/Dişi; 3 Yaşlı İngilizler; 58.00kg; 1400m; Kum;;;;Rekor Derece :1.25.06
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ZIMA BLUE DB SK;3y a  d;WIN RIVER WIN (USA);MONJAL;59;K.GÖKÇE AP;SENEM GÖZEL;U.TUNAY;4;;36;1:30.48;2,00;1 Boy
2;MEMENTO KG DB SK;3y k  d;DEHA;FESTİVALE;58;MER.ÇELİK;TAYRAL TUTUMLU;B.TURGUL;1;;17;1:30.62;7,90;12 Boy
3;BABY DİXON K;3y a  d;LION HEART (USA);GÜLENGÜL;58;M.ÇİÇEK;N.AREK KUYUMCİYAN;Ş.ÇELİK;5;;;1:32.32;1,75;5 Boy
4;GÖK KRALİÇE SK;3y d  d;YILDIRIMBEY;DEMİRAY;56 +1.00;ALP.OLUK AP;NASİBİN ÖZÇILNAK;Ü.BULUT;2;;14;1:33.02;48,95;Burun
5;MERRY LEGS K;3y d  d;LION HEART (USA);GÜLER YÜZLÜM;58;M.M.BİLGİN;İLKER İYİKOL;C.YEDİREN;3;;23;1:33.03;16,30;
6;ZEHRANAZ K DB SGKR;3y a  d;BAY ÇİFTÇİOĞLU;SENİHA SULTAN;54 +0.80;M.AKIN AP;NECATİ ÇİFTÇİOĞLU;Y.BULUT;6;;32;1:33.98;31,45;
7;OPİA KG DB SK;3y d  d;SCARFACE;LEMONY FRESH (USA);58;B.KURDU;HAKAN S. ÖZCAN;Ş.ÇELİK;8;;35;1:34.32;8,70;
8;KORDELYA DB SKG SK;3y d  d;PAPA CLEM (USA);DAY OF THE NILE (USA);58;H.ŞİMŞEK;SABAHATTİN YAVUZ;HAL.KAYA;7;;13;1:34.71;58,50;
GANYAN(1) :2,00 TL, İKİLİ(1/5) :7,30 TL, SIRALI İKİLİ(1/5) :12,65 TL, ÜÇLÜ BAHİS(1/5/2) :5,21 TL, PLASE(1) :1,05 TL, PLASE(5) :1,05 TL

2. Kosu :   15:30;Handikap 14/DHÖW /H2; 4 Yaşlı Araplar; kg; 1200m; Kum;;;;Rekor Derece :1.19.36
İkramiye;;;;;Yetiştirici Primi;;;;
1.)52.500 TL;2.)21.000 TL;3.)10.500 TL;4.)5.250 TL;5.)2.625 TL;1.)9.056 TL;2.)3.623 TL;3.)1.811 TL;4.)906 TL;5.)453 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;YÜREKLİ ÇOCUK K DB;4y a  a;KAYAYÜREKLİ;UMUT IŞIĞIM;60;S.ÖZEN;ELİF KAYA;E.C.BAYDAN;6;%16.66(3);50;1:23.76;4,20;4 Boy
2;ZEYNOŞUM KG DB SK;4y a k;ODİNHAN;CANISI;53,5 +2.00;K.GÖKÇE AP;ÖMERCAN EROĞLU;U.TUNAY;3;%3.87(7);41;1:24.34;21,80;3 Boy
3;AKDENİZ RÜZGARI KG;4y a k;ÖZGÜNHAN;SÜHUNET;54;N.AVCİ;MÜJDAT ERTOP;F.KEMAHLIOĞLU;4;%6.17(6);38;1:24.80;14,35;1,5  Boy
4;ASLANIM KG SK;4y a  a;SARRAF;CANKUŞUM;52,5;G.ÖZÇELİK AP;ERKAN BAL;B.TURGUL;9 - DS;%7.17(5);37;1:25.05;11,15;1,5  Boy
5;OĞLUM MUTLU KG DB SK;4y a  a;DEMİRDÖVEN;FINISHER;58,5;H.KAPLAN;ŞAFAK GÜMÜŞ;ŞAFAK GÜMÜŞ;8;%30.98(1);47;1:25.32;1,95;
6;MİKSER KG DB SK;4y k  g;TURBO;CAN ZEHRA;53 +1.20;MER.ÇELİK;MEHMET BİRDEN;MEH.KAYA;2;%13.47(4);36;1:25.43;5,30;
7;KAYALARIN FATİHİ KG DB GKR;4y a  a;SARUHANAĞA;SABUR ABLA;55,5;M.M.BİLGİN;FATİH KURU;C.ŞAMLI;1;%18.89(2);41;1:25.70;4,30;
8;ŞİRİNHATUN DB;4y a k;AYABAKAN;NURTEN;51,5 +1.80;A.C.DAĞDEVİREN;İSMET ARSLANCA;M.BULUT;5;%1.54(8);33;1:32.12;23,45;
9;RUŞENTAY KG DB SK;4y k k;TURBO;SAYANCA;53 +2.00;ALP.OLUK AP;ZEHRA BAYDAN;E.C.BAYDAN;7;%1.25(9);36;1:34.21;48,65;
GANYAN(1) :4,20 TL, İKİLİ(1/3) :63,30 TL, SIRALI İKİLİ(1/3) :127,75 TL, 1. ÇİFTE(1/1) :9,60 TL

3. Kosu :   16:00;Maiden/Dişi; 3 Yaşlı İngilizler; 58.00kg; 1400m; Kum;;;;Rekor Derece :1.25.06
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MENAS K;3y a  d;MENDIP (USA);JIGGLYPUFF;58;Ö.YILDIRIM;K.CEVAT DAYSAL;Ş.ÖZDENİZ;4;%30.26(2);34;1:30.11;2,20;2 Boy
2;GİRİSKİN KG SK;3y d  d;RENK;ASWAAQ (IRE);54 +1.00;M.AKIN AP;UĞUR ALTUNBAŞ;L.ÖZMERGEN;1;%1.23(7);;1:30.38;30,05;1 Boy
3;JAMMY JUSTEN KG K;3y d  d;JUSTENUFFHUMOR (USA);I WANT LUCK;56;G.ÖZÇELİK AP;ALP Ş. EVCİMEN;S.S.GÖRGÜ;7;%33.64(1);34;1:30.57;2,15;5 Boy
4;SEGULA KG DB SK;3y d  d;PAPA CLEM (USA);DUYGUABLA;57;E.AKTUĞ AP;A.FERHAT KÜÇÜKER;A.COŞKAN;6;%4.5(5);35;1:31.32;12,70;1,5  Boy
5;THE MUST OBEY KG K;3y d  d;TEMELHAN;APOLLO GIRL;58;MER.ÇELİK;YAŞAR GÖLBAŞ;SEYİT GÖKÇE;8 - DS;%11.59(4);;1:31.58;7,10;
6;MISS DEMET KG;3y d  d;CAPTAIN RIO (GB);BERVA;58;N.AVCİ;ZEKİ ÇELİK;MEH.KAYA;3;%14.95(3);31;1:32.12;5,35;
7;STRONG BERYL KG SK;3y d  d;VICTORY GALLOP (CAN);ENDAM;56;ALP.OLUK AP;ŞÜKRÜYE ADIŞEN;Ş.ÖZDENİZ;2;%1.16(8);12;1:33.13;34,50;
8;ANDRIELLA KG K DB;3y a  d;CUVEE (USA);RASPBERRY;58;S.ÖZEN;ÖZCAN SELİK;M.ZELYURT;5;%2.68(6);15;1:33.23;17,40;
GANYAN(5) :2,20 TL, 1. 3'LÜ GANYAN(1/1/5) :6,61 TL, İKİLİ(3/5) :43,50 TL, SIRALI İKİLİ(5/3) :86,45 TL, ÜÇLÜ BAHİS(5/3/4) :72,26 TL, PLASE(3) :49,30 TL, PLASE(5) :3,95 TL, 2. ÇİFTE(1/5) :13,55 TL

4. Kosu :   16:30;Handikap 17/DHÖW /H1; 4 ve Yukarı Araplar; kg; 2000m; Kum;;;;Rekor Derece :2.17.95
İkramiye;;;;;Yetiştirici Primi;;;;
1.)87.500 TL;2.)35.000 TL;3.)17.500 TL;4.)8.750 TL;5.)4.375 TL;1.)20.125 TL;2.)8.050 TL;3.)4.025 TL;4.)2.013 TL;5.)1.006 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;FRENKLİ ATEŞİ KG DB SK;7y a  a;TURBO;LİDERIŞILAY;55,5;O.YILDIZ;EROL ŞİRİN;ŞAFAK GÜMÜŞ;2;%8.06(5);64;2:24.98;7,60;1,5  Boy
2;YEĞENİM TOPRAK KG DB;5y d  a;OYMAKBEYİ;BİLGİLİ;58;Ö.YILDIRIM;FEYZİ GÖNÜLTAŞ;Ş.ÇELİK;1;%30.55(1);69;2:25.22;2,45;5 Boy
3;KÜŞİ KG K DB;6y a k;BERKAY EFE;HALİDE;50 +2.00;S.AKŞIN AP;FERİT MENGİ;B.ÖZGÜR;3;%5.76(6);50;2:26.02;22,30;Yarım Boy
4;PİLEVNELİ KG SK;9y a  a;EMAEL (PL);HARELİ;57,5;K.GÖKÇE AP;MEHMET ALİ AKDAĞ;H.DURMUŞ;4;%13.99(4);72;2:26.13;4,85;3,5 Boy
5;BÖLÜKBEY KG DB;6y k  a;BİLGİN;ÖYKÜM;52,5;G.ÖZÇELİK AP;ZEYNEP DOĞANAY ÇİLEK;MUR.AKSOY;7 - DS;%20.54(2);60;2:26.69;2,55;
6;PEKÖZ;6y k  a;KARAKEMAL;DURUDOĞA;60;M.AKIN AP;ZAFER TURĞUL;B.TURGUL;5;%4.12(7);79;2:27.39;20,90;
7;OLGUNALP KG K DB;5y d  a;ONURKAAN;İZSÜREN;59;M.ÇİÇEK;MEHMET Ş. DİNÇ;İ.CANPOLAT;6 - DS;%16.98(3);71;2:34.81;4,75;
GANYAN(5) :7,60 TL, İKİLİ(4/5) :16,25 TL, SIRALI İKİLİ(5/4) :47,00 TL, ÜÇLÜ BAHİS(5/4/7) :43,27 TL, 3. ÇİFTE(5/5) :35,05 TL

5. Kosu :   17:00;ŞARTLI 5; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1400m; Kum;;;;Rekor Derece :1.25.06
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;LUCKY JUSTEN DB SKG SK;4y a  a;JUSTENUFFHUMOR (USA);I WANT LUCK;54 +1.10;Ö.YILDIRIM;YALÇIN TÜRE;MEH.KAYA;3;%21.78(2);89;1:26.82;3,75;Yarım Boy
