İzmir;(9. Yarış Günü);04/12/2022
1. Kosu :   14:00;Handikap 16 /H1; 3 Yaşlı İngilizler; kg; 1400m; Kum;;;;Rekor Derece :1.25.06
İkramiye;;;;;Yetiştirici Primi;;;;
1.)92.500 TL;2.)37.000 TL;3.)18.500 TL;4.)9.250 TL;5.)4.625 TL;1.)15.956 TL;2.)6.383 TL;3.)3.191 TL;4.)1.596 TL;5.)798 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;WIN FOR YOU KG DB SK;3y a  e;KANEKO;FEMME CELEBRE (IRE);55 +0.60;M.ÇİÇEK;SELİN ERDEMİRCİ;FAH.CEYLAN;5;%26.58(1);54;1:27.18;2,15;1,5  Boy
2;MR TEKİN DB SKG SK;3y d  g;VICTORY GALLOP (CAN);PRINCESS FUNDA;51 +1.50;A.C.DAĞDEVİREN;HÜSEYİN YÜKSEL;S.ŞAHYAZICI;6;%16.28(3);46;1:27.37;4,50;4 Boy
3;MENAS K;3y a  d;MENDIP (USA);JIGGLYPUFF;55 +0.10;MER.ÇELİK;K.CEVAT DAYSAL;Ş.ÖZDENİZ;7;%17.62(2);54;1:27.96;12,05;Boyun
4;CASH IS KING KG DB SK;3y d  e;LILBOURNE LAD (IRE);DRAMA CLUB (IRE);62,5;GÖKH.GÖKÇE;AHMET ALABAY;FAH.CEYLAN;4;%11.63(5);69;1:27.99;3,15;Yarım Boy
5;BATIRAY KG DB SK;3y d  e;FLY BY ME;MASTER PLAN;54 +0.70;ALP.OLUK AP;CİHAN ARŞ;Y.BULUT;1;%2.6(8);54;1:28.06;26,40;
6;TESTIFY KG DB BB;3y a  e;THREE VALLEYS (USA);MISS OLGA;59 +0.20;M.KAYA;EGE RAMAZAN KURU;A.E.ALKIŞ;2;%14.37(4);62;1:28.61;5,60;
7;KING URAZ DB SKG SK SGKR;3y d  e;LION HEART (USA);MY SECRET;52 +1.00;E.AKTUĞ;UMUT BABADAĞLI;Y.KARAKÜÇÜK;3;%5.01(7);48;1:28.73;15,20;
8;ARSLAN KAPISI KG DB SK;3y d  d;LION HEART (USA);MIDPOINT;50 +2.00;MUH.OK AP;TANSEL ARSLAN;M.TEZEL;8 - DS;%5.9(6);43;Derecesiz;14,60;
GANYAN(5) :2,15 TL, İKİLİ(5/7) :6,55 TL, SIRALI İKİLİ(5/7) :9,05 TL

2. Kosu :   14:30;ŞARTLI 4/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 59.00 kg; 1400m; Kum;;;;Rekor Derece :1.32.97
İkramiye;;;;;Yetiştirici Primi;;;;
1.)74.500 TL;2.)29.800 TL;3.)14.900 TL;4.)7.450 TL;5.)3.725 TL;1.)12.851 TL;2.)5.141 TL;3.)2.570 TL;4.)1.285 TL;5.)643 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ARSLANTURBO KG SK;7y k  a;TURBO;TATİŞKO;62;MER.ÇELİK;TANSEL ARSLAN;M.TEZEL;2;%25.82(2);89;1:37.43;2,55;Boyun
2;SİLLETOKAT KG DB SK;4y k  a;UÇANBEY;CENNET;61;K.TOKAÇOĞLU;MEHMET ALİ ÇEVİK;Ü.AYBOĞA;8 - DS;%39.44(1);64;1:37.50;1,95;6 Boy
3;ŞİFNE EFESİ DB SK;6y k  a;JOKER;ŞİFNELİ;59;K.GÖKÇE AP;İRFAN BERBEROĞLU;M.AKKUŞ;7;%7.12(4);73;1:38.54;9,05;Yarım Boy
