İzmir;(27. Yarış Günü);16/07/2022
1. Kosu :  BIN AJWAAD KOŞUSU 15:45;ŞARTLI 1; 2 Yaşlı İngilizler; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.08.96
İkramiye;;;;;Yetiştirici Primi;;;;
1.)85.500 TL;2.)34.200 TL;3.)17.100 TL;4.)8.550 TL;5.)4.275 TL;1.)24.581 TL;2.)9.833 TL;3.)4.916 TL;4.)2.458 TL;5.)1.229 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TORUN YUSUF KG SK;2y d  e;FAST 'N' FAMOUS (AUS);LINDORA;57;A.KÜRÜNDÜK;MEHMET ATEŞ;HAKAN ASLAN;2;%3.53(7);;1:12.33;20,80;10 Boy
2;REVENANT KG SK;2y k  d;GRAYSTORM;ZERAFET;55 +1.40;F.AVCI;HÜSEYİN KOLSUZOĞLU;M.YAPAROĞLU;3;%8.52(5);;1:13.67;7,35;2,5 Boy
3;QUEEN OF JULY KG SK;2y d  d;GENERAL QUARTERS (USA);TORUNUM MİRA;55;A.C.DAĞDEVİREN;ZEKİ SÖKMEN;HAL.KAYA;8;%12.19(4);;1:13.98;4,95;Yarım Boy
4;TURAMSOYLU KG K;2y d  e;ABBAS YOLCU;SESİBEL;57;M.ÇİÇEK;RAMZİ TURAN;M.YAPAROĞLU;4;%32.72(1);;1:14.03;2,50;3 Boy
5;KING OF MY HEART;2y d  e;MENDIP (USA);CHECK POINT;57;E.AKTUĞ AP;CÜNEYT BUĞDAYCI;Ş.ÖZDENİZ;6;%19.82(2);;1:14.43;3,00;
6;BLACK SWAN KG K;2y d  d;SCARFACE;ADORABLE;55 +0.70;M.M.BİLGİN;OZAN YARALI;M.TAMER;7;%4.79(6);;1:16.61;18,75;
7;MERLİN MORLİN KG SK;2y d  d;ES ES RUNNER;KARA MAMBA;55;G.KAYIP AP;HALİL ASLAN;HAKAN ASLAN;1;%1.85(8);;1:17.75;32,50;
8;KUZEYDEN ES KG K;2y a  e;GRAYSTORM;KIZIMASLI;57;GÖKH.GÖKÇE;İRFAN BERBEROĞLU;MEH.KAYA;5;%16.58(3);;1:19.17;4,30;
GANYAN(3) :20,80 TL, İKİLİ(3/8) :61,75 TL, SIRALI İKİLİ(3/8) :178,65 TL

2. Kosu :   16:15;ŞARTLI 4/DHÖW; 4 Yaşlı Araplar; 58.00kg; 2000m; Kum;;;;Rekor Derece :2.17.95
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;NALDÖKENLİ KG DB SK;4y a  a;KAIZBERT (RU);FOSFOR;56;E.AKTUĞ AP;MEHMET ARICI;O.TAŞDEMİR;1;%35.4(1);75;2:23.54;2,00;17 Boy
2;FRENKLİ EFESİ DB;4y k  a;JOKER;BERMİNA;56;N.AVCİ;BÜLENT AKBÖRÜ;Y.AÇIL;8;%20.89(3);50;2:26.28;3,10;1 Boy
3;KURTDEMİR KG K;4y a  a;HIZLITAY;ZEHRA.121;58;A.C.DAĞDEVİREN;MUSTAFA AKGÜN;M.ÇAM;11 - DS;%3.55(5);38;2:26.43;22,30;4,5 Boy
4;DEFNELİ KG DB;4y a k;ANKA;RUKİYEHANIM;53 +1.80;MUH.OK AP;SALİHA ULUIRMAKLI;M.AKKUŞ;10;%3.31(6);48;2:27.21;31,60;1,5  Boy
5;KORUYUCU KG K DB;4y a  a;ÖZGÜNHAN;TEMENNİ;58;A.KÜRÜNDÜK;GÜNSEN SOYUPAK;A.A.ZÜMBÜLLER;2;%8.47(4);37;2:27.48;9,90;
6;YALGINAY KG K DB;4y k  a;SARRAF;SEVDAÇİÇEĞİ;52 +1.90;E.AKKILIÇ AP;İSMAİL YAĞCI;MEH.DAŞ;5;%0.42(9);12;2:27.56;73,85;
7;GÜNEŞKRAL KG DB;4y k  a;TAMERİNOĞLU;CİLVEGÖZLÜ;58;MER.ÇELİK;NAZENİN SERFİCELİ;F.ÇELTİK;7;%23.44(2);51;2:28.07;3,05;
8;ASLANIM;4y a  a;SARRAF;CANKUŞUM;55 +1.80;B.M.MIRIK;ERKAN BAL;Z.TURĞUL;4;%1.44(8);39;2:28.15;29,70;
9;LADY DİLAVER KG SK;4y d k;BABA MEVLÜT;TANEGÜL;52 +2.00;A.OLUK;R.HAKAN DİLAVER;MEH.DAŞ;9;%1.67(7);26;2:32.98;20,10;
10;SON MUHAFIZ KG DB SK;4y a  a;UFUKBİR;GÜLYAZI;53 +2.00;K.GÖKÇE AP;GÜNSEN SOYUPAK;A.A.ZÜMBÜLLER;6;%0.99(4);31;2:33.81;9,90;
11;ÖZ KARACA KG K;4y d  a;BABA MEVLÜT;GÜLNAR;52 +0.10;M.B.ÖNCEL AP;ŞAHNUR KARACA;M.Y.AKKEYİK;3;%0.41(10);;2:42.70;109,85;
[(2)KORUYUCU,(8)SON MUHAFIZ,] eküridir.GANYAN(4) :2,00 TL, İKİLİ(4/6) :3,90 TL, SIRALI İKİLİ(4/6) :7,85 TL, ÜÇLÜ BAHİS(4/6/3) :15,82 TL, PLASE(4) :2,10 TL, PLASE(6) :1,65 TL, PLASE İKİLİ(3/4) :33,50 TL, PLASE İKİLİ(3/6) :8,00 TL, PLASE İKİLİ(4/6) :4,80 TL, 1. ÇİFTE(3/4) :56,05 TL

3. Kosu :   16:45;ŞARTLI 5; 3 Yaşlı İngilizler; 58.00kg; 1300m; Çim;;;;Rekor Derece :1.15.43
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CRAZY AMAZON KG DB SK BB;3y d  d;MENDIP (USA);PRENSES ZEYNA;54;E.AKTUĞ AP;ENGİN ATEŞLER;M.BULUT;2;%25.13(1);76;1:17.45;3,50;1,5  Boy
2;TESTIFY;3y a  e;THREE VALLEYS (USA);MISS OLGA;58;N.AVCİ;EGE RAMAZAN KURU;A.E.ALKIŞ;1;%15.17(4);67;1:17.64;6,05;6,5 Boy
3;LADY LOPEZ SK;3y d  d;PAPA CLEM (USA);LADY DÖKER;56 +0.30;M.ÇİÇEK;SÜLEYMAN KILIÇASLAN;A.ÖKSÜZLER;3;%20.43(3);58;1:18.64;4,05;1 Boy
4;BRAVE CAPTAIN KG SK;3y a  e;CAPTAIN RIO (GB);BRAVE SOUL;60;H.ŞİMŞEK;HAKAN SANER;D.ÇELİK;6;%13.25(5);63;1:18.75;5,95;10 Boy
5;GOLDEN KOI KG K;3y d  d;TIGHT END;CARPE KOI;52;D.PALAUR;CEMİL EJDER;FAH.CEYLAN;5;%0.89(6);28;1:20.39;54,60;
6;ŞEHRİBANIM KG K;3y d  d;MENDIP (USA);MISS ÇAKAR;55 +1.80;F.AVCI;ŞÜKRÜ GÜRER;FAH.CEYLAN;7 - DS;%0.74(7);;1:25.37;33,65;
7;TUARİ KG SK;3y d  e;TOROK (IRE);NERIA;54 +0.80;B.M.MIRIK;HULUSİ ÇİL;A.COŞKAN;4;%24.38(2);63;1:27.82;1,90;
GANYAN(3) :3,50 TL, İKİLİ(2/3) :11,85 TL, SIRALI İKİLİ(3/2) :18,90 TL, ÜÇLÜ BAHİS(3/2/4) :16,08 TL, 2. ÇİFTE(4/3) :12,00 TL

4. Kosu :  BIN AJWAAD KOŞUSU 17:15;ŞARTLI 1; 2 Yaşlı İngilizler; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.08.96
İkramiye;;;;;Yetiştirici Primi;;;;
1.)85.500 TL;2.)34.200 TL;3.)17.100 TL;4.)8.550 TL;5.)4.275 TL;1.)24.581 TL;2.)9.833 TL;3.)4.916 TL;4.)2.458 TL;5.)1.229 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CANSIN FURY;2y d  e;MALİ;PRINCESS FIONA;57;B.KURDU;CEM ÖZYILDIRIM;FAH.CEYLAN;2;%8.79(5);;1:14.52;13,30;Boyun
2;MY GİRL LİSA KG;2y a  d;CRIMEAN TATAR;CARNA;55;C.PASO AP;SERTAN VARDAR;R.AYDOĞAN;4;%7.95(6);;1:14.56;8,45;Yarım Boy
3;SELANİK PRENSESİ K DB;2y d  d;KANEKO;INSTANT CRUSH;55;H.KAPLAN;BARIŞ DURDAĞ;HAL.KAYA;3;%3.36(7);;1:14.61;24,15;2,5 Boy
4;NİKKO ÖG;2y a  e;GRAYSTORM;ULTRAMARINE;57;M.ÇİÇEK;KENAN ENGİN;M.DÜLGAR;8;%30.3(1);;1:14.96;2,40;2 Boy
5;MISS WHY NOT SKG SK;2y k  d;NATIVE KHAN (FR);THINKER BELL;55 +0.20;GÖKH.GÖKÇE;SONER GÜL;MEH.KAYA;6;%12.16(4);;1:15.23;6,30;
6;CAN YOLDAŞIM KG SK;2y d  e;SMART ROBIN (JPN);BORN SHINING;57;M.M.BİLGİN;ERGİN DEMİR;MEH.KAYA;7;%23.69(2);;1:15.26;2,25;
