İstanbul;(20. Yarış Günü);11/03/2023
1. Kosu :   13:00;ŞARTLI 4/Dişi /X-1; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1400m; Sentetik;;;;Rekor Derece :1.22.25
İkramiye;;;;;Yetiştirici Primi;;;;
1.)96.500 TL;2.)38.600 TL;3.)19.300 TL;4.)9.650 TL;5.)4.825 TL;1.)16.646 TL;2.)6.659 TL;3.)3.329 TL;4.)1.665 TL;5.)832 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ANGEL OF ISLAND KG SK;4y d k;KING DAVID (USA);WREN AWAY (USA);58;G.KOCAKAYA;MEHMET ÇAĞRI ÇAĞIN;AT.GÖKÇE;5;;51;1:25.86;2,10;5 Boy
2;CAPTAIN FAST K DB;4y d k;LILBOURNE LAD (IRE);MARSHMALLOW;58;E.AKTUĞ;SEDAT DEMİR;R.GÜNELİ;7;;72;1:26.46;16,40;Baş
3;LENORA KG SK;4y a k;THREE VALLEYS (USA);INDIAN GREEN;54;Ç.TAŞCI AP;MURAT ÇELİK;A.G.GÖNÜLTAŞ;9 - DS;;53;1:26.48;16,65;Yarım Boy
4;KAR KIZ K DB;5y k k;GREGORIAN (IRE);SNOW COVER (GB);59;G.ÖZÇELİK;DUYGU FATURA;S.TAŞBEK;2;;90;1:26.58;1,65;3 Boy
5;PACE DB SK;5y d k;SCARFACE;ELLE DIVA (GER);61;M.ÇİÇEK;HAYRETTİN AKDUMAN;E.ÇUKURKAŞ;6;;65;1:26.95;7,85;
6;HARD NOT TO LOVE SK TGK;5y d k;VICTORY GALLOP (CAN);DOKU;55 +0.10;M.HAMEDİ;HÜLYA GÖDEK;T.TAŞAR;8 - DS;;42;1:27.01;58,70;
7;KAŞGARIN KIZI KG;4y a k;EL KAŞGAR;ZAFER DAĞI;52 +0.40;A.YILDIZ AP;CEM NARİN;S.DURGUÇ;3;;46;1:27.30;34,55;
8;NİJME KG K;4y d k;LUXOR;ALFUNUN (IRE);54;A.ASLAN;YAMAN ZİNGAL;K.MELİKE;10 - DS;;;1:28.50;30,35;
9;DIRECT WIN KG DB;7y d k;CHURCH PICTURES (GB);UĞURUM;56;HAK.YILDIZ;YASEMİN TURAKTEKİN;H.ŞİMŞEK;4;;48;1:29.03;28,00;
10;JOIE KG SK (Koşmaz);4y d k;SCARFACE;KALILA;54;GÖK.BEKTAŞ;MUSTAFA ASPAR;M.ERKUŞ;1;;;Koşmaz;;
