İstanbul;(20. Yarış Günü);09/03/2022
1. Kosu :   14:30;ŞARTLI 5; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1300m; Sentetik;;;;Rekor Derece :1.15.99
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;JACK SPARROW KG DB SK;6y d  a;MENDIP (USA);MARSHMALLOW;55 +0.50;H.KARATAŞ;VOLKAN YONCAAĞAÇ;Ö.GÜNELİ;4;;98;1:18.75;1,55;Yarım Boy
2;ULUDAZ KG DB;9y d  a;KANEKO;CRUELLA;59;G.KOCAKAYA;SAMET KADIOĞLU;S.MUTLU;5 - DS;;99;1:18.82;2,50;Boyun
3;APPROVED STAR KG DB;4y d  a;APPROVE (IRE);STARLIT;55 +2.00;M.KAYA;ZERRİN SARAÇOĞLU;AYDIN ALÇİÇEK;2;;55;1:18.86;13,80;3 Boy
4;TİVOLİ K;5y d  a;TRIPLE BONUS;ADRIANA LA CERVA (GB);56 +1.80;B.KURDU;N.AREK KUYUMCİYAN;S.KERESTECİ;3;;89;1:19.31;8,25;2,5 Boy
5;FULL THROTTLE K;5y d  a;MENDIP (USA);CURE NOTICE;55 +1.00;A.KURŞUN;HİLAL YÖNEY;A.SERBEST;1;;97;1:19.69;5,00;
GANYAN(3) :1,55 TL, SIRALI İKİLİ(3/1) :2,75 TL

2. Kosu :   15:00;Maiden/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1500m; Sentetik;;;;Rekor Derece :1.38.17
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MERİDYEN KG BB;4y k  a;TAMERİNOĞLU;AYSEVİL;58;MÜS.ÇELİK;BİRKAN BORA AKARSU;E.KARAKÖLEOĞLU;1;;30;1:45.18;6,10;2 Boy
2;HAŞMET KG K;4y a  a;KAIZBERT (RU);HABERİM;58;O.GÖKÇE;ŞEMSETTİN TOYDEMİR;Y.KARAKÜÇÜK;2;;34;1:45.49;1,35;7 Boy
3;ŞAHLI HAN KG SK;4y a  a;UÇANOĞLU;NUR AKIŞI;58;N.AVCİ;GÖRKEM GEDİKOĞLU;S.ÇİFTÇİ;7;;;1:46.71;44,00;Yarım Boy
4;DUDAKBÜKEN KG K DB;4y a k;KAIZBERT (RU);HELENAZ;57;Ç.TAŞCI AP;METE ÇELİK;E.KOCA;10 - DS;;35;1:46.80;7,90;Boyun
5;SEYFETTİN KG SK;4y k  a;KAIZBERT (RU);SİBELİN KIZI;61;T.YILDIZ;ŞEMSETTİN TOYDEMİR;Y.KARAKÜÇÜK;8 - DS;;36;1:46.87;1,35;
6;SEREDNEM BEY KG;4y a  a;BAKİBEY;ZAKİRE;56 +0.20;M.G.ARSLAN AP;MERTCAN KARAGÜL;M.SOYKUVVET;3;;;1:47.10;38,90;
7;YİĞİTSOYLU KG SK;4y d  a;BABA MEVLÜT;ARZUKIZ;59;F.ARSLAN AP;EYLEM TANİYİT;İBR.C.ERŞAKAR;5;;34;1:47.71;21,70;
8;NAPOLYON KG DB SK;4y a  a;BERKSOY;GÜRŞİN;60;MUH.OK AP;M.ALİ ÖZKAN;A.KURT;9 - DS;;35;1:49.32;5,45;
9;YALGINAY KG SK;4y k  a;SARRAF;SEVDAÇİÇEĞİ;58;G.YILDIZ;YEŞİM KORKMAZ;M.SOYKUVVET;6;;;1:52.05;16,40;
10;HASANIM;4y a  a;ÖZHABER;BİLNAZ;58;F.YÜKSEL;ARMAN OKAN;B.AVCI;4;;;1:56.05;12,20;
[(5)HAŞMET,(2)SEYFETTİN,] eküridir.GANYAN(6) :6,10 TL, İKİLİ(5/6) :10,20 TL, SIRALI İKİLİ(6/5) :28,65 TL, ÜÇLÜ BAHİS(6/5/8) :92,72 TL, PLASE(5) :1,55 TL, PLASE(6) :2,00 TL, PLASE İKİLİ(5/6) :9,40 TL, PLASE İKİLİ(5/8) :105,90 TL, PLASE İKİLİ(6/8) :76,20 TL, 1. ÇİFTE(3/6) :16,20 TL

3. Kosu :   15:30;Handikap 16/Dişi /H1; 4 ve Yukarı İngilizler; kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;QUEEN OF DARKNESS KG;4y d k;GENERAL QUARTERS (USA);FAIR ROSE;63;G.KOCAKAYA;ADİL MERT KAYA;T.TAŞAR;4;%19.71(1);58;2:10.29;2,90;Yarım Boy
2;ARK ROYAL KG SK;5y d k;YOUMZAIN (IRE);FAIT ACCOMPLI (GER);59;A.ASLAN;NURGÜL SARUHAN;R.TURAN;5;%6.62(8);46;2:10.37;10,60;Burun
3;PRINCESS GRASE K;4y a k;CAPTAIN RIO (GB);GRAND LARA;52,5 +0.60;G.ÖZÇELİK;SABRİ BEKTAŞ;S.BEKTAŞ;6;%2.51(10);37;2:10.38;25,75;Yarım Boy
4;EARTH AND GRAY KG DB SK;4y k k;NATIVE KHAN (FR);CALLIAPE;60;A.ÇELİK;HAKAN DEMİRKAYA;M.E.AVCI;8;%15.21(3);52;2:10.46;4,85;2,5 Boy
5;MAMACITA BONITA DB SK;4y d k;MENDIP (USA);PRENSES RUYA (USA);54 +2.00;A.KURŞUN;MELİS KURTEL EMİN;HÜS.ÇAKMAK;1;%9.51(5);40;2:10.79;9,00;
6;COUPAGE KG K;4y d k;WIENER WALZER (GER);HANGEL;54 +2.00;F.YÜKSEL;SÜRİYE ALTUNBAŞ;SU.ÖZKAN;9;%6.71(7);40;2:10.81;10,80;
7;ANNA HENRIETTA KG SK;4y d k;ROCKMASTER (IRE);NEVER LOST;60;N.AVCİ;GÖRKEM GEDİKOĞLU;S.ÇİFTÇİ;10;%7.68(6);52;2:10.83;12,80;
