İzmir;(13. Yarış Günü);30/01/2022
1. Kosu :   14:00;ŞARTLI 3/Dişi /X-1; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1400m; Kum;;;;Rekor Derece :1.25.06
İkramiye;;;;;Yetiştirici Primi;;;;
1.)52.500 TL;2.)21.000 TL;3.)10.500 TL;4.)5.250 TL;5.)2.625 TL;1.)9.056 TL;2.)3.623 TL;3.)1.811 TL;4.)906 TL;5.)453 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;STEM CELLS DB SKG SK;4y d k;KANEKO;DISTANT TIME;58;S.İPEK;BARIŞ DURDAĞ;O.TAŞDEMİR;11 - DS;%10.73(3);64;1:30.87;5,40;Yarım Boy
2;VICTORINA KG SK;5y d k;SMART ROBIN (JPN);ALYA;56 +0.50;K.TOKAÇOĞLU;HİKMET AKBULUT;V.AKBULUT;10 - DS;%8.54(4);68;1:30.93;6,10;3,5 Boy
3;KARA MAÇA KG K;4y d k;YONAGUSKA (USA);GLORIANA;55;N.AVCİ;İHSAN GERMAN;C.YEDİREN;7;%53.02(1);71;1:31.56;1,50;Yarım Boy
4;DESPINA KG SK;4y a k;BOSPORUS (IRE);MAMMA MIA;55 +1.00;M.ÇİÇEK;NANCY KİBAR;Ş.ÇELİK;8 - DS;%18.53(2);64;1:31.68;4,00;4,5 Boy
5;AFTER DOWN KG K DB;4y a k;AFTER MARKET (USA);MATILSU (USA);55 +0.20;A.KÜRÜNDÜK;ÖZGÜR DEMİR;MEH.KAYA;9 - DS;%4.82(5);64;1:32.51;16,65;
6;KILLER QUEEN KG SK;4y d k;KULOĞLU;QUEENIE BELLE;53 +1.60;A.İNCİ AP;SELİN DİKENCİK;Ş.ÖZGÜR;1;%1.52(6);31;1:34.35;29,30;
7;JEZEBEL DB;4y d k;YONAGUSKA (USA);NOSTUS;56 +0.10;Ç.OK;BURCU FİLİBELİ;MEH.KAYA;3;%0.9(7);21;1:34.55;54,70;
8;ELAZIĞ PRENSESİ KG K DB;4y d k;ASTRAKHAN;FERİDE ANA;55 +2.00;M.GÖNÜLTAŞ;ERKAN OKAN;HAL.KAYA;2;%0.47(9);24;1:35.31;70,80;
9;LISBETH KG K;5y d k;CAPTAIN RIO (GB);TURFSICHORE (FR);52 +0.30;İ.S.SÖĞÜT AP;ANNABELLA SPONZA TIRPANÇEKER;Ş.ÖZDENİZ;5;%0.41(10);12;1:36.74;97,55;
