İstanbul;(3. Yarış Günü);08/01/2022
1. Kosu :   17:45;ŞARTLI 5/DHÖW; 5 ve Yukarı Araplar; 59.00kg; 1500m; Sentetik;;;;Rekor Derece :1.38.17
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SÜPERMEN KG SK;5y a  a;KAIZBERT (RU);YÜKÜNGEL;55 +0.70;Ö.YILDIRIM;ŞEMSETTİN TOYDEMİR;A.ÖZTÜRK;5;;98;1:40.77;2,80;2 Boy
2;REİSHANLI KG K BB;5y k  a;GELİBOLU;CANÖZÜM;55;VEDAT ABİŞ;İSMAİL CEM ERGİN;At Sahibi;1;;75;1:41.12;6,40;Boyun
3;ÖZGÜNSTONE KG DB;6y k  a;KAIZBERT (RU);JAPONGÜLÜ;55 +1.00;G.KOCAKAYA;MEHMET KAYA;E.USLU;7 - DS;;99;1:41.18;1,60;3,5 Boy
4;MAVRA KG SK;8y k  a;KAIZBERT (RU);SİBELİN KIZI;55 +0.40;H.ÇİZİK;MEHMET ÇELİK;E.KOCA;6;;97;1:41.84;9,65;Boyun
5;BANGIRBANGIR KG K DB;5y a  a;KAIZBERT (RU);YAMALI;55 +1.00;M.ÇİÇEK;ŞEMSETTİN TOYDEMİR;A.ÖZTÜRK;3;;94;1:41.88;2,80;
6;DUMAN KG SK;6y k  a;TURBO;ÖNCÜKIZ;55 +0.60;A.SÖZEN;ENİS ÖZACAR;İ.Ş.ÜÇÜNCÜOĞLU;4;;93;1:42.46;5,30;
7;DALİCİM KG DB SK;9y k  a;ZENGİNOĞLU;KOBRA KIZI;53 +1.90;D.KAYA AP;MEHMET SIDDIK ARSLAN;F.KIRAN;2;;63;1:45.78;45,50;
[(7)SÜPERMEN,(1)BANGIRBANGIR,] eküridir.GANYAN(7) :2,80 TL, İKİLİ(6/7) :12,55 TL, SIRALI İKİLİ(7/6) :18,55 TL, ÜÇLÜ BAHİS(7/6/5) :10,01 TL

2. Kosu :   18:30;Handikap 15 /H2; 3 Yaşlı İngilizler; kg; 1500m; Sentetik;;;;Rekor Derece :1.28.19
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DONT FORGET KG;3y d  e;KULOĞLU;LOUBLIEE;60;H.KARATAŞ;AYTUĞ BARGU;M.AKKILIÇ;3;;56;1:33.16;1,05;5 Boy
2;MITTELMEER KG SK;3y d  e;TOROK (IRE);ROYA;50 +1.80;E.KADİRLER AP;M.NABİ DEMİRKOL;B.ŞENGEL;1;;34;1:34.07;3,25;5,5 Boy
3;TEYRA BAZ KG SK;3y k  e;NATIVE KHAN (FR);ASNAWAND;50 +2.00;G.ÖZÇELİK AP;M.SABAHATTİN MALKOÇ;B.ŞENGEL;2;;13;1:35.08;8,20;
GANYAN(1) :1,05 TL, 1. ÇİFTE(1,7/1) :2,90 TL

3. Kosu :   19:00;Handikap 15 /H1; 4 ve Yukarı İngilizler; kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ARK ROYAL KG SK;5y d k;YOUMZAIN (IRE);FAIT ACCOMPLI (GER);58;H.ÇİZİK;NURGÜL SARUHAN;R.TURAN;3;%11.09(4);43;2:07.90;7,95;Boyun
2;SWEPS KG DB SK;4y k  a;NATIVE KHAN (FR);LEGEND OF PRINCESS;59;A.SÖZEN;HAMDİ ÖZŞAHİN;B.YEŞİLYURT;2;%26.2(1);49;2:07.95;2,85;Burun
3;GÜVEN KG SK;4y d  a;POPULAR DEMAND;AMAZING GRACE;57;GÖKH.GÖKÇE;CAN N. GÜVEN;M.SOYKUVVET;10 - DS;%4.83(8);45;2:07.96;14,45;Yarım Boy
4;ANANIASHVILI KG K DB;6y d k;TALIP HAN (IRE);MAHILA (IRE);54 +0.20;G.YILDIZ;GÖRKEM GEDİKOĞLU;S.ÇİFTÇİ;4;%5.61(7);35;2:08.07;9,65;2,5 Boy
5;MADMEN KG DB;4y a  a;CAPTAIN RIO (GB);VICTORY CHANT (GB);56;VEDAT ABİŞ;CÜNEYT ÇALICIOĞLU;H.ALTUNBAŞ;7;%6.92(5);43;2:08.45;12,70;
