İstanbul;(10. Yarış Günü);04/02/2023
1. Kosu :   17:15;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1400m; Sentetik;;;;Rekor Derece :1.22.25
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL;5.)5.400 TL;1.)24.840 TL;2.)9.936 TL;3.)4.968 TL;4.)2.484 TL;5.)1.242 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PRINCE OF DARKNESS KG DB SK;3y d  e;BRAZEN BEAU (AUS);MAGIKA (GB);58 +0.20;M.KAYA;ALİ RIZA ÇELİKOĞLU;U.BİLİK;1;%10.2(4);30;1:25.29;4,75;2 Boy
2;EXTRACTION KG K;3y d  e;KING DAVID (USA);NOM DE LA ROSA (IRE);58;M.ÇİÇEK;ENDER COŞGUNSU;ORK. ÖZELCANAT;10 - DS;%10.53(3);;1:25.62;8,50;3,5 Boy
3;TOUCH OF HEAVEN KG DB SK;3y a  e;FROM HEAVEN (USA);MATILSU (USA);58;D.PALAUR;DENİZ KURTEL;Ş.ÖNCEL;4;%6.06(5);;1:26.09;17,90;2 Boy
4;FOREVER ABBA K;3y a  e;AMARON (GB);FOREVER NADINE (GER);58;S.BOYRAZ;ALİ GALİP MERCAN;E.ÇUKURKAŞ;9 - DS;%12.2(2);38;1:26.38;5,15;2 Boy
5;FİÇİÇİÇU KG K;3y d  e;MALİ;TYPHOON GIRL;58;A.İNCİ;ÖZCAN KURTULMUŞ;S.ÇITAK;8;%2.3(9);;1:26.62;30,50;
6;ENDLESS TIME KG DB;3y d  e;NOT THIS TIME (USA);CUTIE GIRL (USA);58;H.KARATAŞ;NİMET ARİF KURTEL;H.YÜZBAŞI;7;%40.71(1);;1:26.63;1,60;
7;PİES BLANCOS SKG SK;3y k  d;PACO BOY (IRE);SWEETY GIRL;54;A.YILDIZ AP;HAKAN EL;HAK.EL;5;%1.18(11);29;1:26.80;65,15;
8;RUN TO VICTORY DB SKG SK;3y d  e;FAST STARS LINE;ASHLIE RHEY;58 +0.20;O.YILDIZ;ERDAL DAĞIDIR;ŞÜK. ÇELİK;6;%1.67(10);;1:27.77;65,50;
9;SIRAKUZA KG K;3y a  e;VICTORY GALLOP (CAN);CHILLOUT MOODS;58;T.YILDIZ;İRFAN BABAYİĞİT;F.SEZER;3;%4.59(8);39;1:28.33;15,50;
10;DANUBE RIVER KG K DB;3y d  e;WIENER WALZER (GER);CASA INGRID (FR);58;G.ÖZÇELİK;SALİHA ULUIRMAKLI;T.İBİŞ;2;%4.67(7);;1:28.90;15,10;
11;ANOTHER PLACE KG SK ÖG;3y d  e;GORMLEY (USA);YOU HEAR US COMING (USA);58;A.KURŞUN;V.HAKAN KELEŞ;S.KAYMAKLI;11 - DS;%5.89(6);;1:28.91;24,50;
GANYAN(7) :4,75 TL, İKİLİ(4/7) :32,05 TL, SIRALI İKİLİ(7/4) :54,85 TL

2. Kosu :   17:45;ŞARTLI 4/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 60.50 kg; 1500m; Sentetik;;;;Rekor Derece :1.38.17
İkramiye;;;;;Yetiştirici Primi;;;;
1.)96.500 TL;2.)38.600 TL;3.)19.300 TL;4.)9.650 TL;5.)4.825 TL;1.)16.646 TL;2.)6.659 TL;3.)3.329 TL;4.)1.665 TL;5.)832 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;FEDAİ KG K;7y a  a;AYABAKAN;GÜLÜMŞEN;56,5;H.KARATAŞ;T. İZZET AKSOY;A.TEPEBAŞI;4;%34.15(1);96;1:41.41;2,05;Burun
2;BLACK GRAPE KG K DB;6y a k;KAIZBERT (RU);ÜZÜM TANESİ;55,5;A.ASLAN;BURHAN GÖK;MUR.AKKILIÇ;7 - DS;%24.98(2);90;1:41.42;2,55;2,5 Boy
3;SİNGAPUR KG DB SK;8y a  a;GÜNTAY;IŞIL IŞIL;56,5;M.ÇİÇEK;UMUT PAMUKCİ;HAK.ÖZTÜRK;5 - DS;%7.66(4);84;1:41.79;7,55;Boyun
4;ÖZGÜRFATİH DB SK;7y k  a;TAMERİNOĞLU;DENİZBOZAN;56,5 +1.50;M.KAYA;MEHMET EMİN ARSLANPENÇE;HÜS.ÇAKMAK;3;%4.16(6);77;1:41.85;25,80;7 Boy
5;LEONİDAS SKG SK;5y d  a;ŞAMİLBEY;BUZDENİZİ;56,5 +0.30;T.YILDIZ;METE ÇELİK;E.KOCA;2;%5.49(5);84;1:43.00;24,50;
6;ÖZGÜNSTONE KG DB;7y k  a;KAIZBERT (RU);JAPONGÜLÜ;56,5;G.ÖZÇELİK;MEHMET KAYA;A.KURT;8 - DS;%21.15(3);106;1:43.44;3,20;
7;GÜLAĞA KG DB SK;5y k  a;JOKER;İREMCAN;56,5;E.AKTUĞ;SONER GÜL;M.ERKUŞ;6 - DS;%1.53(7);49;1:44.05;45,60;
8;ŞİNTAY KG SK;7y a k;KURTEL;ALMİMRUHİYE.27;54,5;A.İNCİ;H.TARIK DİKENCİK;M.ÖZGÜL;1;%0.88(8);55;1:52.31;72,20;
