İzmir;(30. Yarış Günü);10/03/2023
1. Kosu :   17:15;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1400m; Kum;;;;Rekor Derece :1.25.06
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL;5.)5.400 TL;1.)24.840 TL;2.)9.936 TL;3.)4.968 TL;4.)2.484 TL;5.)1.242 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TATANGA SK;3y d  e;KANEKO;CEREMONY;58;M.ÇİÇEK;CİHAN EMİL;B.TOPCU;11;%15.22(2);;1:30.53;3,50;7 Boy
2;MEKANSIZ KG DB SK;3y k  e;GENERAL QUARTERS (USA);BROWN ARABY;55;C.ALTUN AP;MEHMET DEMİRKOL;Y.KARAKÜÇÜK;12 - DS;%4.6(6);12;1:31.67;9,20;3,5 Boy
3;BUZ BAHÇESİ KG K DB;3y d  d;GENERAL QUARTERS (USA);ŞEKER YILDIZI;56;B.M.MIRIK;REYHAN ŞEKER;M.TEZEL;1;%1.79(8);13;1:32.29;89,60;Yarım Boy
4;ALICIA OF FIRE SKG SK;3y d  d;CORINTHIAN (USA);SHEILLA;56 +1.00;İ.KALE;İBRAHİM ATAK;Ü.AYBOĞA;3;%10.43(5);29;1:32.35;8,05;2 Boy
5;BIG GAMBLE KG DB;3y d  e;MALİ;CHERRY LADY;58;E.AKTUĞ;CAFER AKBULUT;At Sahibi;4;%16.44(3);;1:32.61;3,85;
6;CRAZY HORSE KG DB SK;3y d  d;MENDIP (USA);MAMMA MIA;56;K.TOKAÇOĞLU;NANCY KİBAR;Ş.ÇELİK;2;%25.35(1);29;1:33.15;2,70;
7;AEGEAN DELIGHT KG K;3y d  d;MY DEAR SON;NOKS;54 +2.00;M.KAYİŞ AP;AYHAN DURGUN;E.ATEŞ;5;%1.27(9);;1:33.19;81,70;
8;ALTERNATVA KG SK;3y d  e;BUSHRANGER (IRE);QUEEN OF ES ES;58 +0.70;A.O.PAZAR;CİHAN EMİL;B.TOPCU;7;%4.08(2);;1:33.22;3,50;
9;WILD STORM DB SK;3y a  e;GRAYSTORM;WILD HEART;56;A.YILDIZ AP;ALİ ARİNÇ;R.ARİNÇ;8;%4.45(7);12;1:33.82;23,40;
