İzmir;(41. Yarış Günü);07/04/2022
1. Kosu :   14:00;Maiden/DHÖW/Dişi; 4 Yaşlı Araplar; 58.00kg; 1400m; Kum;;;;Rekor Derece :1.32.97
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;RÜZGARSOY KG;4y a k;HİSARBEY;CANSOY;58;İ.DİNAR;TARIK NACİ YILDIZ;R.KILIÇ;6;%17.47(3);32;1:39.98;4,25;2 Boy
2;BAYBORA KG SK;4y k k;EFEM;GÖKYEL;58;H.ŞİMŞEK;MEHMET ALİ ÇEVİK;M.ZELYURT;8;%27.27(1);28;1:40.31;2,15;4 Boy
3;BEN BİLİRİM KG SK GKR;4y d k;GELİBOLU;CEYLANGÜLÜ;58;N.AVCİ;DURAN TEKELİ;HAKAN ASLAN;3;%15.81(4);27;1:40.97;4,30;1 Boy
4;SAKİBE KG DB;4y a k;ATEŞTOPU;EZGİ;58;G.ÖZÇELİK;MUSTAFA DİŞLON;V.KELLECİ;2;%9.53(5);17;1:41.11;6,70;10 Boy
5;ŞEREFİN KIZI KG DB SK;4y a k;ŞEREFKAR;GOBAKHALA;58;İ.H.KETME;AVNİ GÖKKAN;V.KESKİN;1;%7.14(6);29;1:42.55;12,30;
6;ŞİFNE GÜZELİ KG K DB;4y a k;JOKER;ŞİFNELİ;55;C.PASO AP;İRFAN BERBEROĞLU;C.AYDOĞAN;4;%18.96(2);27;1:46.78;4,60;
7;RÜZGARIN BEKÇİSİ KG SK;4y a k;JOKER;LEONEDAS;58;A.KÜRÜNDÜK;ÜMRE SULTAN BÜYÜKBAŞ;S.İŞLETİR;5;%3.03(7);;1:49.40;22,85;
8;YALINKILIÇ GÜZELİ KG;4y a k;UÇANBEY;SEVDAKAR;58;D.PALAUR;YUSUF BİKEÇ;M.Y.AKKEYİK;7;%0.79(8);9;1:50.36;55,00;
GANYAN(4) :4,25 TL, İKİLİ(1/4) :5,05 TL, SIRALI İKİLİ(4/1) :9,50 TL

2. Kosu :   14:30;ŞARTLI 3/DHÖW; 5 ve Yukarı Araplar; 59.00kg; 1200m; Kum;;;;Rekor Derece :1.19.36
İkramiye;;;;;Yetiştirici Primi;;;;
1.)52.500 TL;2.)21.000 TL;3.)10.500 TL;4.)5.250 TL;5.)2.625 TL;1.)9.056 TL;2.)3.623 TL;3.)1.811 TL;4.)906 TL;5.)453 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SUNGURLU DB;6y k  a;BİLGİN;BAHTİSER;56 +1.60;M.KAYA;ELİF KAYA;E.C.BAYDAN;3;%12.12(3);70;1:20.44;6,60;5 Boy
2;ŞİFNE EFESİ DB SK;6y k  a;JOKER;ŞİFNELİ;56;C.PASO AP;İRFAN BERBEROĞLU;C.AYDOĞAN;1;%23.99(2);72;1:21.23;2,60;Yarım Boy
3;ASLANSOYLU KG DB SK;6y k  a;TURBO;SONAT;59;N.AVCİ;GÖRKEM GEDİKOĞLU;D.TEKELİ;2;%51.96(1);92;1:21.33;1,50;8 Boy
4;KENANLI DB SKG SK GKR;5y a  a;AYABAKAN;NALANIM;59;S.ÖZEN;ZAFER GEZİCİ;SEYİT GÖKÇE;7;%4.35(4);69;1:22.49;8,85;1,5  Boy
5;DEMİRŞAH KG DB;5y k  a;EFEM;GÖKYEL;56 +0.50;M.ÇİÇEK;ŞAFAK GÜMÜŞ;ŞAFAK GÜMÜŞ;4;%3.45(5);69;1:22.71;16,85;
6;ASTEROİD KG SK;7y a  a;TURBO;BELKIS;56;M.M.BİLGİN;MURAT ÇELİK;R.YILDIZ;5;%3.09(6);54;1:22.92;18,35;
7;KOMŞU ÖZCAN KG SK;5y a  a;KAYAYÜREKLİ;ÖZMENCULE;56;ADEM ŞEN;CEZMİ ATİK;MEH.KAYA;6;%1.05(7);45;1:24.08;36,60;
GANYAN(6) :6,60 TL, İKİLİ(3/6) :8,10 TL, SIRALI İKİLİ(6/3) :25,70 TL, ÜÇLÜ BAHİS(6/3/1) :6,22 TL, 1. ÇİFTE(4/6) :45,85 TL

3. Kosu :   15:00;SATIŞ 1; 3 Yaşlı İngilizler; 58.00kg; 1900m; Kum;;;;Rekor Derece :1.58.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)49.000 TL;2.)19.600 TL;3.)9.800 TL;4.)4.900 TL;5.)2.450 TL;1.)8.453 TL;2.)3.381 TL;3.)1.691 TL;4.)845 TL;5.)423 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
