İstanbul;(31. Yarış Günü);22/06/2022
1. Kosu :   14:00;Maiden; 3 Yaşlı İngilizler; 58.00kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)75.000 TL;2.)30.000 TL;3.)15.000 TL;4.)7.500 TL;5.)3.750 TL;1.)17.250 TL;2.)6.900 TL;3.)3.450 TL;4.)1.725 TL;5.)863 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BİKATİ KG K DB;3y d  e;MENDIP (USA);LADY CHARA;58;A.SÖZEN;DEMİRHAN YILMAZ;S.BEKTAŞ;1;%55.98(1);37;2:09.19;1,35;7 Boy
2;MITHRIL SK;3y d  e;DAI JIN (GB);BÜYÜKANNE;58;A.KAÇMAZ;İSMAİL HADİOĞLU;A.KÜÇÜKAKSOY;2;%1.15(9);;2:10.15;41,80;4 Boy
3;KADİR AĞA K DB BB;3y k  g;WIENER WALZER (GER);ZEMBİL;55 +0.80;M.KAYİŞ AP;NECATİ DEMİRKOL;Z.GÜNELİ;7;%1.65(8);26;2:10.83;36,30;2,5 Boy
4;TETRAGON SK;3y a  e;JUSTENUFFHUMOR (USA);VICTORIUM;58;S.BOYRAZ;EDİS YILDIRIM;U.DEMİR;5;%7.97(3);22;2:11.19;9,60;Boyun
5;KEİRA METZ K;3y d  d;INVINCIBLE SON (IRE);CUMULUS (GB);53 +0.30;B.ÇIĞLA AP;GÖRKEM GEDİKOĞLU;S.ÇİFTÇİ;3;%0.47(10);;2:11.24;71,25;
6;BUSHFIRE KG DB SK;3y d  d;BUSHRANGER (IRE);OCAĞIN ATEŞİ;56;G.ÖZÇELİK;CÜNEYT ÇALICIOĞLU;H.ALTUNBAŞ;8;%3.28(7);;2:12.01;16,75;
7;WIN LOVES MAYA KG SK;3y d  e;WIN RIVER WIN (USA);MAYA MY LOVE;58;N.AVCİ;LEVENT N. GELGİN;A.KÜÇÜKAKSOY;4;%4.8(5);22;2:12.40;12,10;
8;EL REBELDE DB SKG SK;3y a  e;CAPTAIN RIO (GB);ROSETTA;58;F.YÜKSEL;A.HALİM CELALOĞLU;H.N.DERRE;6;%7.45(4);32;2:12.45;9,05;
9;CANIM ABİM DB SK;3y d  e;DEĞİRMENDERELİ;ANDALUCIAN (GB);58;M.ÖZDEMİR AP;İSMAİL YÜKSEL;M.ATAL;11 - DS;%13.35(2);36;2:12.90;4,80;
10;MR TEKİN KG SK;3y d  g;VICTORY GALLOP (CAN);PRINCESS FUNDA;58;M.K.KUMBASAR;HÜSEYİN YÜKSEL;A.KURT;10;%3.63(6);29;2:17.47;15,20;
11;WONDER SEA K GKR;3y d  d;FAST 'N' FAMOUS (AUS);DO IT EASY;52 +2.00;T.KERESTECİ AP;BAHAR BAŞ;K.BALTACI;9;%0.28(11);;2:28.56;86,50;
GANYAN(2) :1,35 TL, İKİLİ(2/5) :37,30 TL, SIRALI İKİLİ(2/5) :33,05 TL

2. Kosu :   14:30;Handikap 16 /H2; 3 Yaşlı İngilizler; kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)90.000 TL;2.)36.000 TL;3.)18.000 TL;4.)9.000 TL;5.)4.500 TL;1.)15.525 TL;2.)6.210 TL;3.)3.105 TL;4.)1.553 TL;5.)776 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BAĞ BOZUMU KG SK;3y d  e;CAPTAIN RIO (GB);FINE TIME LUCILLE (USA);57,5;G.ÖZÇELİK;HAKAN S. ÖZCAN;B.KAÇMAZ;2;%24.63(1);52;2:09.80;2,85;1 Boy
2;RAMMSTEIN DB SK;3y d  e;SCARFACE;TUĞÇE HANIM;61;VEDAT ABİŞ;SEMİH POLAT;MAH.BAYKARA;5;%18.4(2);59;2:09.94;3,85;Baş
3;GOLD BAZAAR DB SKG SK;3y k  e;GREGORIAN (IRE);SYMPHONY STAR (IRE);57,5;Ö.YILDIRIM;ÜMİT BARLIK;S.ÇITAK;3;%18.14(3);52;2:09.96;4,00;Yarım Boy
4;CİNGÖZ SKG SK;3y k  e;NATIVE KHAN (FR);HIKMA (USA);60;M.ÇİÇEK;SERDAR ZABUN;T.TAŞAR;4;%11.88(5);57;2:10.05;6,45;Yarım Boy
5;SANTORINI DB SK YP;3y a  d;TALIP HAN (IRE);BELLA PAMPA;55 +0.70;A.SÖZEN;İSMAİL HADİOĞLU;A.KÜÇÜKAKSOY;1;%10.27(6);47;2:10.15;6,55;
6;PARYA K;3y a  d;RENK;BANDİDAS;53,5;A.KAÇMAZ;MUSTAFA GÜRCÜ;T.ŞİT;6;%14.63(4);44;2:11.47;4,30;
7;KUYRUKLU YILDIZ KG DB SK;3y d  e;SMART ROBIN (JPN);CARIBU;50 +2.00;GÖK.BEKTAŞ;MURAT ERŞAHİN;H.ACAR;7 - DS;%2.05(7);37;2:14.47;26,20;
GANYAN(3) :2,85 TL, İKİLİ(1/3) :6,00 TL, SIRALI İKİLİ(3/1) :9,75 TL, ÜÇLÜ BAHİS(3/1/4) :13,00 TL, 1. ÇİFTE(2/3) :4,60 TL

3. Kosu :   15:00;ŞARTLI 4; 3 Yaşlı İngilizler; 58.00kg; 1400m; Sentetik;;;;Rekor Derece :1.22.25
İkramiye;;;;;Yetiştirici Primi;;;;
1.)76.000 TL;2.)30.400 TL;3.)15.200 TL;4.)7.600 TL;5.)3.800 TL;1.)13.110 TL;2.)5.244 TL;3.)2.622 TL;4.)1.311 TL;5.)656 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;POLPOO SKG SK;3y d  e;TOROK (IRE);BEVERLY DANCER;61;VEDAT ABİŞ;ZEKİ KILIÇ;D.SAV;3;%22.5(3);71;1:26.29;3,00;2 Boy
2;MAKE A FIRE DB SKG SK;3y d  e;SIDNEY`S CANDY (USA);HAMARAT;60;H.KARATAŞ;ERKAN YAYMAN;ŞÜK. ÇELİK;6;%26.12(2);57;1:26.56;2,50;Yarım Boy
3;DENİZHAN SKG SK;3y a  e;KANEKO;SİLVA;55 +0.20;G.KOCAKAYA;KAHRAMAN ŞAHİN;M.ÖZTÜRK;5;%34.67(1);57;1:26.62;2,10;Yarım Boy
4;MAGGY HAWK KG K;3y a  d;SIDNEY`S CANDY (USA);SHINING GOLD;56;S.BOYRAZ;ŞEMSİ AĞIRTAŞ;MAH.BAYKARA;8 - DS;%5.29(5);57;1:26.70;14,05;5 Boy
5;SPELLBINDER SK;3y d  d;NATIVE KHAN (FR);DOKU;52 +0.70;E.AKTUĞ AP;Z.DİDEM GÖDEK;T.İBİŞ;2;%1.51(7);43;1:27.57;40,20;
6;BUKALEMUN KG K DB;3y d  e;HAKEEM (USA);MAZEMFED;58 +0.20;M.AKYAVUZ;ERSAN ÜLDES;SEN.ŞEN;1;%3.07(6);43;1:30.64;32,35;
7;SAHRA SULTAN SK;3y d  d;NATIVE KHAN (FR);BİCİ BİCİ;54 +1.20;Ö.YILDIRIM;BARAN D. CEMİLOĞLU;B.REFİKOĞLU;4;%6.22(4);43;1:31.29;12,25;
8;MERZİFONLU K (Koşmaz);3y a  e;AGRESIVO (USA);BİGALI KIZ;54 +1.50;M.KAYİŞ AP;EMRE ACAR;SU.ÖZKAN;7 - DS;%0.64(8);;Koşmaz;32,80;
GANYAN(1) :3,00 TL, İKİLİ(1/2) :4,95 TL, SIRALI İKİLİ(1/2) :8,20 TL, ÜÇLÜ BAHİS(1/2/5) :3,27 TL Çıkan 1 Atla: 0,63 TL, PLASE(1) :1,05 TL, PLASE(2) :1,40 TL, 2. ÇİFTE(3/1) :22,50 TL

4. Kosu :   15:30;Maiden; 3 Yaşlı İngilizler; 58.00kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)75.000 TL;2.)30.000 TL;3.)15.000 TL;4.)7.500 TL;5.)3.750 TL;1.)17.250 TL;2.)6.900 TL;3.)3.450 TL;4.)1.725 TL;5.)863 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TIMELORD KG SK;3y d  e;LAWMAN (FR);AVVENTURA (USA);58;G.KOCAKAYA;ALİ RIZA ÇELİKOĞLU;U.BİLİK;1;%47.49(1)  %45.74(1);38;2:07.91;1,55;5 Boy
2;ANADOLU YİĞİDİ KG SK;3y k  e;GRAYSTORM;SCABALL;58;VEDAT ABİŞ;ARMAN OKAN;B.AVCI;2;%5.32(6)  %5.93(6);33;2:08.91;16,45;4 Boy
3;DUROTAN KG BB;3y k  e;NATIVE KHAN (FR);LAW OF CHANCE (GB);58;A.ASLAN;MURAT KADAİFÇİOĞLU;E.KARAKÖLEOĞLU;11 - DS;%1.14(8)  %1.08(8);22;2:09.60;64,75;1,5  Boy
4;KADİRİZM SK;3y d  e;SMART ROBIN (JPN);GULL (IRE);55 +0.40;M.KAYİŞ AP;EGE KEÇELİOĞLU;E.USLU;8;%10.18(3)  %11.32(3);35;2:09.82;5,00;Yarım Boy
5;EMİN BABA KG DB;3y d  e;MENDIP (USA);CAROLINA REAPER;58;M.HAMEDİ;BÜLENT TAŞÇI;S.BEKTAŞ;10;%6.6(5)  %7.05(5);33;2:09.89;12,20;
6;MISS LİYA KG DB SK;3y d  d;TOCCET (USA);ALHİLAL;56;G.ÖZÇELİK;ALP Ş. EVCİMEN;K.BALTACI;9;%3.43(4)  %2.93(4);31;2:11.83;10,45;
7;LİCE FIRTINASI KG K;3y a  e;EL CORREDOR (USA);MAIDE (USA);58;T.YILDIZ;VELAT BAYBAŞİN;ALİ BOZKURT;3;%4.65(7)  %5(7);35;2:12.08;17,45;
8;PERFECT EFFECT K;3y a  e;TOCCET (USA);PERFECT STYLE;58;D.KAYA;ARMAĞAN ARAZ;K.BER.TUTAL;4;%0.59(10)  %0.75(10);;2:16.47;63,20;
9;TOCC FACE KG SK;3y d  d;TOCCET (USA);RIO FACE;56;F.YÜKSEL;ALP Ş. EVCİMEN;K.BALTACI;7;%4.26(4)  %4.21(4);35;2:16.91;10,45;
10;HORSI DB SKG SK;3y d  g;THREE VALLEYS (USA);AYTOP HANIM;56 +0.30;M.G.ARSLAN AP;MERTHAN AÇIL;E.USLU;6;%0.82(9)  %0.91(9);16;2:17.11;62,00;
11;NATIVE LILY SK;3y d  d;NATIVE KHAN (FR);ENHANCE (GB);56;A.ÇELİK;V.İBRAHİM ARACI;S.BİLGİÇ;5;%15.52(2)  %15.08(2);;2:17.47;3,80;
[(9)MISS LİYA,(11)TOCC FACE,] eküridir.GANYAN(8) :1,55 TL, İKİLİ(1/8) :5,85 TL, SIRALI İKİLİ(8/1) :9,20 TL, 3. ÇİFTE(1/8) :6,60 TL

5. Kosu :   16:00;Handikap 16/DHÖW /H1; 4 ve Yukarı Araplar; kg; 1200m; Sentetik;;;;Rekor Derece :1.17.90
İkramiye;;;;;Yetiştirici Primi;;;;
1.)90.000 TL;2.)36.000 TL;3.)18.000 TL;4.)9.000 TL;5.)4.500 TL;1.)15.525 TL;2.)6.210 TL;3.)3.105 TL;4.)1.553 TL;5.)776 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;HANDASSA KG DB SK;5y a  a;UÇANBEY;NİLSU;50,5 +0.70;A.KAÇMAZ;ALİ ERKAN YILMAZ;H.V.YILMAZ;9;%2.03(11)  %3.22(11);39;1:21.34;12,15;1,5  Boy
2;ABONE DB SK GKR;5y a  a;EFEM;BAKANAY;57;M.HAMEDİ;FERHAT KARA;M.SANDIKCI;13 - DS;%6.86(7)  %7.44(7);52;1:21.56;7,65;3 Boy
3;KIZILVAZO KG K DB;5y a  a;MURATAĞA;MORIŞIK;56,5;A.ASLAN;MUSTAFA ŞİŞMAN;G.GÖKÇE;1;%9.23(5)  %9.3(5);51;1:22.04;5,15;1 Boy
4;SHEHZADE KG SK;7y a  a;AYABAKAN;ESMANUR;50 +2.00;M.K.KUMBASAR;HÜSEYİN KOLSUZOĞLU;A.KURT;4;%3.72(9)  %4.13(9);36;1:22.24;17,80;1,5  Boy
5;ÇEKOĞLU KG;4y a  a;TURBO;METHİYE SULTAN;61;Ö.YILDIRIM;NAFİZ ÇELİK;D.ÇELİK;8;%16.66(2)  %15.36(2);62;1:22.48;4,95;
6;SİNAN REİS KG K DB;4y d  a;BABA MEVLÜT;AYBENİZ;63;VEDAT ABİŞ;SİNAN ÇİFTÇİ;EN.KARATAŞ;12 - DS;%17.85(1)  %16.27(1);66;1:22.54;4,70;
7;YÜREKLİ ÇOCUK KG K DB;4y a  a;KAYAYÜREKLİ;UMUT IŞIĞIM;58,5;G.ÖZÇELİK;ELİF KAYA;V.KARAKUŞ;3;%5.42(3)  %4.98(3);57;1:22.55;6,40;
8;YEŞİLKALE KG DB SK;6y a  a;ALTAHA;BEKEM HATUN;57;O.AKEL AP;ÖMER ARSLAN;SEB.TOPAL;11 - DS;%1.72(12)  %2.01(12);58;1:22.79;24,10;
9;KARAGÜL BEYİ KG DB SK GKR;7y a  a;ALTAHA;ZAKİRE;57;M.KAYİŞ AP;MUSTAFA KARAGÜL;H.ALTUNBAŞ;7;%6.61(8)  %6.94(8);56;1:22.92;11,60;
10;ŞEF COZIF DB;4y k  a;ATACAN;KIZÇEM;58;E.ÇANKAYA AP;ELİF KAYA;V.KARAKUŞ;6;%7.23(3)  %7.3(3);58;1:23.51;6,40;
11;GÜRDAL BEY KG SK;5y k  a;KILAVUZ;ALYA EYLÜL;58;E.AKTUĞ AP;MEHMET ÇAVUŞ;N.KÖÇKEN;2;%11.44(4)  %10.97(4);58;1:24.20;9,80;
12;SEYFETTİN KG SK GKR;4y k  a;KAIZBERT (RU);SİBELİN KIZI;50 +2.00;E.KADİRLER AP;ŞEMSETTİN TOYDEMİR;At Sahibi Vekili;10 - DS;%2.97(10)  %3.24(10);37;1:24.45;19,80;
13;ALRAZİYE KG;4y a k;ALTAHA;RAZİYEKIZ;58,5;S.BOYRAZ;ATALAY TURAN;SEV.BEKTAŞ;5;%8.26(6)  %8.85(6);57;1:29.36;8,30;
[(7)YÜREKLİ ÇOCUK,(4)ŞEF COZIF,] eküridir.GANYAN(11) :12,15 TL, 1. 3'LÜ GANYAN(1/8/11) :74,41 TL, İKİLİ(9/11) :117,70 TL, SIRALI İKİLİ(11/9) :252,30 TL, ÜÇLÜ BAHİS(11/9/10) :224,38 TL, PLASE(11) :1,85 TL, PLASE(9) :2,90 TL, PLASE İKİLİ(10/11) :23,90 TL, PLASE İKİLİ(9/10) :19,60 TL, PLASE İKİLİ(9/11) :45,10 TL, SIRALI 5 Lİ BAHİS(11/9/10/12/2) :18.384,25 TL, 4. ÇİFTE(8/11) :49,10 TL

