İstanbul;(9. Yarış Günü);30/04/2023
1. Kosu :   13:30;Maiden/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1000m; Çim;;;;Rekor Derece :1.04.65
İkramiye;;;;;Yetiştirici Primi;;;;
1.)120.000 TL;2.)48.000 TL;3.)24.000 TL;4.)12.000 TL;5.)6.000 TL;1.)34.500 TL;2.)13.800 TL;3.)6.900 TL;4.)3.450 TL;5.)1.725 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BİLETÇİ KIZ KG SK;3y k  d;SAKARBAŞI;DOMİNA;57;Ö.YILDIRIM;BİLAL AVCI;B.AVCI;1;%41.05(1);;1:06.14;1,55;3 Boy
2;ERVANAZ SKG SK;3y a  d;ALTAHA;GÜHERKIZ;53 +0.30;E.ÇİZİK AP;ABDULLAH KAYA;B.ATAY;3;%8.99(4);;1:06.57;9,80;Baş
3;AŞK VE GURUR KG K;3y a  d;BAHARŞAH;GÜL FIRTINASI;57;HAK.YILDIZ;HÜSEYİN ÖZSÖNMEZ;M.ALİ KAYA;2;%0.83(7);;1:06.59;65,60;2,5 Boy
4;YELDA TAY;3y a  d;ÖZGÜNHAN;AYHANIM;57;H.KAPLAN;İSMET TURAN;Y.KARAKÜÇÜK;7;%5.59(6);;1:06.94;11,65;2 Boy
5;BALAM HANIM;3y k  d;TAMERİNOĞLU;ÖZGÜL;57 +0.80;M.KAYA;SELİM KAYA;V.KARAKUŞ;9;%7.37(5);;1:07.21;7,55;
6;JAVARONOK GOŞA KG K;3y k  d;KAIZBERT (RU);NURŞİNECE;53;Ç.TAŞCI AP;MEHMET ÇELİK;E.KOCA;8;%15.62(3);;1:07.23;3,90;
7;DİLDE HANIM KG K DB;3y a  d;AZMİ REİS;HELİNTAY;57;MER.ÇELİK;BAHADIR YEŞİL;H.ALTUNBAŞ;10;%19.61(2);;1:09.32;3,35;
8;MELİKESULTAN KG K;3y a  d;KARABEDİR;BURCUSULTAN;54 +1.50;B.AYSEN AP;EKREM BİRDEN;M.ALİ KAYA;6;%0.71(8);;1:10.14;58,75;
9;TARUMARKAYA KG K (Koşmaz);3y a  d;KAFKASLIEFSANESİ;YAĞMUR REMOHAN;53;D.BUDAK AP;ANIL AYTAÇ ATICI;S.AYDOĞAN;4;%0.1(10);;Koşmaz;;
10;URSULA KG DB SK (Koşmaz);3y k  d;YÜREKKAYA;AL WASSEN;53;M.A.ÇETİN AP;SALİH KAYA;S.AYDOĞAN;5;%0.12(9);;Koşmaz;;
GANYAN(3) :1,55 TL, İKİLİ(3/5) :10,30 TL, SIRALI İKİLİ(3/5) :10,60 TL

2. Kosu :   14:00;ŞARTLI 4/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 59.50 kg; 1300m; Sentetik;;;;Rekor Derece :1.23.86
İkramiye;;;;;Yetiştirici Primi;;;;
1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;1.)20.441 TL;2.)8.177 TL;3.)4.088 TL;4.)2.044 TL;5.)1.022 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PERGAMON KG DB SK;5y a  a;KAIZBERT (RU);NAZLIÇAKAR;55,5 +2.00;M.KAYA;SEVİNÇ ÖZMEN;TU.TURAN;6 - DS;%35.67(1);78;1:25.12;1,60;Burun
2;LEONİDAS DB SKG SK YP;5y d  a;ŞAMİLBEY;BUZDENİZİ;55,5 +0.30;G.ÖZÇELİK;METE ÇELİK;E.KOCA;2;%5.44(5);72;1:25.14;8,60;Boyun
3;MÜBARİZ KG;5y a  a;ATEŞTOPU;YILDIZ IŞIĞI;55,5 +1.00;A.KURŞUN;T. İZZET AKSOY;BAY.GÜL;4;%28.27(2);86;1:25.19;2,85;Yarım Boy
4;VİZİGOT KG SK;5y k  a;KAIZBERT (RU);SORKUN KIZ;55,5 +0.30;MAH.TURAN;MERT ÇELİK;E.KOCA;1;%8.79(4);92;1:25.30;6,95;2 Boy
