İzmir;(5. Yarış Günü);28/04/2022
1. Kosu :  BOZDAĞ KOŞUSU 16:45;ŞARTLI 1/DHÖW; 3 Yaşlı Araplar; 57.00kg; 900m; Çim;;;;Rekor Derece :0.58.49
İkramiye;;;;;Yetiştirici Primi;;;;
1.)85.500 TL;2.)34.200 TL;3.)17.100 TL;4.)8.550 TL;5.)4.275 TL;1.)24.581 TL;2.)9.833 TL;3.)4.916 TL;4.)2.458 TL;5.)1.229 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AKSU HAN KG SK;3y k  e;TURBO;ÇİĞDEMABLA;57;M.M.BİLGİN;C.AHMET ÇUKUROVA;C.T.KÖSE;7;%7.6(6);;0:59.72;13,40;1,5  Boy
2;BAŞTİMUR KIZI KG SK;3y d  d;KAIZBERT (RU);ÇİZGİ;55 +2.00;B.KURDU;ZEKİ UYGUR;MEH.KAYA;3;%13.55(3);;0:59.94;4,40;1 Boy
3;SAHRACAN K;3y k  d;KAIZBERT (RU);MUKADERİM;55 +0.20;O.YILDIZ;CANAN KORUCU;M.TAMER;5;%29.77(1);;1:00.09;1,65;Yarım Boy
4;KARİMAMA KG DB SK;3y d  d;BERKAY EFE;ŞALARAS;55;A.C.DAĞDEVİREN;MÜSLÜM ASLAN;HAKAN ASLAN;4;%1.51(8);;1:00.15;35,70;Yarım Boy
5;BÜLENT BRA KG SK;3y k  e;TURBO;GÜLZEYCAN;57;M.ÇİÇEK;DİLAN ATİK BATMAZ;MEH.KAYA;8;%13.02(4);;1:00.23;7,35;
6;GÜZEL VE HIZLI DB SKG SK;3y k  d;KARAÜZÜM;CAN ZEHRA;55 +0.10;ADEM ŞEN;HASAN M. ATİK;MEH.KAYA;2;%1.05(2);;1:00.58;4,20;
7;YANKIALP KG SK;3y d  e;FARUKİ;EDASEL;57;E.AKTUĞ AP;GÜVEN BAŞÇİVİ;M.YAPAROĞLU;10;%3.16(7);;1:00.62;43,20;
8;GENDAGIRLS DB SK;3y k  d;TURBO;ÖZİLTER;55 +0.20;MER.ÇELİK;HASAN M. ATİK;MEH.KAYA;1;%19.35(2);;1:00.70;4,20;
9;MİRİ MİRAN KG;3y a  e;PALA DAYI;PARLAKYILDIZ;57;Ç.OK;MUSTAFA AMAÇ;FAH.CEYLAN;6;%9.84(5);;1:01.15;10,10;
