İstanbul;(9. Yarış Günü);01/02/2023
1. Kosu :   15:00;ŞARTLI 5/DHÖ; 4 Yaşlı Araplar; 58.00kg; 1200m; Sentetik;;;;Rekor Derece :1.17.90
İkramiye;;;;;Yetiştirici Primi;;;;
1.)120.000 TL;2.)48.000 TL;3.)24.000 TL;4.)12.000 TL;5.)6.000 TL;1.)20.700 TL;2.)8.280 TL;3.)4.140 TL;4.)2.070 TL;5.)1.035 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TORHAN TAY KG DB;4y a  a;TURBO;NECİBE;55;Ö.YILDIRIM;FERHAN GÖKTÜRK;H.BOYRAZ;2;;61;1:19.95;1,85;Boyun
2;NAİFOĞLUM KG DB SK;4y k  a;UÇANOĞLU;MUNGAN;54 +2.00;A.KURŞUN;ERHAN SÖĞÜT;A.R.YILDIZ;6 - DS;;61;1:19.99;2,15;7 Boy
3;AKGOBAK KG K DB;4y k  a;YAŞARCIK;SÜHEYLA;54;G.ÖZÇELİK;RUHAT SOL;R.TURAN;3;;50;1:21.18;4,25;Yarım Boy
4;MAVİ SAKAL KG SK GKR;4y k  a;HABERBATUR;DİLRUBA SULTAN;54;GÖK.BEKTAŞ;SUAT YILMAZ;E.ÇUKURKAŞ;5;;37;1:21.27;20,95;5 Boy
5;ULUDORUK KG DB SK;4y k  a;AYABAKAN;TUTUNAN;52 +0.80;BERK.GÖKÇE AP;HAKAN KANDİL;T.BİRİCİK;4;;67;1:22.10;6,15;
6;DORUĞUN AYAZI KG DB SK;4y k  a;TURBO;GUBSE;54 +2.00;U.KICI AP;HAKAN KANDİL;T.BİRİCİK;1;;36;1:24.97;6,15;
[(6)ULUDORUK,(3)DORUĞUN AYAZI,] eküridir.GANYAN(1) :1,85 TL, SIRALI İKİLİ(1/5) :3,75 TL

2. Kosu :   15:30;Handikap 15 /H1; 4 ve Yukarı İngilizler; kg; 2100m; Sentetik;;;;Rekor Derece :2.09.15
İkramiye;;;;;Yetiştirici Primi;;;;
1.)96.500 TL;2.)38.600 TL;3.)19.300 TL;4.)9.650 TL;5.)4.825 TL;1.)16.646 TL;2.)6.659 TL;3.)3.329 TL;4.)1.665 TL;5.)832 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AMBARGO KG K;5y k  a;GENERAL QUARTERS (USA);ANAFARTALIM;60;E.ÇİZİK AP;HARİKA GİDER;E.ERCAN;8;%11.72(3);61;2:14.19;6,70;Baş
2;THE GLOVE SKG SK;4y d  a;DAI JIN (GB);MHYSA;50 +2.00;BERK.GÖKÇE AP;İSMAİL HADİOĞLU;A.KÜÇÜKAKSOY;5;%4.81(6);35;2:14.21;15,20;1,5  Boy
3;ASLAN LUİGİ K;4y d  a;SCARFACE;CIRIPAHA (USA);60,5;H.KARATAŞ;KEMAL KURT;M.AYDOĞDİ;7;%42.15(1);60;2:14.42;3,15;1 Boy
4;PAYİDAR DB SKG SK;4y d  a;SMART ROBIN (JPN);AMAZING GRACE;56,5 +0.10;D.KAYA;EMRE KİSBU;M.ÖZ;6;%8.73(4);52;2:14.55;6,85;Boyun
5;SİLİSTRE KG K;4y k  a;NATIVE KHAN (FR);SWEET BREW;56,5;G.ÖZÇELİK;LEVENT SARIKAYA;T.ŞİT;3;%17.78(2);52;2:14.60;2,50;
6;ARTIE JUNIOR KG K DB ÖG;4y d  a;ÇAKAL CARLOS;CAT IN THE HAT;50 +2.00;A.İNCİ;HALUK VEFA ERSÖZ;T.KURT;4;%8.02(5);39;2:15.08;5,35;
7;ANNA HENRIETTA KG SK;5y d k;ROCKMASTER (IRE);NEVER LOST;60;H.KAPLAN;GÖRKEM GEDİKOĞLU;S.ÇİFTÇİ;1;%3.49(7);55;2:15.74;14,75;
8;ENCANTADOR SKG SK;5y d  a;BANKNOTE (GB);LUCKY LIFE;57;M.ÇİÇEK;DENİZ AÇIK;Y.DEMİRKIRAN;2;%3.28(8);49;2:15.92;10,10;
GANYAN(1) :6,70 TL, İKİLİ(1/8) :73,50 TL, SIRALI İKİLİ(1/8) :194,20 TL, 1. ÇİFTE(1/1) :13,30 TL

3. Kosu :   16:00;SATIŞ 1/DHÖW; 4 ve Yukarı Araplar; 57.50kg; 61.00 kg; 2000m; Sentetik;;;;Rekor Derece :2.14.92
İkramiye;;;;;Yetiştirici Primi;;;;
1.)76.500 TL;2.)30.600 TL;3.)15.300 TL;4.)7.650 TL;5.)3.825 TL;1.)13.196 TL;2.)5.279 TL;3.)2.639 TL;4.)1.320 TL;5.)660 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AKIŞ KG DB;5y k  a;TURBO;PEMBE ŞEKER;57;A.YILDIZ AP;MUHAMMED YILDIZ;HÜS.KARABULUT;2;%19.97(1);51;2:20.41;3,50;3 Boy
2;DİLANUR DB;5y a k;ÖZGÜNHAN;TAMUN;57;A.İNCİ;İSMAİL YILMAZ;B.AVCI;8;%18.42(2);40;2:20.98;3,00;Baş
3;BLEDA KG SK;5y k  a;AYABAKAN;GÜLAYNUR;58;E.AKTUĞ;HÜLYA KAHRAMAN;T.İMAL;3;%10.32(5);33;2:21.00;7,15;2 Boy
4;FARANELLİ KG SK;6y a  a;KIZGINLAV;FATİNE HANIM;52 +2.00;G.ÖZÇELİK;İBRAHİM GÜLTEKİN;K.İ.KÖSEOĞLU;6;%16.19(3);29;2:21.31;3,05;7 Boy
5;SHEHZADE KG SK;8y a  a;AYABAKAN;ESMANUR;54 +1.90;D.KAYA;HÜSEYİN KOLSUZOĞLU;E.KOCA;4;%7.29(6);38;2:22.67;17,05;
6;BABA İLHAMİ KG;12y k  a;GOBAKBEY;GİRYAN;51 +1.50;C.KARADEMİR AP;M.ASIM ÇÖMLEKÇİOĞLU;G.TAŞDELEN;5;%3.84(7);25;2:22.74;10,10;
7;DELAYLA KG SK;5y a k;UÇANBEY;SHMOKH (US);56;MÜS.ÇELİK;HÜLYA KEÇELİOĞLU;U.TEMUÇİN;1;%15.5(4);36;2:27.43;5,30;
8;BİR ÖMÜR (Koşmaz);8y k  a;MURATAĞA;YILIŞIK;54;F.ARSLAN;FURKAN ÖZPAY;SEN.ŞEN;7;%8.48(8);46;Koşmaz;;
GANYAN(2) :3,50 TL, 1. 3'LÜ GANYAN(1/1/2,5) :16,04 TL, İKİLİ(2/3) :6,45 TL, SIRALI İKİLİ(2/3) :13,75 TL, ÜÇLÜ BAHİS(2/3/1) :21,17 TL Çıkan 1 Atla: 2,90 TL, PLASE(2) :1,05 TL, PLASE(3) :1,05 TL, 2. ÇİFTE(1/2) :39,25 TL

4. Kosu :   16:30;ŞARTLI 3 /X; 3 Yaşlı İngilizler; 58.00kg; 1400m; Sentetik;;;;Rekor Derece :1.22.25
İkramiye;;;;;Yetiştirici Primi;;;;
1.)82.000 TL;2.)32.800 TL;3.)16.400 TL;4.)8.200 TL;5.)4.100 TL;1.)14.145 TL;2.)5.658 TL;3.)2.829 TL;4.)1.415 TL;5.)707 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SURPRISE STORM SKG SK;3y d  e;PERFECT STORM;MISS DREAM;60;M.ÇİÇEK;SEMA ORHAN;A.R.YILDIZ;7;%14.8(3);61;1:25.39;3,20;1 Boy
2;CASTIGLIANO SKG SK;3y d  e;EL CORREDOR (USA);VASELINA (USA);58;H.KARATAŞ;H. NİSA ÜNLÜ;S.MUTLU;3;%38.46(1);52;1:25.55;2,80;1 Boy
3;HIZLI VE ÜNLÜ K DB SKG;3y a  g;FAST 'N' FAMOUS (AUS);TOKGÖZECE;58;F.ARSLAN;HULUSİ TAŞKIRAN;HÜS.KARABULUT;1;%4.47(6);44;1:25.73;12,20;1,5  Boy
4;KEEN EYE DB SK;3y d  e;SIDNEY`S CANDY (USA);PLUS VALUE (USA);58;MÜS.ÇELİK;NİMET ARİF KURTEL;R.BİRDAL;5;%9.6(4);49;1:25.93;6,55;1 Boy
5;MR TREX KG K;3y a  e;LION HEART (USA);MOGLI;58;N.AVCİ;ERTAN ÖZTÜRK;K.GÜNEŞ;2;%24.35(2);50;1:26.07;2,30;
6;MAGIC SEA K SGKR;3y d  e;MENDIP (USA);FIND THE HUMOR (USA);56 +0.30;A.KURŞUN;GÜNSEN SOYUPAK;H.YÜZBAŞI;4;%5.92(5);47;1:26.29;16,40;
7;PLUS ULTRA SKG SK;3y d  e;LION HEART (USA);PİANO PİANO;56;GÖK.BEKTAŞ;FURKAN ÇALIŞKAN;E.ÇUKURKAŞ;6;%2.41(7);45;1:26.91;27,55;
GANYAN(1) :3,20 TL, İKİLİ(1/2) :4,45 TL, SIRALI İKİLİ(1/2) :11,00 TL, ÜÇLÜ BAHİS(1/2/3) :23,80 TL, 3. ÇİFTE(2/1) :22,55 TL

5. Kosu :  BURHAN ŞENEMGEN KOŞUSU 17:00;KV-6; 3 Yaşlı İngilizler; 58.00kg; 1500m; Sentetik;;;;Rekor Derece :1.28.19
İkramiye;;;;;Yetiştirici Primi;;;;
1.)143.000 TL;2.)57.200 TL;3.)28.600 TL;4.)14.300 TL;5.)7.150 TL;1.)32.890 TL;2.)13.156 TL;3.)6.578 TL;4.)3.289 TL;5.)1.645 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ANADOLU KOPARAN SK;3y a  e;NATIVE KHAN (FR);TAPIT GIRL;54 +2.00;A.KURŞUN;T. İZZET AKSOY;A.TEPEBAŞI;4;%12.18(4);58;1:30.82;7,20;1 Boy
2;MY PRIVATE SK;3y d  e;HAKEEM (USA);FERİDE ANA;54 +1.00;Ö.YILDIRIM;BAYRAM ÇELİK;A.KÜÇÜKAKSOY;5 - DS;%45.49(1);66;1:30.99;1,60;5,5 Boy
3;TOPSY TURVY DB SKG SK;3y d  e;SCARFACE;INNANA;54 +1.30;H.KARATAŞ;LALE M. ATMAN;MET.ACAR;2;%16.44(3);64;1:31.90;3,90;Boyun
4;TALE OF THE WEST KG DB SK;3y d  e;VICTORY GALLOP (CAN);SERAP GELİN;54 +2.00;M.ÇİÇEK;SEMA ULAŞ;B.AY;1;%22.27(2);60;1:31.95;2,65;1 Boy
5;UYGAR BEY KG DB SK;3y d  e;CEBELTAY;GONDOR;54;O.YILDIZ;ERMAN ERDEM;A.OLCAR;3;%3.62(5);55;1:32.12;20,40;
GANYAN(1) :7,20 TL, SIRALI İKİLİ(1/2) :15,65 TL, 4. ÇİFTE(1/1) :56,80 TL

6. Kosu :   17:30;ŞARTLI 5/Dişi; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1500m; Sentetik;;;;Rekor Derece :1.28.19
İkramiye;;;;;Yetiştirici Primi;;;;
1.)120.000 TL;2.)48.000 TL;3.)24.000 TL;4.)12.000 TL;5.)6.000 TL;1.)20.700 TL;2.)8.280 TL;3.)4.140 TL;4.)2.070 TL;5.)1.035 TL;
