İstanbul;(7. Yarış Günü);22/01/2022
1. Kosu :   17:45;Maiden/Satış/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1200m; Sentetik;;;;Rekor Derece :1.17.90
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ÇÜNGÜŞ GÜZELİ KG SK GKR;4y d k;UÇANOĞLU;FRIKYA;56;A.ASLAN;EKREM AKDUMAN;A.KURT;6 - DS;;31;1:21.98;3,25;3,5 Boy
2;NAPOLYON KG DB SK;4y a  a;BERKSOY;GÜRŞİN;58;H.ÇİZİK;M.ALİ ÖZKAN;B.TANRIKULU;8 - DS;;34;1:22.57;1,80;1,5  Boy
3;MISS TEZENE KG DB SK;4y d k;BABA MEVLÜT;ASİLKIZ;56;GÖK.BEKTAŞ;MELİSA ŞAFAK GİRER;M.ACAR;7 - DS;;20;1:22.78;8,85;4,5 Boy
4;BÜYÜK HUN KG GKR;4y d  a;KURTEL;BİRECE;58;VEDAT ABİŞ;MURAT YAYIK;Y.BAYSAL;9 - DS;;24;1:23.65;6,25;1,5  Boy
5;MİNERVA KG SK;4y d k;DARBE;NAZLIKAYA;54;G.ÖZÇELİK AP;FURKAN ÖZPAY;Ö.GÜNELİ;3;;15;1:23.93;9,00;
6;NEFESİMSİNSEN KG DB;4y d  a;BABA MEVLÜT;TUYA;55;B.ÇIĞLA AP;CUMA YILDIRIM;A.KURT;4;;30;1:24.11;18,05;
7;ŞAMPİYON YÜREĞİ KG DB SK;4y k  a;BATURŞAH;ARZU GIZIM;58;M.M.BİLGİN;ADNAN KILIÇ;HAKAN EL;1;;25;1:24.27;9,05;
8;SAVAŞÇI KIZ SK;4y k k;UÇANOĞLU;YAKINBÜKE;56;M.HAMEDİ;EROL AKDUMAN;E.ÇUKURKAŞ;5;;14;1:30.38;42,20;
9;TAY GÜZELİ KG (Koşmaz);4y k k;GÜNTAY;ALYA EYLÜL;54;M.KAYİŞ AP;SELİN ERDEMİRCİ;M.ERKUŞ;2;;;Koşmaz;;
GANYAN(5) :3,25 TL, İKİLİ(2/5) :2,95 TL, SIRALI İKİLİ(5/2) :5,75 TL, ÜÇLÜ BAHİS(5/2/6) :8,80 TL Çıkan 1 Atla: 0,73 TL, PLASE(2) :1,05 TL, PLASE(5) :1,05 TL

2. Kosu :   18:30;Handikap 15 /H2; 3 Yaşlı İngilizler; kg; 1400m; Sentetik;;;;Rekor Derece :1.22.25
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PELE AND DIDO KG K DB;3y k  d;WIENER WALZER (GER);AMAYA;56,5;A.ASLAN;GÜROL ULUDAĞ;Y.DEMİRKIRAN;2;;42;1:25.60;5,15;3,5 Boy
2;RAMMSTEIN DB SK;3y d  e;SCARFACE;TUĞÇE HANIM;60;G.KOCAKAYA;SEMİH POLAT;MAH.BAYKARA;4;;49;1:26.23;1,50;2,5 Boy
3;COURAGEUX K;3y d  d;HAKEEM (USA);THE QUEEN RIVER;56;VEDAT ABİŞ;MİNE KOYUNCUOĞLU;T.ŞİT;6 - DS;;41;1:26.65;9,15;1,5  Boy
4;SUSKUN PRENS KG K;3y d  e;APPROVE (IRE);FERİDE ANA;60;M.HAMEDİ;SÜLEYMAN TAŞDEMİR;A.TEKDEMİR;5;;49;1:26.91;6,65;Yarım Boy
5;BADUU DB SKG SK;3y d  e;SMART ROBIN (JPN);ROOSENDAAL;57;M.KAYİŞ AP;BÜLENT ÇİZMECİ;T.İMAL;3;;49;1:26.98;3,70;
6;ATABEYİM K;3y a  e;AVANGARD (IRE);FADİK;54,5;G.ÖZÇELİK AP;CUMHUR ÇİNPOLAT;N.GENÇER;1;;40;Derecesiz;17,00;
GANYAN(5) :5,15 TL, SIRALI İKİLİ(5/2) :11,55 TL, 1. ÇİFTE(5/5) :13,70 TL

3. Kosu :   19:00;ŞARTLI 3/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 60.00 kg; 1300m; Sentetik;;;;Rekor Derece :1.23.86
İkramiye;;;;;Yetiştirici Primi;;;;
1.)52.500 TL;2.)21.000 TL;3.)10.500 TL;4.)5.250 TL;5.)2.625 TL;1.)9.056 TL;2.)3.623 TL;3.)1.811 TL;4.)906 TL;5.)453 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;REİSHANLI KG K BB;5y k  a;GELİBOLU;CANÖZÜM;57;VEDAT ABİŞ;İSMAİL CEM ERGİN;E.YABANABAT;1;%12.33(5);78;1:25.87;7,30;Burun
2;BANA MÜSADE DB YP;6y d  a;KAIZBERT (RU);IŞINSOY;53 +0.50;H.YOLAÇICI AP;ERSAN ÇALIK;R.ÖZŞAHİN;8;%5.44(6);69;1:25.88;23,10;3,5 Boy
3;ÖZGÜNSTONE KG DB;6y k  a;KAIZBERT (RU);JAPONGÜLÜ;57;G.KOCAKAYA;MEHMET KAYA;E.USLU;9 - DS;%18.26(2);99;1:26.41;4,45;1,5  Boy
