İstanbul;(12. Yarış Günü);08/05/2022
1. Kosu :  DR.ERGON MENGİ KOŞUSU 15:15;Handikap 22 /H1; 4 ve Yukarı İngilizler; kg; 2100m; Çim;;;;Rekor Derece :2.06.90
İkramiye;;;;;Yetiştirici Primi;;;;
1.)125.000 TL;2.)50.000 TL;3.)25.000 TL;4.)12.500 TL;5.)6.250 TL;1.)28.750 TL;2.)11.500 TL;3.)5.750 TL;4.)2.875 TL;5.)1.438 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;VILLAGER SONG DB;4y d  a;INVINCIBLE SON (IRE);FAITHFULL LADY;55;A.ASLAN;DENİZ KURTEL;H.YÜZBAŞI;7 - DS;%17.16(3);75;2:10.51;4,00;1,5  Boy
2;ÇAKIRDAĞLI KG K DB ÖG;5y d  a;DEHA;GRAND WOMAN;63;H.ÇİZİK;TUĞRUL GÜRE;T.DOĞAN;3;%6.96(4);88;2:10.77;8,55;Burun
3;MAMBA FOREVER K;4y d  a;LUXOR;ASCELLA;56,5;H.KARATAŞ;LALE M. ATMAN;MET.ACAR;8 - DS;%38.25(1);78;2:10.78;2,00;2,5 Boy
4;SHINE ON ME KG DB SK;4y d  a;SCARFACE;LADY WOLF;52 +1.30;VEDAT ABİŞ;AYŞE MERVE KİTAPÇI;Y.GÜRSÖĞÜT;5;%21.5(2);69;2:11.13;2,80;Baş
5;BLACK ROCK KG DB;4y d  a;PERFECT STORM;WAIMARIA (IRE);50 +2.00;M.HAMEDİ;ELİF KAYA;V.KARAKUŞ;1;%6(5);65;2:11.15;9,65;
6;ZLATIBOR DB SK;5y d  a;VICTORY GALLOP (CAN);GOLD BIHAR;57,5;E.ÇANKAYA AP;DEMİRHAN YILMAZ;S.BEKTAŞ;4;%1.89(7);79;2:11.26;31,80;
7;I WANNA LEAVE KG DB SK;4y d  a;ENGLISH CHANNEL (USA);CUTIE'S ROSIE (USA);50 +2.00;A.KAÇMAZ;ALİ ERKAN YILMAZ;H.V.YILMAZ;2;%4.7(6);65;2:11.56;11,65;
8;FERHAN KG DB SK (Koşmaz);6y a  g;KANEKO;ZEYNEP HANIM;54 +1.00;G.KOCAKAYA;FATİH ÇULCU;B.KOCAKAYA;6 - DS;%3.53(8);70;Koşmaz;;
GANYAN(4) :4,00 TL, İKİLİ(1/4) :20,05 TL, SIRALI İKİLİ(4/1) :34,70 TL

