İzmir;(28. Yarış Günü);17/07/2022
1. Kosu :   13:00;ŞARTLI 4; 3 Yaşlı İngilizler; 58.00kg; 2200m; Kum;;;;Rekor Derece :2.20.23
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SCHILLACI K;3y d  e;MENDIP (USA);AKARCA KIZI;57;A.YILDIZ AP;CENK ŞAMLI;C.ŞAMLI;3;;74;2:23.84;1,10;4,5 Boy
2;JUST ME DB SKG SK;3y a  e;JUSTENUFFHUMOR (USA);CRAZY SALLY;58;B.M.MIRIK;HALUK ERON;A.COŞKAN;6;;43;2:24.54;7,50;6 Boy
3;TIDY WOMAN DB SK;3y d  d;WIENER WALZER (GER);SPLATTER HOUSE;54;E.AKTUĞ AP;FİGEN BERKOL;L.BERKOL;10;;43;2:25.53;8,40;16 Boy
4;STRONG BERYL KG DB SK;3y d  d;VICTORY GALLOP (CAN);ENDAM;51 +0.30;C.ALTUN AP;ŞÜKRÜYE ADIŞEN;Ş.ÖZDENİZ;9;;29;2:28.36;65,10;1 Boy
5;BAŞ HÜKÜMDAR KG DB SK GKR;3y k  g;KING ALP (USA);SILVER GLEAM;54 +2.00;F.AVCI;MEHMET TAMER;M.TAMER;4;;30;2:28.48;27,70;
6;POSSIBILITY KG K;3y d  d;MENDIP (USA);LA REYNA;53 +1.70;M.M.BİLGİN;M.SELİM GÜLEŞEN;T.TEMİZER;1;;;2:28.88;17,50;
7;EFE MY HAWK;3y d  e;FAST 'N' FAMOUS (AUS);LADY PRESIDENT;56 +0.50;M.AKIN AP;YİĞİT YİĞİTLER;A.ÖKSÜZLER;11 - DS;;37;2:30.17;24,00;
8;LATIFA THREE KG K DB;3y a  d;JUSTENUFFHUMOR (USA);LATIFA ONE (USA);58;M.BAYDAN;ALP Ş. EVCİMEN;G.ER;8;;36;2:33.70;63,30;
9;MIMOZA KG K;3y d  d;KULOĞLU;GREEN BELL;54;N.AVCİ;ALAETTİN ÖZCAN;S.O.APAYDIN;2;;36;2:33.78;16,60;
