İstanbul;(15. Yarış Günü);19/02/2022
1. Kosu :   17:45;ŞARTLI 5; 3 Yaşlı İngilizler; 58.00kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CİNGÖZ SKG SK;3y k  e;NATIVE KHAN (FR);HIKMA (USA);54;VEDAT ABİŞ;SERDAR ZABUN;T.TAŞAR;4;;45;2:06.95;3,85;Boyun
2;GOLD BAZAAR SKG SK;3y k  e;GREGORIAN (IRE);SYMPHONY STAR (IRE);54 +1.60;H.ÇİZİK;ÜMİT BARLIK;S.ÇITAK;5 - DS;;49;2:06.99;3,60;3 Boy
3;RAMMSTEIN DB SK;3y d  e;SCARFACE;TUĞÇE HANIM;54 +2.00;A.KURŞUN;SEMİH POLAT;MAH.BAYKARA;1;;53;2:07.49;1,65;7 Boy
4;FORTISSIMUM SKG SK;3y d  e;VICTORY GALLOP (CAN);BORASERRA;55;GÖKH.GÖKÇE;ALARA BAKIR;A.BİRDAL;2;;44;2:08.79;4,95;8,5 Boy
5;ZEYBEK FLIGHT KG SK;3y d  e;INDIAN DAYS (GB);NEYTİRİ;55;S.TIRPAN;SELİN DİKENCİK;M.ÖZGÜL;3;;38;2:10.41;32,85;
6;FINAL DRIVE K DB;3y a  e;AFTER MARKET (USA);SUGAR FOOT;54 +2.00;S.BOYRAZ;VOLKAN YOZGATLI;M.GÜNDÜZELİ;6 - DS;;56;2:13.14;14,20;
GANYAN(3) :3,85 TL, SIRALI İKİLİ(3/5) :23,40 TL

2. Kosu :   18:30;Maiden/Dişi; 3 Yaşlı İngilizler; 58.00kg; 1500m; Sentetik;;;;Rekor Derece :1.28.19
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SPLENDID KG;3y d  d;LUXOR;GRAND EXPECTATIONS;58;A.KURŞUN;VOLKAN R. EKİNCİ;A.KÜÇÜKAKSOY;8;;;1:33.83;1,35;Baş
2;ZEYTİNGÖZLÜM SK BB;3y d  d;VICTORY GALLOP (CAN);ELEVATO;58;H.ÇİZİK;NECATİ DEMİRKOL;Z.GÜNELİ;9;;30;1:33.87;11,35;6 Boy
3;STRONG STROM DB SK;3y d  d;WIN RIVER WIN (USA);NICELY DONE;58;G.YILDIZ;ZEKİ SÖKMEN;S.AYDOĞAN;6;;;1:34.97;23,50;2,5 Boy
4;WIN MY HEART KG SK;3y d  d;WIN RIVER WIN (USA);ALY GIRL;58;M.KAYA;YILDIRIM GELGİN;A.KÜÇÜKAKSOY;7;;;1:35.32;3,40;2,5 Boy
5;TİLBETUANA KG K DB;3y d  d;RED GIANT (USA);BUZ;58;O.ATMACA;ERSAN ÜLDES;EM.TOKÇALAR;4;;29;1:35.78;18,80;
6;NATURMORT SK;3y d  d;VICTORY GALLOP (CAN);ANTIOXIDANT;56;A.İNCİ AP;ÖNDER CUMHUR HOŞGÖR;H.ALTUNBAŞ;3;;;1:36.21;47,35;
7;MORNING STAR KG K DB;3y d  d;SCARFACE;HOŞSEDA;58;O.YILDIZ;EBUL KASIM AVCI;S.ÇİFTÇİ;11 - DS;;14;1:36.45;72,40;
8;GRAYANGEL KG K DB;3y k  d;GRAYSTORM;SİNEMNAZ;58;G.ÖZÇELİK;ŞABAN BEKTAŞ;MUR.AKSOY;2;;;1:36.56;14,70;
9;LADY KARŞIYAKA KG K;3y d  d;MENDIP (USA);DIVINE FORCE;58;İ.SOYAD;H.BURAK ÇULLU;AT.GÖKÇE;1;;;1:36.77;25,60;
10;LUCKY NADİNE K;3y d  d;WIN RIVER WIN (USA);DAY BY DAY;58;GÖKH.GÖKÇE;DİNÇER ERSOY;B.EGE;5;;;1:38.00;14,20;
11;CARLOSUN KIZI K GKR;3y d  d;ÇAKAL CARLOS;BREAKER;55 +1.10;M.KAYİŞ AP;M.EŞREF GÜVEN;O.ÖZPUYLAT;10;;;1:42.32;56,85;
