İzmir;(12. Yarış Günü);21/05/2022
1. Kosu :   17:15;Handikap 15 /H2; 3 Yaşlı İngilizler; kg; 1900m; Çim;;;;Rekor Derece :1.53.54
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GİRİSKİN KG DB SK;3y d  d;RENK;ASWAAQ (IRE);59;E.AKTUĞ AP;UĞUR ALTUNBAŞ;M.ZELYURT;1;%27.35(1);51;1:59.65;1,85;Boyun
2;KORDELYA KG DB SK;3y d  d;PAPA CLEM (USA);DAY OF THE NILE (USA);58,5;A.C.DAĞDEVİREN;SABAHATTİN YAVUZ;MEH.KAYA;2;%6.21(6);46;1:59.69;23,25;1 Boy
3;KING MARS KG DB;3y d  e;VICTORY GALLOP (CAN);LADY WILLPOWER;58;MER.ÇELİK;SERKAN AYDIN;M.ZELYURT;4;%16.23(3);45;1:59.83;3,90;Yarım Boy
4;MATRIX DB SK;3y a  e;TORUK MACTO (IRE);LIGHT BLUE;60;N.AVCİ;A.HAŞİM AGAR;M.DÜLGAR;3;%15.41(4);49;1:59.91;5,15;1,5  Boy
5;LİPSOS KG DB;3y d  e;TRIPLE BONUS;FİRDEVS;51 +1.30;S.AKŞIN AP;RESUL AYDOĞAN;R.AYDOĞAN;5;%9.57(5);37;2:00.14;9,35;
6;TIDY WOMAN;3y d  d;WIENER WALZER (GER);SPLATTER HOUSE;56,5;M.M.BİLGİN;FİGEN BERKOL;L.BERKOL;6;%25.22(2);42;2:00.34;3,30;
GANYAN(1) :1,85 TL, SIRALI İKİLİ(1/3) :26,70 TL

2. Kosu :   17:45;ŞARTLI 4; 3 Yaşlı İngilizler; 58.00kg; 1900m; Kum;;;;Rekor Derece :1.58.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SCHILLACI K;3y d  e;MENDIP (USA);AKARCA KIZI;56 +1.90;M.KAYA;CENK ŞAMLI;C.ŞAMLI;1;%77.35(1);68;2:02.95;1,05;5 Boy
2;AŞAN AŞAN KG DB SK;3y d  e;MENDIP (USA);NEVER BACK DOWN;57;E.AKTUĞ AP;MUSTAFA KOCATÜRK;Ü.AYBOĞA;4;%12.2(2);57;2:03.74;3,65;2,5 Boy
3;PRENSES DURU K;3y a  d;CORINTHIAN (USA);FLYING BEAUTY;53;C.PASO AP;MUSTAFA ADALAR;MEH.DAŞ;2;%2.84(4);51;2:04.05;13,05;1 Boy
4;AZFAR DB SKG SK;3y a  e;AZARAKS;FIDUCIA;56;A.C.DAĞDEVİREN;HULUSİ ÇİL;A.COŞKAN;3;%6.28(3);60;2:04.21;8,70;14 Boy
