İstanbul;(5. Yarış Günü);18/01/2023
1. Kosu :   14:30;ŞARTLI 3/DHÖW; 4 ve Yukarı Araplar; 57.50kg; 61.00 kg; 2100m; Sentetik;;;;Rekor Derece :2.22.28
İkramiye;;;;;Yetiştirici Primi;;;;
1.)82.000 TL;2.)32.800 TL;3.)16.400 TL;4.)8.200 TL;5.)4.100 TL;1.)14.145 TL;2.)5.658 TL;3.)2.829 TL;4.)1.415 TL;5.)707 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;EZERDÖVER DB SK;5y k  a;KAIZBERT (RU);ALISHBA;58;VEDAT ABİŞ;MURAT YILDIRIM;N.ESEN;3;;90;2:27.08;2,95;2,5 Boy
2;KRALÖMER;7y a  a;ÖZHABER;ERDEMLİ;58;H.KARATAŞ;T. İZZET AKSOY;A.TEPEBAŞI;2;;95;2:27.53;1,30;10 Boy
3;ARISAN KG;9y a  a;ÖZGÜNHAN;VERA;58;M.HAMEDİ;ÖZNUR AYDOĞDİ;SERD.AYDOĞDİ;1;;40;2:29.74;14,00;
4;ALEVKIRAN KG DB SK GKR;5y d  a;ATEŞTOPU;ACARHATUN;58;G.KOCAKAYA;MELİSA ŞAFAK GİRER;C.TURAN;4 - DS;;79;Derecesiz;3,60;
GANYAN(3) :2,95 TL, SIRALI İKİLİ(3/4) :5,15 TL

2. Kosu :   15:00;ŞARTLI 4 /X; 3 Yaşlı İngilizler; 58.00kg; 1200m; Sentetik;;;;Rekor Derece :1.09.93
İkramiye;;;;;Yetiştirici Primi;;;;
1.)96.500 TL;2.)38.600 TL;3.)19.300 TL;4.)9.650 TL;5.)4.825 TL;1.)16.646 TL;2.)6.659 TL;3.)3.329 TL;4.)1.665 TL;5.)832 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MESMERIZED SK;3y d  d;PACO BOY (IRE);AMARELISE;56;G.KOCAKAYA;EMİR ALKAŞ;N.ESEN;2;;46;1:12.29;1,75;1,5  Boy
2;TOPSY TURVY DB SKG SK;3y d  e;SCARFACE;INNANA;58;H.KARATAŞ;LALE M. ATMAN;MET.ACAR;1;;64;1:12.53;1,35;Baş
3;VENİ VİCİ SK;3y k  e;NATIVE KHAN (FR);EL SUENA (IRE);54 +0.30;G.ÖZÇELİK;MUSTAFA ÜLKAN DELİKAN;D.ERGİN;3;;37;1:12.55;12,05;3,5 Boy
4;IN MY DREAMS KG SK;3y d  d;THREE VALLEYS (USA);SUGAR LOVE (GER);52 +1.70;VEDAT ABİŞ;DUYGU FATURA;S.TAŞBEK;4;;;1:13.15;19,45;
GANYAN(2) :1,75 TL, SIRALI İKİLİ(2/1) :2,85 TL, 1. ÇİFTE(3/2) :7,55 TL

3. Kosu :   15:30;Handikap 16 /H1; 4 ve Yukarı İngilizler; kg; 1500m; Sentetik;;;;Rekor Derece :1.28.19
İkramiye;;;;;Yetiştirici Primi;;;;
1.)120.000 TL;2.)48.000 TL;3.)24.000 TL;4.)12.000 TL;5.)6.000 TL;1.)20.700 TL;2.)8.280 TL;3.)4.140 TL;4.)2.070 TL;5.)1.035 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ÇAKIR YILDIZI KG SK;4y d  a;PAPA CLEM (USA);DİLAY STAR;57;VEDAT ABİŞ;ERDAL YILDIRIM;E.USLU;9;%18.36(1);60;1:29.95;4,00;1,5  Boy
2;DARK LORD KG DB SK;4y d  a;WIENER WALZER (GER);DORUYEL;50 +2.00;M.HAMEDİ;SEBATİ DUMAN;T.ŞİT;3;%5.47(8);38;1:30.19;18,20;Baş
3;ARTIE JUNIOR KG K DB ÖG;4y d  a;ÇAKAL CARLOS;CAT IN THE HAT;50 +2.00;A.İNCİ;HALUK VEFA ERSÖZ;T.KURT;5;%2.55(10);35;1:30.20;32,25;1,5  Boy
4;FİLANDOZ K;6y d  a;GRAND EKINOKS;EKINOKS CODE;53,5 +0.50;G.ÖZÇELİK;BARIŞ GÖRGÜN;Ş.GÖKÇE;7;%3.19(9);51;1:30.42;20,65;Yarım Boy
5;PELIGROSA DB SK;4y d k;YILDIRIMBEY;MEDVİNA;61;H.KARATAŞ;BERKAN AKÇAM;H.ACAR;6;%12.22(4);68;1:30.51;6,05;
6;SELANİK EFESİ KG SK;4y d  a;BANKNOTE (GB);NOM DE LA ROSA (IRE);50 +2.00;A.KAÇMAZ;ENDER COŞGUNSU;ORK. ÖZELCANAT;11 - DS;%11.48(5);42;1:30.56;7,90;
7;DOĞU PRENSİ KG K;6y d  a;MENDIP (USA);FERİDE ANA;62;G.KOCAKAYA;CUMHUR BALKAROĞLU;Ş.GÖKÇE;12 - DS;%7.35(6);68;1:30.93;10,00;
8;THE BEAUTIFUL ECE KG SK;4y a k;MAVİ KUMSAL;DEVRİ SAADET;57,5;A.CEYLAN AP;BİHTERCAN ATAÇ;Z.B.DURGUN;10;%16.16(2);67;1:31.02;5,45;
9;JADORE SK;4y a k;KANEKO;KORTAY (USA);61;M.N.SUNKAR AP;MEHMET ERDİNÇ CANLI;KAD.BALTACI;1;%2.18(11);72;1:31.31;7,45;
10;ROSSO K;5y d k;NATIVE KHAN (FR);FATIMA'S GIFT (GB);52 +0.20;GÖK.BEKTAŞ;AYDIN ÜSTÜNDAĞ;E.USLU;4;%13.78(3);48;1:31.38;3,90;
11;KRAL ÇIPLAK KG K;4y d  a;WIENER WALZER (GER);TADAWUL (USA);50,5 +2.00;E.AKTUĞ;ÜMİT BEKMEZCİ;EN.KARATAŞ;8;%6.37(7);47;1:32.16;14,55;
12;FIRTINA KARASI SKG SK;4y d  a;CASH AKÇE;APPEL CANDY;51,5 +1.70;B.ÇIĞLA AP;AYŞE KARACA;İ.KARADAĞ;2;%0.89(12);49;1:34.05;61,05;
GANYAN(5) :4,00 TL, İKİLİ(5/11) :32,15 TL, SIRALI İKİLİ(5/11) :75,05 TL, 2. ÇİFTE(2/5) :10,70 TL

4. Kosu :   16:00;Maiden/Satış; 3 Yaşlı İngilizler; 58.00kg; 1300m; Sentetik;;;;Rekor Derece :1.15.99
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL;5.)5.400 TL;1.)24.840 TL;2.)9.936 TL;3.)4.968 TL;4.)2.484 TL;5.)1.242 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;YALAN DÜNYA KG DB SK;3y d  e;BARUDİ;KOMŞU TINAZ;58;U.BARLIK;FİKRET DEMİR;MAH.BAYKARA;4;%14.75(2);29;1:20.48;3,95;Burun
2;AGNES SKG SK;3y d  d;POWERSCOURT (GB);ALWAYS DELIGHTFUL (USA);56;A.KAÇMAZ;CEYHUN ÇETİNKAYA;İ.DEMİR;5;%5.36(5);24;1:20.49;12,95;1,5  Boy
