İzmir;(11. Yarış Günü);09/12/2022
1. Kosu :   19:00;Maiden; 2 Yaşlı İngilizler; 57.00kg; 1600m; Kum;;;;Rekor Derece :1.38.10
İkramiye;;;;;Yetiştirici Primi;;;;
1.)81.500 TL;2.)32.600 TL;3.)16.300 TL;4.)8.150 TL;5.)4.075 TL;1.)23.431 TL;2.)9.373 TL;3.)4.686 TL;4.)2.343 TL;5.)1.172 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BIG SADDLER KG DB;2y d  e;SPEEDY WOLF;MOON CREST (IRE);57;M.GÖNÜLTAŞ;AYHAN KARATAŞ;C.ŞAMLI;4;%7.59(4);;1:43.55;12,25;5 Boy
2;HAMİDİN SK;2y a  e;LION HEART (USA);MISSY FRANKLIN;57;MER.ÇELİK;ERAY KOKTAY;A.KARABIYIK;5;%22.1(2);35;1:44.29;3,30;1 Boy
3;POINT OF FINALLY KG K DB;2y d  e;POINT OF ENTRY (USA);AWESOME APHRA (USA);57;M.ÇİÇEK;OKTAY FERHAN BİTİRMİŞ;B.TOPCU;9 - DS;%35.1(1);;1:44.44;1,65;4,5 Boy
4;BARİ;2y d  e;TRIPLE BONUS;DINAH (FR);53 +0.40;S.AKŞIN AP;RESUL AYDOĞAN;R.AYDOĞAN;3;%12.47(3);37;1:45.11;5,55;5 Boy
5;GINGSENG K;2y a  e;TOCCET (USA);WOLF OF WIND;53 +0.10;E.ÇİZİK AP;ALP Ş. EVCİMEN;C.ŞAMLI;1;%2.66(9);;1:45.89;41,00;
6;HEAVENS GATE KG DB;2y a  e;GUN RUNNER (USA);HOLY HEAVENS (USA);57;N.AVCİ;GÜNSEN SOYUPAK;B.AY;2;%6.12(6);;1:46.34;13,15;
7;ZARAKİ KENPACHİ;2y a  e;CAPTAIN RIO (GB);QUEEN OF BROTHERS;53;C.YILMAZ AP;HİKMET ŞİMŞEK;A.KARABIYIK;6;%4(7);38;1:47.09;19,50;
8;INDORAPTOR SK;2y d  e;BAY ÇİFTÇİOĞLU;GERTRUDE;57;A.C.DAĞDEVİREN;NECATİ ÇİFTÇİOĞLU;Y.BULUT;7;%6.57(5);35;1:47.64;14,15;
9;AKKAYA ATEŞİ SKG SK;2y d  e;SCARFACE;SALİHLİ GÜZELİ;55;MUH.OK AP;ASLAN SAVAŞAN;A.ÖKSÜZLER;8 - DS;%3.39(8);32;1:52.19;24,60;
GANYAN(3) :12,25 TL, İKİLİ(3/5) :19,15 TL, SIRALI İKİLİ(3/5) :67,75 TL

2. Kosu :   19:30;ŞARTLI 4; 3 ve Yukarı İngilizler; 58.00kg; 60.00 kg; 60.00 kg; 2100m; Kum;;;;Rekor Derece :2.12.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)74.500 TL;2.)29.800 TL;3.)14.900 TL;4.)7.450 TL;5.)3.725 TL;1.)12.851 TL;2.)5.141 TL;3.)2.570 TL;4.)1.285 TL;5.)643 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KING OVA KG DB SK;4y d  a;KANEKO;VOLCANIC LADY;58;M.ÇİÇEK;ADNAN KILIÇ;V.AKBAŞ;7;%23.01(2);65;2:19.48;3,00;1 Boy
2;DEMBE SKG SK SGKR;5y d  a;JUSTENUFFHUMOR (USA);I WANT LUCK;57 +0.20;K.GÖKÇE AP;YALÇIN TÜRE;MEH.KAYA;2;%22.77(3);76;2:19.66;1,75;4 Boy
3;GRAY WOLF DB SK;6y d  a;VICTORY GALLOP (CAN);CONCORDE KISS (USA);58;O.KIZILDAŞ AP;NURETTİN BOZKURT;S.İŞLETİR;6;%2.92(8);55;2:20.35;30,05;3 Boy
4;TEVAZU KG SK;4y d  a;TOROK (IRE);PALLINA (GB);58;Ö.YILDIRIM;ONUR YETKİN;Ş.ÖZDENİZ;1;%25.31(1);60;2:20.78;4,15;1 Boy
5;MINIGUN KG;4y a  g;THREE VALLEYS (USA);STILL LOVIN YOU;60;M.KAYİŞ AP;SÜLEYMAN AKGÜMÜŞ;B.AKBULUT;4;%10.47(4);58;2:20.97;8,85;
6;DRAGON PEARL DB SK;4y d k;LION HEART (USA);BEFORE ME;51 +1.40;E.ÇİZİK AP;ERKAN BAL;Z.TURĞUL;3;%5.41(6);44;2:20.98;20,65;
7;CONGENIAL SON SKG SK;7y d  a;ZANJERO (USA);GINGA GIRL;57;B.M.MIRIK;ÖMER PEYNİRCİ;L.ÖZMERGEN;8 - DS;%3.21(7);60;2:27.10;30,30;
