İstanbul;(39. Yarış Günü);10/07/2022
1. Kosu :   15:45;ŞARTLI 4; 3 Yaşlı İngilizler; 58.00kg; 1200m; Sentetik;;;;Rekor Derece :1.09.93
İkramiye;;;;;Yetiştirici Primi;;;;
1.)76.000 TL;2.)30.400 TL;3.)15.200 TL;4.)7.600 TL;5.)3.800 TL;1.)13.110 TL;2.)5.244 TL;3.)2.622 TL;4.)1.311 TL;5.)656 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CAPTAIN FAST K;3y d  d;LILBOURNE LAD (IRE);MARSHMALLOW;56;G.KOCAKAYA;VOLKAN YONCAAĞAÇ;Ö.GÜNELİ;8;;69;1:11.09;1,80;Yarım Boy
2;MR LOVERMAN K DB SKG;3y d  g;ASTRAKHAN;MİHRİMAHAL;55 +1.60;S.BOYRAZ;REŞAT ÖZ;H.GÖNÜLTAŞ;12 - DS;;52;1:11.16;10,20;1,5  Boy
3;KING OF THE SOUTH DB SK;3y a  e;HELMET (AUS);GREEN NASHWAN (GB);56;Ö.YILDIRIM;FENER BARLIK;S.ÇITAK;3;;60;1:11.37;2,90;3,5 Boy
4;WINTER SUNSHINE DB SK;3y a  d;PRACTICAL JOKE (USA);RHINESHARK (USA);53 +0.80;VEDAT ABİŞ;GÜNSEN SOYUPAK;H.YÜZBAŞI;5;;53;1:11.91;5,90;Yarım Boy
5;ARTIE JUNIOR K ÖG;3y d  e;ÇAKAL CARLOS;CAT IN THE HAT;54;G.ÖZÇELİK;HALUK VEFA ERSÖZ;T.KURT;9;;37;1:11.99;13,75;
6;RAIN GRAIN SKG SK;3y d  d;RODOPLU;BALENCIAGA;52 +0.80;B.ÇIĞLA AP;SÜLEYMAN KORKMAZ;Y.DEMİRKIRAN;4;;25;1:12.09;56,15;
7;BADUU KG DB SK;3y d  e;SMART ROBIN (JPN);ROOSENDAAL;55;E.AKTUĞ AP;BÜLENT ÇİZMECİ;T.İMAL;10;;61;1:12.23;7,45;
8;MY JEWEL KG SK;3y d  d;LILBOURNE LAD (IRE);BLACK WIDOW;52;M.HAMEDİ;SERAY ÜNBAY;AYDIN ALÇİÇEK;11;;;1:12.82;58,65;
9;LORD OF PARTHENIA KG SK;3y a  e;WIENER WALZER (GER);GOLDEN NIGHT;54;D.KAYA;SENA BAYRAK;S.MUTLU;7;;13;1:13.28;112,70;
10;LYRICON SK;3y a  d;NATIVE KHAN (FR);MARCATOBIANCA;52 +2.00;H.KAPLAN;VOLKAN YOZGATLI;M.ÖZTÜRK;6;;;1:14.12;113,90;
11;MR SHELBY K DB;3y k  e;GENERAL QUARTERS (USA);BELCE;50 +2.00;E.AVŞAR AP;AYDIN ÜSTÜNDAĞ;V.YÜKSEL;1;;;1:14.70;108,80;
12;RYUK KG SK;3y d  g;SMART ROBIN (JPN);JANİCO;54 +2.00;M.KAYİŞ AP;HASAN SALİM SAYLAĞ;E.ÇUKURKAŞ;2;;13;1:19.15;134,95;
GANYAN(2) :1,80 TL, İKİLİ(2/4) :12,75 TL, SIRALI İKİLİ(2/4) :16,05 TL, ÜÇLÜ BAHİS(2/4/3) :21,08 TL, PLASE(2) :3,45 TL, PLASE(4) :3,30 TL, PLASE İKİLİ(2/3) :3,70 TL, PLASE İKİLİ(2/4) :6,60 TL, PLASE İKİLİ(3/4) :5,70 TL, SIRALI 5 Lİ BAHİS(2/4/3/6/5) :178,82 TL

2. Kosu :  SAADETTİN KOŞUSU 16:15;ŞARTLI 1; 2 Yaşlı İngilizler; 57.00kg; 1200m; Sentetik;;;;Rekor Derece :1.09.93
İkramiye;;;;;Yetiştirici Primi;;;;
1.)100.000 TL;2.)40.000 TL;3.)20.000 TL;4.)10.000 TL;5.)5.000 TL;1.)28.750 TL;2.)11.500 TL;3.)5.750 TL;4.)2.875 TL;5.)1.438 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DAGMAR  KG SK;2y d  e;THREE VALLEYS (USA);GIPSY QUEEN;57;VEDAT ABİŞ;ARZU GÜNEŞ;E.KARAKÖLEOĞLU;4;;;1:11.62;2,55;4 Boy
2;HORROR;2y d  d;TOROK (IRE);NEFERU;55;MÜS.ÇELİK;CAVANŞİR MEHMETOĞLU;M.H.ESİN;5;;;1:12.24;5,25;6 Boy
3;COOL STAR KG K;2y d  e;TOROK (IRE);TAWAFEEG (USA);57 +0.30;A.ÇELİK;MERT BAYIR;T.ŞİT;7;;;1:13.27;3,95;10 Boy
4;DARK PLANET KG K;2y d  e;KANEKO;DORUYEL;57;G.KOCAKAYA;SEBATİ DUMAN;T.ŞİT;1;;;1:14.93;2,75;Yarım Boy
5;PLUS ULTRA;2y d  e;LION HEART (USA);PİANO PİANO;57;G.ÖZÇELİK;FURKAN ÇALIŞKAN;M.F.ATCI;3;;;1:15.01;12,20;
6;NANSIO SKG SK;2y d  d;BAL A BALI (BRZ);OFF THE ROAD (BRZ);55 +1.60;S.BOYRAZ;MÜZEYYEN KARABULUT;C.TURAN;6;;;1:15.39;7,60;
