İzmir;(16. Yarış Günü);05/02/2023
1. Kosu :   14:00;Handikap 14/Dişi /H2; 3 Yaşlı İngilizler; kg; 1200m; Kum;;;;Rekor Derece :1.11.59
İkramiye;;;;;Yetiştirici Primi;;;;
1.)82.000 TL;2.)32.800 TL;3.)16.400 TL;4.)8.200 TL;5.)4.100 TL;1.)14.145 TL;2.)5.658 TL;3.)2.829 TL;4.)1.415 TL;5.)707 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KIZIM SELİN KG K;3y d  d;PRACTICAL JOKE (USA);K P'S SMOKIN (USA);58;E.AKTUĞ;ALİ DOBAK;Z.KURT;8 - DS;%8.67(5);38;1:15.38;10,05;Yarım Boy
2;EURUS K;3y d  d;YILDIRIMBEY;GÜLER YÜZLÜM;57;N.AVCİ;İLKER İYİKOL;H.DURMUŞ;7 - DS;%4.72(7);36;1:15.48;14,20;3 Boy
3;HONEY PARADISE KG DB SK;3y d  d;RAMPOLDI;FLORIDANTE;57,5;M.M.BİLGİN;CAN ERBAK;R.AYDOĞAN;4;%20.86(2);37;1:15.89;3,00;Yarım Boy
4;EGE HALİKARNAS KG K DB;3y a  d;GRAYSTORM;PINK DIAMOND;59;F.KABADAYI AP;VEHPİ GÜZELOCAK;O.TAŞDEMİR;5;%20(3);40;1:15.96;2,85;2,5 Boy
5;BİSMİLLİ KEJE KG DB;3y d  d;LILBOURNE LAD (IRE);KUNOOZ (IRE);57,5;MUH.OK AP;ÖZGÜR ÇİÇEK;At Sahibi;2;%5.87(6);39;1:16.36;13,40;
6;HOEYON DB;3y a  d;CORINTHIAN (USA);AMANOS;60;Ö.YILDIRIM;BUSE ŞAMLI;C.ŞAMLI;1;%13.43(4);42;1:16.44;6,20;
7;RUN FOR ASEL K;3y d  d;TOROK (IRE);AMED KIZI;60;M.ÇİÇEK;ÖZGÜR DEMİR;MEH.KAYA;6;%25.54(1);42;1:17.37;3,10;
8;ANGELINA KG;3y d  d;RUBICON;KISS ME;50 +0.60;A.E.ELMAS AP;OSMAN TANER;R.YILDIZ;3;%0.9(8);13;1:17.82;39,55;
GANYAN(5) :10,05 TL, İKİLİ(5/7) :41,30 TL, SIRALI İKİLİ(5/7) :117,45 TL

2. Kosu :   14:30;Maiden/DHÖW/Dişi; 4 Yaşlı Araplar; 58.00kg; 1600m; Kum;;;;Rekor Derece :1.48.55
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL;5.)5.400 TL;1.)24.840 TL;2.)9.936 TL;3.)4.968 TL;4.)2.484 TL;5.)1.242 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;REŞİDE KG K;4y a k;ALİ RUHİ;KÖREBE;59;Z.KARABULUT AP;H.TARIK DİKENCİK;M.ÖZGÜL;3;%22.73(2);31;1:57.96;3,10;Burun
2;TAŞKIRAN SK;4y k k;DOST KARACA;UZUNYARİM;58;A.İNCİ;SEVİM KARACA;MEH.KAYA;4;%27.71(1);34;1:57.98;2,35;9 Boy
3;DİBASIN KG DB SK;4y k k;KAYATUFAN;DİBA;58 +0.20;M.BAYDAN;KAYA KAYA;F.KEMAHLIOĞLU;11;%2.59(6);25;1:59.45;17,90;2 Boy
4;AFETİ SULTAN KG DB SK;4y k k;ALTINÇEKİÇ;EMEL SULTAN;56;Y.E.YÜKSEL AP;MEHMET ALTIN;E.TURAN;9;%17.76(3);33;1:59.79;4,15;2,5 Boy
5;PRENSES SONGÜL KG SK;4y k k;KARA TURBO;FATOŞ KIZIM;54;M.UYAR AP;CEZMİ ATİK;MEH.KAYA;1;%7.71(5);26;2:00.18;7,55;
6;SOYUALP KG K DB;4y k k;SONALP;ŞENBEDÜŞ;58;A.C.DAĞDEVİREN;M.ÖNDER ÜLGENALP;V.AKBAŞ;7;%11.99(4);21;2:00.34;5,10;
7;SAHRANIN GÜLÜ KG SK;4y k k;ŞAH ŞEHRİYAR;SAHRA YILDIZI;58;A.KÜRÜNDÜK;H.TARIK DİKENCİK;M.ÖZGÜL;8;%1.01(2);21;2:02.78;3,10;
8;GENDAGIRLS SKG SK;4y k k;TURBO;ÖZİLTER;54;M.B.ÖNCEL AP;MEHMET BİRDEN;MEH.KAYA;10;%1.55(7);24;2:09.53;35,95;
