İzmir;(62. Yarış Günü);12/11/2022
1. Kosu :   16:45;Maiden/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.16.11
İkramiye;;;;;Yetiştirici Primi;;;;
1.)81.500 TL;2.)32.600 TL;3.)16.300 TL;4.)8.150 TL;5.)4.075 TL;1.)23.431 TL;2.)9.373 TL;3.)4.686 TL;4.)2.343 TL;5.)1.172 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DİMİTRA KG K GKR;3y a  d;BERKAY EFE;PERİKIZLAR;57;MER.ÇELİK;RECEP KETME;MEH.KAYA;6;%9.37(5);29;1:20.46;10,35;Yarım Boy
2;IRMAKSOY KG K DB;3y a  d;BERKSOY;ALIRMAK;57;A.YILDIZ AP;CAVİDAN KAYA ÖZASLAN;M.ALİ KAYA;3;%21.77(2);33;1:20.54;2,30;1,5  Boy
3;BERFU KG K;3y a  d;KARAÜZÜM;BUSELİ;53 +0.30;ŞEV.GÖKÇE AP;ERGÜN CAN;F.KEMAHLIOĞLU;4;%7.82(6);;1:20.74;8,85;2 Boy
4;AYGEL K SKG;3y a  d;GELİBOLU;SEÇİLAY;57;M.M.BİLGİN;MUZAFFER BUĞDAYCI;Ş.ÖZDENİZ;8;%20.06(3);;1:20.99;4,10;6 Boy
5;GELENCAN KG DB SK;3y k  d;TAMERİNOĞLU;BUSECAN;57;M.ÇİÇEK;MUHARREM CAN;A.R.YILDIZ;9;%23.58(1);36;1:21.76;2,90;
6;SAFİNAZ SK;3y d  d;KARA YAĞIZ;SAFİCAN;53 +0.50;M.UYAR AP;ORHAN DURMUŞ;H.DURMUŞ;2;%1.64(8);16;1:21.87;34,35;
7;REŞİDE KG K;3y a  d;ALİ RUHİ;KÖREBE;58 +0.20;Y.E.YÜKSEL AP;H.TARIK DİKENCİK;Ş.ÖZGÜR;5;%3.65(7);32;1:22.44;40,70;
8;İNCESUHANIM;3y k  d;ÇAVUŞOĞLU;MADRALI;53 +0.30;G.KAYIP AP;MUHİTTİN İNCESU;Ü.AYBOĞA;1;%0.56(10);12;1:22.70;133,75;
9;MELDE KIZ KG SK;3y k  d;SİLAH;MELDEGÜLÜ;57;N.AVCİ;MELİS KURTEL EMİN;M.U.TURAN;10;%10.22(4);26;1:24.22;8,55;
10;MİNELİ KIZ KG DB SK;3y a  d;KIBRISLI;MİNEKAYA;57;A.KÜRÜNDÜK;ALİ KAYA;F.KEMAHLIOĞLU;7;%1.32(9);17;1:24.33;43,45;
GANYAN(10) :10,35 TL, İKİLİ(1/10) :14,35 TL, SIRALI İKİLİ(10/1) :39,40 TL

2. Kosu :   17:30;ŞARTLI 4/DHÖW/Y1; 4 ve Yukarı Araplar; 58.00kg; 59.50 kg; 1600m; Kum;;;;Rekor Derece :1.48.55
İkramiye;;;;;Yetiştirici Primi;;;;
1.)74.500 TL;2.)29.800 TL;3.)14.900 TL;4.)7.450 TL;5.)3.725 TL;1.)12.851 TL;2.)5.141 TL;3.)2.570 TL;4.)1.285 TL;5.)643 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;YEĞENİM TOPRAK;5y d  a;OYMAKBEYİ;BİLGİLİ;55,5;O.KIZILDAŞ;FAİK GÖNÜLTAŞ;N.GÖNÜLTAŞ;6;%5.49(6);55;1:51.36;22,90;Boyun
2;AK İREM SK;5y k k;UÇANOĞLU;BİRGİCAN;53,5 +0.30;M.UYAR;TAYRAL TUTUMLU;Z.TURĞUL;5;%13.55(3);82;1:51.41;5,45;10 Boy
3;SANAY SKG SK;8y a k;ÖZGÜNHAN;MENCULE.52;57,5;U.LEVENT;ABDULLAH KAYA;HAKAN ASLAN;7;%8.14(4);77;1:52.98;15,55;8,5 Boy
