İzmir;(3. Yarış Günü);20/11/2022
1. Kosu :  WOLF'S SON KOŞUSU 14:00;ŞARTLI 1; 2 Yaşlı İngilizler; 57.00kg; 1400m; Kum;;;;Rekor Derece :1.25.06
İkramiye;;;;;Yetiştirici Primi;;;;
1.)102.500 TL;2.)41.000 TL;3.)20.500 TL;4.)10.250 TL;5.)5.125 TL;1.)29.469 TL;2.)11.788 TL;3.)5.894 TL;4.)2.947 TL;5.)1.473 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;THE RAPTOR K ÖG;2y d  e;BUSHRANGER (IRE);TROPICAL THUNDER;57;M.M.BİLGİN;HÜSEYİN YILDIZ;M.ZELYURT;1;%7.82(2);;1:29.78;3,60;2 Boy
2;POINT OF FINALLY KG K;2y d  e;POINT OF ENTRY (USA);AWESOME APHRA (USA);57;VEDAT ABİŞ;OKTAY FERHAN BİTİRMİŞ;B.TOPCU;8 - DS;%55.16(1);;1:30.07;1,40;12 Boy
3;STAR MAN K DB;2y d  e;MENDIP (USA);WHITESOX;57 +0.10;T.YILDIZ;HÜSEYİN YILDIZ;M.ZELYURT;5;%8.4(2);;1:32.14;3,60;1 Boy
4;KINGBROTHERS DB SK;2y d  e;CORINTHIAN (USA);PEACE TALK (USA);57;M.ÇİÇEK;RECEP DİKKULE;ŞAFAK GÜMÜŞ;2;%15.02(3);;1:32.32;3,90;Yarım Boy
5;TOUCH OF SILVER K DB YP;2y d  d;SPEEDY WOLF;LOFTY SWORD;55;D.PALAUR;NİMET ARİF KURTEL;A.A.ZÜMBÜLLER;6;%2.52(7);;1:32.40;29,45;
6;BLUE JASMINE  KG K DB;2y a  d;SPEEDY WOLF;BUTTERFLY DREAMS;55;A.YILDIZ AP;DENİZ KURTEL;A.A.ZÜMBÜLLER;7;%4.08(4);;1:33.07;19,80;
7;SÜSLÜ MENEKŞE KG K DB;2y d  d;TOCCET (USA);LIVE FOREVER (USA);55;N.AVCİ;ALP Ş. EVCİMEN;S.S.GÖRGÜ;4;%3.67(5);;1:33.27;18,50;
8;MİRADA K;2y d  d;BUSHRANGER (IRE);SAMPLER (USA);55;G.ÖZÇELİK;HAKAN S. ÖZCAN;Ş.ÇELİK;3;%3.33(6);;1:33.75;22,25;
[(4)THE RAPTOR,(3)STAR MAN,] eküridir.GANYAN(4) :3,60 TL, İKİLİ(2/4) :4,10 TL, SIRALI İKİLİ(4/2) :15,85 TL

