İzmir;(41. Yarış Günü);01/09/2022
1. Kosu :   17:15;Maiden/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.16.11
İkramiye;;;;;Yetiştirici Primi;;;;
1.)81.500 TL;2.)32.600 TL;3.)16.300 TL;4.)8.150 TL;5.)4.075 TL;1.)23.431 TL;2.)9.373 TL;3.)4.686 TL;4.)2.343 TL;5.)1.172 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ÖYKÜYEL;3y k  d;TÜMÖZ BEY;AYBEYNUR;53 +0.20;E.D.ÖKTEN AP;TEKİN BİRİCİK;Ü.AYBOĞA;1;%27.57(1);35;1:20.09;2,15;Yarım Boy
2;ÇİLEK KG DB SK;3y a  d;GELİBOLU;ALBİKE;57;GÖKH.GÖKÇE;ERSAN ÖZBELGE;ALİ GÜMÜŞ;4;%7.23(6);20;1:20.19;11,80;Yarım Boy
3;RED HILL KG DB SK;3y a  d;EFEM;GÜLÖZKAN;54;C.PASO AP;MEHMET ÖZKAN;M.YAPAROĞLU;10;%10.44(5);28;1:20.28;9,20;7 Boy
4;GÜZ SANCISI SKG SK;3y k  d;KAFKAS ŞAHI;SANİYE;57;M.M.BİLGİN;SEVİM KARACA;MEH.KAYA;7;%1.93(9);30;1:21.32;27,00;Yarım Boy
5;KLEPPE KG K GKR;3y a  d;GELİBOLU;ZARİFECAN;57;D.PALAUR;ERDAL YILDIRIM;HAL.KAYA;5;%3.39(8);;1:21.37;32,65;
6;PRENSES DİDEM KG DB SK;3y d  d;BABA MEVLÜT;TOMURCUK;57;H.KAPLAN;DİDEM ARTIK TUTAŞER;MEH.KAYA;6;%5.28(7);27;1:21.72;16,10;
7;GENDAGIRLS DB SK;3y k  d;TURBO;ÖZİLTER;54 +1.90;MUH.OK AP;HASAN M. ATİK;MEH.KAYA;3;%1.41(10);27;1:21.85;44,95;
8;MOR ATEŞ KG DB SK GKR ÖG;3y k  d;GELİBOLU;MOR ELMAS;57;MER.ÇELİK;NURTEN ERDÖLEK;A.ÖKSÜZLER;12 - DS;%11.91(3);;1:23.13;4,00;
9;SEDEF KIZIM KG DB SK;3y a  d;COŞARTAY;SİMAYEFTAL;57;N.AVCİ;MELİS KURTEL EMİN;A.A.ZÜMBÜLLER;2;%16.87(2);;1:24.23;3,40;
10;HELLOCAN KG K;3y d  d;DEMİRDÖVEN;BERRACAN;57 +0.40;B.KURDU;MUHARREM CAN;A.R.YILDIZ;11;%1.18(12);14;1:25.00;49,50;
11;EFSANENİN KIZI KG DB SK;3y a  d;KAFKASLIEFSANESİ;ÜÇYILDIZ;54;A.YILDIZ AP;AHMET KAYA;F.KEMAHLIOĞLU;8;%11.59(4);34;1:25.43;6,65;
12;ASLAN BURCU KG K DB;3y a  d;SAKARBAŞI;BURÇAK;53 +1.20;E.KADİRLER AP;GÜRSEL DAŞ;U.TUNAY;9;%1.21(11);;1:26.52;43,95;
GANYAN(9) :2,15 TL, İKİLİ(2/9) :17,85 TL, SIRALI İKİLİ(9/2) :37,40 TL

2. Kosu :   17:45;Handikap 16/DHÖW /H2; 4 ve Yukarı Araplar; kg; 1900m; Çim;;;;Rekor Derece :2.05.01
İkramiye;;;;;Yetiştirici Primi;;;;
1.)92.500 TL;2.)37.000 TL;3.)18.500 TL;4.)9.250 TL;5.)4.625 TL;1.)15.956 TL;2.)6.383 TL;3.)3.191 TL;4.)1.596 TL;5.)798 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MAMUŞOĞLU KG K;5y a  a;KAIZBERT (RU);ŞİMŞEKGÜLÜ;50 +0.70;D.PALAUR;AYŞE TEZCAN;A.ÖZKAN;12 - DS;%15.91(2);38;2:07.46;3,30;4 Boy
2;CALİBE TAY KG DB SK;6y d k;ÖZGÜNHAN;ÖZGÜR NAZ;56,5;M.ÇİÇEK;DENİZ KURTEL;M.U.TURAN;8;%9.1(5);52;2:08.07;10,30;Burun
3;EZHANIM DB;6y k k;GOBAKBEY;ONUNKANI;57,5;MER.ÇELİK;BOZAN ALTIN;M.ER;6;%5.07(8);54;2:08.09;13,80;6 Boy
4;MUHSİN KG K DB;7y a  a;BOZOK;SAPHA.34;58;H.KAPLAN;TÜRKAN TURAN;AL.BEKTAŞ;3;%5.73(7);55;2:08.97;9,65;1 Boy
5;DEMİR KOZA KG DB;4y k  a;KAFKAS ŞAHI;KOZA;60;C.ALTUN AP;HARUN DELİGÖZ;MEH.KAYA;2;%13.53(3);69;2:09.13;5,05;
6;KAYALARLI KG SK;6y k  a;GÜNTAY;BENLİ ANA;57;ALP.OLUK AP;ŞEMİSTAN GÖKÇE;SEYİT GÖKÇE;4;%3.01(11);55;2:09.55;15,25;
7;ŞEKER TURBO KG DB SK SGKR;4y a  a;TURBO;BERKSU;57;A.YILDIZ AP;YUSUF KÜREM;Ü.AYBOĞA;5;%14.19(1);61;2:09.57;3,25;
8;GÜNEŞKRAL KG DB;4y k  a;TAMERİNOĞLU;CİLVEGÖZLÜ;54;N.AVCİ;NAZENİN SERFİCELİ;F.ÇELTİK;1;%13(4);51;2:09.73;4,50;
9;AKARNEJAT KG SK;9y k  g;HABERBATUR;DURUDOĞA;61;C.PASO AP;İSMAİL GÖKHAN HUMALI;Z.TURĞUL;11;%4.14(9);65;2:10.22;12,90;
10;KRAL ÇEKO KG DB;5y k  a;BERKSOY;ALLALEM;55,5;M.M.BİLGİN;BARIŞ ERDUMAN;A.ÖKSÜZLER;10;%3.29(10);50;2:10.36;35,85;
11;ANANİYA KG DB SK;7y a k;UÇANBEY;KİBARYILDIZ;51,5 +2.00;B.M.MIRIK;SAMİ DOĞAN;M.YAPAROĞLU;7;%6.76(6);42;2:14.19;14,35;
12;ALEMİN KRALI KG DB;9y k  a;TURBO;SEÇİLAY;60;İ.S.SÖĞÜT AP;YUSUF KÜREM;Ü.AYBOĞA;9;%6.28(1);65;2:15.02;3,25;
[(3)ŞEKER TURBO,(2)ALEMİN KRALI,] eküridir.GANYAN(10) :3,30 TL, İKİLİ(10/11) :26,50 TL, SIRALI İKİLİ(10/11) :43,20 TL, ÜÇLÜ BAHİS(10/11/7) :241,01 TL, PLASE(10) :1,90 TL, PLASE(11) :2,80 TL, PLASE İKİLİ(10/11) :13,60 TL, PLASE İKİLİ(7/10) :21,90 TL, PLASE İKİLİ(7/11) :10,80 TL, SIRALI 5 Lİ BAHİS(10/11/7/6/4) :1.635,82 TL, 1. ÇİFTE(9/10) :16,05 TL

3. Kosu :   18:30;Maiden/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.16.11
İkramiye;;;;;Yetiştirici Primi;;;;
1.)81.500 TL;2.)32.600 TL;3.)16.300 TL;4.)8.150 TL;5.)4.075 TL;1.)23.431 TL;2.)9.373 TL;3.)4.686 TL;4.)2.343 TL;5.)1.172 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;NURBEK KG K;3y k  d;KARAÜZÜM;SUFLÖR;57;M.ÇİÇEK;NURBİYE GÜLERCE;Y.SAZAK;8;%53.68(1);38;1:19.78;1,50;5 Boy
2;GELENCAN KG DB SK;3y k  d;TAMERİNOĞLU;BUSECAN;57 +0.50;B.KURDU;MUHARREM CAN;A.R.YILDIZ;4;%10.12(3);;1:20.53;6,30;4 Boy
3;GÜZEL VE HIZLI DB SKG SK;3y k  d;KARAÜZÜM;CAN ZEHRA;53 +0.50;C.ALTUN AP;HASAN M. ATİK;MEH.KAYA;10;%0.64(8);19;1:21.15;56,35;Yarım Boy
