İstanbul;(54. Yarış Günü);14/08/2022
1. Kosu :   15:15;ŞARTLI 2; 2 Yaşlı İngilizler; 57.00kg; 1400m; Çim;;;;Rekor Derece :1.21.22
İkramiye;;;;;Yetiştirici Primi;;;;
1.)55.000 TL;2.)22.000 TL;3.)11.000 TL;4.)5.500 TL;5.)2.750 TL;1.)15.813 TL;2.)6.325 TL;3.)3.163 TL;4.)1.581 TL;5.)791 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ROMANTIC BALLET K;2y d  d;NATIVE KHAN (FR);BALLERINA POINTE (GB);55 +0.30;G.KOCAKAYA;V.İBRAHİM ARACI;S.BİLGİÇ;3;%44.79(1);;1:25.97;2,10;2 Boy
2;UĞURCAN HAN SKG SK;2y d  e;PAPA CLEM (USA);FINAL DESTINATION;54 +1.50;H.ÇİZİK;SEFER ÜNLÜ;A.E.KARAKURT;1;%3.09(5);;1:26.25;23,15;Yarım Boy
3;MARCUS KG SK;2y a  e;DARIYAN (FR);INTARSIA (GER);54 +2.00;A.SÖZEN;DUYGU FATURA;S.TAŞBEK;2;%32.38(2);;1:26.31;1,60;3 Boy
4;THE GIFT KG K;2y d  d;MENDIP (USA);SELTEN;52 +1.30;A.ASLAN;MERT BAYIR;T.ŞİT;6 - DS;%3.26(4);28;1:26.77;11,65;3,5 Boy
5;TENDÜBAY K;2y d  e;HAKKAR;TENDÜ;55;G.ÖZÇELİK;ESİN EVCİMEN;AT.GÖKÇE;5;%13.67(3);;1:27.35;3,60;
6;UMAYS DREAM SK;2y d  d;FLINTSHIRE (GB);U S DREAM (USA);52 +0.60;A.KAÇMAZ;CEM DİLER;S.BAŞOĞLU;4;%2.81(6);;1:27.37;17,00;
GANYAN(1) :2,10 TL, SIRALI İKİLİ(1/4) :21,40 TL

2. Kosu :   15:45;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1500m; Sentetik;;;;Rekor Derece :1.38.17
İkramiye;;;;;Yetiştirici Primi;;;;
1.)90.000 TL;2.)36.000 TL;3.)18.000 TL;4.)9.000 TL;5.)4.500 TL;1.)25.875 TL;2.)10.350 TL;3.)5.175 TL;4.)2.588 TL;5.)1.294 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ÇİÇEK HANIM K;3y k  d;TURBO;SİYAH ALTIN;55 +0.40;S.BOYRAZ;İSMAİL DEMİR;M.DEMİROL;7;%4.83(6);36;1:44.53;19,95;1,5  Boy
2;TORHAN TAY KG DB;3y a  e;TURBO;NECİBE;61;A.KURŞUN;YÜKSEL GÖKTÜRK;İ.KARADAĞ;1;%30.84(1);44;1:44.72;2,45;Baş
3;MUHBİR KG K;3y a  d;KAIZBERT (RU);SİM SİM;55 +2.00;M.KAYA;MERT ÇELİK;E.KOCA;9;%16.47(3);39;1:44.75;3,70;5 Boy
4;KAHRAMANEFE KG K;3y k  e;GELİBOLU;KAHRAMANKIZ;57;G.KOCAKAYA;NASRİ ARTAR;D.ERGİN;4;%27.03(2);;1:45.54;1,90;2 Boy
5;ATLI ÜZÜM K;3y a  e;KARAÜZÜM;KOŞKOŞUM;57;VEDAT ABİŞ;ŞEREF ATLI;M.AKBULUT;6;%8.95(4);;1:45.82;8,55;
6;BABA TAHSİN KG GKR;3y a  e;SULTAN DE FAUST (FR);DOMİNA;57;H.ÇİZİK;İSMAİL YILMAZ;B.AVCI;8;%7.6(5);37;1:45.89;9,50;
7;TUĞBATAY KG K;3y k  d;CANBERKTAY;MEHVEŞ ANA;55;A.KAÇMAZ;HALİL TEKİN;C.TURAN;3;%1.92(7);;1:47.26;32,35;
8;YURTSEVER KG;3y k  e;BALIKHAN;AYGÜZELİ;57 +0.60;GÖK.BEKTAŞ;Y.ZİYA YURTSEVER;H.ACAR;5;%1.55(8);;1:47.71;28,85;
9;ŞAH BEYİT KG;3y a  e;KAMAN;ELAYAR;57;G.ÖZÇELİK;DEMİRHAN YILMAZ;S.BEKTAŞ;2;%0.8(9);;1:55.77;72,75;
GANYAN(7) :19,95 TL, İKİLİ(1/7) :23,10 TL, SIRALI İKİLİ(7/1) :87,30 TL, ÜÇLÜ BAHİS(7/1/8) :101,88 TL, PLASE(1) :1,05 TL, PLASE(7) :1,20 TL, 1. ÇİFTE(1/7) :59,25 TL

3. Kosu :   16:15;ŞARTLI 5; 3 Yaşlı İngilizler; 58.00kg; 1600m; Çim;;;;Rekor Derece :1.33.05
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL1.)18.630 TL;2.)7.452 TL;3.)3.726 TL;4.)1.863 TL
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DAYLIGHT RIDE KG K DB;3y d  e;INVINCIBLE SON (IRE);VICTORY LEGEND (IRE);58;G.KOCAKAYA;DENİZ KURTEL;C.DEMİR;3;%22.77(3);59;1:36.69;2,50;1 Boy
2;GRAY PIRATE DB SKG SK;3y k  e;GÜNGÖR BABA;MERCANKIZ;58;M.KAYA;AHMET ÖZGÜR YAHLİZADE;A.KURT;2;%5.2(4);56;1:36.82;12,60;1 Boy
3;JUDGMENT DB SK BB;3y d  e;SCARFACE;ORSE GÜL;58;VEDAT ABİŞ;M.LEVENT TOPSAKAL;E.KARAKÖLEOĞLU;4 - DS;%28.4(2);61;1:36.99;1,95;16 Boy
4;RABITELLİ KG K;3y d  e;SMART ROBIN (JPN);GÜLŞAH HANIM;61;H.KARATAŞ;ERDAL URAL;M.SOYKUVVET;1;%43.63(1);69;1:40.02;1,75;
GANYAN(2) :2,50 TL, SIRALI İKİLİ(2/3) :28,95 TL, 2. ÇİFTE(7/2) :76,60 TL

4. Kosu :   17:00;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1500m; Sentetik;;;;Rekor Derece :1.38.17
İkramiye;;;;;Yetiştirici Primi;;;;
1.)90.000 TL;2.)36.000 TL;3.)18.000 TL;4.)9.000 TL;5.)4.500 TL;1.)25.875 TL;2.)10.350 TL;3.)5.175 TL;4.)2.588 TL;5.)1.294 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DEMİRBERKE KG SK;3y k  e;TURBO;BADEKIZIM;57;G.KOCAKAYA;MUSTAFA BAŞER;F.GEZİCİ;1;%27.12(1)  %31.85(1);;1:42.80;1,90;4,5 Boy
2;RÜZGARDAHAN;3y k  e;YAKUPBEY;ÇIĞIRTKAN;57;S.BOYRAZ;T. İZZET AKSOY;A.TEPEBAŞI;8;%6.62(6)  %4.96(6);;1:43.51;18,30;Boyun
3;CANKO;3y k  e;YALNIZEFE;SEVDAMSIN CAN;57;H.ÇİZİK;MUHARREM CAN;A.R.YILDIZ;7;%18.58(2)  %19.39(2);;1:43.55;4,35;2,5 Boy
4;O LA LA KG K;3y a  d;KARAÜZÜM;BİLGEAT;58;A.ÇELİK;Z.AHSEN KURUM;ŞÜK. ÇELİK;4;%16.38(3)  %16.48(3);40;1:43.90;3,80;5 Boy
5;ÖZGÜNTAŞ KG DB;3y k  e;ÖZGÜNHAN;SABIRTAŞI;57;A.SÖZEN;EMRAH ORHAN;A.R.YILDIZ;5;%11.07(4)  %9.75(4);35;1:44.63;6,55;
6;UMBERTO KG K;3y a  e;ŞAMİLBEY;TAŞKÖPRÜ;57;M.KAYA;MUNİR GÖKÇE;E.KOCA;3;%1.76(9)  %1.51(9);;1:45.49;30,85;
7;AKSANCAR KG K DB;3y a  e;AYABAKAN;KORİST;53 +0.70;SER.YILDIZ AP;ARİF ÇELİK;F.TURAN;6;%1.41(10)  %1.14(10);23;1:45.74;52,70;
8;MİNNAK KG DB;3y k  d;TAMERİNOĞLU;ELANİLİM;55 +1.00;A.KURŞUN;TANER TEMELKURAN;Y.DEMİRKIRAN;9;%8.68(5)  %7.82(5);;1:48.57;7,25;
9;İLKATEŞ KG K DB;3y a  d;ULUER;ASİTAY;52 +1.00;B.ÇIĞLA AP;HAKKI YAZICI;A.ALÇİÇEK;2;%4.28(7)  %3.7(7);;1:48.83;16,15;
10;ÖZARIN KG SK BB;3y k  e;TURBO;NİSASU;57;VEDAT ABİŞ;ARZU GÜNEŞ;E.KARAKÖLEOĞLU;10;%4.11(8)  %3.4(8);31;1:50.47;14,65;
GANYAN(3) :1,90 TL, İKİLİ(3/6) :24,50 TL, SIRALI İKİLİ(3/6) :30,70 TL, 3. ÇİFTE(2/3) :6,40 TL

5. Kosu :  M.KEMAL KARAMEHMET KOŞUSU 17:30;KV-8; 3 ve Yukarı İngilizler; 55.50kg; 60.00 kg; 60.00 kg; 1900m; Çim;;;;Rekor Derece :1.52.63
İkramiye;;;;;Yetiştirici Primi;;;;
1.)174.000 TL;2.)69.600 TL;3.)34.800 TL;4.)17.400 TL;5.)8.700 TL;1.)40.020 TL;2.)16.008 TL;3.)8.004 TL;4.)4.002 TL;5.)2.001 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BOLD SEA ROVER DB SKG SK ÖG SGKR;3y d  e;TOROK (IRE);SEACLEEF (FR);56,5;G.KOCAKAYA;MELİS KURTEL EMİN;H.YÜZBAŞI;3;%35.02(1)  %39.89(1);98;1:56.72;1,70;4 Boy
