İstanbul;(13. Yarış Günü);12/02/2022
1. Kosu :   18:30;ŞARTLI 5 /X-1; 4 ve Yukarı İngilizler; 58.00kg; 60.00 kg; 2100m; Sentetik;;;;Rekor Derece :2.09.23
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BEYOND EXPECTATION;5y d k;LUXOR;GRAND EXPECTATIONS;56 +1.80;M.KAYA;VOLKAN R. EKİNCİ;A.KÜÇÜKAKSOY;2;;69;2:13.50;12,05;Boyun
2;LITECOIN DB SKG SK;4y d  a;VICTORY GALLOP (CAN);FLASHYS SONG (USA);54;G.KOCAKAYA;GÜLNUR GÜLERCE;SED.DEMİRAL;9 - DS;;62;2:13.57;1,95;1,5  Boy
3;REAL PATEK SK;4y d k;VICTORY GALLOP (CAN);REAL GIRL;54;VEDAT ABİŞ;T. İZZET AKSOY;A.TEPEBAŞI;1;;73;2:13.83;7,20;1 Boy
4;SHINE ON ME KG DB SK;4y d  a;SCARFACE;LADY WOLF;54;G.ÖZÇELİK AP;AYŞE MERVE KİTAPÇI;B.EGE;3;;60;2:13.96;2,75;1,5  Boy
5;VILLAGER SONG DB;4y d  a;INVINCIBLE SON (IRE);FAITHFULL LADY;54;N.AVCİ;DENİZ KURTEL;H.YÜZBAŞI;10 - DS;;63;2:14.15;14,40;
6;EZER GEÇER KG DB BB;4y a  a;LION HEART (USA);MISS DE HAVILLAND (IRE);58;H.ÇİZİK;BARAN D. CEMİLOĞLU;S.ÖZGEZER;6;;84;2:14.55;11,05;
7;KOCAVEZİR K;4y d  a;TOROK (IRE);EKINOKS CODE;54 +2.00;M.KAYİŞ AP;BARIŞ GÖRGÜN;Ş.GÖKÇE;7;;74;2:15.25;13,90;
8;BLAZE TO VICTORY DB SKG SK BB;4y d  a;VICTORY GALLOP (CAN);LOVELY BLAZE;54 +0.70;GÖKH.GÖKÇE;ENİS EMRE GELGİN;A.KÜÇÜKAKSOY;5;;72;2:16.40;11,20;
9;MONTREAL KG K;4y d  a;PLEASANTLY PERFECT (USA);SADALBARİ;54;G.YILDIZ;DEMİRHAN YILMAZ;S.BEKTAŞ;8;;;2:23.42;81,30;
10;ESCALADUS KG;4y d  a;GENERAL QUARTERS (USA);SHOOTER GUEST (FR);54 +2.00;T.KERESTECİ AP;İLKER ALTUN;S.ÖNDER;4;;11;2:26.80;169,90;
GANYAN(3) :12,05 TL, İKİLİ(3/6) :18,55 TL, SIRALI İKİLİ(3/6) :60,80 TL, ÜÇLÜ BAHİS(3/6/7) :51,67 TL, PLASE(3) :1,05 TL, PLASE(6) :1,05 TL, PLASE İKİLİ(3/6) :18,20 TL, PLASE İKİLİ(3/7) :14,80 TL, PLASE İKİLİ(6/7) :6,50 TL

2. Kosu :   19:00;Handikap 16/DHÖW /H1; 5 ve Yukarı Araplar; kg; 1400m; Sentetik;;;;Rekor Derece :1.31.76
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;FIRTINA VADİSİ KG SK GKR;7y a  a;TURBO;DİLASU;52 +2.00;B.ÇIĞLA AP;MUNİR GÖKÇE;E.KOCA;7;%1.86(12);48;1:34.80;33,30;4 Boy
2;KIZILVAZO KG K DB;5y a  a;MURATAĞA;MORIŞIK;50,5 +2.00;N.AVCİ;MUSTAFA ŞİŞMAN;G.GÖKÇE;2;%14.67(2);44;1:35.49;4,70;2 Boy
3;MUZOBABA;5y k  a;BATURŞAH;ZEPKA;63;M.KAYA;YENER GİRİŞKEN;N.KÖÇKEN;13 - DS;%8.6(6);69;1:35.82;8,25;Burun
4;SİNGAPUR KG DB SK;7y a  a;GÜNTAY;IŞIL IŞIL;60,5;K.GÖKÇE AP;UMUT PAMUKCİ;HAK.ÖZTÜRK;12 - DS;%11.06(4);68;1:35.83;6,70;Boyun
