İstanbul;(72. Yarış Günü);25/09/2022
1. Kosu :  GRAND EKINOKS KOŞUSU 15:15;ŞARTLI 1; 2 Yaşlı İngilizler; 57.00kg; 1300m; Çim;;;;Rekor Derece :1.15.79
İkramiye;;;;;Yetiştirici Primi;;;;
1.)120.000 TL;2.)48.000 TL;3.)24.000 TL;4.)12.000 TL;5.)6.000 TL;1.)34.500 TL;2.)13.800 TL;3.)6.900 TL;4.)3.450 TL;5.)1.725 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BURGAZLI SK;2y d  e;INSPECTOR;SEDDIFI;57;VEDAT ABİŞ;HAYRULLAH DOĞAN;EN.KARATAŞ;7;%31.9(1);;1:21.28;2,00;2 Boy
2;KING OF TONY KG SK;2y d  e;TONY MONTANA;CANPARE;57;A.SÖZEN;ORHAN TANATAR;Ş.GÖKÇE;3;%26.09(2);;1:21.54;2,15;5 Boy
3;RUN TO VICTORY SKG SK;2y d  e;FAST STARS LINE;ASHLIE RHEY;57;E.AKTUĞ AP;ERDAL DAĞIDIR;ŞÜK. ÇELİK;6;%6.77(4);;1:22.44;9,90;4,5 Boy
4;CONTUNDO KG SK BB;2y d  g;SCARFACE;PRIMADONNA;57;A.KURŞUN;FUNDA TEKER;D.ERGİN;4;%22.76(3);;1:23.16;3,00;3,5 Boy
5;ENKİDO FLİGHT KG K DB;2y d  e;LILBOURNE LAD (IRE);LA FOLLIA;57;A.ASLAN;MEHMET BİRDEN;TU.TURAN;8 - DS;%2.68(6);;1:23.69;18,00;
6;CAKA KG;2y k  e;GRAYSTORM;AYBEK HATUN;57;Y.YALVAN AP;FATİH ARABACIOĞLU;A.KÜÇÜKAKSOY;1;%4.16(5);;1:30.27;10,25;
7;ANOTHER TIME KG DB (Koşmaz);2y a  e;FINAL COUNTDOWN;NAZLUŞ;57;G.KOCAKAYA;NİMET ARİF KURTEL;H.YÜZBAŞI;2;%1.19(8);;Koşmaz;;
8;ONOFRE (Koşmaz);2y d  e;ZEALOUS LINE;SUNNY CHILD;57;F.YÜKSEL;ALARA BAKIR;K.BALTACI;5;%4.45(7);;Koşmaz;9,50;
GANYAN(2) :2,00 TL, İKİLİ(2/6) :2,25 TL, SIRALI İKİLİ(2/6) :4,65 TL

2. Kosu :   15:45;ŞARTLI 4/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1300m; Sentetik;;;;Rekor Derece :1.23.86
İkramiye;;;;;Yetiştirici Primi;;;;
1.)91.000 TL;2.)36.400 TL;3.)18.200 TL;4.)9.100 TL;5.)4.550 TL;1.)26.163 TL;2.)10.465 TL;3.)5.233 TL;4.)2.616 TL;5.)1.308 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BEDİNURZADE KG K;3y d  d;KAIZBERT (RU);BAGAS;57;G.ÖZÇELİK;CAFER AKBULUT;M.AKBULUT;8;%17.11(2);48;1:27.26;2,55;Baş
