İzmir;(4. Yarış Günü);23/04/2022
1. Kosu :   16:45;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1300m; Çim;;;;Rekor Derece :1.15.43
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PRINCESS MELITA KG K;3y d  d;AGRESIVO (USA);ESQUELA;52 +0.40;E.AKTUĞ AP;FURKAN TAŞKIRAN;L.BERKOL;3;%33.67(1);33;1:18.21;1,90;Yarım Boy
2;BAYAN MAHUR KG DB SK;3y d  d;SMART ROBIN (JPN);SALİHLİ GÜZELİ;56 +1.10;S.ÖZEN;RAMAZAN ZENGER;HAL.KAYA;6;%16.21(2);29;1:18.28;4,90;4 Boy
3;KOCA METEHAN KG;3y d  e;BAY ÇİFTÇİOĞLU;MISS AKDOĞAN;58;M.KAYA;NECATİ ÇİFTÇİOĞLU;Y.BULUT;5;%14.01(4);22;1:18.82;5,55;1 Boy
4;ARETE KG K;3y d  d;DR FONG (USA);ROYAL NAVY;53;C.PASO AP;H.SİNAN SERTER;A.COŞKAN;1;%3.95(6);17;1:18.97;21,85;2,5 Boy
5;FRANCİENE DB SK;3y a  d;THREE VALLEYS (USA);QUEEN OF ES ES;56 +0.70;H.ŞİMŞEK;CİHAN EMİL;A.ÖMEROĞLU;7;%1.05(11);14;1:19.39;45,55;
6;AWESOME PEARL K;3y d  d;INVINCIBLE SON (IRE);LADY RÜYA;56;N.AVCİ;NİMET ARİF KURTEL;R.BİRDAL;2;%16.11(3);;1:19.42;4,05;
7;ELAM NİSAM KG K DB;3y d  d;JUSTENUFFHUMOR (USA);MISS PRETTY;56;A.C. İNAN;ALİ ÖREN;MEH.DAŞ;8;%0.82(12);12;1:19.66;79,70;
8;LADY ELA KG SK;3y d  d;TOROK (IRE);DISTANT TIME;52 +1.40;A.YILDIZ AP;FATMA ŞÜLE ERTOP;F.KEMAHLIOĞLU;10 - DS;%1.91(8);16;1:19.68;31,70;
9;PALET K;3y d  e;CORINTHIAN (USA);PRIZMA;56;ALP.OLUK AP;CENK ÖZMALATYALILAR;R.YILDIZ;12 - DS;%7.03(5);;1:19.75;10,40;
10;KOMANÇERO SKG SK;3y a  e;APPROVE (IRE);QUEEN DORA;54 +1.70;C.A.MAYDA AP;GÖRKEM GEDİKOĞLU;D.TEKELİ;4;%1.87(9);;1:21.93;43,35;
11;KARA BULUT KG SK;3y d  e;BUSHRANGER (IRE);MY BIRD;58;Ç.OK;MEHMET ÖKSÜZ;M.ZELYURT;11 - DS;%2.22(7);;1:23.53;29,40;
12;KARDEN SKG SK;3y d  e;YILDIRIMBEY;KONTESSE LULU;55 +0.10;MUH.OK AP;MEHMET KASAP;MEH.KAYA;9;%1.14(10);;1:25.12;84,25;
GANYAN(12) :1,90 TL, İKİLİ(8/12) :6,20 TL, SIRALI İKİLİ(12/8) :8,00 TL

2. Kosu :   17:15;Handikap 16/DHÖW /H2; 4 ve Yukarı Araplar; kg; 1400m; Kum;;;;Rekor Derece :1.32.97
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KARACAKAYALI KG;5y a  a;UÇANOĞLU;MUDANYA;60;M.KAYA;MEHMET SIDDIK OKAN;MEH.KAYA;8;%46.17(1);62;1:36.37;1,45;3,5 Boy
2;NEHİRİNOĞLU DB SKG SK;8y a  a;UÇANBEY;CUNDA;50 +1.10;D.PALAUR;MESUT TAŞ;MEH.KAYA;9;%1.1(10);33;1:36.97;48,55;Yarım Boy
3;GENÇBERK KG K DB;8y a  a;KARA YAĞIZ;SONDEM;50,5 +1.10;C.PASO AP;ÜMRE SULTAN BÜYÜKBAŞ;S.İŞLETİR;1;%4.13(6);43;1:37.07;18,35;4,5 Boy
4;SULEIMAN KG K DB;6y k  a;TURBO;CANISI;54;A.YILDIZ AP;ÖMERCAN EROĞLU;U.TUNAY;3;%3.11(7);56;1:37.79;13,25;2,5 Boy
5;OLGUNALP KG K DB;5y d  a;ONURKAAN;İZSÜREN;62,5;MER.ÇELİK;MEHMET Ş. DİNÇ;İ.CANPOLAT;7;%15(2);67;1:38.20;4,75;
6;LOLAN GÜZELİ DB;7y d k;ÖZDURAN;GÜRGÖZE;56;K.YILMAZ AP;KAYA KAYA;At Sahibi;5;%8.07(3);60;1:38.52;8,70;
7;ÖZBİLGİN KG DB SK;9y d  a;BİLGİN;AYBASTI;50 +2.00;A.C.DAĞDEVİREN;MUHARREM CAN;D.TEKELİ;12 - DS;%2.02(9);33;1:39.11;41,30;
8;DEMİRŞAH KG DB;5y k  a;EFEM;GÖKYEL;61;E.AKTUĞ AP;ŞAFAK GÜMÜŞ;ŞAFAK GÜMÜŞ;2;%7.99(4);68;1:39.34;12,75;
9;GÜNDÜZBABA KG;5y k  a;TURBO;AYBÖKE;50 +2.00;O.YILDIZ;ALİ ERKAN YILMAZ;H.V.YILMAZ;4;%2.82(8);33;1:40.82;22,45;
10;OĞLUM MUTLU KG DB SK;4y a  a;DEMİRDÖVEN;FINISHER;53 +2.00;K.GÖKÇE AP;ADNAN KILIÇ;HAL.KAYA;6;%5.92(5);56;1:42.98;8,15;
11;GÜLÇİL SK;5y a k;ORÇUN;ALMİMRUHİYE.26;50;M.B.ÖNCEL AP;SALİH TEKECİ;S.O.APAYDIN;10;%0.4(11);26;1:43.64;181,95;
12;UÇANBARON KG SK (Koşmaz);7y k  a;BERKSOY;SERAY NUR;61;MUH.OK AP;MEHMET SIDDIK OKAN;MEH.KAYA;11;%3.27(12);68;Koşmaz;;
[(4)KARACAKAYALI,(2)UÇANBARON,] eküridir.GANYAN(4) :1,45 TL, İKİLİ(4/10) :53,50 TL, SIRALI İKİLİ(4/10) :53,20 TL, ÜÇLÜ BAHİS(4/10/8) :73,05 TL Çıkan 1 Atla: 13,37 TL, PLASE(10) :1,05 TL, PLASE(4) :1,05 TL, PLASE İKİLİ(4/10) :17,50 TL, PLASE İKİLİ(4/8) :3,80 TL, PLASE İKİLİ(8/10) :16,70 TL, SIRALI 5 Lİ BAHİS(4/10/8/7/3) :Bilen çıkmamıştır, 7,258.79 TL devretmiştir., 1. ÇİFTE(12/2,4) :3,90 TL

3. Kosu :   17:45;Handikap 15 /H2; 3 Yaşlı İngilizler; kg; 1300m; Çim;;;;Rekor Derece :1.15.43
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SMYRNA ROMANCE KG DB SK;3y d  d;SMART ROBIN (JPN);GÜZEL GELİN;57;A.YILDIZ AP;HÜSEYİN YILDIZ;M.ZELYURT;3;%36.93(1);46;1:17.73;1,70;2,5 Boy
2;TURAMHAN KG K DB;3y d  e;PERFECT STORM;SESİBEL;59,5;M.M.BİLGİN;SABAHATTİN YAVUZ;HAL.KAYA;2;%13.66(3);45;1:18.02;8,05;Yarım Boy
3;GİRİSKİN KG DB SK;3y d  d;RENK;ASWAAQ (IRE);59,5;M.ÇİÇEK;UĞUR ALTUNBAŞ;M.ZELYURT;1;%17.93(2);45;1:18.08;4,50;1,5  Boy
4;LYUBOV SKG SK;3y d  d;MENDIP (USA);MELODİ;54;E.AKTUĞ AP;MUSTAFA ARICI;B.ÖZGÜR;5;%6.66(6);38;1:18.24;9,50;4 Boy
5;ALKILIÇ DB SK;3y a  d;BAY ÇİFTÇİOĞLU;ADİLE TEYZE;55 +2.00;M.KAYA;NECATİ ÇİFTÇİOĞLU;Y.BULUT;4;%7.41(5);36;1:18.72;12,30;
6;MISS ARIETTA DB;3y d  d;PAPA CLEM (USA);BELLA COSA;58;C.PASO AP;YELDA ALKAN;MEH.KAYA;6;%11.42(4);46;1:20.72;3,70;
7;LATIFA THREE SK;3y a  d;JUSTENUFFHUMOR (USA);LATIFA ONE (USA);59,5;ALP.OLUK AP;ALP Ş. EVCİMEN;MEH.KAYA;7;%5.99(7);47;1:21.31;17,55;
GANYAN(3) :1,70 TL, İKİLİ(3/5) :5,85 TL, SIRALI İKİLİ(3/5) :9,80 TL, ÜÇLÜ BAHİS(3/5/4) :6,18 TL, 2. ÇİFTE(2,4/3) :3,10 TL

4. Kosu :   18:30;KV-6; 3 Yaşlı İngilizler; 58.00kg; 2000m; Çim;;;;Rekor Derece :2.00.03
İkramiye;;;;;Yetiştirici Primi;;;;
1.)91.500 TL;2.)36.600 TL;3.)18.300 TL;4.)9.150 TL;5.)4.575 TL;1.)21.045 TL;2.)8.418 TL;3.)4.209 TL;4.)2.105 TL;5.)1.052 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;OĞLUM UTKUN KG DB SK;3y d  e;BOSPORUS (IRE);SIRNAŞIK;56;MER.ÇELİK;BÜLENT UTKUN;SEYİT GÖKÇE;1;%8.41(3);59;2:03.70;7,85;Yarım Boy
2;HIRÇIN DOSTUM K SKG SGKR;3y k  d;NATIVE KHAN (FR);KIZIMASLI;56;GÖKH.GÖKÇE;İRFAN BERBEROĞLU;M.ZELYURT;4;%63.46(1);73;2:03.76;1,25;1 Boy
3;THUNDER JEST K;3y d  d;MENDIP (USA);WHITESOX;54;G.ÖZÇELİK;OSMAN KOCABİÇAK;HAL.KAYA;2;%5.68(5);73;2:03.88;10,60;6,5 Boy
4;GRAND TREASURE DB SKG SK;3y d  e;EXAGGERATOR (USA);SURE PEG (USA);55;N.AVCİ;GÖRKEM GEDİKOĞLU;D.TEKELİ;3;%8.25(4);62;2:04.80;4,50;3 Boy
5;CAN KRAL KG DB SK;3y d  e;GENERAL QUARTERS (USA);TRESPASSER;58;M.M.BİLGİN;AYHAN ATEŞ;R.YILDIZ;5;%12.84(2);51;2:05.23;5,40;
6;PRENSES EVRİM KG DB SK;3y d  d;YES OF AFRIKA;HİLALCAN;52;D.PALAUR;HAKKI GÜLAL;S.O.APAYDIN;6;%1.36(6);29;2:08.11;36,55;
GANYAN(3) :7,85 TL, SIRALI İKİLİ(3/2) :19,60 TL, 3. ÇİFTE(3/3) :45,40 TL

5. Kosu :   19:00;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1300m; Çim;;;;Rekor Derece :1.15.43
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
