İzmir;(14. Yarış Günü);28/05/2022
1. Kosu :   17:45;Handikap 16/DHÖW /H2; 4 ve Yukarı Araplar; kg; 2400m; Çim;;;;Rekor Derece :2.42.23
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;İSTANBUL MUHAFIZI KG DB SK;5y k  a;AYABAKAN;MELDEGÜLÜ;59;M.ÇİÇEK;İSMET ARSLANCA;T.TEMİZER;5;;62;2:47.76;2,65;Burun
2;YARİSSA;9y k  a;İZBATUR;TALYA;51,5 +2.00;O.YILDIZ;H.TARIK DİKENCİK;Ş.ÖZGÜR;4;;47;2:47.77;6,55;3 Boy
3;BABA OZAN KG DB;4y d  a;DEMİRDELEN;DOSTUN KIZI;54,5 +2.00;K.TOKAÇOĞLU;TALAT ÜSTÜNER;MEH.KAYA;12 - DS;;59;2:48.21;13,40;1,5  Boy
4;BARUTHAN KG;5y a  a;ÖZGÜNHAN;BİNNAZ;56;N.AVCİ;ASKERİ CANPOLAT;D.KAYA;11;;56;2:48.46;6,40;1 Boy
5;AHMET ALİ KG DB;5y a  a;BERKSOY;BİRSENSİN;54,5;C.PASO AP;SABAHATTİN TEKDOĞAN;MEH.KAYA;3;;57;2:48.61;19,85;
6;İSMAİLHAN KG SK;4y d  a;BABA MEVLÜT;GÜRAÇAR;50 +2.00;B.M.MIRIK;LÜTFİ TURAN;B.BOZBEY;2;;34;2:48.86;8,60;
7;SON PARILTI KG DB SK;5y d  a;BİLGİN;TEKKALE;55,5;M.M.BİLGİN;SADİ KIR;HAL.KAYA;8;;55;2:49.21;3,30;
8;SADAL SUDA KG DB;4y a  a;GÖKTUNA;HASEKİ SULTAN;50;M.UYAR AP;UFUK KURTLAR;Ü.BOZKURT;6;;34;2:49.64;44,90;
9;MISDIVAA KG DB SK GKR;4y d  g;BABA MEVLÜT;MELİSKIZ;50 +2.00;A.YILDIZ AP;FARUK ATEŞ;MEH.KAYA;7;;37;2:50.66;57,20;
10;TANIRBEY KG SK GKR;5y a  a;ALTAHA;BUSELİ;60;E.KADİRLER AP;AHMET AKBULUT;A.ÖKSÜZLER;10;;70;2:52.61;19,75;
11;YİĞİTOĞLUM KG DB SK SGKR;5y a  a;KAIZBERT (RU);BOSNALI;51,5 +2.00;MUH.OK AP;ENGİN TEPE;Y.AÇIL;1;;47;2:53.73;73,10;
12;HAVZALI KG SK;5y d k;ÖZHABER;NURHANIM;57;MER.ÇELİK;RECEP KETME;D.KAYA;9;;58;2:55.40;9,65;
GANYAN(2) :2,65 TL, İKİLİ(2/12) :7,20 TL, SIRALI İKİLİ(2/12) :18,60 TL, ÜÇLÜ BAHİS(2/12/3) :42,62 TL, PLASE(12) :1,45 TL, PLASE(2) :2,70 TL, PLASE İKİLİ(2/12) :6,50 TL, PLASE İKİLİ(2/3) :5,40 TL, PLASE İKİLİ(3/12) :13,80 TL, SIRALI 5 Lİ BAHİS(2/12/3/6/5) :562,75 TL

2. Kosu :   18:30;Maiden; 2 Yaşlı İngilizler; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.08.96
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)19.550 TL;2.)7.820 TL;3.)3.910 TL;4.)1.955 TL;5.)978 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;HUMBLE WARRIOR DB;2y d  e;PERFECT WARRIOR;HUMBLE BY NATURE (IRE);57;N.AVCİ;GÜNSEN SOYUPAK;B.GÜL;4;;;1:13.71;1,85;9 Boy
2;TECER BEYİ SK;2y k  e;GENERAL QUARTERS (USA);TRESPASSER;57;M.M.BİLGİN;BATUHAN TECER;Ö.GÖKÇE;1;;;1:14.91;14,70;Burun
3;ÇELİK KARDEŞLER K DB;2y d  e;NİĞDELİ;KIRMIZILI KIZ;57 +0.90;M.KAYA;HÜSEYİN ÇELİK;Ş.ÇELİK;5;;;1:14.92;3,50;3,5 Boy
4;ZARAKİ KENPACHİ;2y a  e;CAPTAIN RIO (GB);QUEEN OF BROTHERS;57 +0.10;K.TOKAÇOĞLU;HİKMET ŞİMŞEK;S.YANIK;3;;38;1:15.44;1,95;11 Boy
5;CEKDAR KG DB SK;2y d  e;GENERAL QUARTERS (USA);STRONG SHUTTLE;57;M.BAYDAN;AZİZ ALTIN;V.KELLECİ;2;;;1:16.98;28,10;
6;AKKAYA ATEŞİ KG SK (Koşmaz);2y d  e;SCARFACE;SALİHLİ GÜZELİ;55 +0.30;ALP.OLUK AP;ASLAN SAVAŞAN;R.AYDOĞAN;6;;;Koşmaz;;
GANYAN(4) :1,85 TL, SIRALI İKİLİ(4/5) :29,00 TL, 1. ÇİFTE(2/4) :5,80 TL

3. Kosu :   19:00;Handikap 14/Dişi /H2; 3 Yaşlı İngilizler; kg; 1300m; Çim;;;;Rekor Derece :1.15.43
İkramiye;;;;;Yetiştirici Primi;;;;
1.)52.500 TL;2.)21.000 TL;3.)10.500 TL;4.)5.250 TL;5.)2.625 TL;1.)9.056 TL;2.)3.623 TL;3.)1.811 TL;4.)906 TL;5.)453 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;LOVE BEAUTY KG SK;3y a  d;LUXOR;CHASTE;58 +0.20;M.KAYA;ERTUNÇ ERDEMİR;O.TAŞDEMİR;3;%17.05(2);41;1:19.45;4,50;Baş
2;THE MUST OBEY KG K DB;3y d  d;TEMELHAN;APOLLO GIRL;55;H.KAPLAN;YAŞAR GÖLBAŞ;SEYİT GÖKÇE;12;%8.63(7);35;1:19.48;9,40;1 Boy
3;LA NİNA KG K DB;3y a  d;BOSPORUS (IRE);ROSE DE NORMANDIE (FR);57;N.AVCİ;TRACY KAYAHAN;Ş.ÇELİK;7;%15(4);39;1:19.62;4,65;1,5  Boy
4;RUNNER GIRL KG DB SK;3y d  d;MALİ;RAPUNZEL;56;G.ÖZÇELİK;TALAT ÜSTÜNER;MEH.KAYA;5;%2.27(9);37;1:19.81;34,05;3,5 Boy
5;GO SAHARK SKG SK;3y d  d;GRAYSTORM;HAJRACE (GB);56;MER.ÇELİK;AHMET GÜZELOCAK;Z.TURĞUL;2;%3.15(8);37;1:20.29;18,30;
6;ALKILIÇ DB SK;3y a  d;BAY ÇİFTÇİOĞLU;ADİLE TEYZE;56,5;M.M.BİLGİN;NECATİ ÇİFTÇİOĞLU;Y.BULUT;4;%16.15(1);38;1:20.44;3,35;
7;ZEHRANAZ K DB;3y a  d;BAY ÇİFTÇİOĞLU;SENİHA SULTAN;54,5 +0.80;ALP.OLUK AP;NECATİ ÇİFTÇİOĞLU;Y.BULUT;6;%1.77(1);36;1:20.49;3,35;
8;SEGULA KG DB SK;3y d  d;PAPA CLEM (USA);DUYGUABLA;55,5;A.YILDIZ AP;A.FERHAT KÜÇÜKER;A.COŞKAN;10;%15.66(3);42;1:20.66;3,85;
9;MIMOZA K DB;3y d  d;KULOĞLU;GREEN BELL;56,5;K.TOKAÇOĞLU;ALAETTİN ÖZCAN;S.O.APAYDIN;11;%8.77(6);38;1:21.01;10,25;
10;LATIFA THREE SKG SK;3y a  d;JUSTENUFFHUMOR (USA);LATIFA ONE (USA);58;MUH.OK AP;ALP Ş. EVCİMEN;G.ER;1;%1.38(10);45;1:21.43;51,90;
11;PRINCESS PARLA SK;3y a  d;CAPTAIN RIO (GB);MÜNEVVER HANIM;56,5 +0.40;B.KURDU;SERKAN AYDIN;M.ZELYURT;8;%9.35(5);38;1:22.91;8,80;
12;HAVALI KIZ K;3y d  d;WIN RIVER WIN (USA);LADY EAGLE;58;İ.S.SÖĞÜT AP;BURAK SÖKMEZ;MEH.KAYA;9;%0.83(11);47;Derecesiz;55,30;
[(6)ALKILIÇ,(11)ZEHRANAZ,] eküridir.GANYAN(4) :4,50 TL, İKİLİ(4/12) :17,75 TL, SIRALI İKİLİ(4/12) :42,40 TL, 2. ÇİFTE(4/4) :9,15 TL

4. Kosu :   19:30;Handikap 14 /H2; 4 ve Yukarı İngilizler; kg; 2000m; Kum;;;;Rekor Derece :2.05.51
İkramiye;;;;;Yetiştirici Primi;;;;
1.)52.500 TL;2.)21.000 TL;3.)10.500 TL;4.)5.250 TL;5.)2.625 TL;1.)9.056 TL;2.)3.623 TL;3.)1.811 TL;4.)906 TL;5.)453 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MASTER CHEF KG K;4y d  a;MENDIP (USA);JUBILEE TREAT (USA);56;M.M.BİLGİN;HÜSEYİN DİLBER;R.KARATAŞ;7;%5.1(9);30;2:10.13;12,25;4 Boy
2;SPRING ATTACK DB SK;4y d  a;WIN RIVER WIN (USA);SPRING IS HERE;62,5;M.KAYA;ERAY KOKTAY;S.YANIK;12;%18.46(1);43;2:10.80;3,00;4 Boy
3;BY NUSRET K;4y d  a;TOCCET (USA);RIVER GLITTER;60,5;C.PASO AP;MUSTAFA ADALAR;MEH.DAŞ;5;%5.67(7);43;2:11.48;15,75;3,5 Boy
4;DABBE DB SKG SK;4y d  a;MENDIP (USA);CARAMEL;59,5;K.TOKAÇOĞLU;FURKAN TAŞKIRAN;L.BERKOL;13 - DS;%4.84(10);37;2:11.99;11,10;2,5 Boy
5;OĞLUM ANIL DB SK;5y d  a;VICTORY GALLOP (CAN);PRENSES GÖKSU;58;H.KAPLAN;SAİT BERBER;HAL.KAYA;8;%5.44(8);31;2:12.33;10,90;
6;UFUK BABA SKG SK;4y d  a;LION HEART (USA);KISAS;59,5;M.AKIN AP;İSMAİL GÖKHAN HUMALI;Z.TURĞUL;1;%2.14(12);41;2:12.58;30,90;
7;FRANKENSTEIN SKG SK;7y d  a;REY DE CAFE (USA);SAVAGE CAT;59;O.YILDIZ;SELİN DİKENCİK;Ş.ÖZGÜR;9;%7(5);33;2:14.25;19,00;
8;POWER OF HAN KG;4y a  a;JUSTENUFFHUMOR (USA);GÜLER YÜZLÜM;56,5;N.AVCİ;AHMET DOĞAN HÜNER;A.ÖMEROĞLU;4;%14.99(2);31;2:15.07;4,15;
9;İŞİN ASLI K;6y d k;AGRESIVO (USA);DONT MAKE ME CRY;59,5;A.YILDIZ AP;NATALIIA BUNATIANTS;BEK.YILDIRIM;10;%6.43(6);40;2:15.26;14,05;
10;HARPUT KALESİ KG K DB;4y a  a;JUSTENUFFHUMOR (USA);TARANTA BABU;57,5;MUH.OK AP;CİHAN EMİL;M.ZELYURT;6;%1.99(13);37;2:17.14;39,60;
11;PROOF STRIKER;6y a  a;PERFECT STORM;SWEETY GIRL;58;C.ALTUN AP;ZELİHA PESEN;İ.CANPOLAT;3;%10.85(4);37;2:19.14;8,10;
12;ALAYBEY K DB;5y d  a;YONAGUSKA (USA);MACHETE;59;H.ŞİMŞEK;AYNUR KAYADAĞ;H.DURMUŞ;2;%2.61(11);33;2:20.28;31,55;
13;DASİF SKY DB SK;5y d  a;MARCAVELLY (USA);ÖZDEN SULTAN;63;A.OLUK;M.ÖNDER ÜLGENALP;B.GÜL;11;%14.49(3);41;2:21.43;5,05;
GANYAN(13) :12,25 TL, 1. 4'LÜ GANYAN(2/1,4/4/13) :97,26 TL, 1. 3'LÜ GANYAN(1/4/13) :36,75 TL, 3'LÜ GANYAN(4/4/13) :36,75 TL, İKİLİ(2/13) :43,35 TL, SIRALI İKİLİ(13/2) :102,85 TL, ÜÇLÜ BAHİS(13/2/1) :326,51 TL, PLASE(13) :6,70 TL, PLASE(2) :1,85 TL, PLASE İKİLİ(1/13) :30,60 TL, PLASE İKİLİ(1/2) :40,20 TL, PLASE İKİLİ(2/13) :52,90 TL, SIRALI 5 Lİ BAHİS(13/2/1/6/11) :Bilen çıkmamıştır, 11,049.23 TL devretmiştir., 3. ÇİFTE(4/13) :80,60 TL

5. Kosu :   20:00;ŞARTLI 4; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1600m; Kum;;;;Rekor Derece :1.38.10
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DEĞİRMENDERE BEYİ KG K;5y d  a;ZANJERO (USA);GRAND AKARCA;59;M.KAYA;TURGAY AKARCA;M.YAPAROĞLU;1;%8.38(4);88;1:39.40;8,65;Yarım Boy
2;DÖKERBOSS DB SKG SK;4y d  a;BOSPORUS (IRE);LADY LIZ;58 +0.10;M.AKIN AP;MURAT DÖKER;Ş.ÖZDENİZ;3;%1.73(7);76;1:39.52;43,85;7 Boy
3;ÇINAR BEY DB SK;7y d  a;SRI PEKAN (USA);FOR SALE;55 +1.90;B.KURDU;ŞEVKİ EREN;Ö.GÖKÇE;2;%0.99(10);64;1:40.55;38,90;3 Boy
4;BEST FRIEND KG DB SK;4y a  a;LION HEART (USA);CARRY ON ELLIE (IRE);60;H.KAPLAN;İHSAN GERMAN;C.YEDİREN;6;%8.06(5);89;1:41.02;7,80;3,5 Boy
5;NEYZEN KG DB;6y d  a;BELMONT;TONYA;59;M.ÇİÇEK;İLKER YILMAZ;U.ORUÇ;9 - DS;%16.8(3);79;1:41.50;2,90;
6;ROBIN SON DB SK;5y d  a;SMART ROBIN (JPN);ZEYNO;61;K.TOKAÇOĞLU;ALİ ÇETİN ÖZÇILNAK;M.GÜDÜCÜ;10 - DS;%24.34(2);100;1:41.86;3,05;
7;ROCKY BOY KG DB SK;5y d  a;APPROVE (IRE);MARTINESZKY (HUN);55;A.YILDIZ AP;TAHİR GÜN;MEH.KAYA;5;%1.38(8);53;1:42.06;35,30;
8;AKSAKALLI KG DB SK;7y d  a;INTENSE FOCUS (USA);STAR OF SILIGO (USA);57;G.ÖZÇELİK;TALAT ÜSTÜNER;MEH.KAYA;7;%5.29(6);90;1:44.10;12,90;
9;SÜPER BABA SK;6y d  a;DERVİŞ AĞA;SAADA ONE (IRE);56;C.PASO AP;SABAHATTİN YAVUZ;MEH.KAYA;8;%1(9);57;1:44.11;35,85;
10;BLACK PHANTOM K DB;4y d k;MENDIP (USA);DALYABABY;53 +1.00;M.M.BİLGİN;HÜSEYİN YILDIZ;Ö.GÖKÇE;4;%32.04(1);90;1:44.20;2,95;
GANYAN(4) :8,65 TL, İKİLİ(1/4) :141,45 TL, SIRALI İKİLİ(4/1) :305,95 TL, ÜÇLÜ BAHİS(4/1/9) :922,16 TL, PLASE(1) :15,50 TL, PLASE(4) :13,10 TL, PLASE İKİLİ(1/4) :35,70 TL, PLASE İKİLİ(1/9) :157,00 TL, PLASE İKİLİ(4/9) :157,00 TL, 4. ÇİFTE(13/4) :211,50 TL

6. Kosu :  İZMİR JANDARMA KOŞUSU 20:30;KV-8/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 59.00 kg; 1300m; Çim;;;;Rekor Derece :1.22.40
İkramiye;;;;;Yetiştirici Primi;;;;
1.)123.500 TL;2.)49.400 TL;3.)24.700 TL;4.)12.350 TL;5.)6.175 TL;1.)28.405 TL;2.)11.362 TL;3.)5.681 TL;4.)2.841 TL;5.)1.420 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
