İzmir;(40. Yarış Günü);02/04/2023
1. Kosu :   14:30;ŞARTLI 4/DHÖ/Dişi; 5 ve Yukarı Araplar; 59.00kg; 1600m; Kum;;;;Rekor Derece :1.48.55
İkramiye;;;;;Yetiştirici Primi;;;;
1.)96.500 TL;2.)38.600 TL;3.)19.300 TL;4.)9.650 TL;5.)4.825 TL;1.)16.646 TL;2.)6.659 TL;3.)3.329 TL;4.)1.665 TL;5.)832 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AYDURU KG K DB;8y a k;UÇANBEY;ŞANSLI;55;N.AVCİ;NADİR ÇETİNER;T.TEMİZER;1;;78;1:51.27;4,40;3 Boy
2;KÜŞİ KG K DB;7y a k;BERKAY EFE;HALİDE;57 +0.80;M.BAYDAN;ALİ KÖŞGER;B.ÖZGÜR;7;;61;1:51.68;8,25;4 Boy
3;ALTIN ZELE KG DB SK BB;7y d k;YALAZ;ALTINYAPRAK;59;MER.ÇELİK;İSMET ALTIN;H.ALTIN;6;;83;1:52.27;2,15;3 Boy
4;CİHANIN GÜLÜ KG DB;6y k k;ÖZGÜNHAN;CİHANAY;53 +0.50;E.D.ÖKTEN AP;KAYA KAYA;F.KEMAHLIOĞLU;4;;47;1:52.80;12,25;Boyun
5;CANIM ÇITIR KG K DB;5y a k;SARRAF;ÇITIR;59;G.ÖZÇELİK;ABDULLAH AKDEMİR;M.AKKUŞ;3;;88;1:52.88;2,25;
6;ORKİ DB;7y a k;SARUHANAĞA;SABUR ABLA;55;E.AKTUĞ;HASAN PEHLİVAN;N.GÖNÜLTAŞ;2;;39;1:52.89;27,30;
7;HADİGEL KG K DB;5y k k;JOKER;AJLAN;55 +1.00;M.M.BİLGİN;MEHMET BAYDAN;R.YILDIZ;9;;58;1:52.90;9,45;
8;UÇANYUMAK KG K;6y a k;UÇANOĞLU;ALTINYUMAK;51 +0.80;M.UYAR AP;UMUT ALTUNKILIÇ;B.BOZBEY;8;;39;1:56.61;54,65;
9;HÜRSEV KG K;8y k k;TAMERİNOĞLU;HAMDE.53;55;A.YILDIZ;TACETTİN TURAN;N.GÖNÜLTAŞ;5;;55;1:57.12;21,85;
10;LOLAN GÜZELİ DB;8y d k;ÖZDURAN;GÜRGÖZE;55;A.İNCİ;KAYA KAYA;F.KEMAHLIOĞLU;10;;55;1:59.68;12,25;
[(3)CİHANIN GÜLÜ,(8)LOLAN GÜZELİ,] eküridir.GANYAN(5) :4,40 TL, İKİLİ(4/5) :21,65 TL, SIRALI İKİLİ(5/4) :44,20 TL, ÜÇLÜ BAHİS(5/4/1) :49,95 TL, PLASE(4) :2,85 TL, PLASE(5) :3,50 TL, PLASE İKİLİ(1/4) :4,90 TL, PLASE İKİLİ(1/5) :5,10 TL, PLASE İKİLİ(4/5) :8,20 TL

2. Kosu :   15:00;Maiden/DHÖW/Dişi; 4 Yaşlı Araplar; 58.00kg; 1600m; Kum;;;;Rekor Derece :1.48.55
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL;5.)5.400 TL;1.)24.840 TL;2.)9.936 TL;3.)4.968 TL;4.)2.484 TL;5.)1.242 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TRESOR DB SK;4y a k;GELİBOLU;ADANUS;58;H.ŞİMŞEK;İBRAHİM ALTUNBAŞ;FAH.CEYLAN;2;;28;1:54.66;3,20;12 Boy
2;BUKETKAYA KG K DB;4y a k;KAYAYÜREKLİ;BUKET REMOHAN;56 +0.10;C.PASO AP;CAVİDAN KAYA ÖZASLAN;F.KEMAHLIOĞLU;6;;30;1:56.54;13,25;1,5  Boy
3;DİBASIN KG DB SK;4y k k;KAYATUFAN;DİBA;58;M.BAYDAN;KAYA KAYA;F.KEMAHLIOĞLU;3;;30;1:56.77;6,85;Yarım Boy
4;MONDİŞ DB SK;4y a k;ALMAATA;K.I.M.MONDIALE (AUT);59;A.CEYLAN AP;AHMET KAYA;F.KEMAHLIOĞLU;7;;36;1:56.89;5,05;Yarım Boy
5;FIRTINA MAKAY KG K DB GKR;4y a k;UÇANOĞLU;MAKAY;58;T.ALICI;TURAN ÇİÇEK;MEH.KAYA;1;;29;1:56.98;3,05;
6;MERTOVA KG K;4y a k;KAIZBERT (RU);DEBRA;58;F.AVCI;YELİZ BAL;A.E.ALKIŞ;10 - DS;;;1:57.03;5,20;
7;CANKARA KG DB SK;4y a k;KARAÜZÜM;TANEMCAN;58;N.AVCİ;MUHARREM CAN;D.TEKELİ;8;;;1:59.85;7,20;
8;UÇAN KISRAK KG K DB;4y a k;UÇANOĞLU;CEMRESU;58;M.KAYİŞ AP;TANSEL ARSLAN;M.TEZEL;4;;31;2:03.18;8,95;
9;SOYUALP KG K DB;4y k k;SONALP;ŞENBEDÜŞ;58;A.C.DAĞDEVİREN;M.ÖNDER ÜLGENALP;V.AKBAŞ;9;;21;2:05.81;30,95;
10;İBİŞAH KG K;4y k k;JOKER;OZANGÜL;54 +1.60;İ.BAYAKI AP;FERİDUN KILIÇASLAN;C.T.KÖSE;5;;;Derecesiz;96,45;
GANYAN(10) :3,20 TL, İKİLİ(3/10) :27,35 TL, SIRALI İKİLİ(10/3) :38,20 TL, ÜÇLÜ BAHİS(10/3/5) :93,44 TL, PLASE(10) :2,95 TL, PLASE(3) :3,20 TL, PLASE İKİLİ(3/10) :18,00 TL, PLASE İKİLİ(3/5) :17,70 TL, PLASE İKİLİ(5/10) :4,90 TL, 1. ÇİFTE(5/10) :23,40 TL

3. Kosu :   15:30;Handikap 17/DHÖW /H1; 4 ve Yukarı Araplar; kg; 1300m; Çim;;;;Rekor Derece :1.22.40
İkramiye;;;;;Yetiştirici Primi;;;;
1.)136.500 TL;2.)54.600 TL;3.)27.300 TL;4.)13.650 TL;5.)6.825 TL;1.)31.395 TL;2.)12.558 TL;3.)6.279 TL;4.)3.140 TL;5.)1.570 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BORNOVALIM KG DB SK GKR;5y d k;BABA MEVLÜT;CEMRESU;62;G.ÖZÇELİK;TANSEL ARSLAN;M.TEZEL;5;%7.11(7);84;1:24.26;9,30;4,5 Boy
2;SERKANINOĞLU KG DB SK GKR;5y a  a;DELİCİHAN;ÖZMENCULE;54,5 +0.50;MER.ÇELİK;MEHMET BİRDEN;MEH.KAYA;9;%10.15(4);69;1:24.95;5,35;3 Boy
3;AKARNEJAT KG SK;10y k  g;HABERBATUR;DURUDOĞA;56,5;M.M.BİLGİN;İSMAİL GÖKHAN HUMALI;B.TURGUL;8;%9.83(5);73;1:25.37;8,40;Burun
