İzmir;(20. Yarış Günü);17/02/2022
1. Kosu :  BOSPORUS KOŞUSU 14:30;ŞARTLI 1; 3 Yaşlı İngilizler; 58.00kg; 1200m; Kum;;;;Rekor Derece :1.11.59
İkramiye;;;;;Yetiştirici Primi;;;;
1.)85.500 TL;2.)34.200 TL;3.)17.100 TL;4.)8.550 TL;5.)4.275 TL;1.)24.581 TL;2.)9.833 TL;3.)4.916 TL;4.)2.458 TL;5.)1.229 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AYURNAMAT K;3y k  d;NATIVE KHAN (FR);AWESOME SIX (USA);56;M.M.BİLGİN;GÜLNUR GÜLERCE;Y.SAZAK;6;;;1:14.63;4,25;8 Boy
2;GRAND SUN KG K DB;3y a  e;INVINCIBLE SON (IRE);GROUND SHAKER;58;GÖKH.GÖKÇE;ERCAN SÖKMEZ;MEH.KAYA;2;;;1:15.87;14,45;8 Boy
3;MISS LİYA KG K;3y d  d;TOCCET (USA);ALHİLAL;56;ADEM ŞEN;ALP Ş. EVCİMEN;S.S.GÖRGÜ;7;;;1:17.11;23,60;Boyun
4;RUN AND GUN KG K DB;3y a  e;SIDNEY`S CANDY (USA);LADY ÖZGE;58;G.ÖZÇELİK;GÜRHAN Ş. ÖZBELGE;B.VATANSEVER;4;;;1:17.15;2,40;8,5 Boy
5;JUST ME KG K;3y a  e;JUSTENUFFHUMOR (USA);CRAZY SALLY;58;A.C.DAĞDEVİREN;HALUK ERON;A.COŞKAN;11 - DS;;;1:18.49;6,20;
6;LADY ELA DB SKG SK;3y d  d;TOROK (IRE);DISTANT TIME;56 +0.30;MUH.OK AP;FATMA ŞÜLE ERTOP;F.KEMAHLIOĞLU;9;;;1:20.10;23,35;
7;BLUE YASMİN KG SK;3y a  d;BUENOS AIRES;HIZELİN KIZI;56;İ.DİNAR;HÜSEYİN CAN;V.KESKİN;8;;;1:21.68;39,50;
8;SPICE GIRLS SK;3y d  d;MITICO;SPICE GARDENS (IRE);56;S.AKŞIN AP;YILDIRIM ŞEN;C.AYDOĞAN;5;;;1:23.34;65,00;
9;MISTER GÖKTUĞ KG K;3y d  e;LUXOR;KIZIL SONYA;58;MER.ÇELİK;PELİN KAPOĞLU;M.ZELYURT;3;;;1:23.45;11,05;
10;REAL FORCE KG;3y a  e;INVINCIBLE SON (IRE);ECHO RIDGE (IRE);58;H.KARATAŞ;DENİZ KURTEL;B.AY;1;;;1:28.79;2,95;
11;RUN FOR ATA KG K (Koşmaz);3y a  e;PACO BOY (IRE);HELDERBERG (USA);58;S.ÇAKAR AP;ERKAN OKAN;HAL.KAYA;10;;;Koşmaz;;
