İstanbul;(9. Yarış Günü);29/01/2022
1. Kosu :   17:45;Maiden/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1500m; Sentetik;;;;Rekor Derece :1.38.17
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CESURBUĞRA KG;4y a  a;KURTEL;KIYMET HANIM;58 +0.40;M.KAYA;MEHMETAKİF KAYA;Ç.AYDIN;6;;35;1:42.66;2,35;2 Boy
2;JUMBOJET DB SK;4y a  a;USTA;BATDUŞ;58;Ö.YILDIRIM;CELANİ YILDIRIM;O.ÖZPUYLAT;7;;30;1:42.99;3,35;1,5  Boy
3;SİNAN REİS KG K DB;4y d  a;BABA MEVLÜT;AYBENİZ;56;G.ÖZÇELİK AP;SİNAN ÇİFTÇİ;EN.KARATAŞ;8;;34;1:43.20;1,75;7 Boy
4;ÇOK EFE KG K;4y a  a;ENGİNHAN;SHOOWGIRL;54;H.YOLAÇICI AP;MEHMETAKİF KAYA;Ç.AYDIN;5;;;1:44.59;2,35;1,5  Boy
5;CANATAN KG K;4y a  a;ENGİNHAN;HAKİDEM;54 +1.40;BERKANT GÖKÇE AP;MEHMET ÖĞÜT;M.ACAR;3;;16;1:44.77;23,70;
6;GÜNGÖRHAN KG;4y d  a;ÖZGÜNHAN;İNCİFER;56;A.İNCİ AP;M.YAVUZ SALİHOĞLU;H.ALTUNBAŞ;4;;28;1:45.00;18,95;
7;NEFESİMSİNSEN KG DB;4y d  a;BABA MEVLÜT;TUYA;58;A.ASLAN;CUMA YILDIRIM;A.KURT;1;;27;1:46.39;18,60;
8;BÜYÜK HUN KG GKR (Koşmaz);4y d  a;KURTEL;BİRECE;58;GÖKH.GÖKÇE;MURAT YAYIK;Y.BAYSAL;9 - DS;;24;Koşmaz;25,90;
9;TURHAN ŞAH KG (Koşmaz);4y k  a;TURBO;IŞIL HANIM;54;M.KAYİŞ AP;AYSEN ESEN DEMİREL;E.USLU;2;;;Koşmaz;;
[(3)CESURBUĞRA,(4)ÇOK EFE,] eküridir.GANYAN(3) :2,35 TL, İKİLİ(3/6) :3,75 TL, SIRALI İKİLİ(3/6) :6,85 TL, ÜÇLÜ BAHİS(3/6/8) :1,86 TL Çıkan 1 Atla: 0,36 TL Çıkan 2 Atla: 0,36 TL, PLASE(3) :3,30 TL, PLASE(6) :2,60 TL

2. Kosu :   18:30;ŞARTLI 4 /X-1; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1300m; Sentetik;;;;Rekor Derece :1.15.99
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MAÇA KIZI KG K DB;4y d k;TOROK (IRE);BİGALI KIZ;54 +2.00;M.ÇİÇEK;TAYFUN KISACIK;SU.ÖZKAN;7;;72;1:17.40;10,15;Boyun
2;ÇIKSALIN KG SK;7y d k;VICTORY GALLOP (CAN);HAVİN;51 +2.00;G.ÖZÇELİK AP;ADİL MERT KAYA;T.TAŞAR;8;;77;1:17.46;2,55;2 Boy
3;KOCAVEZİR K;4y d  a;TOROK (IRE);EKINOKS CODE;55 +1.00;K.GÖKÇE AP;BARIŞ GÖRGÜN;Ş.GÖKÇE;6;;74;1:17.74;4,75;Boyun
4;SEMİH BEY K DB BB;7y d  g;POWERSCOURT (GB);HEAVENS HELP (USA);59;T.YILDIZ;İSMAİL GÜL;E.KARAKÖLEOĞLU;5;;76;1:17.78;12,65;Baş
5;MINDHUNTER SK;5y d k;SCARFACE;ACOUSTIC;54 +0.30;GÖKH.GÖKÇE;KEMAL KURT;A.KÜÇÜKAKSOY;2;;79;1:17.80;2,00;
6;APPROVED STAR KG;4y d  a;APPROVE (IRE);STARLIT;56 +1.50;M.KAYA;ZERRİN SARAÇOĞLU;AYDIN ALÇİÇEK;4;;57;1:17.91;12,95;
7;LIBERTALIA SK;4y d k;LUXOR;SARILAR GÜZELİ;56;M.HAMEDİ;SERDAR ZABUN;T.TAŞAR;9;;53;1:17.98;38,65;
8;DIRECT WIN KG DB;6y d k;CHURCH PICTURES (GB);UĞURUM;55 +1.00;E.ÇANKAYA AP;YASEMİN TURAKTEKİN;H.ŞİMŞEK;3;;55;1:19.51;26,20;
9;MONTREAL KG K;4y d  a;PLEASANTLY PERFECT (USA);SADALBARİ;54 +0.80;G.YILDIZ;DEMİRHAN YILMAZ;S.BEKTAŞ;1;;;1:21.15;47,15;
GANYAN(6) :10,15 TL, İKİLİ(6/7) :13,15 TL, SIRALI İKİLİ(6/7) :43,15 TL, ÜÇLÜ BAHİS(6/7/2) :29,95 TL, PLASE(6) :4,10 TL, PLASE(7) :1,25 TL, 1. ÇİFTE(3,4/6) :34,00 TL

3. Kosu :   19:00;Handikap 15/DHÖW /H2; 4 Yaşlı Araplar; kg; 2100m; Sentetik;;;;Rekor Derece :2.22.28
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AFŞAR KG K;4y a  a;AYABAKAN;İLK KIZ;57;Ö.YILDIRIM;ABDULVAHAP GÜNEŞ;Y.DEMİRKIRAN;2;%22.38(2);52;2:25.07;2,60;Burun
2;YENİÇAĞLI KG DB SK GKR;4y d  a;KURTEL;SULTANSAAD;51 +2.00;M.M.BİLGİN;FERHAN GÖKTÜRK;İ.KARADAĞ;4;%7.38(6);40;2:25.08;11,70;2 Boy
3;KEREMŞAH KG K GKR;4y d  a;BATURŞAH;BAKHABER;50 +1.80;M.HAMEDİ;HULUSİ TAŞKIRAN;H.ALTUNBAŞ;7 - DS;%5.26(7);37;2:25.38;13,45;4 Boy
4;ALEVKIRAN KG DB GKR;4y d  a;ATEŞTOPU;ACARHATUN;53,5 +2.00;M.ÇİÇEK;ERGÜN FIRAT;M.ACAR;1;%23.77(1);45;2:26.26;3,60;1,5  Boy
5;GÜLAĞA KG SK;4y k  a;JOKER;İREMCAN;60;GÖKH.GÖKÇE;SONER GÜL;MEH.KAYA;8 - DS;%14.85(3);58;2:26.47;4,70;
6;YAVUZ REİS DB;4y d  a;BABA MEVLÜT;GÜLPARE;53,5 +2.00;D.YILDIZ;ULAŞ YILDIZ;M.AKBULUT;3;%12.36(4);45;2:26.64;5,40;
7;ERSAVAŞ KG K;4y a  a;UÇANOĞLU;DERİNCAN;53;G.ÖZÇELİK AP;DEMİRHAN YILMAZ;S.BEKTAŞ;6 - DS;%3.02(8);46;2:26.86;16,45;
8;ŞENİLKER;4y k  a;TAMERİNOĞLU;BEYAZ ALTIN;50 +1.90;S.AKBULAT AP;İLKER KIRMIZIGÜL;S.F.KARAGÖZ;5;%1.92(9);35;2:31.00;25,75;
9;ATLI AHMET KG SK;4y d  a;BABA MEVLÜT;KOŞKOŞUM;56,5 +0.30;T.YILDIZ;ŞEREF ATLI;M.AKBULUT;9 - DS;%9.06(5);51;2:36.85;8,25;
GANYAN(2) :2,60 TL, İKİLİ(2/7) :21,70 TL, SIRALI İKİLİ(2/7) :29,25 TL, 2. ÇİFTE(6/2) :59,90 TL

4. Kosu :   19:30;Maiden/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1500m; Sentetik;;;;Rekor Derece :1.38.17
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ÖRSKAN KG BB;4y k  a;ÖZGÜNHAN;İNCE SIZI;58;Ö.YILDIRIM;ABDULLATİF BATMACI;E.KARAKÖLEOĞLU;1;%38.14(1);34;1:43.24;1,85;1,5  Boy
2;NAPOLYON KG DB SK;4y a  a;BERKSOY;GÜRŞİN;59;H.YOLAÇICI AP;M.ALİ ÖZKAN;B.TANRIKULU;9 - DS;%18.4(2);34;1:43.43;3,85;1,5  Boy
3;URALHAN KG DB SK;4y a  a;BERKSOY;KORKUT ŞIVGA;58 +0.40;M.KAYA;MEHMET URAL;B.ŞENGEL;3;%9.27(4);14;1:43.70;7,00;1,5  Boy
4;SARUHANBEY KG SK;4y a  a;SARUHANAĞA;ECEHANIM;58;G.YILDIZ;AYDIN ÜSTÜNDAĞ;V.YÜKSEL;7;%4.25(7);29;1:43.97;21,10;2 Boy
5;İSMAİLHANBEY KG DB;4y k  a;TURBO;GÜLZEYCAN;58;M.HAMEDİ;DİLAN ATİK BATMAZ;ŞÜK. ÇELİK;4;%6.05(5);31;1:44.34;10,40;
