İstanbul;(15. Yarış Günü);15/05/2022
1. Kosu :   15:15;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.16.70
İkramiye;;;;;Yetiştirici Primi;;;;
1.)75.000 TL;2.)30.000 TL;3.)15.000 TL;4.)7.500 TL;5.)3.750 TL;1.)21.563 TL;2.)8.625 TL;3.)4.313 TL;4.)2.156 TL;5.)1.078 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GÖNÜL ERİ KG K;3y d  e;ULUER;GÖNÜL YARASI;55;F.ARSLAN AP;HULUSİ TAŞKIRAN;HÜS.KARABULUT;1;%31.07(1);;1:20.37;1,70;Yarım Boy
2;YİĞİTER KG K GKR;3y a  e;KAYAYÜREKLİ;DJARMINA (FR);57;M.HAMEDİ;CAVİDAN ÖZASLAN;S.AYDOĞAN;5;%11.6(4);35;1:20.43;8,50;9 Boy
3;YEŞİL YAYLALI SK;3y k  d;SULTAN DE FAUST (FR);KIZIM BEYZA;53 +2.00;O.AKEL AP;SABRİ ALTIN;Ö.GÜNELİ;6;%1.16(7);25;1:21.95;51,15;Yarım Boy
4;KONÇİ BEY KG K DB;3y d  e;BABA MEVLÜT;GÜLZADE;57;M.ÇİÇEK;ENDER COŞGUNSU;ORK. ÖZELCANAT;3;%29.35(2);;1:22.05;2,40;Yarım Boy
5;KOCA KARYALI K DB;3y a  e;ÖZHABER;SEVEN SISTERS;57;H.KARATAŞ;İSMAİL UMUT CİYHAN;A.KURT;8;%18.34(3);;1:22.16;5,05;
6;DUYGU TAY KG SK;3y k  d;ÖZDURAN;CİBEK;55;G.ÖZÇELİK;BİHTERCAN ATAÇ;Z.B.DURGUN;2;%7.2(5);27;1:22.21;12,75;
7;TOPRAKSULTAN KG SK;3y a  d;SULTAN DE FAUST (FR);TOPRAKGELİN;53 +1.30;SER.YILDIZ AP;BEŞİR KAYA;E.ÇEŞME;7;%1.19(6);;1:27.73;49,85;
8;MALTA EFESİ KG K (Koşmaz);3y a  d;BERKAY EFE;ÖZBEYSTAR;55;G.YILDIZ;KAYA KAYA;T.ATEŞ;4;%0.09(8);;Koşmaz;;
GANYAN(1) :1,70 TL, İKİLİ(1/4) :7,60 TL, SIRALI İKİLİ(1/4) :8,95 TL

2. Kosu :   15:45;ŞARTLI 3/DHÖW; 4 ve Yukarı Araplar; 57.50kg; 60.00 kg; 2000m; Sentetik;;;;Rekor Derece :2.14.92
İkramiye;;;;;Yetiştirici Primi;;;;
1.)60.000 TL;2.)24.000 TL;3.)12.000 TL;4.)6.000 TL;5.)3.000 TL;1.)10.350 TL;2.)4.140 TL;3.)2.070 TL;4.)1.035 TL;5.)518 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CHRİS BEY KG DB SK;5y k  a;OYMAKBEYİ;GÜNDOĞUŞU;57 +0.20;A.KURŞUN;FAİK GÖNÜLTAŞ;A.G.GÖNÜLTAŞ;3;%12.45(3);57;2:20.16;5,60;Yarım Boy
2;HÜR UÇAN KG DB;5y k  a;UÇANOĞLU;BLUE VELVET;57;E.AKTUĞ AP;ADNAN GELEN;M.SOYKUVVET;6 - DS;%4.73(5);61;2:20.23;18,55;Baş
3;NİĞBOLU KG DB;6y k  a;GOBAKBEY;AMANOS;57;G.ÖZÇELİK;CÜNEYT ÇALICIOĞLU;H.ALTUNBAŞ;1;%36.48(1);96;2:20.26;1,90;Baş
4;OLGUNALP KG K DB;5y d  a;ONURKAAN;İZSÜREN;58;T.YILDIZ;MEHMET Ş. DİNÇ;İ.CANPOLAT;2;%3.52(6);67;2:20.29;18,90;9 Boy
5;AFACAN KG K GKR;7y k  a;YAŞARCIK;SENACAN;58;Ö.YILDIRIM;N.AREK KUYUMCİYAN;S.KERESTECİ;5 - DS;%31.3(2);93;2:21.84;2,15;
6;KORAY KG SK;5y a  a;KAIZBERT (RU);SARALA;57 +0.40;O.GÖKÇE;FERİDE TOYDEMİR YILDIZ;Y.KARAKÜÇÜK;4 - DS;%11.51(4);94;2:24.66;5,85;
GANYAN(4) :5,60 TL, SIRALI İKİLİ(4/1) :68,45 TL, 1. ÇİFTE(1/4) :8,20 TL

3. Kosu :   16:15;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.16.70
İkramiye;;;;;Yetiştirici Primi;;;;
1.)75.000 TL;2.)30.000 TL;3.)15.000 TL;4.)7.500 TL;5.)3.750 TL;1.)21.563 TL;2.)8.625 TL;3.)4.313 TL;4.)2.156 TL;5.)1.078 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ROCK IRON KG;3y a  e;SULTAN DE FAUST (FR);NARGÜZELİ;57;H.KARATAŞ;CAVİDAN ÖZASLAN;S.AYDOĞAN;8;%77.85(1);44;1:20.68;1,05;Baş
2;ÇAKILDAK KG DB;3y k  d;KURTEL;KUZUM;53 +1.00;F.ARSLAN AP;MUSTAFA HÜSNÜ YAZICI;SEB.TOPAL;4;%1.62(4);;1:20.71;15,50;9 Boy
3;SARAFIN İNCİSİ KG SK;3y d  d;SARRAF;VOKAL;55;MÜS.ÇELİK;MAHMUT YILDIZ;S.ÇİFTÇİ;2;%10.65(2);;1:22.17;3,60;3 Boy
4;UMUDUM OL KG K;3y a  e;BERKAY EFE;FATOŞCAN;53;T.YILMAZ AP;ALİ ŞEKER;Müslüm ŞEKER;7;%1.34(5);;1:22.62;20,15;3,5 Boy
5;İNCİNİN GÜCÜ KG K;3y k  d;BERKSOY;İNCİGÜÇ;55 +1.90;N.ŞEN;BERAT ŞİMŞEK;F.TURAN;5;%2.44(3);;1:23.24;16,95;
6;NIBJOĞ DB SK;3y a  e;SULTAN DE FAUST (FR);KOTAN YILDIZI;57;G.YILDIZ;CAVİDAN ÖZASLAN;S.AYDOĞAN;1;%5.14(1);;1:26.42;1,05;
7;ZİRVEZRA KG K;3y a  e;EZRA;ZİRVEKAYA;53 +1.30;SER.YILDIZ AP;BEŞİR KAYA;E.ÇEŞME;6;%0.74(6);;1:27.55;43,80;
