İstanbul;(8. Yarış Günü);28/01/2023
1. Kosu :   18:30;Maiden/DHT; 4 Yaşlı Araplar; 58.00kg; 1500m; Sentetik;;;;Rekor Derece :1.38.17
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL;5.)5.400 TL;1.)24.840 TL;2.)9.936 TL;3.)4.968 TL;4.)2.484 TL;5.)1.242 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KILIÇ MEHMET KG DB SK;4y a  a;ODİNHAN;RÜZGARIN İZİ;58;A.ASLAN;REMZİYE AKKILIÇ;MUR.AKKILIÇ;8;;36;1:42.81;4,90;7 Boy
2;BELLATRIX KG SK;4y a  a;HABERBATUR;BERİLİM;58;M.ÇİÇEK;Ö.ERHAN SOFUOĞLU;H.ŞİMŞEK;3;;;1:44.07;5,75;Yarım Boy
3;KIZIL RÜZGAR;4y a  a;ÖZGÜNHAN;ÇAK TURBO;58;G.ÖZÇELİK;CEREN AKTEPE;T.ŞİT;6;;;1:44.19;4,35;2,5 Boy
4;AŞKIN ABİ KG DB;4y k  a;BALIKHAN;ALÇİÇEKTINAZ;58;E.AKTUĞ;İBRAHİM ALTUNBAŞ;T.ATEŞ;1;;21;1:44.62;22,35;1 Boy
5;SAVABAR KG K DB;4y a  a;GÜNTAY;REYHAN HANIM;55;B.ÇIĞLA AP;A.HİKMET KIRKPANTUR;A.ALÇİÇEK;2;;35;1:44.78;1,50;
6;MEZİTBABA KG K GKR;4y k  a;BABA MEVLÜT;MENCULE.53;54;E.ÇİZİK AP;ERHAN TUNA;A.G.GÖNÜLTAŞ;7;;;1:45.00;53,15;
7;BEYHUDE KG K DB GKR;4y k  a;AYABAKAN;BESTEN;58;M.DEMİRBAŞ;EMRAH ORHAN;A.R.YILDIZ;5;;35;1:47.38;19,45;
8;GÖKTALAY KG GKR;4y a  a;KARAÜZÜM;HABİL;58;H.KAPLAN;MURAT KARABULUT;S.ÇİFTÇİ;4;;;1:49.63;69,65;
9;AKSANCAR DB;4y a  a;AYABAKAN;KORİST;58;M.HAMEDİ;ARİF ÇELİK;Y.DEMİRKIRAN;9 - DS;;34;Derecesiz;20,60;
GANYAN(6) :4,90 TL, İKİLİ(3/6) :16,65 TL, SIRALI İKİLİ(6/3) :24,05 TL, ÜÇLÜ BAHİS(6/3/7) :72,58 TL, PLASE(3) :7,10 TL, PLASE(6) :1,25 TL

