İzmir;(41. Yarış Günü);06/04/2023
1. Kosu :   14:00;Handikap 16/DHÖ /H2; 4 Yaşlı Araplar; kg; 1200m; Kum;;;;Rekor Derece :1.19.36
İkramiye;;;;;Yetiştirici Primi;;;;
1.)120.000 TL;2.)48.000 TL;3.)24.000 TL;4.)12.000 TL;5.)6.000 TL;1.)20.700 TL;2.)8.280 TL;3.)4.140 TL;4.)2.070 TL;5.)1.035 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GERÇEKÇİOĞLU KG DB SK;4y a  a;AYABAKAN;GÜLRUZ;60,5;M.M.BİLGİN;GÜNGÖR AÇİCİ;G.ER;1;%37.83(1);69;1:22.06;1,60;3 Boy
2;NURBEK DB;4y k k;KARAÜZÜM;SUFLÖR;50 +2.00;A.YILDIZ;NURBİYE GÜLERCE;Y.ERDEMİR;9;%8.26(4);42;1:22.50;10,50;1 Boy
3;NAİFOĞLUM DB SKG SK;4y k  a;UÇANOĞLU;MUNGAN;57,5;Ö.YILDIRIM;ERHAN SÖĞÜT;A.R.YILDIZ;12 - DS;%27.67(2);63;1:22.67;2,30;5,5 Boy
4;ÇİFTÇİ KARDEŞ KG SK;4y a  a;BİTİRİMKARINCA;LALUŞ;50 +1.60;C.PASO AP;İSMET ÇİFTÇİ;M.TAMER;2;%1.91(6);34;1:23.61;20,65;Burun
5;EMİRENES KG K;4y a  a;UÇANOĞLU;SOLMAZGÜL;50 +2.00;O.KIZILDAŞ AP;METİN BİNGÖL;M.TEZEL;5;%4.94(5);45;1:23.63;20,40;
6;SAYIŞMAN KG DB;4y k  a;ÖZDURAN;YAĞIZ EFE;50 +2.00;A.C.DAĞDEVİREN;ERHAN TUNA;N.GÖNÜLTAŞ;7;%1.57(8);37;1:23.73;27,50;
7;HASANCANIM KG DB GKR;4y a  a;JOKER;HAZİRANKIZI;50 +2.00;İ.DİNAR;ŞAFAK GÜMÜŞ;Ş.GÜMÜŞ;8;%1.79(7);35;1:24.24;29,05;
8;YÖRÜK GELİNİ KG K DB;4y k k;TAMERİNOĞLU;DAVA;50 +2.00;A.İNCİ;ZEMHANUR KAYA;MEH.KAYA;10;%1.1(9);41;1:25.82;35,80;
9;KIVILCIMKIZ KG SK;4y k k;ÖZGÜNHAN;TEMENNİ;58;N.AVCİ;MELİS KURTEL EMİN;C.GÜNEŞ;6;%12.51(3);64;1:25.99;6,00;
