İstanbul;(4. Yarış Günü);20/04/2022
1. Kosu :   14:00;Handikap 15/DHÖW/Dişi /H1; 4 ve Yukarı Araplar; kg; 2100m; Sentetik;;;;Rekor Derece :2.22.28
İkramiye;;;;;Yetiştirici Primi;;;;
1.)76.000 TL;2.)30.400 TL;3.)15.200 TL;4.)7.600 TL;5.)3.800 TL;1.)13.110 TL;2.)5.244 TL;3.)2.622 TL;4.)1.311 TL;5.)656 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DEMİRYILDIZ KG SK;6y k k;TOŞUR;NUR YILDIZI;59,5;A.ÇELİK;İBRAHİM HALİL YILDIZ;OL. AKTÜRK;13 - DS;%23.09(2);56;2:28.07;2,65;2,5 Boy
2;BONJOUR EL SAMAWİ KG SK;7y a k;KAIZBERT (RU);SAL SABİL;55;E.AKTUĞ AP;A.ENGİN GICIR;S.ALTINDAĞ;10;%7.58(5);53;2:28.46;13,25;Yarım Boy
3;ÇAĞLAYANŞELALE KG K;5y a k;KAIZBERT (RU);HAÇÇE;58 +0.30;O.GÖKÇE;ŞEMSETTİN TOYDEMİR;Y.KARAKÜÇÜK;7;%2.69(9);53;2:28.58;35,85;Burun
4;SAKLIKIZ KG;4y k k;TAMERİNOĞLU;TUĞBASULTAN;52,5 +1.00;VEDAT ABİŞ;ALARA BAKIR;K.BALTACI;8;%12.16(3);48;2:28.59;6,70;5,5 Boy
5;DİLOY KG SK;4y d k;GELİBOLU;İNCİLAY;52,5;A.ASLAN;HÜLYA KEÇELİOĞLU;E.USLU;6;%28.09(1);48;2:29.54;2,10;
6;HAVZALI KG SK;5y d k;ÖZHABER;NURHANIM;57,5;M.KAYİŞ AP;RECEP KETME;E.KOCA;9;%3.87(7);56;2:31.04;21,20;
7;SERİDAY KG;4y d k;BABA MEVLÜT;CRATOS;50 +2.00;B.ÇIĞLA AP;DEMİRHAN YILMAZ;S.BEKTAŞ;4;%2.12(11);36;2:31.26;44,00;
8;PORSUK KIZI KG DB;6y k k;BALIKHAN;ZÜLA HANIM;60;BERKANT GÖKÇE AP;İ.SUAT KUTLU;M.MEHMET İNAL;11;%3.21(8);63;2:32.91;20,15;
9;AMOFTA KG K;4y d k;URLA EFESİ;NURCA;50 +2.00;M.HAMEDİ;HASAN ALTUNBAŞ;H.ALTUNBAŞ;2;%2.19(10);41;2:34.68;46,85;
10;NURGÜLCAN DB SK;4y k k;YAKUPBEY;GÖKNUR;50,5 +1.70;GÖK.BEKTAŞ;A.HAKKI TÜRKMEN;MEH.ARSLAN;1;%8.05(4);44;2:34.77;8,80;
11;CİĞERPARE KG DB SK;6y a k;ALTAHA;BENLİDİLBER;56,5;K.YILMAZ AP;ALİ PAMUKCİ;H.ÇALIŞKAN;3;%4.96(6);56;2:34.80;19,70;
12;DİLDARİN KG DB SK;4y d k;BABA MEVLÜT;ZEHRAYILDIZI;50 +2.00;F.ARSLAN AP;DALYAN PAMUKCİ;HAK.ÖZTÜRK;12 - DS;%1.67(12);35;2:36.68;40,30;
13;GİZEMAVİ KG DB SK;6y a k;TURBO;BİRSENLİ;50 +1.10;S.AKBULAT AP;SAMİ KANDİL;E.ÇUKURKAŞ;5;%0.32(13);23;2:38.59;139,45;
GANYAN(3) :2,65 TL, İKİLİ(3/5) :19,10 TL, SIRALI İKİLİ(3/5) :25,90 TL

2. Kosu :   14:30;SATIŞ 2; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1200m; Sentetik;;;;Rekor Derece :1.09.93
İkramiye;;;;;Yetiştirici Primi;;;;
1.)69.000 TL;2.)27.600 TL;3.)13.800 TL;4.)6.900 TL;5.)3.450 TL;1.)11.903 TL;2.)4.761 TL;3.)2.381 TL;4.)1.190 TL;5.)595 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ANGEL OF HONOUR SKG SK;4y d k;MEHMAS (IRE);CANCAN KATY (GB);56;G.ÖZÇELİK;KEMAL AYDIN ONUR;Y.DEMİRKIRAN;8 - DS;%30.69(1);56;1:11.69;2,50;1 Boy
2;ATEŞİN KANATLARI SKG SK SGKR;6y d  a;MENDIP (USA);AYVA SARI;59;M.AKYAVUZ;ERHAN AKTAŞ;E.Y.İYİDÖNER;2;%23.97(3);83;1:11.85;2,70;Yarım Boy
3;POWER OFF KG DB;7y d  a;POWERSCOURT (GB);ONLY ONE;52 +1.80;N.AVCİ;ORHAN DURMUŞ;R.YILDIZ;3;%3.73(6);42;1:11.93;17,85;Yarım Boy
4;SEMİH BEY K DB BB;7y d  g;POWERSCOURT (GB);HEAVENS HELP (USA);58;VEDAT ABİŞ;İSMAİL GÜL;E.KARAKÖLEOĞLU;6 - DS;%27.41(2);76;1:12.00;2,35;1,5  Boy
5;THE FAST QUEEN K SKG;4y d k;HAKEEM (USA);SİLVA;56 +1.80;M.KAYA;BAHADIR YENİ;S.AYDOĞAN;1;%6.53(4);31;1:12.18;12,70;
