İzmir;(6. Yarış Günü);27/11/2022
1. Kosu :   14:00;ŞARTLI 4/Dişi; 3 ve Yukarı İngilizler; 57.50kg; 60.00 kg; 60.00 kg; 1600m; Kum;;;;Rekor Derece :1.38.10
İkramiye;;;;;Yetiştirici Primi;;;;
1.)74.500 TL;2.)29.800 TL;3.)14.900 TL;4.)7.450 TL;5.)3.725 TL;1.)12.851 TL;2.)5.141 TL;3.)2.570 TL;4.)1.285 TL;5.)643 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SEE YOU SOON K DB;4y d k;YONAGUSKA (USA);LATMOS;62;M.ÇİÇEK;CİHAN EMİL;B.TOPCU;4;%26.26(2);60;1:42.84;3,10;1,5  Boy
2;QUEEN MON BELLUCCI SK;3y a  d;LION HEART (USA);INNOCENCE;51,5 +0.20;E.KADİRLER AP;CELİL İYİDOĞAN;Z.TURĞUL;6 - DS;%1.63(7);41;1:43.07;37,70;1 Boy
3;ARSLAN KAPISI KG DB SK;3y d  d;LION HEART (USA);MIDPOINT;59,5;F.AVCI;TANSEL ARSLAN;M.TEZEL;8 - DS;%8.95(5);43;1:43.22;6,65;4 Boy
4;MY QUEEN LOVE DB SKG SK;5y d k;HAKEEM (USA);TOKYO VENTURE;60;G.ÖZÇELİK;ZEKİ KILIÇ;H.DURMUŞ;7 - DS;%32.76(1);68;1:43.79;1,85;1 Boy
5;SHE IS THE SHOW SK;4y d k;WIN RIVER WIN (USA);ALY GIRL;59;C.PASO AP;YILDIRIM GELGİN;S.GÖKDEMİR;1;%13.12(3);42;1:43.94;5,55;
6;DADAŞ GIRL K;3y a  d;GENERAL QUARTERS (USA);AKOYA PEARL (IRE);54,5;E.AKTUĞ;KENAN YAZICI;M.TEZEL;3;%4.09(6);42;1:44.14;12,75;
7;DERİNDOĞA K DB ÖG;4y d k;LION HEART (USA);NOISETTE;60;M.BAYDAN;NURDENİZ EMRE;M.GÜDÜCÜ;2;%11.64(4);53;1:44.20;9,50;
8;WIN MY HEART KG K;3y d  d;WIN RIVER WIN (USA);ALY GIRL;54,5 +1.30;M.KAYİŞ AP;HÜSEYİN YÜKSEL;S.ŞAHYAZICI;5 - DS;%1.54(8);36;1:48.96;24,85;
GANYAN(1) :3,10 TL, İKİLİ(1/8) :72,70 TL, SIRALI İKİLİ(1/8) :98,60 TL

2. Kosu :   14:30;Maiden/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1400m; Kum;;;;Rekor Derece :1.32.97
