İzmir;(3. Yarış Günü);07/01/2022
1. Kosu :   18:30;ŞARTLI 5 /X; 3 Yaşlı İngilizler; 58.00kg; 1900m; Kum;;;;Rekor Derece :1.58.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AZFAR DB SKG SK;3y a  e;AZARAKS;FIDUCIA;58;Ö.YILDIRIM;HULUSİ ÇİL;A.COŞKAN;1;;53;2:04.40;1,85;3 Boy
2;TOMMIX K;3y d  e;WIN RIVER WIN (USA);AYSAÇAN;58;H.KARATAŞ;MUSTAFA İLKADIM;R.AYDOĞAN;3;;55;2:04.83;1,35;9 Boy
3;VERY SPECIAL KG SK;3y d  e;PAPA CLEM (USA);ASİLKAN;58;GÖKH.GÖKÇE;TİMUR TAKAN;B.VATANSEVER;2;;52;2:06.14;6,20;
GANYAN(1) :1,85 TL

2. Kosu :   19:00;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1200m; Kum;;;;Rekor Derece :1.11.59
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TAŞON DB SK;3y d  e;PACO BOY (IRE);LONE LOOK (GB);58;M.M.BİLGİN;HALE HÜLYA ILGAZLI;G.TOKLU;3;%7.69(6);;1:16.13;9,30;2 Boy
2;ÇERKEZ BEY KG DB SK;3y a  e;WHOS NEXT;TYANA GÜZELİ;58;S.ÖZEN;BURHAN ŞEN;B.ÖZGÜR;8;%13.6(4);31;1:16.42;5,70;1 Boy
3;MAYBE MOR KG DB SK;3y d  e;BARUDİ;KIZIM İLAYDA;54 +1.20;M.AKIN AP;YAVUZ AYDOĞAN;FAH.CEYLAN;9;%18.79(2);31;1:16.60;3,40;1,5  Boy
4;RED PANTHER KG K;3y a  e;EXPANSION (USA);KATUŞA;58;B.KURDU;KORHAN AYMAN;G.HALKATAŞ;4;%25.87(1);24;1:16.89;2,60;5 Boy
5;BE STRONG KG DB SK;3y d  e;SCARFACE;BESTEREK;58;D.PALAUR;NACİ GİRŞEN;S.İŞLETİR;2;%8.13(5);26;1:17.58;9,35;
6;TIME RUNNER KG K;3y d  d;CORINTHIAN (USA);AKASYA;56;MER.ÇELİK;OĞUZ İKEN;MEH.KAYA;1;%1.93(9);;1:17.85;24,85;
7;READY TEDDY KG SK;3y d  e;VALENTIN;QUEENIE BELLE;54;S.AKŞIN AP;SELİN DİKENCİK;Ş.ÖZGÜR;7;%2.63(8);30;1:18.26;35,40;
8;FOUR STROKE KG DB SK;3y d  e;SMART ROBIN (JPN);DERİNİYA;58;N.AVCİ;ENGİN ATEŞLER;M.BULUT;5;%18.37(3);35;1:18.32;3,90;
9;BULUGA KG SK;3y d  e;SCARFACE;EPONA;56;ALP.OLUK AP;CAN TEKİN;M.DİNÇER;6;%3(7);;1:18.63;21,40;
GANYAN(8) :9,30 TL, İKİLİ(3/8) :30,65 TL, SIRALI İKİLİ(8/3) :64,20 TL, 1. ÇİFTE(1/8) :27,35 TL

3. Kosu :   19:30;Handikap 14/DHÖW/Dişi /H2; 4 Yaşlı Araplar; kg; 1600m; Kum;;;;Rekor Derece :1.48.55
İkramiye;;;;;Yetiştirici Primi;;;;
1.)52.500 TL;2.)21.000 TL;3.)10.500 TL;4.)5.250 TL;5.)2.625 TL;1.)9.056 TL;2.)3.623 TL;3.)1.811 TL;4.)906 TL;5.)453 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;LAL ÇİÇEĞİ KG;4y k k;KURTEL;ADIGÜL;58;K.GÖKÇE AP;FERİT MENGİ;E.C.BAYDAN;5;%11.57(4);48;1:54.70;7,15;2 Boy
2;ALL THE RED KG K DB;4y d k;BABA MEVLÜT;DEMİRBAŞ;54 +1.20;M.M.BİLGİN;ŞAHNUR KARACA;M.Y.AKKEYİK;2;%13.51(3);36;1:55.01;5,05;1,5  Boy
3;GÜLAY KG SK;4y d k;BABA MEVLÜT;YAĞMURUN KIZI;58,5;GÖKH.GÖKÇE;N.AREK KUYUMCİYAN;Ş.ÇELİK;1;%22.04(1);45;1:55.23;2,80;4 Boy
4;SEMBOL TAY;4y a k;ÖZGÜNHAN;LOY;60;S.ÖZEN;ERHAN AK;E.C.BAYDAN;7;%20.63(2);48;1:55.87;2,65;1,5  Boy
