İstanbul;(18. Yarış Günü);04/03/2023
1. Kosu :   13:00;Maiden; 3 Yaşlı İngilizler; 58.00kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL;5.)5.400 TL;1.)24.840 TL;2.)9.936 TL;3.)4.968 TL;4.)2.484 TL;5.)1.242 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TOUCH OF HEAVEN KG DB SK;3y a  e;FROM HEAVEN (USA);MATILSU (USA);58 +0.30;S.ÖZEN;DENİZ KURTEL;Ş.ÖNCEL;2;;;2:07.22;3,65;6 Boy
2;GUEST OF HONOUR;3y d  e;HAKKAR;STELLINA;58;M.HAMEDİ;KEMAL AYDIN ONUR;Y.DEMİRKIRAN;7;;34;2:08.21;3,15;Yarım Boy
3;SPEED POINT KG DB SK;3y d  e;POINT OF ENTRY (USA);COURTIZANNA (USA);58;Ö.YILDIRIM;NİMET ARİF KURTEL;H.YÜZBAŞI;5;;36;2:08.32;1,70;2 Boy
4;RUN TO VICTORY KG DB SK;3y d  e;FAST STARS LINE;ASHLIE RHEY;58;H.KAPLAN;ERDAL DAĞIDIR;ŞÜK. ÇELİK;4;;29;2:08.61;33,95;Baş
5;BE AS GOOD AS MOM DB;3y a  e;WIN RIVER WIN (USA);LOVELY DOYOUN;58;G.ÖZÇELİK;YILDIRIM GELGİN;A.KÜÇÜKAKSOY;1;;33;2:08.62;8,00;
6;DREAM OF HONOUR;3y d  e;WIENER WALZER (GER);IPHIGENEIA;54;C.KARADEMİR AP;KEMAL AYDIN ONUR;Y.DEMİRKIRAN;10;;;2:10.02;3,15;
7;STAIN FREE DB SKG SK;3y d  e;DUTYFREE;STAINLESS;58;GÖK.BEKTAŞ;SUAT YILMAZ;E.ÇUKURKAŞ;9;;30;2:13.00;19,30;
8;RUN FOR PEACE K DB;3y d  e;EL CORREDOR (USA);PIAFFE (USA);55;B.ÇIĞLA AP;SERTAÇ OKUR;A.TEKDEMİR;3;;;2:13.08;70,00;
9;DANCE OF VICTORY KG;3y d  d;VICTORY GALLOP (CAN);WIN STAR WIN;56;HAK.YILDIZ;AHMET KORKMAZ;S.ALMAZ;6;;31;2:15.18;42,70;
