İstanbul;(43. Yarış Günü);20/07/2022
1. Kosu :   14:30;ŞARTLI 2/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1300m; Çim;;;;Rekor Derece :1.23.65
İkramiye;;;;;Yetiştirici Primi;;;;
1.)46.000 TL;2.)18.400 TL;3.)9.200 TL;4.)4.600 TL;5.)2.300 TL;1.)13.225 TL;2.)5.290 TL;3.)2.645 TL;4.)1.323 TL;5.)661 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SAVAŞÇITAY KG K DB;3y k  e;GÜNTAY;YAKINBÜKE;60;A.ASLAN;EROL AKDUMAN;E.ÇUKURKAŞ;1;;43;1:28.84;1,80;1 Boy
2;ÇİÇEK HANIM K;3y k  d;TURBO;SİYAH ALTIN;55 +0.10;A.KAÇMAZ;İSMAİL DEMİR;B.ŞANDAN;9;;31;1:28.96;9,15;2,5 Boy
3;YENİKÖYLÜM KG K;3y a  d;GÜNTAY;ESESLİ BÜTÜN;58;VEDAT ABİŞ;FIRAT YILDIRIM;E.ERGÜNAY;2;;42;1:29.31;4,45;Burun
4;ADIN NEYDİ KG K DB;3y a  d;KAANEFE;KIR TURBO;55 +0.30;H.KAPLAN;KAAN DÜZARAT;HAKAN EL;5;;37;1:29.32;13,10;4 Boy
5;MUHBİR KG K;3y a  d;KAIZBERT (RU);SİM SİM;55 +1.70;T.YILDIZ;MERT ÇELİK;E.KOCA;6;;37;1:29.93;3,05;
6;KÜÇÜK DİCLE KG K DB GKR;3y k  d;DOĞANGÜN;KÖSTEBEK;52 +1.70;M.K.KUMBASAR;HÜSEYİN YÜKSEL;A.KURT;7;;13;1:30.05;21,25;
7;KADER YOLU KG SK;3y a  d;SULTAN DE FAUST (FR);ASİLKAYA;56;E.AKTUĞ AP;BEŞİR KAYA;E.ÇEŞME;8;;47;1:30.12;12,00;
8;EFEOVA KG SK;3y a  e;ARTOS;KENDİR;51 +2.00;B.ÇIĞLA AP;CİMŞİT YILDIZ;E.KOCA;10;;;1:34.84;27,50;
9;SARIBAŞAK KG DB;3y d  e;SARRAF;AYSEKİ KIZI;52 +0.20;H.YOLAÇICI AP;ADİLE KAYA;E.ÇEŞME;4;;;1:35.88;25,45;
10;MATADOR KG K GKR;3y k  d;UÇANOĞLU;ÇERKEZ FIRTINASI;53 +2.00;N.DEMİR AP;COŞKUN ŞİMŞEK;Ö.GÜNELİ;3;;34;1:38.09;18,45;
GANYAN(1) :1,80 TL, İKİLİ(1/5) :11,40 TL, SIRALI İKİLİ(1/5) :16,75 TL, ÜÇLÜ BAHİS(1/5/3) :23,62 TL, PLASE(1) :1,05 TL, PLASE(5) :1,05 TL, PLASE İKİLİ(1/3) :6,10 TL, PLASE İKİLİ(1/5) :5,30 TL, PLASE İKİLİ(3/5) :7,50 TL

2. Kosu :   15:00;Maiden; 2 Yaşlı İngilizler; 57.00kg; 1300m; Sentetik;;;;Rekor Derece :1.15.99
İkramiye;;;;;Yetiştirici Primi;;;;
1.)75.000 TL;2.)30.000 TL;3.)15.000 TL;4.)7.500 TL;5.)3.750 TL;1.)21.563 TL;2.)8.625 TL;3.)4.313 TL;4.)2.156 TL;5.)1.078 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DOLYA VOROVSKAYA KG SK;2y d  e;LION HEART (USA);SARS;57;Ö.YILDIRIM;ADİL MERT KAYA;T.TAŞAR;2;;42;1:20.82;1,20;5,5 Boy
