İzmir;(32. Yarış Günü);31/07/2022
1. Kosu :   12:30;ŞARTLI 4/Dişi; 3 Yaşlı İngilizler; 58.00kg; 2100m; Kum;;;;Rekor Derece :2.12.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;LYUBOV DB SK YP;3y d  d;MENDIP (USA);MELODİ;58;B.KURDU;MUSTAFA ARICI;B.ÖZGÜR;8 - DS;%16.53(3);40;2:18.07;3,90;4 Boy
2;DEEP DELIGHT DB;3y d  d;TOROK (IRE);GALVANLI;58;MER.ÇELİK;FAHRİ İŞİNİBİLİR;C.ARPEK;3;%17.58(2);40;2:18.77;4,15;5 Boy
3;RUNNER GIRL DB SKG SK;3y d  d;MALİ;RAPUNZEL;55;C.PASO AP;TALAT ÜSTÜNER;MEH.KAYA;5;%9.08(4);38;2:19.70;9,85;2 Boy
4;KORDELYA KG DB SK;3y d  d;PAPA CLEM (USA);DAY OF THE NILE (USA);57;C.ALTUN AP;SABAHATTİN YAVUZ;MEH.KAYA;6;%8.17(5);49;2:20.06;8,55;Yarım Boy
5;TIDY WOMAN DB SK;3y d  d;WIENER WALZER (GER);SPLATTER HOUSE;56;E.AKTUĞ AP;FİGEN BERKOL;L.BERKOL;4;%42.68(1);43;2:20.16;1,35;
6;STRONG BERYL KG DB SK;3y d  d;VICTORY GALLOP (CAN);ENDAM;53 +1.50;A.YILDIZ AP;ŞÜKRÜYE ADIŞEN;Ş.ÖZDENİZ;2;%3.41(6);29;2:22.53;19,10;
7;LABREANNA DB SKG SK;3y a  d;CAPTAIN RIO (GB);EXETER;55 +2.00;F.AVCI;BERK PELENK;M.ZELYURT;7;%0.55(8);25;2:28.89;53,65;
8;SERAZA KG K;3y d  d;MENDIP (USA);GOLD PLAY;54 +0.80;MUH.OK AP;K.FIRAT DANIŞOĞLU;A.A.ZÜMBÜLLER;1;%2(7);39;2:29.50;39,65;
GANYAN(3) :3,90 TL, İKİLİ(2/3) :10,55 TL, SIRALI İKİLİ(3/2) :21,40 TL

2. Kosu :   13:00;ŞARTLI 5/DHÖW/Y2; 4 ve Yukarı Araplar; 58.00kg; 60.00 kg; 1900m; Çim;;;;Rekor Derece :2.05.01
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
