İzmir;(23. Yarış Günü);30/06/2022
1. Kosu :   16:45;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1900m; Çim;;;;Rekor Derece :1.53.54
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BATTLE CRY KG SK;3y d  e;INVINCIBLE SON (IRE);ALWAYS A WARRIOR;61;ALP.OLUK AP;TUBA GÜNGÖR;SA.ÖZBEY;7;%44.43(1);40;1:59.27;1,55;7 Boy
2;GO HERO K;3y d  e;TOROK (IRE);SETRYN;58 +2.00;G.İ.BODUR AP;AHMET GÜZELOCAK;Z.TURĞUL;10 - DS;%8.57(4);;2:00.39;7,65;Boyun
3;SHULLER KG K;3y d  d;MARCAVELLY (USA);CROCO LADY (IRE);52 +1.80;A.YILDIZ AP;ELVİRA KAPLAN;MEH.DAŞ;9 - DS;%1.65(7);12;2:00.44;47,05;4,5 Boy
4;KOMANÇERO K;3y a  e;APPROVE (IRE);QUEEN DORA;58;N.AVCİ;GÖRKEM GEDİKOĞLU;B.TOPCU;4;%22.12(2);34;2:01.12;2,75;1,5  Boy
5;PRENSES EVRİM KG DB SK;3y d  d;YES OF AFRIKA;HİLALCAN;60;B.M.MIRIK;HAKKI GÜLAL;S.O.APAYDIN;5;%13.24(3);33;2:01.30;6,35;
6;HYPNOGAJA KG K;3y d  e;WIN RIVER WIN (USA);MİS MIRASS;58;O.ATMACA;B.TOLGA GÜLER;M.TEKPETEK;6;%5.66(5);;2:01.37;17,85;
7;SEVDE GEÇ DB SKG;3y a  d;LION HEART (USA);SEVİMLİGÜZEL;56;A.KÜRÜNDÜK;HARİKA BERBEROĞLU;C.ARPEK;1;%0.84(8);15;2:04.06;59,40;
8;WIND OF CHANGE KG K;3y a  d;RED GIANT (USA);MAJULI;53 +1.00;MUH.OK AP;MUSTAFA ADALAR;MEH.DAŞ;2;%2.44(6);13;2:04.61;24,10;
9;ZEYNARD K DB SGKR;3y d  d;SMART ROBIN (JPN);MOUNTAIN KITTEN;56 +1.00;F.AVCI;GÖRKEM GEDİKOĞLU;B.TOPCU;3;%0.51(2);;2:05.14;2,75;
10;SPICE GIRLS DB SK;3y d  d;MITICO;SPICE GARDENS (IRE);56;D.PALAUR;YILDIRIM ŞEN;M.AKKUŞ;8;%0.55(9);11;2:10.34;93,35;
[(4)KOMANÇERO,(10)ZEYNARD,] eküridir.GANYAN(1) :1,55 TL, İKİLİ(1/2) :7,35 TL, SIRALI İKİLİ(1/2) :11,90 TL

2. Kosu :   17:15;ŞARTLI 3/DHÖW; 4 ve Yukarı Araplar; 57.00kg; 60.00 kg; 2400m; Çim;;;;Rekor Derece :2.42.23
İkramiye;;;;;Yetiştirici Primi;;;;
1.)52.500 TL;2.)21.000 TL;3.)10.500 TL;4.)5.250 TL;5.)2.625 TL;1.)9.056 TL;2.)3.623 TL;3.)1.811 TL;4.)906 TL;5.)453 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KONDUBEYİ KG K;5y k  a;ZİGANA;ALBENİ;57;M.M.BİLGİN;KASIM TUMBUL;R.KILIÇ;4;%6.33(7);34;2:45.82;20,85;1,5  Boy
2;GOBEN KG;8y k  a;TURBO;GELİNKIZ;55 +1.20;M.AKIN AP;İSMET ARSLANCA;C.T.KÖSE;1;%10.83(4);76;2:46.02;9,05;3 Boy
3;AKARNEJAT KG SK;9y k  g;HABERBATUR;DURUDOĞA;57;MER.ÇELİK;İSMAİL GÖKHAN HUMALI;Z.TURĞUL;2;%14.08(3);73;2:46.43;6,35;6 Boy
4;SONEMİR;8y a  a;ZENGİNOĞLU;ÖTİKEN;57 +0.20;M.KAYA;BESİRE GÜNDÜZELİ;M.YAPAROĞLU;3;%16.33(2);69;2:47.38;2,80;2 Boy
5;ESER KG DB SK;9y k  a;JOKER;GÖKÇETAY;58;N.AVCİ;HÜSEYİN ÇELİKAY;FAH.CEYLAN;8;%28.11(1);94;2:47.71;1,90;
6;ÖZGÜRKAFKAS DB SKG SK;5y a  a;KAFKAS ŞAHI;ÖZGÜR NAZ;54 +1.00;K.GÖKÇE AP;C.AHMET ÇUKUROVA;C.T.KÖSE;6;%7.86(5);41;2:47.87;12,05;
7;MAMUŞOĞLU KG K DB;5y a  a;KAIZBERT (RU);ŞİMŞEKGÜLÜ;53 +0.40;O.KIZILDAŞ AP;AYŞE TEZCAN;A.ÖZKAN;7;%1.15(11);12;2:47.96;64,55;
8;PİST KRALI KG DB;6y a  a;KAIZBERT (RU);BEREN;56;G.KAYIP AP;AYLİN ÖZETKEN;Ü.AYBOĞA;11;%1.17(10);42;2:49.23;39,75;
9;ASHÜNKAR DB SKG SK;6y k  a;GÜRGÖKÇE;GUFRE.53;57;M.BAYDAN;FERİT MENGİ;B.ÖZGÜR;10;%7.33(6);30;2:51.02;26,15;
10;FARANELLİ KG SK;5y a  a;KIZGINLAV;FATİNE HANIM;57;A.C.DAĞDEVİREN;GÖKHAN ÖZTÜRK;S.YUDUM;9;%2.47(9);38;2:53.88;40,10;
11;MISDIVAA KG DB SK;4y d  g;BABA MEVLÜT;MELİSKIZ;54 +1.30;ALP.OLUK AP;FARUK ATEŞ;MEH.KAYA;12;%0.93(12);34;3:00.35;100,85;
