İzmir;(35. Yarış Günü);23/03/2023
1. Kosu :   14:30;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1900m; Kum;;;;Rekor Derece :1.58.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL;5.)5.400 TL;1.)24.840 TL;2.)9.936 TL;3.)4.968 TL;4.)2.484 TL;5.)1.242 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PATRIOT DB;3y a  e;BANKNOTE (GB);NÜNÜ;58;M.ÇİÇEK;HAKAN AGAR;B.BOZBEY;4;;;2:07.48;5,90;3,5 Boy
2;KINGBROTHERS DB SK;3y d  e;CORINTHIAN (USA);PEACE TALK (USA);58;M.M.BİLGİN;RECEP DİKKULE;Ş.GÜMÜŞ;7;;41;2:07.98;1,30;Baş
3;KAPIBHA K SKG;3y d  d;MENDIP (USA);KIZIL SONYA;56;H.ŞİMŞEK;PELİN KAPOĞLU;SEY.DEMİR;1;;;2:08.00;7,05;1,5  Boy
4;ÇİÇEK ABBAS KG;3y a  e;BOSPORUS (IRE);AMETİST;58;A.C.DAĞDEVİREN;ÖZGÜR ÇİÇEK;B.BOZBEY;3;;;2:08.27;21,30;5,5 Boy
5;ELDEN RING KG DB SK;3y d  e;SPEEDY WOLF;AD VICTORIAM (IRE);58;MER.ÇELİK;CEMAL TURAN;FAH.CEYLAN;5;;15;2:09.21;41,60;
6;NOBLE BLOSSOM SKG SK;3y d  d;PAPA CLEM (USA);AMBERİM;56 +0.10;A.YILDIZ;ZEYNEP ERON;A.COŞKAN;6;;30;2:09.53;3,75;
7;ESGEÇ AYVALIK SK;3y d  d;GALİPHAN;ALKYLONE;52 +0.10;M.UYAR AP;YİĞİT AKIN;Ü.BOZKURT;2;;27;2:12.45;54,95;
GANYAN(4) :5,90 TL, İKİLİ(3/4) :2,70 TL, SIRALI İKİLİ(4/3) :8,90 TL, ÜÇLÜ BAHİS(4/3/6) :8,88 TL

2. Kosu :   15:00;ŞARTLI 4/DHÖW; 5 ve Yukarı Araplar; 59.00kg; 2200m; Kum;;;;Rekor Derece :2.32.28
İkramiye;;;;;Yetiştirici Primi;;;;
1.)96.500 TL;2.)38.600 TL;3.)19.300 TL;4.)9.650 TL;5.)4.825 TL;1.)16.646 TL;2.)6.659 TL;3.)3.329 TL;4.)1.665 TL;5.)832 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BOMBACAN KG SK;9y d  a;KIVANÇ CAN;PERİKIZI;59;Ö.YILDIRIM;HAYATİ CAN;D.TEKELİ;5 - DS;;100;2:38.93;2,70;2 Boy
2;ÖZEKAN KG;8y k  a;TAMERİNOĞLU;ŞATAFAT;57;K.YILMAZ AP;MUSTAFA POLAT;B.BOZBEY;2;;91;2:39.27;2,15;12 Boy
3;BAŞPARMAK KG;6y d  a;KURTEL;KAFKAS KIZI;59;A.YILDIZ;TARKAN H. ONAR;SEY.GÖKÇE;1;;77;2:41.38;8,70;Yarım Boy
4;ADAMIM KG K DB;6y a  a;BERKSOY;ŞANSLI;53 +0.50;E.ÇİZİK AP;NADİR ÇETİNER;T.TEMİZER;4;;86;2:41.46;8,05;16 Boy
5;ANAYURT KG DB SK;7y a  a;AYABAKAN;FERAYİ;55 +0.80;M.M.BİLGİN;DEMET ÇİFTÇİ;MEH.KAYA;3;;90;2:44.16;2,75;
GANYAN(3) :2,70 TL, SIRALI İKİLİ(3/1) :5,45 TL, 1. ÇİFTE(4/3) :13,80 TL

3. Kosu :   15:30;Handikap 15/Dişi /H2; 3 Yaşlı İngilizler; kg; 1800m; Çim;;;;Rekor Derece :1.48.24
İkramiye;;;;;Yetiştirici Primi;;;;
1.)96.500 TL;2.)38.600 TL;3.)19.300 TL;4.)9.650 TL;5.)4.825 TL;1.)16.646 TL;2.)6.659 TL;3.)3.329 TL;4.)1.665 TL;5.)832 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KIMONO KG DB SK;3y d  d;KULOĞLU;RAIN GODDESS;60,5;M.ÇİÇEK;MURAT ÇELİK;A.ÖKSÜZLER;6;%13.66(4);50;1:53.06;8,80;2 Boy
2;CANTALOUPE K;3y d  d;PAPA CLEM (USA);LAİK KIZ;60,5;M.KAYA;ONUR YETKİN;Ş.ÖZDENİZ;3;%26.21(1);50;1:53.30;3,40;4 Boy
3;MY GİRL LİSA KG SK;3y a  d;CRIMEAN TATAR;CARNA;56 +0.20;M.M.BİLGİN;ÇAĞDAŞ CAN ÇUBUKÇU;C.T.KÖSE;5;%4.44(7);41;1:53.84;15,15;3,5 Boy
4;ULAN UDE DB SK;3y d  d;VICTORY GALLOP (CAN);GENÇCEREN;53,5 +0.30;C.ALTUN AP;HATİCE YILDIZ;M.ÖCAL;1;%16.79(2);40;1:54.32;2,00;5 Boy
5;RAVEN KG K DB;3y d  d;WIENER WALZER (GER);WEST LIFE;55;A.C.DAĞDEVİREN;GÖKHAN ÖZKAN;Ş.ÇELİK;10 - DS;%2.84(8);39;1:55.12;32,70;
6;ONE MORE DAISY K;3y a  d;LION HEART (USA);STRONG DREAM;53,5;E.ÇİZİK AP;NİMET ARİF KURTEL;MEH.KAYA;2;%13.13(5);42;1:55.24;5,55;
7;KINESIS KG DB SK;3y d  d;MENDIP (USA);GOLDOK;59,5;MER.ÇELİK;GÖKHAN AKSU;K.ŞENGEL;9 - DS;%13.75(3);48;1:55.25;6,60;
8;ACTIVE WARRIOR KG K;3y d  d;SPEEDY WOLF;NORTHERN WARRIOR;57;A.YILDIZ;DENİZ KURTEL;MEH.KAYA;4;%7.16(6);43;1:56.06;12,65;
9;FAST DANCING GIRL DB SK;3y a  d;LION HEART (USA);MISS ÇAKAR;50 +2.00;MUH.OK AP;ŞÜKRÜ GÜRER;C.ŞAMLI;7;%1.43(9);27;1:56.18;54,20;
10;AEGEAN DELIGHT KG K;3y d  d;MY DEAR SON;NOKS;50 +1.80;M.UYAR AP;AYHAN DURGUN;E.ATEŞ;8;%0.59(10);13;2:02.92;101,80;
GANYAN(2) :8,80 TL, İKİLİ(1/2) :8,45 TL, SIRALI İKİLİ(2/1) :21,95 TL, 2. ÇİFTE(3/2) :18,55 TL

4. Kosu :   16:00;ŞARTLI 5/DHÖW/Y2; 4 ve Yukarı Araplar; 58.00kg; 60.50 kg; 1600m; Kum;;;;Rekor Derece :1.48.55
İkramiye;;;;;Yetiştirici Primi;;;;
1.)120.000 TL;2.)48.000 TL;3.)24.000 TL;4.)12.000 TL;5.)6.000 TL;1.)20.700 TL;2.)8.280 TL;3.)4.140 TL;4.)2.070 TL;5.)1.035 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ŞİFNE EFESİ DB SK;7y k  a;JOKER;ŞİFNELİ;56,5;O.KIZILDAŞ;İRFAN BERBEROĞLU;M.AKKUŞ;6;%6.42(6);75;1:51.61;9,65;3,5 Boy
2;ONARBEY KG;6y k  a;ARASLI;SEVİNÇKAN;55,5;E.ÇİZİK;TARKAN H. ONAR;SEY.GÖKÇE;5;%24.05(1);83;1:52.08;2,40;2 Boy
3;CANOĞLUCAN KG DB SK;5y a  a;HIZLITAY;TANEMCAN;56,5 +0.10;M.KAYİŞ;MUHARREM CAN;D.TEKELİ;9;%3.22(3);70;1:52.38;3,70;6,5 Boy
4;ATİKSOYLU KG;7y a  a;ATİKBEY;SELVİNAZ;56,5;M.BAĞ;MUSTAFA AMAÇ;FAH.CEYLAN;2;%18.8(2);92;1:53.49;4,35;6,5 Boy
5;HOLİGAN SKG SK;7y a  a;KAIZBERT (RU);RÜYA HANIM;55,5;K.YILMAZ;BİLAL KESKİN;S.YUDUM;4;%11.95(4);77;1:54.67;9,15;
6;SINIR TANIMAZ KG DB SK;5y a  a;GÜRGÖKÇE;MENCULE.53;56,5;C.ALTUN;İSKENDER DEMİRCİ;H.DEMİRBAŞ;3;%8.97(5);77;1:55.23;8,85;
7;BUBO KG DB SK;5y d  a;BABA MEVLÜT;DİĞDE;53,5 +2.00;E.ÜSTÜN;HASAN SEVİNÇ;T.TEMİZER;7;%2.05(9);70;1:57.96;31,80;
8;KELEŞHAN KG DB;8y d  a;ÖZDURAN;SİDALCAN;55,5;U.LEVENT;BAYRAM GÖKÇE;M.BALIK;11 - DS;%3.53(8);71;1:58.11;20,00;
9;UZUN MEHMET KG DB SK;5y k  a;TURBO;ZİLLİ PINAR;56,5;M.UYAR;MEHMET BİRDEN;MEH.KAYA;10;%5.99(7);70;1:58.48;10,05;
10;KAPAKLICAN KG DB SK;7y k  a;ATOMKARINCA;GÜLLÜŞAHIM;56,5 +0.50;K.GÖKÇE;HAYATİ CAN;D.TEKELİ;1;%14.43(3);88;1:58.61;3,70;
11;BOMBARDIMAN;5y a  a;UÇANOĞLU;SAL SABİL;55,5 +1.30;M.GÖKSU;TUNCAY YILMAZ;M.TEZEL;8;%0.58(10);13;2:00.03;92,50;
[(10)CANOĞLUCAN,(5)KAPAKLICAN,] eküridir.GANYAN(6) :9,65 TL, 1. 4'LÜ GANYAN(4/3/2/6) :245,26 TL, 1. 3'LÜ GANYAN(3/2/6) :73,26 TL, İKİLİ(6/9) :17,55 TL, SIRALI İKİLİ(6/9) :47,75 TL, ÜÇLÜ BAHİS(6/9/10) :180,36 TL, PLASE(6) :1,05 TL, PLASE(9) :1,05 TL, PLASE İKİLİ(6/10) :33,00 TL, PLASE İKİLİ(6/9) :24,40 TL, PLASE İKİLİ(9/10) :7,10 TL, 3. ÇİFTE(2/6) :103,30 TL

5. Kosu :   16:30;ŞARTLI 4; 4 ve Yukarı İngilizler; 58.00kg; 60.00 kg; 1900m; Çim;;;;Rekor Derece :1.53.54
İkramiye;;;;;Yetiştirici Primi;;;;
1.)96.500 TL;2.)38.600 TL;3.)19.300 TL;4.)9.650 TL;5.)4.825 TL;1.)16.646 TL;2.)6.659 TL;3.)3.329 TL;4.)1.665 TL;5.)832 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
