İzmir;(10. Yarış Günü);14/05/2022
1. Kosu :   17:15;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1800m; Çim;;;;Rekor Derece :1.48.24
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;JUST ME DB SKG SK;3y a  e;JUSTENUFFHUMOR (USA);CRAZY SALLY;58;A.C.DAĞDEVİREN;HALUK ERON;A.COŞKAN;4;%31.99(1);34;1:53.77;1,80;Boyun
2;LADY MELODY SK;3y d  d;SCARFACE;MELODY OF THE WIND;56 +2.00;M.KAYA;CİHAN EMİL;A.ÖMEROĞLU;5;%28.7(2);;1:53.82;2,65;4,5 Boy
3;GRAY PRINCESS SK;3y k  d;GRAYSTORM;FASTBACK;56 +0.10;GÖKH.GÖKÇE;BERNA GÜZELOCAK;Z.TURĞUL;1;%12.67(3);;1:54.44;6,95;3,5 Boy
4;PALET K;3y d  e;CORINTHIAN (USA);PRIZMA;56;ALP.OLUK AP;CENK ÖZMALATYALILAR;FAH.CEYLAN;9 - DS;%2.6(7);;1:54.89;30,10;5 Boy
5;NOTE THIS GIRL SKG SK;3y d  d;RUBICON;SURİMŞİNE;54 +1.70;M.AKIN AP;UĞUR ALTIPARMAK;S.YUDUM;6;%1.11(8);12;1:55.63;60,40;
6;MITHANDIR KG DB SK;3y d  d;DUTYFREE;MERCAN DENİZ;56 +0.10;M.M.BİLGİN;HASAN AYDOĞAR;MEH.KAYA;2;%7.43(5);27;1:55.93;12,60;
7;ARAZA KG SK;3y d  d;FAVORITAS;BOLERO AGAIN (IRE);53 +1.60;S.ÇELİK AP;H.TARIK DİKENCİK;Ş.ÖZGÜR;3;%0.74(9);11;1:57.14;95,40;
8;PRINCESS SWEET KG SK;3y a  d;SPEEDY WOLF;FESTÜK;56;N.AVCİ;GÖRKEM GEDİKOĞLU;B.TOPCU;7;%4.1(6);;1:58.73;17,45;
9;İLİM VE AKIL K DB;3y d  e;TOROK (IRE);JOYA;55;E.AKTUĞ AP;A.CEYDA FEYZULLAH;Ş.ÖZDENİZ;8 - DS;%10.65(4);;2:07.30;5,90;
GANYAN(2) :1,80 TL, İKİLİ(2/6) :2,70 TL, SIRALI İKİLİ(2/6) :4,10 TL

2. Kosu :   17:45;ŞARTLI 3/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1100m; Kum;;;;Rekor Derece :1.15.05
İkramiye;;;;;Yetiştirici Primi;;;;
1.)52.500 TL;2.)21.000 TL;3.)10.500 TL;4.)5.250 TL;5.)2.625 TL;1.)15.094 TL;2.)6.038 TL;3.)3.019 TL;4.)1.509 TL;5.)755 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GÜZEL MUĞLALI KG K;3y a  d;GÜNTAY;ALTIN KEMER;55 +1.10;M.ÇİÇEK;ÖMER USLU;A.COŞKAN;2;%65.6(1);44;1:16.04;1,10;4,5 Boy
2;ÇAĞDAŞ ALAÇAT KG K;3y k  e;JOKER;RUHŞAT;54 +0.50;A.KÜRÜNDÜK;HALUK OĞUZ;M.ZELYURT;5;%5.71(4);;1:16.74;6,15;4 Boy
3;CENNET DE FAUST K;3y a  d;SULTAN DE FAUST (FR);CENNET ABLA;52 +1.00;E.AKTUĞ AP;MEHMET ALİ ÇEVİK;M.ZELYURT;3;%10.56(2);43;1:17.37;4,55;5 Boy
4;MİRİ MİRAN KG;3y a  e;PALA DAYI;PARLAKYILDIZ;52 +1.60;A.YILDIZ AP;MUSTAFA AMAÇ;FAH.CEYLAN;1;%1.02(5);;1:18.21;29,25;5 Boy
5;BAYRO KG SK;3y k  e;SULTAN DE FAUST (FR);KÜPELİKIZ;53 +0.70;K.YILMAZ AP;KAYA KAYA;T.ATEŞ;7;%9.14(3);42;1:19.13;7,75;
6;BAŞ ALP KG SK (Koşmaz);3y d  e;BABA MEVLÜT;KUTBİKE;54;N.AVCİ;CÜNEYT BAŞ;M.ALİ KAYA;6;%7.31(6);;Koşmaz;;
7;BOROMİR KG K DB (Koşmaz);3y k  e;SULTAN DE FAUST (FR);SÜZÜL;51 +0.90;C.PASO AP;CÜNEYT BAŞ;M.ALİ KAYA;4;%0.67(7);;Koşmaz;;
[(4)BAŞ ALP,(5)BOROMİR,] eküridir.GANYAN(3) :1,10 TL, İKİLİ(3/6) :2,25 TL, SIRALI İKİLİ(3/6) :2,60 TL, ÜÇLÜ BAHİS(3/6/2) :1,31 TL Çıkan 1 Atla: 0,26 TL Çıkan 2 Atla: 0,26 TL, 1. ÇİFTE(2/3) :2,20 TL

3. Kosu :   18:30;Handikap 15 /H2; 3 Yaşlı İngilizler; kg; 1300m; Çim;;;;Rekor Derece :1.15.43
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;LADY LOPEZ SK;3y d  d;PAPA CLEM (USA);LADY DÖKER;58;M.ÇİÇEK;SÜLEYMAN KILIÇASLAN;A.ÖKSÜZLER;5;%16.74(3);50;1:18.63;3,15;5 Boy
2;ALKILIÇ DB SK;3y a  d;BAY ÇİFTÇİOĞLU;ADİLE TEYZE;51 +1.40;A.C.DAĞDEVİREN;NECATİ ÇİFTÇİOĞLU;Y.BULUT;4;%3.47(8);36;1:19.32;19,95;Boyun
3;SMYRNA ROMANCE KG DB SK;3y d  d;SMART ROBIN (JPN);GÜZEL GELİN;58;A.YILDIZ AP;HÜSEYİN YILDIZ;M.ZELYURT;6;%39.76(1);56;1:19.35;1,90;Boyun
4;TURAMHAN KG K DB;3y d  e;PERFECT STORM;SESİBEL;56 +0.10;M.M.BİLGİN;SABAHATTİN YAVUZ;HAL.KAYA;2;%17.44(2);46;1:19.40;4,05;Boyun
5;THE MUST OBEY KG K DB;3y d  d;TEMELHAN;APOLLO GIRL;50,5 +2.00;N.AVCİ;YAŞAR GÖLBAŞ;SEYİT GÖKÇE;3;%6.75(5);35;1:19.44;12,30;
6;COLOUR OF FIRE SKG SK;3y d  e;SPEEDY WOLF;SKY IS THE LIMIT;52,5 +1.60;N.AKTAŞ AP;GÜVEN BAŞÇİVİ;M.YAPAROĞLU;1;%6.88(4);39;1:19.51;13,10;
7;GO SAHARK KG K DB;3y d  d;GRAYSTORM;HAJRACE (GB);53 +2.00;GÖKH.GÖKÇE;AHMET GÜZELOCAK;Z.TURĞUL;8 - DS;%4.71(6);40;1:21.06;14,40;
8;FIRST GREY;3y k  d;GREY CORAL;BÜYÜK GÖL;51,5 +1.40;E.AKTUĞ AP;İLKER İYİKOL;H.DURMUŞ;7;%4.25(7);37;1:22.42;13,55;
GANYAN(2) :3,15 TL, İKİLİ(2/7) :49,75 TL, SIRALI İKİLİ(2/7) :83,75 TL, ÜÇLÜ BAHİS(2/7/1) :53,75 TL, PLASE(2) :1,85 TL, PLASE(7) :9,55 TL, 2. ÇİFTE(3/2) :4,35 TL

4. Kosu :   19:00;ŞARTLI 3/Dişi; 3 Yaşlı İngilizler; 58.00kg; 1900m; Çim;;;;Rekor Derece :1.53.54
İkramiye;;;;;Yetiştirici Primi;;;;
1.)52.500 TL;2.)21.000 TL;3.)10.500 TL;4.)5.250 TL;5.)2.625 TL;1.)9.056 TL;2.)3.623 TL;3.)1.811 TL;4.)906 TL;5.)453 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GOLD HUNTER DB SK;3y d  d;SCARFACE;VIVA LA VIDA;56;A.YILDIZ AP;HÜSEYİN YILDIZ;M.ZELYURT;9 - DS;%21.02(1)  %21.26(2);45;1:59.78;2,85;2,5 Boy
2;LOVE BEAUTY KG SK;3y a  d;LUXOR;CHASTE;58;M.KAYA;ERTUNÇ ERDEMİR;O.TAŞDEMİR;2;%9.82(4)  %8.96(5);37;2:00.14;9,25;3 Boy
3;NURAN HANIM;3y d  d;PAPA CLEM (USA);EASY COME;55;A.C.DAĞDEVİREN;ONUR YETKİN;Ş.ÖZDENİZ;6;%3.61(8)  %3.96(8);37;2:00.55;20,95;3,5 Boy
4;LA NİNA KG K DB;3y a  d;BOSPORUS (IRE);ROSE DE NORMANDIE (FR);58;N.AVCİ;TRACY KAYAHAN;Ş.ÇELİK;5;%20.87(2)  %22.14(1);39;2:01.05;2,65;2,5 Boy
5;SEGULA KG DB SK;3y d  d;PAPA CLEM (USA);DUYGUABLA;58;E.AKTUĞ AP;A.FERHAT KÜÇÜKER;A.COŞKAN;7;%19(3)  %18.63(3);42;2:01.37;4,45;
6;PRINCESS PARLA K;3y a  d;CAPTAIN RIO (GB);MÜNEVVER HANIM;55 +0.90;M.ÇİÇEK;SERKAN AYDIN;M.ZELYURT;4;%9.27(5)  %9.34(4);40;2:01.71;11,30;
7;ARYA KUŞ DB SK;3y d  d;WIN RIVER WIN (USA);STARMOON;55;C.PASO AP;ERGÜN OKYAR;MEH.KAYA;3;%6.25(7)  %5.81(7);35;2:02.45;12,00;
8;RUNNER GIRL KG DB SK;3y d  d;MALİ;RAPUNZEL;56 +0.50;M.M.BİLGİN;TALAT ÜSTÜNER;MEH.KAYA;8;%8.62(6)  %8.33(6);37;2:09.22;7,60;
9;NIGHTS CAT DB SK;3y d  d;PACO BOY (IRE);HIGHEST QUALITY (IRE);55;B.M.MIRIK;ERDAL YILDIRIM;HAL.KAYA;1;%1.52(9)  %1.58(9);31;Derecesiz;36,50;
GANYAN(2) :2,85 TL, İKİLİ(2/5) :20,80 TL, SIRALI İKİLİ(2/5) :38,50 TL, 3. ÇİFTE(2/2) :23,90 TL

5. Kosu :   19:30;ŞARTLI 4/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 59.00 kg; 1300m; Çim;;;;Rekor Derece :1.22.40
İkramiye;;;;;Yetiştirici Primi;;;;
1.)62.000 TL;2.)24.800 TL;3.)12.400 TL;4.)6.200 TL;5.)3.100 TL;1.)10.695 TL;2.)4.278 TL;3.)2.139 TL;4.)1.070 TL;5.)535 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ASLANSOYLU KG DB SK;6y k  a;TURBO;SONAT;59;N.AVCİ;GÖRKEM GEDİKOĞLU;B.TOPCU;5;%45.59(1)  %48.91(1);92;1:25.62;1,30;3 Boy
2;MADAM ELLİ KG SK;8y a k;UÇANBEY;ONBİR AYIN SULTANI;53 +2.00;A.OLUK;ÜMRE SULTAN BÜYÜKBAŞ;S.İŞLETİR;12 - DS;%5.93(4)  %5.58(4);83;1:26.08;10,30;Baş
3;KÖYAĞASI DEMİR KG K DB;5y a  a;KAIZBERT (RU);FATOŞ;52;C.PASO AP;MURAT AKÇA;İ.YAKUT;9;%12.58(3)  %11.38(3);72;1:26.10;9,70;Boyun
4;PRENSES ÖZGÜL KG;5y a k;UÇANBEY;ŞEDAT GÜZELİ;53 +0.10;E.AKTUĞ AP;MEHMET SALİH APAYDIN;MEH.KAYA;1;%0.83(9)  %0.88(9);40;1:26.14;46,55;3 Boy
5;ARSLANTURBO KG SK;7y k  a;TURBO;TATİŞKO;55;GÖKH.GÖKÇE;TANSEL ARSLAN;HAL.KAYA;6;%16.22(2)  %14.04(2);91;1:26.58;4,55;
6;GÜLAĞA KG SK;4y k  a;JOKER;İREMCAN;56 +0.10;H.KAPLAN;SONER GÜL;MEH.KAYA;11 - DS;%4.31(6)  %4.6(6);63;1:26.87;13,80;
7;KÖRKÜTÜK KG DB SK;5y a  a;CANGIL;HANLARKIZI;56;Ç.OK;ESEN KARANLIK;HAL.KAYA;10;%2.19(7)  %2.38(7);29;1:26.92;23,90;
8;KAYALARLI KG SK;6y k  a;GÜNTAY;BENLİ ANA;56;M.M.BİLGİN;ŞEMİSTAN GÖKÇE;SEYİT GÖKÇE;8;%7.81(5)  %7.58(5);67;1:28.73;12,75;
9;ABHER KG DB SK;9y k  a;KARACA.5;MERYEM HANIM;55;K.YILMAZ AP;SELDA KARACA;MEH.KAYA;7;%1.29(8)  %1.31(8);52;1:29.22;60,20;
10;MESTAN AĞA KG SK;4y k  a;UFUKBİR;ARZUHANIM;54 +1.60;M.SAV;ARİF ÇELİK;Ü.AYBOĞA;2;%0.44(10)  %0.44(10);29;1:30.65;49,35;
11;UÇANDADAŞ KG SK;4y k  a;ÇAVUŞOĞLU;MADRALI;54 +1.50;H.ŞİMŞEK;MUHİTTİN İNCESU;Ü.AYBOĞA;4;%0.38(11)  %0.37(11);33;1:31.25;77,00;
12;KRAL ARTUR KG SK;7y d  a;DEHA;ONBİR AYIN SULTANI;55;MUH.OK AP;ÜMRE SULTAN BÜYÜKBAŞ;S.İŞLETİR;3;%2.43(4)  %2.52(4);77;1:34.31;10,30;
[(7)MADAM ELLİ,(6)KRAL ARTUR,] eküridir.GANYAN(2) :1,30 TL, 1. 3'LÜ GANYAN(2/2/2) :8,52 TL, İKİLİ(2/7) :11,75 TL, SIRALI İKİLİ(2/7) :13,20 TL, ÜÇLÜ BAHİS(2/7/5) :9,06 TL, PLASE(2) :1,05 TL, PLASE(7) :1,05 TL, PLASE İKİLİ(2/5) :3,20 TL, PLASE İKİLİ(2/7) :9,70 TL, PLASE İKİLİ(5/7) :14,30 TL, SIRALI 5 Lİ BAHİS(2/7/5/8/9) :631,74 TL, 4. ÇİFTE(2/2) :6,40 TL

6. Kosu :   20:00;Handikap 16 /H2; 4 ve Yukarı İngilizler; kg; 1400m; Kum;;;;Rekor Derece :1.25.06
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BRAVE CALL K DB;4y a  a;LION HEART (USA);UNCORK (USA);55 +2.00;F.AVCI;SEDİLAY YILDIRIM;HAL.KAYA;10;%1.74(10)  %1.74(10);48;1:26.77;31,60;1,5  Boy
2;LOOK STAR KG K;5y d  a;YONAGUSKA (USA);LONE LOOK (GB);61;MUH.OK AP;ALOŞ YILDIRIM;M.ÇAM;5;%5.99(8)  %6.57(7);63;1:26.97;12,55;3,5 Boy
3;RASTGO DB SK;4y d  a;APPROVE (IRE);BAKHTAWAR (IRE);59,5;GÖKH.GÖKÇE;SEZGİN GÖKÇE;H.DURMUŞ;2;%13.14(4)  %13.58(3);57;1:27.49;4,15;Boyun
4;SÜPER BABA SK;6y d  a;DERVİŞ AĞA;SAADA ONE (IRE);60;M.M.BİLGİN;SABAHATTİN YAVUZ;MEH.KAYA;8;%7.11(6)  %7.41(6);57;1:27.56;10,00;Boyun
5;BLACK TROUBLE DB SK;4y d  a;AFTER MARKET (USA);AKARCA KIZI;55;C.PASO AP;CENK ŞAMLI;C.ŞAMLI;9;%3.15(9)  %3.88(8);52;1:27.61;9,15;
6;RIO KG DB SK;4y d  a;TALIP HAN (IRE);SİDRA;53;N.AVCİ;ZEKİYE DOĞANTÜRK;M.YAPAROĞLU;11 - DS;%16.33(2)  %15.35(2);44;1:27.79;5,75;
7;ROCKY BOY KG DB SK;5y d  a;APPROVE (IRE);MARTINESZKY (HUN);58,5;A.OLUK;TAHİR GÜN;MEH.KAYA;3;%14.02(3)  %13.36(4);54;1:27.81;4,15;
8;SPEEDY KING SK ÖG;4y d  a;BOSPORUS (IRE);LADY DÖKER;59;M.AKIN AP;SÜLEYMAN KILIÇASLAN;A.ÖKSÜZLER;1;%9.31(5)  %9.65(5);60;1:28.52;7,95;
9;UÇSUZ BUCAKSIZ DB SKG SK;4y d k;KATIRCI;IVYSAUR;61,5;S.ÖZEN;AYŞE TEZCAN;A.ÖMEROĞLU;6;%21.34(1)  %20.3(1);61;1:28.78;3,35;
10;HARPUT KALESİ KG K DB;4y a  a;JUSTENUFFHUMOR (USA);TARANTA BABU;50 +2.00;A.C.DAĞDEVİREN;CİHAN EMİL;M.ZELYURT;4;%1.73(11)  %1.77(9);37;1:30.45;27,20;
11;POWER OF HAN KG (Koşmaz);4y a  a;JUSTENUFFHUMOR (USA);GÜLER YÜZLÜM;50;B.M.MIRIK;AHMET DOĞAN HÜNER;A.ÖMEROĞLU;7;%6.13(7)  %6.4(11);31;Koşmaz;;
GANYAN(8) :31,60 TL, 1. 6'LI GANYAN(2/3,4,5/2/2/2/8) :748,26 TL, 1. 5'Lİ GANYAN(3,4,5/2/2/2/8) :256,75 TL, İKİLİ(1/8) :215,80 TL, SIRALI İKİLİ(8/1) :273,20 TL, ÜÇLÜ BAHİS(8/1/4) :566,20 TL Çıkan 1 Atla: 53,95 TL, PLASE(1) :7,95 TL, PLASE(8) :8,50 TL, PLASE İKİLİ(1/4) :18,00 TL, PLASE İKİLİ(1/8) :84,60 TL, PLASE İKİLİ(4/8) :36,00 TL, 5. ÇİFTE(2/8) :75,70 TL

7. Kosu :  ADNAN MENDERES ÜNİVERSİTESİ VETERİNER FAKÜLTESİ KOŞUSU 20:30;KV-6; 4 ve Yukarı İngilizler; 58.00kg; 58.50 kg; 1300m; Çim;;;;Rekor Derece :1.15.43
İkramiye;;;;;Yetiştirici Primi;;;;
1.)91.500 TL;2.)36.600 TL;3.)18.300 TL;4.)9.150 TL;5.)4.575 TL;1.)21.045 TL;2.)8.418 TL;3.)4.209 TL;4.)2.105 TL;5.)1.052 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;HARD FLOOD DB SKG SK;5y d  a;HAKEEM (USA);FEVZUŞ;55 +2.00;M.KAYA;ŞÜKRÜYE ADIŞEN;Ş.ÖZDENİZ;3;%16.06(2);84;1:17.40;3,25;1,5  Boy
2;KARA MEHMET KG DB SK;6y d  a;KARABEYHAN (GB);REAL LOVE;54,5 +1.40;M.ÇİÇEK;SÜLEYMAN ATİK;MEH.KAYA;4;%11.55(4);89;1:17.63;7,10;Burun
3;STARRY NIGHT DB SKG SK;5y d  a;KANEKO;LADY YAREN;58,5;M.M.BİLGİN;KORHAN BERBEROĞLU;ALİ GÜMÜŞ;5;%52.22(1);92;1:17.64;1,50;2,5 Boy
4;KAFKAS BEYİ DB;4y d  a;WHOS NEXT;TYANA GÜZELİ;54 +0.40;A.KÜRÜNDÜK;BURHAN ŞEN;B.ÖZGÜR;2;%1.92(6);68;1:17.97;17,70;Boyun
5;UTKUNUN KIZI SK;5y d k;BUSHRANGER (IRE);SIRNAŞIK;52,5;N.AVCİ;BÜLENT UTKUN;SEYİT GÖKÇE;6;%13.48(3);89;1:18.01;5,80;
6;WORLD FAST DB;6y d  a;PRESSING (IRE);BELİNAY;54,5 +2.00;M.GÖNÜLTAŞ;ERKAN GÜRÇAĞAN;H.DURMUŞ;1;%1.31(7);46;1:18.59;25,80;
7;DUTY BEAUTY KG;4y d k;DUTYFREE;İPEK AY;52 +2.00;A.OLUK;MUHAMMET ALİ TOMEY;C.ŞAMLI;7;%3.47(5);52;1:19.56;14,75;
GANYAN(2) :3,25 TL, İKİLİ(2/3) :11,50 TL, SIRALI İKİLİ(2/3) :15,10 TL, ÜÇLÜ BAHİS(2/3/1) :5,12 TL, 6. ÇİFTE(8/2) :221,95 TL

8. Kosu :   21:00;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1800m; Çim;;;;Rekor Derece :1.48.24
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;MIMOZA K DB;3y d  d;KULOĞLU;GREEN BELL;56 +1.30;M.KAYA;ALAETTİN ÖZCAN;S.O.APAYDIN;6;%11.08(4);27;1:54.04;11,20;1 Boy
2;PRENSES EVRİM KG DB SK;3y d  d;YES OF AFRIKA;HİLALCAN;53 +2.00;K.GÖKÇE AP;HAKKI GÜLAL;S.O.APAYDIN;7;%6.9(5);29;1:54.21;9,70;Baş
3;BATIRAY KG DB SK;3y d  e;FLY BY ME;MASTER PLAN;56 +0.10;ALP.OLUK AP;CİHAN ARŞ;Y.BULUT;1;%31.95(1);35;1:54.24;2,10;Yarım Boy
4;OPİA KG DB SK;3y d  d;SCARFACE;LEMONY FRESH (USA);56;N.AVCİ;HAKAN S. ÖZCAN;Ş.ÇELİK;8;%28.17(2);34;1:54.33;2,55;Burun
