İzmir;(9. Yarış Günü);12/05/2022
1. Kosu :   16:45;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1300m; Çim;;;;Rekor Derece :1.15.43
İkramiye;;;;;Yetiştirici Primi;;;;
1.)68.000 TL;2.)27.200 TL;3.)13.600 TL;4.)6.800 TL;5.)3.400 TL;1.)15.640 TL;2.)6.256 TL;3.)3.128 TL;4.)1.564 TL;5.)782 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;READY TEDDY KG K;3y d  e;VALENTIN;QUEENIE BELLE;56;Y.E.YÜKSEL AP;SELİN DİKENCİK;Ş.ÖZGÜR;4;%16.77(3);24;1:20.36;4,70;Baş
2;REST OF DREAMS KG K DB;3y k  d;GENERAL QUARTERS (USA);DREAMS TO REALITY;53;C.PASO AP;MUSTAFA ADALAR;MEH.DAŞ;7;%4.97(4);26;1:20.39;16,65;4 Boy
3;PRINCESS THALIA SKG SK;3y d  d;LION KING;HOLLY HOLIDAY;53 +2.00;K.GÖKÇE AP;NURULLAH ASTAN;MEH.KAYA;2;%4.37(5);16;1:20.93;24,90;3 Boy
4;KOMANÇERO SKG SK;3y a  e;APPROVE (IRE);QUEEN DORA;55 +0.50;MUH.OK AP;GÖRKEM GEDİKOĞLU;D.TEKELİ;3;%2.93(7);;1:21.29;45,60;1 Boy
5;ASYA RÜZGARI KG;3y d  e;LION HEART (USA);TORUNUM ASYA;58;F.AVCI;BATURALP BERBEROĞLU;MEH.KAYA;5;%20.3(2);;1:21.43;2,95;
6;PELO JELO DB SKG;3y d  d;BAY ÇİFTÇİOĞLU;DEĞİRMENDERELİEMRE;56 +0.10;M.M.BİLGİN;TUĞRUL GÜRE;MEH.KAYA;9;%2.53(8);17;1:21.89;40,70;
7;TENEKECİALİ KG DB SK;3y d  e;HIZEL BEYİ;MISS ŞAHNUR;58;B.M.MIRIK;FIRAT KARACA;M.Y.AKKEYİK;1;%3.42(6);10;1:22.09;16,15;
8;ARETE KG K DB;3y d  d;DR FONG (USA);ROYAL NAVY;53;E.AKTUĞ AP;H.SİNAN SERTER;A.COŞKAN;8;%41.94(1);22;1:22.12;1,55;
9;REIN KG K;3y d  e;CAPTAIN RIO (GB);PRINCESS MAHRA;54 +0.20;N.AKTAŞ AP;CİHAN AKDEMİR;M.YAPAROĞLU;10 - DS;%1.24(10);;1:23.21;51,70;
10;FİLİZ OF STAR DB SKG SK;3y a  d;GREY CORAL;OLANAS;52 +1.40;O.KIZILDAŞ AP;GÜNDÜZ GÜNDOĞDU;M.ZELYURT;6;%1.54(9);;1:25.40;67,45;
GANYAN(3) :4,70 TL, İKİLİ(3/10) :26,35 TL, SIRALI İKİLİ(3/10) :55,95 TL

2. Kosu :   17:15;ŞARTLI 3/DHÖW/Dişi; 4 ve Yukarı Araplar; 57.50kg; 60.00 kg; 2000m; Kum;;;;Rekor Derece :2.17.95
İkramiye;;;;;Yetiştirici Primi;;;;
1.)52.500 TL;2.)21.000 TL;3.)10.500 TL;4.)5.250 TL;5.)2.625 TL;1.)9.056 TL;2.)3.623 TL;3.)1.811 TL;4.)906 TL;5.)453 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ORKİ DB;6y a k;SARUHANAĞA;SABUR ABLA;54;E.AKTUĞ AP;HASAN PEHLİVAN;Ş.ÇELİK;8;%2.57(7);35;2:24.30;18,85;1,5  Boy
2;PORSUK KIZI KG DB;6y k k;BALIKHAN;ZÜLA HANIM;60;O.YILDIZ;İ.SUAT KUTLU;M.MEHMET İNAL;9;%6.2(4);60;2:24.49;8,65;4 Boy
3;ARSLAN KRALİÇE KG DB;5y d k;ÖZGÜNHAN;ELA;57;N.AVCİ;ARİF ÇELİK;E.C.BAYDAN;3;%2.4(8);32;2:25.10;20,60;Yarım Boy
4;FADİK KG SK;6y d k;HIZLITAY;ALGUFRE;58;Y.E.YÜKSEL AP;H.TARIK DİKENCİK;Ş.ÖZGÜR;2;%11.32(2);63;2:25.21;6,55;2 Boy
5;HÜRSEV KG K;7y k k;TAMERİNOĞLU;HAMDE.53;57;H.KAPLAN;UĞUR ALTUNBAŞ;L.ÖZMERGEN;5;%7.28(3);50;2:25.55;9,10;
6;LAL ÇİÇEĞİ KG DB;4y k k;KURTEL;ADIGÜL;56,5;A.YILDIZ AP;FERİT MENGİ;B.ÖZGÜR;10;%5.14(5);60;2:26.48;15,75;
7;AK İREM SK;5y k k;UÇANOĞLU;BİRGİCAN;57;M.ÇİÇEK;TAYRAL TUTUMLU;Z.TURĞUL;6;%60.8(1);82;2:32.94;1,20;
8;ÖZEL KIZI KG DB;4y k k;YAKUPBEY;HAVAKIZI;53,5 +0.20;İ.S.SÖĞÜT AP;RECEP BAKIRCI;Ü.AYBOĞA;4;%0.47(9);31;2:33.17;58,35;
9;UÇANYUMAK KG K;5y a k;UÇANOĞLU;ALTINYUMAK;60;M.M.BİLGİN;AYHAN AKTAŞ;F.ATCI;1;%3.39(6);43;2:34.51;17,95;
