İzmir;(15. Yarış Günü);03/02/2023
1. Kosu :   19:00;Handikap 15/DHÖW/Dişi /H2; 4 Yaşlı Araplar; kg; 1900m; Kum;;;;Rekor Derece :2.10.52
İkramiye;;;;;Yetiştirici Primi;;;;
1.)96.500 TL;2.)38.600 TL;3.)19.300 TL;4.)9.650 TL;5.)4.825 TL;1.)16.646 TL;2.)6.659 TL;3.)3.329 TL;4.)1.665 TL;5.)832 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AHİRDAĞ KG K;4y a k;GELİBOLU;BERİKAKIZ;56,5 +0.20;E.ÇİZİK AP;LÜTFİ SABANCI;M.TAMER;12 - DS;%10.72(4);53;2:19.04;5,15;Yarım Boy
2;KÖYLÜMÜN KIZI KG DB SK;4y k k;DEMİRDÖVEN;ÖZGÜLEN;55,5 +0.10;K.TOKAÇOĞLU;MEHMET ARICI;O.TAŞDEMİR;3;%16.17(1);45;2:19.14;3,55;1,5  Boy
3;ÇAMÖNÜ HATUNU KG K DB GKR;4y a k;DEMİRDÖVEN;REFİKA;51,5 +2.00;E.AKTUĞ;NAZMİ FİLİBELİ;B.ÇELTİK;1;%4.86(8);37;2:19.35;14,30;Burun
4;DERBEDER KG K DB;4y a k;KOCAREİS;MERYEM HANIM;50,5 +2.00;A.İNCİ;SEVİM KARACA;MEH.KAYA;5;%3.61(9);35;2:19.37;18,05;1 Boy
5;MEHİR ABLA KG SK;4y k k;SONALP;ASLIKAN;53,5 +0.70;C.ALTUN AP;MEHMET ÖZESER;T.DOĞAN;2;%8(6);45;2:19.56;9,30;
6;ÇAMSAKIZI KG;4y d k;TÜMÖZ BEY;NEHİRCAN;59;A.YILDIZ AP;SERDAR YILDIZ;A.ÖKSÜZLER;11;%6.11(7);54;2:20.37;8,85;
7;DUYGUDENİZİM KG SK;4y k k;KARAÜZÜM;YENİCELİ;53,5 +2.00;M.AKIN AP;M.ÖMER NAUSHAD MA;D.TEKELİ;10;%9.27(5);41;2:20.98;7,15;
8;RUZE KG K;4y k k;TAMERİNOĞLU;SİNEMNUR;53,5 +1.00;ALP.OLUK AP;SEÇKİN ÖZBEY;SA.ÖZBEY;7;%10.9(3);41;2:23.98;6,65;
9;KALE GÖZÜ KG DB;4y d k;SONALP;ÖZBAŞAK;51 +2.00;A.C.DAĞDEVİREN;MERTCAN ÖZKAN;M.ÇAM;8;%2.11(11);36;2:25.12;37,85;
