İstanbul;(93. Yarış Günü);13/11/2022
1. Kosu :   15:45;ŞARTLI 3; 3 Yaşlı İngilizler; 58.00kg; 1900m; Çim;;;;Rekor Derece :1.52.63
İkramiye;;;;;Yetiştirici Primi;;;;
1.)72.000 TL;2.)28.800 TL;3.)14.400 TL;4.)7.200 TL;5.)3.600 TL;1.)12.420 TL;2.)4.968 TL;3.)2.484 TL;4.)1.242 TL;5.)621 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CHAIN BREAKER KG DB SK;3y a  e;APPROVE (IRE);ONDÖRTBAHAR;56;A.KURŞUN;SERDAR ÜZÜM;İB.B.OĞULLARI;2;;34;1:58.03;4,40;Yarım Boy
2;THE GOOD BAD UGLY SK;3y d  e;MALİ;KARA GÖLGE;55;VEDAT ABİŞ;SERDAR ZABUN;T.TAŞAR;3;;;1:58.12;2,20;2,5 Boy
3;RED KNİGHT KG DB SK;3y d  e;PERFECTO;VICTORY BLUES;58;A.ASLAN;SEVAL ARICI;F.ARICI;7;;39;1:58.48;75,85;1 Boy
4;THE GLOVE SKG SK;3y d  e;DAI JIN (GB);MHYSA;55;G.ÖZÇELİK;İSMAİL HADİOĞLU;A.KÜÇÜKAKSOY;4;;;1:58.62;5,70;Yarım Boy
5;TEMURKHAN KG K DB;3y a  e;THREE VALLEYS (USA);DEA GAIA (IRE);55;G.KOCAKAYA;DUYGU FATURA;S.TAŞBEK;8;;65;1:58.72;4,35;
6;TEFOBEY  DB;3y d  e;KING DAVID (USA);CRYO STAR;60;E.AKTUĞ;SANEM KAHRAMAN;KAD.BALTACI;1;;63;1:59.03;8,70;
7;SANTORINI SK YP;3y a  d;TALIP HAN (IRE);BELLA PAMPA;58;Ö.YILDIRIM;İSMAİL HADİOĞLU;A.KÜÇÜKAKSOY;11;;53;1:59.30;5,70;
8;NEGRA SOMBRA KG K;3y d  d;SMART ROBIN (JPN);İHSAN SULTAN;54 +2.00;O.ÖZTÜRK;YAMAN GİDER;E.ERCAN;10;;30;1:59.35;89,05;
9;COOL SEASON KG SK;3y k  e;BANKNOTE (GB);GOLD VIC;55;A.YILDIZ AP;SIDDIK KAYA;K.ELALDI;12 - DS;;39;2:00.08;16,05;
10;MEMED MY HAWK KG;3y d  g;POWERSCOURT (GB);MOONTAN (IRE);55;B.ÇIĞLA AP;ONUR OSMAN BELEN;MAH.BAYKARA;5;;38;2:00.65;95,90;
11;HELLGIRL K;3y d  d;PACO BOY (IRE);PROSERPINE (GB);53;HAKAN YILDIZ;MUTLU ŞAN;Ş.AKSOY;9;;11;2:03.49;171,85;
12;END OF THE ROAD DB SK;3y a  e;SIDNEY`S CANDY (USA);ROHAN;56;C.ALTUN AP;AFET ÇAĞRI;E.EREN;13 - DS;;57;2:03.71;7,45;
13;KARAGÜLLE KG DB SK;3y d  e;DUTYFREE;EVADING (USA);55;GÖK.BEKTAŞ;MUSTAFA ÇANDIR;H.ŞİMŞEK;6;;;2:06.35;196,95;
[(13)THE GLOVE,(6)SANTORINI,] eküridir.GANYAN(7) :4,40 TL, İKİLİ(7/9) :7,85 TL, SIRALI İKİLİ(7/9) :21,20 TL, ÜÇLÜ BAHİS(7/9/5) :237,86 TL, PLASE(7) :1,70 TL, PLASE(9) :1,25 TL, PLASE İKİLİ(5/7) :12,40 TL, PLASE İKİLİ(5/9) :95,80 TL, PLASE İKİLİ(7/9) :4,20 TL, SIRALI 5 Lİ BAHİS(7/9/5/13/8) :20.384,97 TL

2. Kosu :   16:15;ŞARTLI 5/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 59.50 kg; 1600m; Çim;;;;Rekor Derece :1.43.61
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL;5.)5.400 TL;1.)18.630 TL;2.)7.452 TL;3.)3.726 TL;4.)1.863 TL;5.)932 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BLACK GRAPE KG K DB;5y a k;KAIZBERT (RU);ÜZÜM TANESİ;53,5 +0.50;A.ASLAN;BURHAN GÖK;MUR.AKKILIÇ;8 - DS;;83;1:45.87;10,45;1 Boy
2;SAKALAYDIN KG DB SK;7y k  a;TURBO;ELMASBİKE;59,5;G.KOCAKAYA;ERDOĞAN ŞENOCAKLI;T.ŞİT;7;;89;1:46.03;2,70;Yarım Boy
3;UFUKBABA KG DB;4y k  a;BERKSOY;EYYAR;55;B.ÇIĞLA AP;İ.HALİL ÜNLÜ;M.ALTIN;3;;44;1:46.15;22,25;4 Boy
4;ÖZGÜRFATİH KG DB GKR;6y k  a;TAMERİNOĞLU;DENİZBOZAN;62,5;M.KAYA;RECEP GÜLDOĞDU;E.USLU;6;;77;1:46.78;26,90;2,5 Boy
5;TEKAŞKIM KG K DB;4y a k;KAIZBERT (RU);ÇAĞLA SULTAN;54;VEDAT ABİŞ;HAKAN DEMİRKAYA;EN.KARATAŞ;4;;79;1:47.13;2,70;
6;DUMAN KG DB GKR;6y k  a;TURBO;ÖNCÜKIZ;60,5;A.ÇELİK;ENİS ÖZACAR;İ.Ş.ÜÇÜNCÜOĞLU;1;;93;1:47.36;2,50;
7;SHEHZADE KG SK GKR;7y a  a;AYABAKAN;ESMANUR;59,5;F.YÜKSEL;HÜSEYİN KOLSUZOĞLU;E.KOCA;5;;45;1:51.64;23,35;
8;ASLANSOYLU KG DB SK;6y k  a;TURBO;SONAT;61,5;A.SÖZEN;İSA ŞALVIZ;S.ÇİFTÇİ;2;;87;1:52.66;12,30;
GANYAN(8) :10,45 TL, İKİLİ(4/8) :15,30 TL, SIRALI İKİLİ(8/4) :32,50 TL, ÜÇLÜ BAHİS(8/4/6) :145,77 TL, PLASE(4) :1,05 TL, PLASE(8) :1,05 TL, 1. ÇİFTE(7/8) :91,20 TL

3. Kosu :   17:00;Handikap 16 /H1; 3 ve Yukarı İngilizler; kg; 1400m; Çim;;;;Rekor Derece :1.21.22
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL;5.)5.400 TL;1.)18.630 TL;2.)7.452 TL;3.)3.726 TL;4.)1.863 TL;5.)932 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PACE DB SK;4y d k;SCARFACE;ELLE DIVA (GER);54,5 +1.70;M.ÇİÇEK;HAYRETTİN AKDUMAN;E.ÇUKURKAŞ;5;%13.44(5);58;1:24.68;6,05;Boyun
2;HUMMING TOP K DB;4y d  a;BUSHRANGER (IRE);STEEL CAT;50 +2.00;M.HAMEDİ;MURAT ÇELİK;D.ÇELİK;7;%2.45(11);31;1:24.72;33,25;Boyun
3;YELLOW STONE DB SKG SK;5y d  a;KANEKO;GIKGA;50 +2.00;B.ÇIĞLA AP;HÜSEYİN KOLSUZOĞLU;E.KOCA;8 - DS;%5.22(6);41;1:24.76;15,15;1 Boy
4;ROSSO K;4y d k;NATIVE KHAN (FR);FATIMA'S GIFT (GB);50 +2.00;GÖK.BEKTAŞ;AYDIN ÜSTÜNDAĞ;V.YÜKSEL;4;%4.72(7);37;1:24.92;17,05;Baş
5;GOLD POLAT SK;6y a  a;KANEKO;TUĞÇE HANIM;57,5;G.KOCAKAYA;CUMA POLAT;MAH.BAYKARA;10 - DS;%15.51(3);64;1:24.95;6,65;
6;CANÇIKARAN KG K DB;4y k k;DEHA;DAY BY DAY;50,5 +2.00;E.AKTUĞ;BAHADIR YEŞİL;H.HARMANBAŞI;3;%3.63(8);50;1:24.97;18,60;
7;ASUDE SULTAN DB SK;5y d k;FOOTSTEPSINTHESAND (GB);CASA TUA (FR);58;VEDAT ABİŞ;VEYSEL KAHRAMAN;KAD.BALTACI;9 - DS;%18.38(1);65;1:25.00;3,45;
8;REGAMOUR KG K;5y d  a;APPROVE (IRE);MARIVI;63;Ö.YILDIRIM;ALİ CAN YAMANER;BAY.AKTAŞ;1;%14.28(4);75;1:25.01;3,70;
9;HODRİ MEYDAN SK;4y d  a;HELMET (AUS);PIAFFE (USA);50 +2.00;A.YILDIZ AP;AHMET KAYABAŞI;G.TOPBAŞ;2;%16.46(2);41;1:25.13;3,70;
10;CHAIRMAN DB SKG SK;4y d  a;MENDIP (USA);SARAJEVO;59;C.ALTUN AP;OĞUZHAN TEKCAN;EN.KARATAŞ;11 - DS;%2.65(10);73;1:25.34;24,95;
11;ENCANTADOR DB;4y d  a;BANKNOTE (GB);LUCKY LIFE;53 +1.00;G.ÖZÇELİK;DENİZ AÇIK;Y.DEMİRKIRAN;6;%3.27(9);55;1:26.72;25,80;
GANYAN(5) :6,05 TL, İKİLİ(5/11) :128,40 TL, SIRALI İKİLİ(5/11) :194,95 TL, 2. ÇİFTE(8/5) :83,50 TL

4. Kosu :   17:30;Handikap 15/DHÖW /H2; 3 Yaşlı Araplar; kg; 1900m; Çim;;;;Rekor Derece :2.04.59
İkramiye;;;;;Yetiştirici Primi;;;;
1.)91.000 TL;2.)36.400 TL;3.)18.200 TL;4.)9.100 TL;5.)4.550 TL;1.)26.163 TL;2.)10.465 TL;3.)5.233 TL;4.)2.616 TL;5.)1.308 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;FUAT AGA K;3y k  e;KARAÜZÜM;KAMERBANU;55,5 +0.50;H.KARATAŞ;CENGİZ DENİZ;M.SANDIKCI;6;%31.42(1);52;2:10.07;2,05;Baş
2;OYTUN KG;3y d  e;OYMAKBEYİ;AGAFE;50,5 +2.00;E.AKTUĞ;FEYZİ GÖNÜLTAŞ;A.G.GÖNÜLTAŞ;1;%5.78(6);42;2:10.09;13,95;Yarım Boy
3;ATLI ÜZÜM K;3y a  e;KARAÜZÜM;KOŞKOŞUM;50 +2.00;A.YILDIZ AP;ŞEREF ATLI;M.AKBULUT;4;%2.23(8);38;2:10.14;18,00;3 Boy
4;GÖKALAN KG K GKR;3y a  e;AYABAKAN;İLK KIZ;55,5;VEDAT ABİŞ;MURAT KAYA;M.AKBULUT;8;%16.35(2);52;2:10.53;3,95;Boyun
5;AKŞAM MELTEMİ KG DB SK;3y a  d;ALTINÇEKİÇ;SEÇGÜL;56;G.KOCAKAYA;MELİS KURTEL EMİN;C.GÜNEŞ;2;%14.59(3);53;2:10.58;5,90;
6;TORHAN TAY KG DB;3y a  e;TURBO;NECİBE;56,5;Ö.YILDIRIM;FERHAN GÖKTÜRK;İ.KARADAĞ;5;%14.45(4);54;2:10.66;5,40;
7;KASAP ENDER KG DB SK;3y a  e;KARAÜZÜM;MAVİ GÖL;59;A.ÇELİK;YUNUS ADVAN;R.TAŞDELEN;11 - DS;%7.92(5);59;2:11.16;10,45;
8;GÜÇLÜEGE K SKG;3y k  e;TÜMÖZ BEY;EGEİNCİSİ;51 +2.00;A.ASLAN;GÖKBERK ÇADIRCI;E.USLU;3;%2.13(10);43;2:11.28;31,65;
