İzmir;(18. Yarış Günü);11/02/2022
1. Kosu :   19:00;Handikap 22 /H1; 4 ve Yukarı İngilizler; kg; 1600m; Kum;;;;Rekor Derece :1.38.10
İkramiye;;;;;Yetiştirici Primi;;;;
1.)106.500 TL;2.)42.600 TL;3.)21.300 TL;4.)10.650 TL;5.)5.325 TL;1.)24.495 TL;2.)9.798 TL;3.)4.899 TL;4.)2.450 TL;5.)1.225 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GURME KG DB SK BB;4y d  a;SMART ROBIN (JPN);GRADIVA (USA);54,5 +0.50;M.M.BİLGİN;NİHAT VERESKALA;G.TOKLU;3;%23.3(1);77;1:40.83;2,45;Yarım Boy
2;DÖKERBOSS DB SKG SK;4y d  a;BOSPORUS (IRE);LADY LIZ;50 +2.00;G.ÖZÇELİK AP;MURAT DÖKER;Ş.ÖZDENİZ;7;%11.25(4);62;1:40.91;6,55;1,5  Boy
3;BEST FRIEND KG DB SK;4y a  a;LION HEART (USA);CARRY ON ELLIE (IRE);58,5;Ö.YILDIRIM;İHSAN GERMAN;C.YEDİREN;1;%20.71(2);85;1:41.11;2,60;1,5  Boy
4;LUCKY JUSTEN DB SKG SK;4y a  a;JUSTENUFFHUMOR (USA);I WANT LUCK;61,5;M.KAYA;YALÇIN TÜRE;MEH.KAYA;4;%14.09(3);91;1:41.35;6,10;3,5 Boy
5;BLACKBALL DB SK;6y d  a;LION HEART (USA);HEAVENS HELP (USA);60,5;GÖKH.GÖKÇE;İLKAN ÖZSÜ;R.AYDOĞAN;2;%8.89(6);85;1:41.92;16,35;
6;CONGENIAL SON;7y d  a;ZANJERO (USA);GINGA GIRL;56,5;N.AVCİ;ÖMER PEYNİRCİ;F.ATCI;6;%7.37(7);77;1:42.36;8,75;
7;TURGAYBAŞKAN KG DB SK;6y a  a;LION HEART (USA);ORANGE CRUSH (USA);60;H.KAPLAN;LÜTFİ TURAN;M.U.TURAN;9 - DS;%4.41(8);84;1:43.25;19,60;
8;YAHYAHAN KG K DB;6y a  a;BUENOS AIRES;TULAROSA (GB);53,5 +1.00;MUH.OK AP;TALAT ÜSTÜNER;MEH.KAYA;5;%1.83(5);73;1:45.31;9,85;
9;AKSAKALLI KG K DB;7y d  a;INTENSE FOCUS (USA);STAR OF SILIGO (USA);63;M.ÇİÇEK;TALAT ÜSTÜNER;MEH.KAYA;8 - DS;%8.14(5);90;1:51.19;9,85;
[(8)YAHYAHAN,(2)AKSAKALLI,] eküridir.GANYAN(7) :2,45 TL, İKİLİ(7/9) :11,05 TL, SIRALI İKİLİ(7/9) :18,95 TL

2. Kosu :   19:30;SATIŞ 2; 3 Yaşlı İngilizler; 58.00kg; 1900m; Kum;;;;Rekor Derece :1.58.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)56.500 TL;2.)22.600 TL;3.)11.300 TL;4.)5.650 TL;5.)2.825 TL;1.)9.746 TL;2.)3.899 TL;3.)1.949 TL;4.)975 TL;5.)487 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;FOUR STROKE SKG SK;3y d  e;SMART ROBIN (JPN);DERİNİYA;56;MUH.OK AP;ENGİN ATEŞLER;M.BULUT;4;%22.4(2);32;2:08.95;3,15;1 Boy
2;KORDELYA KG DB SK;3y d  d;PAPA CLEM (USA);DAY OF THE NILE (USA);53 +2.00;M.M.BİLGİN;SABAHATTİN YAVUZ;HAL.KAYA;2;%9.49(4);13;2:09.11;5,35;9 Boy
3;BE STRONG KG DB SK;3y d  e;SCARFACE;BESTEREK;56;N.AVCİ;NACİ GİRŞEN;S.İŞLETİR;3;%25.29(1);29;2:10.60;2,70;2 Boy
4;KIZIM NAZ KG K DB;3y a  d;KING ALP (USA);NO MONEY NO HONEY;56 +1.30;F.AVCI;SABAHATTİN YAVUZ;HAL.KAYA;6;%4.56(4);19;2:10.95;5,35;13 Boy
5;SİYAHGÖZ DB ÖG;3y d  e;WIENER WALZER (GER);HALAAK (USA);52 +0.90;A.KÜRÜNDÜK;ADEM ERDÖLEK;M.DÜLGAR;5;%17.34(3);35;2:13.33;3,05;
6;ANADOLUKAYA KG SK;3y d  e;CASH AKÇE;BUFFA;53 +0.40;A.C.DAĞDEVİREN;BEŞİR KAYA;T.ATEŞ;7;%13.37(5);35;2:13.47;7,15;
7;TENEKECİALİ KG DB SK;3y d  e;HIZEL BEYİ;MISS ŞAHNUR;58;O.KIZILDAŞ AP;FIRAT KARACA;M.Y.AKKEYİK;1;%1.6(7);;2:20.05;55,55;
8;GÖK KRALİÇE SK;3y d  d;YILDIRIMBEY;DEMİRAY;56;G.ÖZÇELİK AP;NASİBİN ÖZÇILNAK;Ü.BULUT;8 - DS;%5.95(6);17;Derecesiz;12,60;
