İstanbul;(1. Yarış Günü);13/04/2022
1. Kosu :   13:30;ŞARTLI 5; 4 ve Yukarı İngilizler; 58.00kg; 59.50 kg; 1600m; Çim;;;;Rekor Derece :1.33.05
İkramiye;;;;;Yetiştirici Primi;;;;
1.)90.000 TL;2.)36.000 TL;3.)18.000 TL;4.)9.000 TL;5.)4.500 TL;1.)15.525 TL;2.)6.210 TL;3.)3.105 TL;4.)1.553 TL;5.)776 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TİVOLİ K;5y d  a;TRIPLE BONUS;ADRIANA LA CERVA (GB);55,5 +1.30;B.KURDU;N.AREK KUYUMCİYAN;S.KERESTECİ;6;%16.95(3);89;1:37.15;2,85;Burun
2;MAMBA FOREVER K;4y d  a;LUXOR;ASCELLA;54 +1.50;H.KARATAŞ;LALE M. ATMAN;MET.ACAR;9 - DS;%24.6(1);77;1:37.16;2,90;Yarım Boy
3;HEVA K;5y k k;HAKEEM (USA);ROKOKO;55 +1.30;A.ÇELİK;CAVANŞİR MEHMETOĞLU;M.H.ESİN;7 - DS;%12.92(4);62;1:37.23;7,25;1,5  Boy
4;KOCAVEZİR K;4y d  a;TOROK (IRE);EKINOKS CODE;55;G.ÖZÇELİK;BARIŞ GÖRGÜN;Ş.GÖKÇE;3;%5.01(6);74;1:37.40;29,00;1,5  Boy
5;BIG GUNS KG;4y a  a;NATIVE KHAN (FR);DANSEUR DE FEU (IRE);54 +1.80;S.BOYRAZ;V.İBRAHİM ARACI;S.BİLGİÇ;5;%23.12(2);74;1:37.60;2,55;
6;REGAMOUR K;5y d  a;APPROVE (IRE);MARIVI;56,5;VEDAT ABİŞ;ALİ CAN YAMANER;BAY.AKTAŞ;2;%3.66(8);56;1:37.79;24,95;
7;DAYIM BENIM;9y a  a;LION HEART (USA);ST CLAIR RIDGE (IRE);55,5 +2.00;M.KAYA;BEYZA ARSLANCA;MAH.BAYKARA;1;%8.67(5);103;1:39.25;12,20;
8;GOLD POLAT SK;6y a  a;KANEKO;TUĞÇE HANIM;55,5;H.ÇİZİK;CUMA POLAT;MAH.BAYKARA;8 - DS;%4.1(7);74;1:41.07;21,20;
9;MILVUS KG SK BB;4y d  a;THREE VALLEYS (USA);SHY SHE;54;N.AVCİ;MUSTAFA ÜLKAN DELİKAN;D.ERGİN;4;%0.98(9);38;1:41.97;62,60;
GANYAN(4) :2,85 TL, İKİLİ(4/7) :7,20 TL, SIRALI İKİLİ(4/7) :15,35 TL

2. Kosu :  ERDENER KOŞUSU 14:00;ŞARTLI 1/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1000m; Sentetik;;;;Rekor Derece :1.05.66
İkramiye;;;;;Yetiştirici Primi;;;;
1.)100.000 TL;2.)40.000 TL;3.)20.000 TL;4.)10.000 TL;5.)5.000 TL;1.)28.750 TL;2.)11.500 TL;3.)5.750 TL;4.)2.875 TL;5.)1.438 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;YÜREK STAR SK;3y d  e;KAYAYÜREKLİ;STARRUBİ;57 +0.50;M.KAYA;AHMET KAYA;S.AYDOĞAN;4;%1.9(1);;1:07.36;1,10;Yarım Boy
2;ROCK IRON;3y a  e;SULTAN DE FAUST (FR);NARGÜZELİ;57;H.KARATAŞ;KADRİYE KAYA;S.AYDOĞAN;2;%47.14(1);;1:07.43;1,10;5 Boy
3;KONÇİ BEY KG K;3y d  e;BABA MEVLÜT;GÜLZADE;57;GÖKH.GÖKÇE;ENDER COŞGUNSU;ORK. ÖZELCANAT;3;%12.19(3);;1:08.38;4,45;Burun
4;ERİŞİLMEZ KG K;3y a  e;KAIZBERT (RU);EYYARCAN;57;Ç.TAŞCI AP;MEHMET ÇELİK;E.KOCA;5;%2.7(2);;1:08.39;3,70;17 Boy
5;TOPRAKSULTAN SK;3y a  d;SULTAN DE FAUST (FR);TOPRAKGELİN;55 +0.90;M.G.ARSLAN AP;BEŞİR KAYA;M.ALİ KAYA;10;%3.12(4);;1:11.75;16,40;
6;FATİHZADE KG K;3y a  e;BATURŞAH;BUZDENİZİ;57;VEDAT ABİŞ;MERT ÇELİK;E.KOCA;1;%11.67(2);;1:24.07;3,70;
7;NEMKALDI KG K (Koşmaz);3y k  e;KAIZBERT (RU);AHUSEL;57;T.YILDIZ;MUNİR GÖKÇE;E.KOCA;8;%20.46(5);;Koşmaz;2,70;
8;KONSANTRE KG K (Koşmaz);3y k  d;BUZKAYA;DİLA SULTAN;55;M.B.SAKALLILAR AP;KADRİYE KAYA;S.AYDOĞAN;6;%0.44(6);;Koşmaz;4,85;
9;MİHŞARIN KIZI KG K (Koşmaz);3y a  d;GÜNCANHAN;MİHŞAR;55;T.YILMAZ AP;KADRİYE KAYA;S.AYDOĞAN;7;%0.33(7);;Koşmaz;4,85;
10;YÜREKLİ GİZEM KG K (Koşmaz);3y a  d;KAYAYÜREKLİ;SUVARKAYA;55;G.YILDIZ;AHMET KAYA;M.ASLAN;9;%0.05(8);;Koşmaz;4,85;
[(1)ERİŞİLMEZ,(2)FATİHZADE,] eküridir.[(6)YÜREK STAR],(5)ROCK IRON],(7)KONSANTRE],(8)MİHŞARIN KIZI],(10)YÜREKLİ GİZEM],] eküridir.GANYAN(6) :1,10 TL, İKİLİ(5/6) :4,45 TL, SIRALI İKİLİ(6/5) :13,45 TL, ÜÇLÜ BAHİS(6/5/3) :10,41 TL Çıkan 1 Atla: 1,11 TL Çıkan 2 Atla: 0,27 TL, PLASE İKİLİ(3/5) :3,70 TL, PLASE İKİLİ(3/6) :7,20 TL, PLASE İKİLİ(5/6) :2,40 TL, PLASE() :İade, 1. ÇİFTE(4/5,6,7,8,10) :8,95 TL

3. Kosu :   14:30;Handikap 15 /H1; 4 ve Yukarı İngilizler; kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)76.000 TL;2.)30.400 TL;3.)15.200 TL;4.)7.600 TL;5.)3.800 TL;1.)13.110 TL;2.)5.244 TL;3.)2.622 TL;4.)1.311 TL;5.)656 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KALKANDERE;8y d  a;LUXOR;RED BIRD;59,5;M.G.ARSLAN AP;MEHMET ÇAVUŞ;N.KÖÇKEN;6;%7.24(7);56;2:06.08;23,85;1,5  Boy
2;MERDOKAN KG DB;5y d  a;THREE VALLEYS (USA);SHELLIN (IRE);50 +2.00;GÖK.BEKTAŞ;RUBİL GÖKÜZÜM;Ç.ÖZDİL;3;%8.97(6);35;2:06.30;12,50;2,5 Boy
3;SOUR TIMES KG K DB;7y d k;KANEKO;PROSERPINE (GB);53,5;VEDAT ABİŞ;FATİH KÖKTÜRK;SERD.AYDOĞDİ;10 - DS;%6.19(8);42;2:06.63;13,65;Yarım Boy
4;COUPAGE KG K;4y d k;WIENER WALZER (GER);HANGEL;50,5 +2.00;A.ASLAN;SÜRİYE ALTUNBAŞ;SU.ÖZKAN;7;%13.7(2);40;2:06.73;4,20;1,5  Boy
5;BLACK ROCK KG DB;4y d  a;PERFECT STORM;WAIMARIA (IRE);63;M.KAYA;ELİF KAYA;V.KARAKUŞ;9;%12.88(3);65;2:06.95;6,30;
6;BÖRÜ KG DB BB;6y d  a;ZANJERO (USA);KIYIKENTLİ;56;G.ÖZÇELİK;ARZU GÜNEŞ;E.KARAKÖLEOĞLU;5;%11.51(4);47;2:07.78;5,60;
7;TEREKE DB SKG SK;4y d  a;CAPTAIN RIO (GB);YOSUN;50 +2.00;O.YILDIZ;UTKU KELEŞOĞLU;D.ÇELİK;2;%4.83(10);21;2:07.83;19,65;
8;THE FAST QUEEN K SKG;4y d k;HAKEEM (USA);SİLVA;50 +2.00;M.HAMEDİ;BAHADIR YENİ;S.AYDOĞAN;8;%9.12(5);31;2:08.05;7,35;
9;SON NOKTA;4y d  a;DUTYFREE;MALLORY;51 +2.00;MÜS.ÇELİK;CANER KAMAN;S.ALTINDAĞ;4;%5.98(9);41;2:11.15;10,35;
10;FİLANDOZ K;5y d  a;GRAND EKINOKS;EKINOKS CODE;62;A.ÇELİK;BARIŞ GÖRGÜN;Ş.GÖKÇE;1;%19.57(1);59;2:11.98;2,60;
GANYAN(3) :23,85 TL, İKİLİ(3/8) :81,65 TL, SIRALI İKİLİ(3/8) :102,30 TL, ÜÇLÜ BAHİS(3/8/5) :458,91 TL, PLASE(3) :3,40 TL, PLASE(8) :4,10 TL, PLASE İKİLİ(3/5) :33,00 TL, PLASE İKİLİ(3/8) :71,70 TL, PLASE İKİLİ(5/8) :36,80 TL, 2. ÇİFTE(5,6,7,8,10/3) :20,60 TL

4. Kosu :   15:00;ŞARTLI 3/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 60.00 kg; 1500m; Sentetik;;;;Rekor Derece :1.38.17
İkramiye;;;;;Yetiştirici Primi;;;;
1.)60.000 TL;2.)24.000 TL;3.)12.000 TL;4.)6.000 TL;5.)3.000 TL;1.)10.350 TL;2.)4.140 TL;3.)2.070 TL;4.)1.035 TL;5.)518 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AKKULA KG DB;8y k  a;TURBO;KALEBATUR;60;H.KARATAŞ;SONER SÖKMEN;EN.KARATAŞ;2;%48.92(1);99;1:39.78;1,70;5 Boy
2;MAVRA KG SK;8y k  a;KAIZBERT (RU);SİBELİN KIZI;60;VEDAT ABİŞ;MEHMET ÇELİK;E.KOCA;4;%24.72(2);96;1:40.59;2,55;3 Boy
3;ULUBATUR KG DB;7y k  a;AĞA KARACA;AHUCAN;57 +0.30;T.YILDIZ;Z.MEHMET KARAKOÇ;M.TAŞKIRAN;5 - DS;%8.97(4);87;1:41.09;5,30;Yarım Boy
4;GUSTAV KG DB SK;7y k  a;KAIZBERT (RU);AHUSEL;57;H.KAPLAN;ŞEMSETTİN TOYDEMİR;Y.KARAKÜÇÜK;3;%3.34(3);94;1:41.17;5,70;4 Boy
5;ARDABEY KG SK;6y d  a;SUNGURBERK;NAZLIÇAKAR;57;İ.SOYAD;ABDULLAH AVCI;S.ÇİFTÇİ;6 - DS;%2.11(6);70;1:41.85;23,75;
6;CHRİS BEY KG DB SK;5y k  a;OYMAKBEYİ;GÜNDOĞUŞU;57;GÖK.BEKTAŞ;FAİK GÖNÜLTAŞ;A.G.GÖNÜLTAŞ;7 - DS;%2.27(5);59;1:42.57;19,95;
7;İŞİNİBİLİR KG SK;6y a  a;KAIZBERT (RU);TAKI;55 +0.30;Z.KARABULUT AP;ŞEMSETTİN TOYDEMİR;Y.KARAKÜÇÜK;1;%9.67(3);72;1:57.83;5,70;
[(4)GUSTAV,(2)İŞİNİBİLİR,] eküridir.GANYAN(1) :1,70 TL, İKİLİ(1/5) :2,10 TL, SIRALI İKİLİ(1/5) :3,40 TL, ÜÇLÜ BAHİS(1/5/6) :1,50 TL, 3. ÇİFTE(3/1) :27,60 TL

5. Kosu :  ERDENER KOŞUSU 15:30;ŞARTLI 1/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1000m; Sentetik;;;;Rekor Derece :1.05.66
İkramiye;;;;;Yetiştirici Primi;;;;
1.)100.000 TL;2.)40.000 TL;3.)20.000 TL;4.)10.000 TL;5.)5.000 TL;1.)28.750 TL;2.)11.500 TL;3.)5.750 TL;4.)2.875 TL;5.)1.438 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DENİZ EFE KG SK;3y k  e;ALTAHA;AHUBERE;57;M.ÇİÇEK;ARİF ÇELİK;F.TURAN;6;%17.01(2)  %16.5(2);;1:05.66;3,80;1 Boy
2;İYİKİM KG;3y a  d;KAYAYÜREKLİ;ANAYA (FR);55 +0.40;H.KARATAŞ;AHMET KAYA;S.AYDOĞAN;4;%36.89(1)  %36.35(1);;1:05.81;1,75;2,5 Boy
3;ONATKUT KG SK;3y a  e;ONURKAAN;NEDİMEM;57;N.AVCİ;GÖRKEM GEDİKOĞLU;S.ÇİFTÇİ;2;%6.48(5)  %6.96(5);;1:06.17;7,90;3 Boy
4;TUĞÇEM KG K;3y a  d;SAKARBAŞI;PEKŞEKER;55 +1.20;S.BOYRAZ;SEFA ÇIKMAZ;A.KURT;8;%3.19(7)  %3.49(7);;1:06.66;23,10;Yarım Boy
5;DÜNDARZADE KG K;3y k  e;KAIZBERT (RU);SİBELİN KIZI;57;B.ÇIĞLA AP;MERT ÇELİK;E.KOCA;10;%5.78(6)  %5.7(6);;1:06.76;13,80;
6;UMUT OĞLU;3y a  e;GÜNTAY;UMUT IŞIĞIM;57 +0.40;M.KAYA;ELİF KAYA;V.KARAKUŞ;9;%12.25(4)  %12.96(3);;1:07.41;6,10;
