İzmir;(2. Yarış Günü);15/04/2023
1. Kosu :   16:45;ŞARTLI 1; 2 Yaşlı İngilizler; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.01.37
İkramiye;;;;;Yetiştirici Primi;;;;
1.)136.000 TL;2.)54.400 TL;3.)27.200 TL;4.)13.600 TL;5.)6.800 TL;1.)39.100 TL;2.)15.640 TL;3.)7.820 TL;4.)3.910 TL;5.)1.955 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CAN ALUŞ K;2y d  e;SMART ROBIN (JPN);LILY BOS;57 +0.20;M.GÖNÜLTAŞ;ÇAĞATAY ÖZGEN;SEY.GÖKÇE;7 - DS;;;1:04.89;2,05;1,5  Boy
2;LATİF AĞA KG K;2y a  e;TOCCET (USA);LATIFA ONE (USA);57;MER.ÇELİK;ALP Ş. EVCİMEN;C.ŞAMLI;6 - DS;;;1:05.11;2,55;1 Boy
3;WOLF TOCCET KG K;2y a  e;TOCCET (USA);SPECTRUM WOLF;57;E.AKTUĞ;ALP Ş. EVCİMEN;C.ŞAMLI;8 - DS;;;1:05.24;2,55;2,5 Boy
4;CANIM SELİN KG K;2y d  d;SMART ROBIN (JPN);GLORIANA;55 +0.30;M.M.BİLGİN;ÇAĞATAY ÖZGEN;SEY.GÖKÇE;5;;;1:05.62;2,05;3 Boy
5;İLLEDE KARTAL KG K;2y d  e;TRAPPE SHOT (USA);MINT COPY;57;O.YILDIZ;ÖMER USLU;A.COŞKAN;3;;;1:06.09;4,60;
6;YEĞENİM YAKUP KG K DB;2y d  e;SMART ROBIN (JPN);SIGNORINA STELLA;57;A.YILDIZ;YALÇIN TÜRE;M.TEZEL;4;;;1:06.33;6,55;
7;GEL KIZIM K;2y a  d;RUN AWAY AND HIDE (USA);KIRMIZILI KIZ;55 +1.10;M.KAYİŞ AP;ALİ ÇELİK;Ş.ÇELİK;2;;;1:06.59;3,95;
8;NANBA KIZI K;2y d  d;PIANO SONATA;ZUZUNAZ;55 +2.00;M.BAYDAN;AZİZ AKIN DENİZCİ;B.ÖZGÜR;1;;;1:06.60;19,15;
[(1)CAN ALUŞ,(6)CANIM SELİN,] eküridir.[(3)LATİF AĞA],(4)WOLF TOCCET],] eküridir.GANYAN(1) :2,05 TL, İKİLİ(1/3) :5,70 TL, SIRALI İKİLİ(1/3) :7,40 TL, ÜÇLÜ BAHİS(1/3/4) :11,70 TL, PLASE(1) :1,35 TL, PLASE(3) :1,75 TL
