İstanbul;(15. Yarış Günü);22/02/2023
1. Kosu :   14:30;Maiden/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1300m; Sentetik;;;;Rekor Derece :1.23.86
İkramiye;;;;;Yetiştirici Primi;;;;
1.)108.000 TL;2.)43.200 TL;3.)21.600 TL;4.)10.800 TL;5.)5.400 TL;1.)24.840 TL;2.)9.936 TL;3.)4.968 TL;4.)2.484 TL;5.)1.242 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;EYLEM HANIM KG;4y d k;SİYAHBULUT;YEKGÜN;56 +1.00;M.KAYA;EYLEM TANİYİT;GÜV.GÖKÇE;4;;32;1:28.24;5,10;4 Boy
2;MELDE KIZ KG DB SK;4y k k;SİLAH;MELDEGÜLÜ;54 +2.00;A.CEYLAN AP;NEHAR ORHON;SEN.ŞEN;10;;26;1:28.96;32,60;Yarım Boy
3;KAV BEY KG DB SK;4y a  a;HİSARBEY;MESRURE.52;58;O.YILDIZ;OĞUZHAN SEYHAN;D.KAYA;1;;30;1:29.08;21,10;1,5  Boy
4;KUZGUN EFE KG DB;4y d  a;BABA MEVLÜT;MİDYAT;58;M.ÇİÇEK;CENK KILIÇ;EN.KARATAŞ;9;;29;1:29.33;6,65;1 Boy
5;DORUKHANBEY KG DB SK;4y a  a;ULUER;GÖZÜN AYDIN;58;D.KAYA;ABDURRAHİM KIRAMANLIOĞLU;E.USLU;8;;18;1:29.49;22,10;
6;ALEVİN RENGİ KG GKR;4y a k;ADANIR;DÜŞLER SULTANI;56 +0.60;T.YILDIZ;CAN SALİH TAVUKCU;T.YILMAZ;6;;32;1:29.58;4,00;
7;VORONA KG SK GKR;4y a k;KAIZBERT (RU);SERAY KIZI;56 +1.30;O.GÖKÇE;FERİDE TOYDEMİR YILDIZ;Y.KARAKÜÇÜK;5;;23;1:29.67;26,75;
8;BELLATRIX KG SK;4y a  a;HABERBATUR;BERİLİM;58;G.KOCAKAYA;Ö.ERHAN SOFUOĞLU;H.ŞİMŞEK;3;;36;1:31.27;1,55;
9;KAÇKARLI KG DB;4y k  a;SONALP;BEDESTEN;55;C.ALTUN AP;UMUT BABADAĞLI;H.DEMİRBAŞ;7;;34;1:31.42;39,95;
10;FARYALI KG K;4y a  a;ENGİNHAN;PERVİNHANIM;58;F.ARSLAN;NURİ YILDIZ;H.HARMANBAŞI;2;;;1:33.35;40,65;
GANYAN(8) :5,10 TL, İKİLİ(8/9) :67,65 TL, SIRALI İKİLİ(8/9) :176,50 TL, ÜÇLÜ BAHİS(8/9/5) :1.298,97 TL, PLASE(8) :3,20 TL, PLASE(9) :9,65 TL, PLASE İKİLİ(5/8) :37,50 TL, PLASE İKİLİ(5/9) :172,70 TL, PLASE İKİLİ(8/9) :87,30 TL

2. Kosu :   15:00;Handikap 14 /H2; 3 Yaşlı İngilizler; kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)82.000 TL;2.)32.800 TL;3.)16.400 TL;4.)8.200 TL;5.)4.100 TL;1.)14.145 TL;2.)5.658 TL;3.)2.829 TL;4.)1.415 TL;5.)707 TL;
