İstanbul;(4. Yarış Günü);12/01/2022
1. Kosu :   18:30;SATIŞ 3; 3 Yaşlı İngilizler; 58.00kg; 1500m; Sentetik;;;;Rekor Derece :1.28.19
İkramiye;;;;;Yetiştirici Primi;;;;
1.)69.500 TL;2.)27.800 TL;3.)13.900 TL;4.)6.950 TL;5.)3.475 TL;1.)15.985 TL;2.)6.394 TL;3.)3.197 TL;4.)1.599 TL;5.)799 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TOWARDS VICTORY SKG SK;3y d  d;PAPA CLEM (USA);DAYDAY DİDAY DAY;56;Ö.YILDIRIM;HAÇIM TURAN;B.ŞANDAN;4 - DS;;37;1:32.97;4,55;6 Boy
2;SCARLET SK;3y d  d;EL CORREDOR (USA);RED FISH;56;A.SÖZEN;ORHAN KARAMAN;MAH.BAYKARA;3;;44;1:34.06;1,25;4 Boy
3;SÖNMEZ İREM DB SK;3y d  d;SCARFACE;BASHIR BIL ZAIN (GB);50 +2.00;GÖK.BEKTAŞ;MURAT SÖNMEZ;R.KARABULUT;2;;23;1:34.78;12,10;15 Boy
4;GÜNEŞIŞIĞI KG DB SK;3y d  e;SMART ROBIN (JPN);PRINCESS FATIMA (IRE);55;G.ÖZÇELİK AP;BARIŞ DURDAĞ;AT.GÖKÇE;1;;35;1:37.53;2,75;
5;ÇAPKIN KG DB (Koşmaz);3y d  e;PACO BOY (IRE);ŞEKER AYŞE;58;E.AVŞAR AP;HASAN S. EKİNCİ;A.KÜÇÜKAKSOY;5 - DS;;;Koşmaz;9,70;
GANYAN(3) :4,55 TL, SIRALI İKİLİ(3/2) :9,90 TL

2. Kosu :  MEHMET ANUŞ SEL KOŞUSU 19:00;Handikap 21 /H1; 4 ve Yukarı İngilizler; kg; 1500m; Sentetik;;;;Rekor Derece :1.28.19
İkramiye;;;;;Yetiştirici Primi;;;;
1.)91.500 TL;2.)36.600 TL;3.)18.300 TL;4.)9.150 TL;5.)4.575 TL;1.)21.045 TL;2.)8.418 TL;3.)4.209 TL;4.)2.105 TL;5.)1.052 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GOLDENPASS K DB;6y d  a;PERFECT STORM;MOLDOVA (USA);59;M.KAYİŞ AP;METE ALBAYRAK;HÜS.ÇAKMAK;3;%3.17(10);89;1:30.99;16,00;2,5 Boy
2;WATASHI NO KISEKI KG K;4y d k;KANEKO;DRAMATIC SOLO (GB);52,5 +0.80;VEDAT ABİŞ;M.KEREM ALKAN;H.BAĞDAN;6 - DS;%7.77(6);72;1:31.30;11,70;Baş
3;STRAWBERRY GIRL DB SKG SK;4y d k;KANEKO;I AM THAT CHICK (USA);57,5;G.ÖZÇELİK AP;ZEYNEP DOĞANAY ÇİLEK;MUR.AKSOY;5;%18.08(2);84;1:31.33;3,10;Boyun
4;DRAGON BORN SKG SK;4y d  a;TOROK (IRE);HEAVY LIFT;55 +0.80;Ö.YILDIRIM;MURAT ÇAĞIMNI;U.DEMİR;2;%5.84(7);77;1:31.38;13,55;Burun
5;LION OF BABYLON DB SKG SK BB;6y d  a;ROCK OF GIBRALTAR (IRE);LADY DETTORIA (FR);56;A.SÖZEN;M.SELÇUK SAN;G.GÖKÇE;8 - DS;%12.63(3);77;1:31.39;5,75;
6;JUNO K YP;6y a k;RIP VAN WINKLE (IRE);PRAESEPE (GB);60;A.ÇELİK;ALİ RIZA ÇELİKOĞLU;U.BİLİK;10 - DS;%11.04(4);85;1:31.44;6,50;
7;THE REBEL KNIGHT KG DB SK;4y a  a;INVINCIBLE SON (IRE);DONT BLAME ME;50 +2.00;G.YILDIZ;GÜNSEN SOYUPAK;S.YARDIMCI;7 - DS;%9.76(5);60;1:31.67;5,00;
8;MYSTERY FOCUS KG DB SK;5y a  g;LION HEART (USA);MAMMA MIA;50 +2.00;M.K.KUMBASAR;HÜSEYİN YÜKSEL;E.KOCA;9 - DS;%3.3(9);57;1:31.78;21,50;
9;SEMİH BEY K DB BB;7y d  g;POWERSCOURT (GB);HEAVENS HELP (USA);55,5 +1.00;A.KURŞUN;İSMAİL GÜL;E.KARAKÖLEOĞLU;4;%4.99(8);76;1:32.03;13,60;
10;WOLF POLAT SK;5y d  a;LUXOR;ZÜMRÜT GÖZ;61,5;H.ÇİZİK;ZAFER TEMUÇİN;H.HARMANBAŞI;1;%22.73(1);88;1:32.36;4,15;
11;PADRE PADRONE DB SK (Koşmaz);6y d  a;THEWAYYOUARE (USA);RIBELLA (IRE);63;G.KOCAKAYA;DUYGU FATURA;S.TAŞBEK;11 - DS;%0.69(11);91;Koşmaz;;
GANYAN(2) :16,00 TL, İKİLİ(2/9) :123,05 TL, SIRALI İKİLİ(2/9) :337,15 TL, 1. ÇİFTE(3/2) :154,30 TL

3. Kosu :   19:30;Handikap 16/DHÖW /H1; 4 ve Yukarı Araplar; kg; 2000m; Sentetik;;;;Rekor Derece :2.14.92
İkramiye;;;;;Yetiştirici Primi;;;;
1.)77.000 TL;2.)30.800 TL;3.)15.400 TL;4.)7.700 TL;5.)3.850 TL;1.)13.283 TL;2.)5.313 TL;3.)2.657 TL;4.)1.328 TL;5.)664 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ŞİMŞEK EFE KG SK BB;4y k  a;ALTAHA;SONGÜLHANIM;54 +1.80;G.KOCAKAYA;BİRKAN BORA AKARSU;E.KARAKÖLEOĞLU;11;%32.75(1);58;2:19.18;1,90;3 Boy
