İstanbul;(11. Yarış Günü);05/05/2023
1. Kosu :   17:15;Handikap 14 /H2; 3 Yaşlı İngilizler; kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)93.500 TL;2.)37.400 TL;3.)18.700 TL;4.)9.350 TL;5.)4.675 TL;1.)16.129 TL;2.)6.452 TL;3.)3.226 TL;4.)1.613 TL;5.)806 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ARDEN PASHA;3y d  e;INSPECTOR;BLACK MAGIC WOMEN;50,5 +2.00;A.YILDIZ;A.RAİF ÖZET;M.T.BALYEMEZ;6 - DS;%6.78(6);26;2:09.15;8,20;2 Boy
2;VERTIGO DB SK;3y d  e;CRIMEAN TATAR;INFINITY;56;A.ÇELİK;V.İBRAHİM ARACI;S.BİLGİÇ;1;%24.19(3);37;2:09.45;2,40;Yarım Boy
3;PETER PARKER KG SK;3y d  e;MENDIP (USA);MAKENZİ;59,5;Ö.YILDIRIM;BARIŞ GÖKTÜRK;H.BOYRAZ;4;%24.44(2);44;2:09.54;2,40;4,5 Boy
4;GUEST OF HONOUR KG;3y d  e;HAKKAR;STELLINA;58;M.ÇİÇEK;KEMAL AYDIN ONUR;M.AKKILIÇ;3;%8.02(5);41;2:10.35;11,55;1,5  Boy
5;BYE BYE GOGO KG DB SK;3y d  e;PERFECT STORM;KESTANE;59;E.ÇİZİK AP;SALİH KAYA;S.AYDOĞAN;2;%9.21(4);47;2:10.58;5,40;
6;HALLELUKA DB SK;3y d  e;EXPANSION (USA);MHYSA;58,5;A.KURŞUN;İSMAİL HADİOĞLU;A.KÜÇÜKAKSOY;5;%27.35(1);42;2:10.61;3,05;
GANYAN(6) :8,20 TL, SIRALI İKİLİ(6/5) :45,50 TL

2. Kosu :   17:45;ŞARTLI 4; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1900m; Çim;;;;Rekor Derece :1.52.63
İkramiye;;;;;Yetiştirici Primi;;;;
1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;1.)20.441 TL;2.)8.177 TL;3.)4.088 TL;4.)2.044 TL;5.)1.022 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;RABITELLİ KG K;4y d  a;SMART ROBIN (JPN);GÜLŞAH HANIM;55 +1.00;Ö.YILDIRIM;ERDAL URAL;M.SOYKUVVET;1;%44.6(1);68;1:59.70;1,25;1 Boy
2;TEFOBEY DB;4y d  a;KING DAVID (USA);CRYO STAR;55 +1.50;A.KURŞUN;SANEM KAHRAMAN;MÜC.KAYA;4;%22.05(2);72;1:59.83;3,15;7 Boy
3;POWERSHIP KG K ÖG;4y d  a;THREE VALLEYS (USA);VIZIYYA (FR);55 +0.50;A.SÖZEN;DERYA ERGİN;D.ERGİN;2;%15.1(3);59;2:01.12;4,90;6 Boy
4;BÜLENT K DB;4y d  a;KING OF TRAKYA;WINNING TIME;56;N.DEMİR AP;ALİ ŞEKER;N.ASLANSOY;5;%3.56(5);61;2:02.20;21,20;5,5 Boy
5;WIN LOVES MAYA KG SK;4y d  a;WIN RIVER WIN (USA);MAYA MY LOVE;55;M.HAMEDİ;HÜSEYİN YÜKSEL;E.KOCA;3;%1.31(6);41;2:03.16;65,15;
6;EZER GEÇER DB;5y a  a;LION HEART (USA);MISS DE HAVILLAND (IRE);55 +1.60;H.ÇİZİK;BARAN D. CEMİLOĞLU;S.ÖZGEZER;6 - DS;%13.37(4);75;Derecesiz;5,40;1 Boy
GANYAN(6) :1,25 TL, SIRALI İKİLİ(6/4) :3,85 TL, 1. ÇİFTE(6/6) :16,55 TL

3. Kosu :   18:30;ŞARTLI 5/DHÖW/Y3; 4 Yaşlı Araplar; 58.00kg; 2000m; Sentetik;;;;Rekor Derece :2.14.92
İkramiye;;;;;Yetiştirici Primi;;;;
1.)140.000 TL;2.)56.000 TL;3.)28.000 TL;4.)14.000 TL;5.)7.000 TL;1.)24.150 TL;2.)9.660 TL;3.)4.830 TL;4.)2.415 TL;5.)1.208 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KAPRİZ KG DB SK;4y a  a;KAIZBERT (RU);DİLACAN;57 +0.20;K.DEMİREL;SERMET GİRİŞKEN;E.DIBLEN;5 - DS;%38.46(1);83;2:16.89;1,65;15 Boy
2;FUAT AGA K;4y k  a;KARAÜZÜM;KAMERBANU;57;E.ÇİZİK;CENGİZ DENİZ;K.AKGÜL;4;%35.48(2);68;2:20.32;2,00;8 Boy
3;DOĞU YILDIZI GKR;4y d  a;BABA MEVLÜT;SARIKIZ;60;N.DEMİR;ADNAN GELEN;M.SOYKUVVET;1;%20.89(3);72;2:22.04;2,45;20 Boy
4;LUSİA KG K;4y a k;KAIZBERT (RU);DOST ELİ;54 +2.00;F.ÇETİN;ADNAN GELEN;M.SOYKUVVET;3;%3.65(3);71;2:26.56;2,45;50 Boy
